cms_certification_num,payer,code,internal_revenue_code,description,price
171301,GROSS CHARGE,NONE,3003639,RL ANTIBODY-EBV NUCLEAR AG,114.2
171301,GROSS CHARGE,NONE,3011111,RL ANTIBODY-HANTA VIRUS,126.2
171301,GROSS CHARGE,NONE,3025202,RL ANTIBODY-HISTONE RIA,150
171301,GROSS CHARGE,NONE,3017647,RL ANTIBODY-INFLUENZA B VIRUS,128.8
171301,GROSS CHARGE,NONE,3003654,RL ANTIBODY-LEGIONELLA,95
171301,GROSS CHARGE,NONE,3014750,RL ANTIBODY-MUMPS,107.8
171301,GROSS CHARGE,NONE,3003670,RL ANTIBODY-MYCOPLASMA,135
171301,GROSS CHARGE,NONE,3014115,RL ANTIBODY-PARVOVIRUS,150
171301,GROSS CHARGE,NONE,3004868,RL ANTIBODY-RUBELLA,99.9
171301,GROSS CHARGE,NONE,3014560,RL ANTIBODY-RUBEOLA,115.5
171301,GROSS CHARGE,NONE,3010923,RL ANTIBODY-TETANUS,137.1
171301,GROSS CHARGE,NONE,3013240,RL ANTIBODY-TOXOPLASMA IGM,93.2
171301,GROSS CHARGE,NONE,3011020,RL ANTIBODY-TOXOPLASMOSIS IGG,126.74
171301,GROSS CHARGE,NONE,3011152,RL ANTIBODY-VARICELLA ZOSTER,125
171301,GROSS CHARGE,NONE,3003613,RL ANTI-DIURETIC HORMONE-VASOPRESIN,175
171301,GROSS CHARGE,NONE,3036472,RL ANTIEPILEPTICS NOS 7/MORE,150
171301,GROSS CHARGE,NONE,3022399,RL ANTIGEN SCRN W/REAGENT SERUM/UNT,30.9
171301,GROSS CHARGE,NONE,3003019,RL ANTIMUSCLE AB TITER,128.7
171301,GROSS CHARGE,NONE,3006525,RL ANTINUCLEAR ANTIBODIES-ANA,80
171301,GROSS CHARGE,NONE,3013950,RL ANTISMOOTH MUSCLE AB SCREEN,82.5
171301,GROSS CHARGE,NONE,3010113,RL ANTI-THROMBIN III,77.6
171301,GROSS CHARGE,NONE,3020823,"RL ANTITHROMBIN III, AG ASSAY",50
171301,GROSS CHARGE,NONE,3018223,RL APOLIPOPROTEIN,104
171301,GROSS CHARGE,NONE,3009644,RL ARSENIC LEVEL,84.1
171301,GROSS CHARGE,NONE,3013653,RL ASO SCREENING,52.5
171301,GROSS CHARGE,NONE,3010261,RL ASO TITER,63.7
171301,GROSS CHARGE,NONE,3035748,RL ASSAY IGA/IGD/IGG/IGM EACH,93.7
171301,GROSS CHARGE,NONE,3001104,RL ASSAY OF ESTRIOL,110
171301,GROSS CHARGE,NONE,3010360,RL ASSAY OF TRANSFERRIN,147.6
171301,GROSS CHARGE,NONE,3022928,RL ASSAY OF VOLATILES,104.6
171301,GROSS CHARGE,NONE,3017696,RL AST/SGOT,43.2
171301,GROSS CHARGE,NONE,3031044,RL B PERTUSSUS DNA QUALITATIVE,104.5
171301,GROSS CHARGE,NONE,3025608,RL B. PERTUSSIS AB IGA,41.2
171301,GROSS CHARGE,NONE,3025582,RL B. PERTUSSIS AB IGG,45.3
171301,GROSS CHARGE,NONE,3025590,RL B. PERTUSSIS AB IGM,45.3
171301,GROSS CHARGE,NONE,3021821,RL BASIC METABOLIC PANEL,87.9
171301,GROSS CHARGE,NONE,3036522,RL BENZODIAZEPINES 1-12,120
171301,GROSS CHARGE,NONE,3007689,RL BETA 2-MICROGLOBULIN,75
171301,GROSS CHARGE,NONE,3024411,RL BETA LACTAMASE,34
171301,GROSS CHARGE,NONE,3017498,"RL BILIRUBIN, DIRECT",43.2
171301,GROSS CHARGE,NONE,3017480,"RL BILIRUBIN, TOTAL",43.2
171301,GROSS CHARGE,NONE,3006020,RL BLOOD TYPE ABO,80
171301,GROSS CHARGE,NONE,3006384,RL BLOOD TYPE RH(D),80
171301,GROSS CHARGE,NONE,3013828,RL BODY FLUID CELL COUNT,38.5
171301,GROSS CHARGE,NONE,3002466,RL BODY FLUID CELL COUNT AND DIF,70.7
171301,GROSS CHARGE,NONE,3028883,RL BORDETELLA PERTUSSIS/PARAPERT AG,82.5
171301,GROSS CHARGE,NONE,3020302,RL BRUCELLA ANTIBODY IGG,71.5
171301,GROSS CHARGE,NONE,3020310,RL BRUCELLA ANTIBODY IGM,71.5
171301,GROSS CHARGE,NONE,3033164,RL C DIFF TOXIN GENE AMP PROBE TECH,82.5
171301,GROSS CHARGE,NONE,3013711,RL C.DIFFICILE TOXIN A,125.3
171301,GROSS CHARGE,NONE,3016490,RL C1 ESTERASE INHIBITOR,105
171301,GROSS CHARGE,NONE,3016052,RL CADMIUM,88
171301,GROSS CHARGE,NONE,3017720,RL CALCIUM TOTAL,43.2
171301,GROSS CHARGE,NONE,3013471,RL CALCIUM URINE,41.7
171301,GROSS CHARGE,NONE,3003456,RL CALCIUM-IONIZED,83.8
171301,GROSS CHARGE,NONE,3038486,RL CALPROTECTIN FECAL IMMUNNOASSAY,252
171301,GROSS CHARGE,NONE,3005378,RL CARBAMAZEPINE (TEGRETOL) LEVEL,154
171301,GROSS CHARGE,NONE,3003266,RL CARBON MONOXIDE QUANTITATIVE,87.5
171301,GROSS CHARGE,NONE,3005899,RL CARDIOLIPIN ANTIBODY,140
171301,GROSS CHARGE,NONE,3007747,RL CATECHOLAMINES FRACTIONATED,218.8
171301,GROSS CHARGE,NONE,3025517,RL CBC COMPLETE AUTO DIFFERENTIAL,64.5
171301,GROSS CHARGE,NONE,3013489,RL CEA,133.8
171301,GROSS CHARGE,NONE,3032497,RL CELIAC AB PNL GLIADIN IGA AB 2/6,47
171301,GROSS CHARGE,NONE,3032513,RL CELIAC AB PNL GLIADIN IGG AB 3/6,47
171301,GROSS CHARGE,NONE,3010238,RL CERULOPLASMIN,55
171301,GROSS CHARGE,NONE,3023082,RL CHEMILUMINESCENT CHONOGARIN ASSY,279
171301,GROSS CHARGE,NONE,3016649,RL CHLAMYDIA TRACH DIRECT PROBE,99.9
171301,GROSS CHARGE,NONE,3014644,RL CHLAMYDIA TRACH DNA AMP PROBE,93.5
171301,GROSS CHARGE,NONE,3013497,RL CHLORIDE URINE,39.8
171301,GROSS CHARGE,NONE,3017753,RL CHOLESTEROL,43.2
171301,GROSS CHARGE,NONE,3000221,RL CHOLINESTERASE SERUM,100
171301,GROSS CHARGE,NONE,3032653,RL CHROMOGENIC SUBSTRATE ASSAY,85.5
171301,GROSS CHARGE,NONE,3028875,RL CHROMOGRANIN A,110
171301,GROSS CHARGE,NONE,3021383,"RL CHROMOSOME, ADDNL HR STUDY",670.8
171301,GROSS CHARGE,NONE,3013513,RL CK MB FRACTION ONLY,104.8
171301,GROSS CHARGE,NONE,3019759,RL CMV-DNA QUANT,95
171301,GROSS CHARGE,NONE,3013661,RL COLD AGGLUTININ TITER,65
171301,GROSS CHARGE,NONE,3013869,RL COLLAGEN CROSS LINKS,90
171301,GROSS CHARGE,NONE,3006590,RL COMPLEMENT C3,105
171301,GROSS CHARGE,NONE,3006608,RL COMPLEMENT C4,105
171301,GROSS CHARGE,NONE,3001955,RL COMPLEMENT CH50,148.5
171301,GROSS CHARGE,NONE,3029469,RL COMPLEX SPECIAL STAIN-OVA & PARA,44
171301,GROSS CHARGE,NONE,3013737,RL COOMBS TEST DIRECT,80
171301,GROSS CHARGE,NONE,3013745,RL COOMBS TEST INDIRECT,80
171301,GROSS CHARGE,NONE,3011095,RL COOMBS TEST INDIRECT TITER,70.7
171301,GROSS CHARGE,NONE,3000296,RL COPPER,82.5
171301,GROSS CHARGE,NONE,3029006,RL CORTICOSTERONE,85
171301,GROSS CHARGE,NONE,3005931,RL CORTISOL FREE,160.9
171301,GROSS CHARGE,NONE,3002409,RL CORTISOL TOTAL,115
171301,GROSS CHARGE,NONE,3008471,RL C-PEPTIDES,75
171301,GROSS CHARGE,NONE,3005758,RL CPK ISOENZYMES,87.5
171301,GROSS CHARGE,NONE,3006129,RL C-REACTIVE PROTEIN,50
171301,GROSS CHARGE,NONE,3025889,RL C-REACTIVE PROTEIN HIGH SENSITVT,68.1
171301,GROSS CHARGE,NONE,3006574,RL CREATININE CLEARANCE,76.6
171301,GROSS CHARGE,NONE,3017787,RL CREATININE KINASE (CK-CPK),43.2
171301,GROSS CHARGE,NONE,3017795,"RL CREATININE, BLOOD",43.2
171301,GROSS CHARGE,NONE,3015062,"RL CREATININE, OTHER SOURCE",24.5
171301,GROSS CHARGE,NONE,3006103,RL CROSSMATCH ANTIGLOBULIN TECH/UNI,80
171301,GROSS CHARGE,NONE,3006293,RL CROSSMATCH INCUBATION TECH/UNIT,54.65
171301,GROSS CHARGE,NONE,3006285,RL CROSSMATCH IS TECHNIQUE/UNIT,75.7
171301,GROSS CHARGE,NONE,3001559,RL CRYOGLOBULINS,39.8
171301,GROSS CHARGE,NONE,3020948,RL CRYPTOCOCCUS AG SCREEN,39.7
171301,GROSS CHARGE,NONE,3013836,RL CRYSTAL ID FLUID,93.5
171301,GROSS CHARGE,NONE,3023496,RL CULT STOOL ADNL PATHOGENS/PLATE,38.5
171301,GROSS CHARGE,NONE,3003175,RL CULTURE BACT DEF OTHER SOURCE,59.2
171301,GROSS CHARGE,NONE,3002532,RL CULTURE BACTERIAL DEF. BLOOD,70.7
171301,GROSS CHARGE,NONE,3007036,RL CULTURE BACTERIAL DEFIN STOOL,38.5
171301,GROSS CHARGE,NONE,3002540,RL CULTURE CHLAMYDIA,125
171301,GROSS CHARGE,NONE,3015658,RL CULTURE CSF,59.2
171301,GROSS CHARGE,NONE,3013778,RL CULTURE EYE,57.5
171301,GROSS CHARGE,NONE,3002110,RL CULTURE FUNGI/SKIN,59.2
171301,GROSS CHARGE,NONE,3003258,RL CULTURE FUNGUS ISOL BLOOD,52
171301,GROSS CHARGE,NONE,3023959,RL CULTURE QUANTITATIVE AEROBIC,56.7
171301,GROSS CHARGE,NONE,3016516,RL CULTURE SCREEN BETA STREP,59.2
171301,GROSS CHARGE,NONE,3016540,RL CULTURE SCREEN N GONORRHEA,59.2
171301,GROSS CHARGE,NONE,3013786,RL CULTURE SPUTUM,59.2
171301,GROSS CHARGE,NONE,3023595,RL CULTURE THROAT,59.7
171301,GROSS CHARGE,NONE,3017985,RL CULTURE WOUND,59.2
171301,GROSS CHARGE,NONE,3002417,"RL CULTURE, ANAEROBIC",59.2
171301,GROSS CHARGE,NONE,3005493,RL CULTURE/AFB MYCOBACT/ISOLAT ONLY,66
171301,GROSS CHARGE,NONE,3005519,RL CULTURE/FLUOR TYPING/EACH AS,49.5
171301,GROSS CHARGE,NONE,3002441,RL CULTURE/FUNG/ID/DEFIN/EA ORG,46
171301,GROSS CHARGE,NONE,3002102,RL CULTURE/TYPING/SEROLOGIC METHOD,33
171301,GROSS CHARGE,NONE,3013810,RL CULTURE/URINE/BACTERIAL ID,49.5
171301,GROSS CHARGE,NONE,3007069,RL CULTURE/URINE/COLONY CT,57.9
171301,GROSS CHARGE,NONE,3029493,"RL CYCLIC CITRULLINATED PEPTIDE,ANT",137.5
171301,GROSS CHARGE,NONE,3003480,RL CYCLOSPORINE LEVEL-TDA,135
171301,GROSS CHARGE,NONE,3032091,RL CYSTATIN C,66
171301,GROSS CHARGE,NONE,3021516,RL D-DIMER QUANTATIVE,85
171301,GROSS CHARGE,NONE,3006657,RL DHEA,137.5
171301,GROSS CHARGE,NONE,3007150,RL DHEA SULFATE,143.8
171301,GROSS CHARGE,NONE,3001641,RL DIGOXIN LEVEL-TDA,105.5
171301,GROSS CHARGE,NONE,3005816,RL DNA AB NATIVE OR DBL STRAND,110.8
171301,GROSS CHARGE,NONE,3024171,RL DNA DETECT AGNT MULT AMPLIFIED,198.3
171301,GROSS CHARGE,NONE,3036548,RL DRUG COCAINE,120
171301,GROSS CHARGE,NONE,3036555,RL DRUG METHADONE,120
171301,GROSS CHARGE,NONE,3035656,RL DRUG SCREEN QUAN LAMOTRIGINE,125.3
171301,GROSS CHARGE,NONE,3035664,RL DRUG SCRN QUAN LEVETIRACETAM,180
171301,GROSS CHARGE,NONE,3035680,RL DRUG SCRN QUANT OXCARBAZEPIN,189
171301,GROSS CHARGE,NONE,3038031,RL DRUG TEST PRSMV CHEM ANLYZR,160
171301,GROSS CHARGE,NONE,3038015,RL DRUG TEST PRSMV DIR OPT OBS,160
171301,GROSS CHARGE,NONE,3038023,RL DRUG TEST PRSMV INSTRMNT,160
171301,GROSS CHARGE,NONE,3006699,RL EBV VIRAL CAPSID,114.2
171301,GROSS CHARGE,NONE,3017803,RL ELECTROLYTE PANEL,60.8
171301,GROSS CHARGE,NONE,3026879,RL ENA SCLERODERMA 70 ANTIBODIES,110.8
171301,GROSS CHARGE,NONE,3026887,RL ENA SJOGREN'S ANTIBODIES,87.5
171301,GROSS CHARGE,NONE,3026895,RL ENA SMOOTH MUSCLE ANTIBODIES,86
171301,GROSS CHARGE,NONE,3024395,RL ENDOMYSIAL ANTIBODY,128.7
171301,GROSS CHARGE,NONE,3027620,RL EOSINOPHIL COUNT URINE,55.7
171301,GROSS CHARGE,NONE,3010204,RL ERYTHROPOIETIN,127.5
171301,GROSS CHARGE,NONE,3003951,RL ESTRADIOL,236.3
171301,GROSS CHARGE,NONE,3003860,RL ESTROGENS FRACTIONATED,203.5
171301,GROSS CHARGE,NONE,3001112,"RL ESTROGENS, TOTAL",160.1
171301,GROSS CHARGE,NONE,3026291,RL ESTRONE,108.1
171301,GROSS CHARGE,NONE,3003886,RL ETHOSUXIMIDE(ZARONTIN) LEVEL TDA,91.5
171301,GROSS CHARGE,NONE,3005824,RL EXTRACTABLE NUCLEAR ANTIGEN EACH,71.5
171301,GROSS CHARGE,NONE,3023132,RL EXTRACTBLE NUCLR AG SMITH AB IGG,110.8
171301,GROSS CHARGE,NONE,3034832,RL FACTOR 2 PROTHROMBIN GENE ANALYS,140
171301,GROSS CHARGE,NONE,3034485,RL FACTOR 5 GENE ANALYSIS,45
171301,GROSS CHARGE,NONE,3017225,RL FACTOR ASSAY II SPECIFIC,494
171301,GROSS CHARGE,NONE,3016615,RL FACTOR ASSAY VIII ONE STAGE,175
171301,GROSS CHARGE,NONE,3003357,RL FACTOR ASSAY X,99
171301,GROSS CHARGE,NONE,3013265,RL FACTOR INHIBITOR,82.5
171301,GROSS CHARGE,NONE,3015757,RL FACTOR V ASSAY,88
171301,GROSS CHARGE,NONE,3021599,RL FACTOR VIII VW FACTOR AG,236.5
171301,GROSS CHARGE,NONE,3002334,RL FATS/LIPIDS FECES QUAL,44
171301,GROSS CHARGE,NONE,3013612,RL FDP/D DIMER,94
171301,GROSS CHARGE,NONE,3002342,RL FECAL FAT (QUANTITATIVE),137.5
171301,GROSS CHARGE,NONE,3015666,RL FECAL LEUKOCYTES/WBC,22
171301,GROSS CHARGE,NONE,3017126,RL FELBAMATE (FELBATOL) LEVEL TDA,90.6
171301,GROSS CHARGE,NONE,3013521,RL FERRITIN LEVEL,82.5
171301,GROSS CHARGE,NONE,3013620,RL FIBRINOGEN,50
171301,GROSS CHARGE,NONE,3029196,RL FLOW CYTOMETRY EA ADDTNL MARKER,529
171301,GROSS CHARGE,NONE,3029188,RL FLOW CYTOMETRY FIRST MARKER,110.8
171301,GROSS CHARGE,NONE,3029899,RL FLUOXETINE,110
171301,GROSS CHARGE,NONE,3004124,RL FOLIC ACID/FOLATES RBC,121.3
171301,GROSS CHARGE,NONE,3001591,RL FOLIC ACID/FOLATES-SERUM,117.5
171301,GROSS CHARGE,NONE,3029634,RL FREE KAPPA/LAMBDA LIGHT CHAIN,180
171301,GROSS CHARGE,NONE,3010352,RL FRUCTOSAMINE,78.1
171301,GROSS CHARGE,NONE,3001120,RL FSH,135
171301,GROSS CHARGE,NONE,3014495,RL G6PD QUANTITATIVE,95
171301,GROSS CHARGE,NONE,3015815,RL GAMMA GLUTAMYL TRANSFERASE GGT,47.3
171301,GROSS CHARGE,NONE,3001708,RL GAMMAGLOBULIN IGE,100
171301,GROSS CHARGE,NONE,3001880,RL GASTRIN,82.5
171301,GROSS CHARGE,NONE,3013356,RL GENTAMICIN LEVEL TDA,105.5
171301,GROSS CHARGE,NONE,3029113,RL GIARDIA BY EIA,71.5
171301,GROSS CHARGE,NONE,3000809,RL GLUCOSE BLOOD ASSAY QUANTITATIVE,43.2
171301,GROSS CHARGE,NONE,3023314,RL GLUCOSE- BODY FLUIDS,30.6
171301,GROSS CHARGE,NONE,3011103,RL GROWTH HORMONE,106.3
171301,GROSS CHARGE,NONE,3020856,RL GYN CYTOPATH WITH PHYS INTERP,49.5
171301,GROSS CHARGE,NONE,3021862,"RL GYN CYTOPATH, AUTO TL W/PHYS INT",77
171301,GROSS CHARGE,NONE,3021607,RL H PYLORI ANTIGEN STOOL,100
171301,GROSS CHARGE,NONE,3021375,RL H. PYLORI ANTIBODIES,77.3
171301,GROSS CHARGE,NONE,3020989,"RL H. PYLORI ANTIBODY, IGA",71.5
171301,GROSS CHARGE,NONE,3020963,"RL H. PYLORI ANTIBODY, IGG",71.5
171301,GROSS CHARGE,NONE,3020971,"RL H. PYLORI ANTIBODY, IGM",71.5
171301,GROSS CHARGE,NONE,3001807,RL HAPTOGLOBIN (QUANTITATIVE),47
171301,GROSS CHARGE,NONE,3036050,RL HCG QUANTITATIVE TUMOR MARKER,304
171301,GROSS CHARGE,NONE,3015674,RL HDL CHOLESTEROL,48.8
171301,GROSS CHARGE,NONE,3017837,RL HEMATOCRIT,48.8
171301,GROSS CHARGE,NONE,3017845,RL HEMOGLOBIN,48.8
171301,GROSS CHARGE,NONE,3001682,RL HEMOGLOBIN ELECTROPHORESIS,75
171301,GROSS CHARGE,NONE,3006228,RL HEMOGLOBIN GLYCATED (A1C),47.3
171301,GROSS CHARGE,NONE,3018330,"RL HEMOSIDERIN, QUALITATIVE",82.5
171301,GROSS CHARGE,NONE,3019643,RL HEP C VIRUS QUANT REV TRANS,198.2
171301,GROSS CHARGE,NONE,3021854,RL HEPATIC FUNCTION PANEL,47.3
171301,GROSS CHARGE,NONE,3002573,"RL HEPATITIS A ANTIBODY, IGG & IGM",87.5
171301,GROSS CHARGE,NONE,3002581,RL HEPATITIS A ANTIBODY-IGM,83.7
171301,GROSS CHARGE,NONE,3003050,RL HEPATITIS B CORE AB-IGM,103
171301,GROSS CHARGE,NONE,3004496,RL HEPATITIS B CORE ANTIBODY,83.7
171301,GROSS CHARGE,NONE,3002615,RL HEPATITIS B SURFACE AB,90.1
171301,GROSS CHARGE,NONE,3003043,RL HEPATITIS B SURFACE ANTIGEN,83.7
171301,GROSS CHARGE,NONE,3024841,RL HEPATITIS B VIRUS QUANTIFIC- DNA,225.5
171301,GROSS CHARGE,NONE,3003084,RL HEPATITIS BE ANTIBODY,87.6
171301,GROSS CHARGE,NONE,3002607,RL HEPATITIS BE ANTIGEN,87.6
171301,GROSS CHARGE,NONE,3021466,RL HEPATITIS C AMP PROBE REV TRANS,99
171301,GROSS CHARGE,NONE,3003795,RL HEPATITIS C ANTIBODY,113.3
171301,GROSS CHARGE,NONE,3027281,RL HEPATITIS C VIRUS GENOTYPE,324.5
171301,GROSS CHARGE,NONE,3026325,RL HERPES SIMPLEX BY AMP PROBE,82.5
171301,GROSS CHARGE,NONE,3017324,RL HERPES SIMPLEX I & II IGM,92.4
171301,GROSS CHARGE,NONE,3015583,RL HERPES SIMPLEX NONSPEC TYPE TEST,145
171301,GROSS CHARGE,NONE,3023934,RL HERPES SIMPLEX TYPE 2,123.6
171301,GROSS CHARGE,NONE,3011129,RL HERPES SIMPLEX TYPE I,120
171301,GROSS CHARGE,NONE,3035029,RL HFE HEMOCHROMATOSIS GENE ANALY,287.5
171301,GROSS CHARGE,NONE,3020880,RL HISTOPLASMA ANTIGEN BY FA,154
171301,GROSS CHARGE,NONE,3037017,RL HIV-1 AG W/HIV-1 & HIV-2 AB,69
171301,GROSS CHARGE,NONE,3006814,RL HLA B27,84
171301,GROSS CHARGE,NONE,3024270,RL HOMOCYSTINE,200
171301,GROSS CHARGE,NONE,3036621,RL HPV LOW-RISK TYPES,105.5
171301,GROSS CHARGE,NONE,3003126,RL HTLV OR HIV CONFIRMATORY TEST,193.1
171301,GROSS CHARGE,NONE,3001179,"RL HYDROXYCORTICOSTEROIDS, 17OH",71.5
171301,GROSS CHARGE,NONE,3016482,RL HYDROXYPROGESTERONE 17-D,137.5
171301,GROSS CHARGE,NONE,3031127,RL IGF BP3,78.2
171301,GROSS CHARGE,NONE,3029071,RL IMMUNO ELEC OTH FLUIDS URINE,162.3
171301,GROSS CHARGE,NONE,3025715,RL IMMUNOASSAY ANALYTE QUANT RIA,181
171301,GROSS CHARGE,NONE,3027836,RL IMMUNOASSAY ANTIBODY MULTI-STEP,148.5
171301,GROSS CHARGE,NONE,3003936,RL IMMUNOASSAY FOR INF AGENT AB NOS,426
171301,GROSS CHARGE,NONE,3034006,RL IMMUNOASSAY RA IGA QUANT,64.7
171301,GROSS CHARGE,NONE,3003761,RL IMMUNOELECTROPHORESIS-SERUM,157.5
171301,GROSS CHARGE,NONE,3004272,RL IMMUNOFIXATION ELECTROPHORESIS,180.3
171301,GROSS CHARGE,NONE,3007143,RL IMMUNOGLOBULIN SUBCLASS IGG,111.4
171301,GROSS CHARGE,NONE,3008802,RL INF AGENT ANTIG DET/ENZY IMMUNO,96.3
171301,GROSS CHARGE,NONE,3027075,RL INHIBIN A,135
171301,GROSS CHARGE,NONE,3004678,RL INSULIN LEVEL-TOTAL,96.3
171301,GROSS CHARGE,NONE,3021060,RL INTRINSIC FACTOR ANTIBODY,95
171301,GROSS CHARGE,NONE,3007333,RL IRON,51.7
171301,GROSS CHARGE,NONE,3006301,RL IRON BINDING CAPACITY,55
171301,GROSS CHARGE,NONE,3033974,RL LACOSAMIDE LEVEL,249
171301,GROSS CHARGE,NONE,3014537,RL LACTATE (LACTIC ACID) LEVEL,90
171301,GROSS CHARGE,NONE,3002219,RL LDH,43.2
171301,GROSS CHARGE,NONE,3004322,RL LDH ISOENZYMES,88.8
171301,GROSS CHARGE,NONE,3004553,RL LEAD LEVEL,55.8
171301,GROSS CHARGE,NONE,3017928,RL LEUKOCYTE WBC AUTOMATED,46
171301,GROSS CHARGE,NONE,3001203,RL LH LUTEINIZING HORMONE,131.3
171301,GROSS CHARGE,NONE,3013539,RL LIPASE,52.5
171301,GROSS CHARGE,NONE,3029568,RL LIPOPROTEIN BLOOD HR FRACTION,60.5
171301,GROSS CHARGE,NONE,3015799,RL LIPOPROTEIN LDL DIR MEASUREMENT,54.1
171301,GROSS CHARGE,NONE,3013364,RL LITHIUM LEVEL TDA,50
171301,GROSS CHARGE,NONE,3009131,RL LYME DISEASE (B. BURGDORFERI),145
171301,GROSS CHARGE,NONE,3019353,RL LYME DISEASE/WESTERN BLOT,137.5
171301,GROSS CHARGE,NONE,3023991,RL MACROSCOPIC EXAM ARTHROPOD,40
171301,GROSS CHARGE,NONE,3006319,RL MAGNESIUM,55
171301,GROSS CHARGE,NONE,3000098,RL MASS SPECTROMETRY QUANTITATIVE,217
171301,GROSS CHARGE,NONE,3000742,RL MEAT FIBERS FECES,137.5
171301,GROSS CHARGE,NONE,3004561,RL MERCURY QUANTITATIVE,84.1
171301,GROSS CHARGE,NONE,3003324,RL METANEPHRINES URINE,159.5
171301,GROSS CHARGE,NONE,3016581,RL METHOTREXATE LEVEL TDA,123.8
171301,GROSS CHARGE,NONE,3021698,RL METHYLMALONIC ACID QUANT,110
171301,GROSS CHARGE,NONE,3030392,RL MITOCHONDRIAL (M2) ANTIBODY,136.5
171301,GROSS CHARGE,NONE,3028321,RL MOLECULAR ID QUANTIFICATION,95
171301,GROSS CHARGE,NONE,3013695,RL MONO TEST (HETEROPHILE) SCREEN,38.6
171301,GROSS CHARGE,NONE,3034493,RL MTHFR GENE ANALYSIS,429
171301,GROSS CHARGE,NONE,3029691,RL MYASTHENIA GRAVIS PANEL 1/2,322.25
171301,GROSS CHARGE,NONE,3007697,RL MYOGLOBIN,71.5
171301,GROSS CHARGE,NONE,3027646,RL NATRIURETIC PEPTIDE,96.3
171301,GROSS CHARGE,NONE,3030400,RL NATURAL KILLER CELLS TOTAL COUNT,110
171301,GROSS CHARGE,NONE,3014677,RL NEISSERIA GON. URIPROBE HPL62050,93.5
171301,GROSS CHARGE,NONE,3021896,RL NEURONAL NUCLEAR (HU) AB,141.6
171301,GROSS CHARGE,NONE,3014909,RL NUCLEOTIDASES,115
171301,GROSS CHARGE,NONE,3026010,RL OCCULT BLD FECES- IMMUNOASSY 1-3,38.5
171301,GROSS CHARGE,NONE,3006335,RL OCCULT BLOOD (STOOL) 1-3 SIM DET,23.2
171301,GROSS CHARGE,NONE,3036563,RL OPIATES 1 OR MORE,120
171301,GROSS CHARGE,NONE,3036589,RL OPIOID &OPIATE ANALOG 5/MORE,120
171301,GROSS CHARGE,NONE,3013547,RL OSMOLALITY (URINE),76.6
171301,GROSS CHARGE,NONE,3004629,RL OSMOLALITY BLOOD,55
171301,GROSS CHARGE,NONE,3006921,RL OVA & PARASITES CONC AND ID,62.6
171301,GROSS CHARGE,NONE,3033115,RL PANCREATIC ELASTASE FECAL EL1,420
171301,GROSS CHARGE,NONE,3003464,RL PARATHYROID HORMONE,231
171301,GROSS CHARGE,NONE,3032281,RL PCDFF C DIFF TOXIN B GENE,104.5
171301,GROSS CHARGE,NONE,3004215,RL PHENOBARBITAL LEVEL,102.5
171301,GROSS CHARGE,NONE,3013372,RL PHENYTOIN(DILANTIN) LEVEL TOTAL,105.5
171301,GROSS CHARGE,NONE,3000486,RL PHOSPHATASE ACID TOTAL,58.7
171301,GROSS CHARGE,NONE,3004611,RL PHOSPHATASE ACID-PROSTATIC,67.7
171301,GROSS CHARGE,NONE,3003720,RL PHOSPHATASE ALKALINE,43.2
171301,GROSS CHARGE,NONE,3008505,RL PHOSPHATASE ALKALINE-ISOENZYMES,103.7
171301,GROSS CHARGE,NONE,3001229,"RL PHOSPHOROUS, URINE",45.1
171301,GROSS CHARGE,NONE,3015484,RL PHOSPHORUS SERUM,23.1
171301,GROSS CHARGE,NONE,3024015,RL PINWORM EXAM,42
171301,GROSS CHARGE,NONE,3025228,RL PLATELET AGGREGATION EA AGENT,63
171301,GROSS CHARGE,NONE,3017860,RL PLATELET AUTOMATED COUNT,48.8
171301,GROSS CHARGE,NONE,3016086,RL PORPHOBILINOGEN URINE QUANT,99
171301,GROSS CHARGE,NONE,3001237,RL PORPHYRINS URINE QUANT,118.4
171301,GROSS CHARGE,NONE,3013562,RL POTASSIUM URINE,48.1
171301,GROSS CHARGE,NONE,3016607,RL PREALBUMIN,86.6
171301,GROSS CHARGE,NONE,3006418,RL PREG TEST HCG QUALITATIVE,65
171301,GROSS CHARGE,NONE,3002862,RL PREG TEST HCG QUANT,113.8
171301,GROSS CHARGE,NONE,3001971,RL PRIMIDONE (MYSOLINE) LEVEL-TDA,96.3
171301,GROSS CHARGE,NONE,3002797,RL PROCAINAMIDE W NAPA LEVEL-TDA,99.9
171301,GROSS CHARGE,NONE,3003217,RL PROGESTERONE,128.8
171301,GROSS CHARGE,NONE,3022894,RL PROINSULIN,150
171301,GROSS CHARGE,NONE,3003811,RL PROLACTIN,150
171301,GROSS CHARGE,NONE,3021409,RL PROSTATE CANCER SCREENING PSA,128.8
171301,GROSS CHARGE,NONE,3006376,RL PROSTATE SPECIFIC ANTIGEN,94.6
171301,GROSS CHARGE,NONE,3005782,RL PROSTATIC SPECIFIC ANTIGEN-FREE,109.5
171301,GROSS CHARGE,NONE,3010055,RL PROTEIN C ACTIVITY,162.5
171301,GROSS CHARGE,NONE,3009008,RL PROTEIN C ANTIGEN,162.5
171301,GROSS CHARGE,NONE,3029089,RL PROTEIN ELEC OTH FLUIDS URINE,83.7
171301,GROSS CHARGE,NONE,3003399,RL PROTEIN ELECTROPHORESIS,81.3
