name,city,state,address,zip,website,category,public_private,district,lat,lon
LITTLE HARVARD,WASHINGTONVILLE,NY,83 E MAIN ST,10992,http://www.littleharvard.org/,ELEMENTARY,PRIVATE,,41.426003,-74.158264
LITTLE HAWKS DISCOVERY PRESCHOOL,HOLLAND,MI,5678 143RD AVE,49423,https://outdoordiscovery.org/littlehawks/,,PUBLIC,HAMILTON COMMUNITY SCHOOLS,42.72898,-86.1031
LITTLE HEART ELEMENTARY SCHOOL,SAINT ANTHONY,ND,2354 COUNTY RD 136,58566,http://www.littleheart4.k12.nd.us/,ELEMENTARY,PUBLIC,LITTLE HEART 4,46.6173,-100.91137
LITTLE HOCKING ELEMENTARY SCHOOL,LITTLE HOCKING,OH,95 FEDERAL RD,45742,https://www.warrenlocal.org/3/home,ELEMENTARY,PUBLIC,WARREN LOCAL,39.260357,-81.701485
LITTLE HUSKY LEARNING CENTER,OELWEIN,IA,317 8TH AVE SE SUITE D,50622,http://www.oelwein.k12.ia.us/,ELEMENTARY,PUBLIC,OELWEIN COMMUNITY SCHOOL DISTRICT,42.672688,-91.90133
LITTLE INDIANS PRESCHOOL,YUMA,CO,709 WEST THIRD STREET,80759,https://yumaschools.org/district/department/17-pk-8/1164-little-indians-preschool-mission.html,PREKINDERGARTEN,PUBLIC,YUMA 1 SCHOOL DISTRICT,40.12304,-102.73232
LITTLE LAKE CHARTER,WILLITS,CA,1275 BLOSSER LN.,95490,https://www.willitsunified.com/o/blosser-lane,K-12,PUBLIC,WILLITS UNIFIED,39.39925,-123.358826
LITTLE LAKE ELEMENTARY,HEMET,CA,26091 S. MERIDIAN ST.,92544,https://littlelake.hemetusd.org/,ELEMENTARY,PUBLIC,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,33.74246,-116.92851
LITTLE LAKE SPECIAL EDUCATION,HEMET,CA,26091 MERIDIAN ST.,92343,https://littlelake.hemetusd.org/,K-12,PUBLIC,RIVERSIDE COUNTY OFFICE OF EDUCATION,33.74292,-116.92862
LITTLE LAMB CHRISTIAN SCHOOL,NORTH SYRACUSE,NY,420 S MAIN ST,13212,http://littlelambonline.org/,ELEMENTARY,PRIVATE,,43.13048,-76.13373
LITTLE LAMBS PRESCHOOL,SANDPOINT,ID,1900 PINE ST,83864,,ELEMENTARY,PRIVATE,,48.27382,-116.57594
LITTLE LANGUAGE ACADEMY,MIAMI,FL,10875 QUAIL ROOST DR,33157,,ELEMENTARY,PRIVATE,,25.596188,-80.367966
LITTLE LEARNERS,BUDD LAKE,NJ,30 OLD BUDD LAKE RD,07828,https://littlelearnersnj.com/,ELEMENTARY,PRIVATE,,40.889465,-74.720695
LITTLE LEARNERS  PRESCHOOL,AUBURN,NE,1906 1/2 O STREET,68305,,,PUBLIC,AUBURN PUBLIC SCHOOLS,40.385223,-95.845604
LITTLE LEARNERS CHILD DEVELOPMENT CENTER,HARRISBURG,PA,2323 LINGLESTOWN RD STE 301,17110,https://www.llcdc.com/,ELEMENTARY,PRIVATE,,40.31734,-76.855804
LITTLE LEARNERS MONTESSORI,SULPHUR,LA,73 CENTER CIR,70663,https://sulphurmontessori.com/,ELEMENTARY,PRIVATE,,30.229965,-93.31991
LITTLE LEARNERS PRESCHOOL,AUBURN,NE,1906 1/2 O STREET,68305,https://www.walton.k12.ga.us/lhslittlelearners.aspx,PREKINDERGARTEN,PUBLIC,AUBURN PUBLIC SCHOOLS,40.383976,-95.84576
LITTLE LEARNERS PRESCHOOL,CHICAGO,IL,6255 S MAYFIELD AVE,60638,https://www.kiddykaredaycare.com/locations/little-learners/,ELEMENTARY,PRIVATE,,41.777664,-87.77005
LITTLE LEARNERS PRESCHOOL,COLOMA,MI,262 S WEST ST,49038,,,PUBLIC,COLOMA COMMUNITY SCHOOLS,42.183018,-86.311264
LITTLE LORDS AND LADIES CHRISTIAN PRIVATE SCHOOL,OVEIDO,FL,2218 ALAFAYA TRL,32765,http://www.littlelordsandladiescps.com/private-preschool-in-oviedo-florida,,PRIVATE,,28.637213,-81.20746
LITTLE MIAMI HIGH SCHOOL,MORROW,OH,3001 E US 22-3,45152,https://www.littlemiamischools.com,HIGH,PUBLIC,LITTLE MIAMI LOCAL,39.356583,-84.15974
LITTLE MIAMI INTERMEDIATE MIDDLE SCHOOL,MAINEVILLE,OH,7247 ZOAR RD,45039,,MIDDLE,PUBLIC,LITTLE MIAMI LOCAL,39.326538,-84.18841
LITTLE MIAMI JUNIOR HIGH SCHOOL,MORROW,OH,5290 MORROW-COZADDALE ROAD,45152,https://www.littlemiamischools.com/,MIDDLE,PUBLIC,LITTLE MIAMI LOCAL,39.34868,-84.13792
LITTLE MILL MIDDLE SCHOOL,CUMMING,GA,6800 LITTLE MILL RD,30041,https://www.forsyth.k12.ga.us/lmms/site/default.asp,MIDDLE,PUBLIC,FORSYTH COUNTY,34.249596,-84.02066
LITTLE MILLIGAN,BUTLER,TN,4226 HWY 321,37640,http://carter.k12.tn.us,ELEMENTARY,PUBLIC,CARTER COUNTY,36.3138,-82.02012
LITTLE MINERS MONTESSORI,PARK CITY,UT,1091 BEEHIVE DR,84098,https://littleminers.org/,ELEMENTARY,PRIVATE,,40.73681,-111.48903
LITTLE MIRACLES,STAR,ID,439 N STAR RD,83669,,ELEMENTARY,PRIVATE,,43.696022,-116.49396
LITTLE MOUNTAIN ELEMENTARY,LITTLE MOUNTAIN,SC,692 MILL STREET,29075,https://www.newberry.k12.sc.us/o/little-mountain,ELEMENTARY,PUBLIC,NEWBERRY 01,34.1933,-81.413284
LITTLE MOUNTAIN ELEMENTARY,MONTICELLO,MN,9350 FALLON AVE NE,55362,https://www.monticello.k12.mn.us/,ELEMENTARY,PUBLIC,MONTICELLO PUBLIC SCHOOL DISTRICT,45.286423,-93.78376
LITTLE MOUNTAIN ELEMENTARY,MOUNT VERNON,WA,1514 S LAVENTURE RD,98274,http://littlemountain.mountvernonschools.org/,ELEMENTARY,PUBLIC,MOUNT VERNON SCHOOL DISTRICT,48.411404,-122.312164
LITTLE MOUNTAIN ELEMENTARY - SNW,MONTICELLO,MN,9350 FALLON AVENUE,55362,https://www.monticello.k12.mn.us/domain/10,ELEMENTARY,PUBLIC,SHERBURNE AND NORTHERN WRIGHT SPECI,45.286465,-93.783714
LITTLE NITTANY SCHOOL,HOWARD,PA,5445 JACKSONVILLE RD,16841,,ELEMENTARY,PRIVATE,,41.014915,-77.59329
LITTLE OAK MIDDLE SCHOOL,SLIDELL,LA,59241 REBEL DRIVE,70461,http://littleoakmiddle.stpsb.org/,MIDDLE,PUBLIC,ST. TAMMANY PARISH,30.290388,-89.738464
LITTLE OAK MONTESSORI SCHOOL,WHITE SALMON,WA,1054 SE OAK ST,98672,http://www.littleoakmontessori.com/,ELEMENTARY,PRIVATE,,45.721855,-121.474686
LITTLE ONES ACADEMY,OPA LOCKA,FL,2528 OPA LOCKA BLVD,33054,,,PRIVATE,,25.855375,-80.13497
LITTLE PEARL ELEMENTARY SCHOOL,PEARL RIVER,LA,63829 HWY 11,70452,http://littlepearlelementary.stpsb.org/,ELEMENTARY,PUBLIC,ST. TAMMANY PARISH,30.362734,-89.75478
LITTLE PEOPLE AT WORK,NEPTUNE,NJ,500 NEPTUNE BLVD,07753,,ELEMENTARY,PRIVATE,,40.220226,-74.03692
LITTLE PEOPLE DAY CARE & KINDERGARTEN,CHICAGO,IL,7428 N ROGERS AVE,60626,https://www.littlepeoplerogerspark.com/,ELEMENTARY,PRIVATE,,42.016857,-87.67411
LITTLE PEOPLE DAYCARE,COLUMBIA,PA,780 CHICKIES HILL RD,17512,https://littlepeopledcs.com/,ELEMENTARY,PRIVATE,,40.04371,-76.513626
LITTLE PEOPLE DAYCARE SCHOOL,KINGSTON,PA,154 3RD AVE,18704,https://www.littlepeopledaycare.com/,ELEMENTARY,PRIVATE,,41.256824,-75.88488
LITTLE PEOPLE DAYCARE SCHOOL,WHITEHALL,PA,1325 FAIRMONT ST,18052,https://www.littlepeoplewhitehall.com/,ELEMENTARY,PRIVATE,,40.618053,-75.49345
LITTLE PEOPLE SCHOOL,ROSEMEAD,CA,4715 ROSEMEAD BLVD,91770,https://www.littlepeopleschool.org/,ELEMENTARY,PRIVATE,,34.08874,-118.07379
LITTLE PEOPLE'S LANDING,LITTLETON,CO,8305 S WADSWORTH BLVD,80128,https://www.kidslovelpl.com/,ELEMENTARY,PRIVATE,,39.566036,-105.082794
LITTLE PEOPLES ACADEMY,IDAHO FALLS,ID,543 N RIDGE AVE,83402,https://mylpa.net/,ELEMENTARY,PRIVATE,,43.492405,-112.03406
LITTLE PEOPLES CHRISTIAN DAYCARE/ACADEMY,ZEPHYRHILLS,FL,38303 N AVE,33542,,K-12,PRIVATE,,28.244944,-82.183395
LITTLE PEOPLES COUNTRY,LA GRANGE,IL,211 W HILLGROVE AVE,60525,https://www.jhwm.net/littlepeoples/,ELEMENTARY,PRIVATE,,41.815933,-87.87247
LITTLE PIECE OF ME MONTESSORI,CAPE CORAL,FL,229 DEL PRADO BLVD N UNIT 3,33909,,ELEMENTARY,PRIVATE,,26.64834,-81.94068
LITTLE POWDER ELEMENTARY,WESTON,WY,15902 US HIGHWAY 59 NORTH,82731,http://www.campbellcountyschools.net/,ELEMENTARY,PUBLIC,CAMPBELL COUNTY SCHOOL DISTRICT #1,44.841457,-105.37063
LITTLE PRAIRIE PRIMARY,EAST TROY,WI,2109 TOWNLINE RD,53120,https://www.easttroy.k12.wi.us,ELEMENTARY,PUBLIC,EAST TROY COMMUNITY SCHOOL DISTRICT,42.788555,-88.40909
LITTLE PREP ACADEMY ELEMENTARY,LITTLE ROCK,AR,1616 S SPRING ST,72206,https://www.littlerockprep.org,ELEMENTARY,PUBLIC,VERNON PARISH,34.739166,-92.296074
LITTLE PRIEST TRIBAL COLLEGE,WINNEBAGO,NE,610 E. COLLEGE DRIVE,68071,www.littlepriest.edu,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,42.2355,-96.4682
LITTLE PROMISES DAYCARELEARNING CENTER,MIAMI,FL,15194 SW 56TH ST,33185,https://littlepromisesdaycare.com/?utm_source=gmb&utm_medium=referral,ELEMENTARY,PRIVATE,,25.713165,-80.43787
LITTLE QUAKERS ACADEMY,PLAINFIELD,IN,401 ELM DR,46168,https://www.plainfield.k12.in.us/o/little-quakers-academy,PREKINDERGARTEN,PUBLIC,PLAINFIELD COMMUNITY SCHOOL CORPORATION,39.70352,-86.375534
LITTLE RAIDERS UNIVERSITY,DERBY,CT,75 CHATFIELD STREET,06418,https://www.derbyps.org,PREKINDERGARTEN,PUBLIC,DERBY SCHOOL DISTRICT,41.333836,-73.09788
LITTLE RAILS EARLY LEARNING,SPOONER,WI,1821 SCRIBNER ST,54801,https://www.spooner.k12.wi.us,PREKINDERGARTEN,PUBLIC,SPOONER AREA SCHOOL DISTRICT,45.827858,-91.89585
LITTLE RED HEN PRESCHOOL & KINDERGARTEN,EAST GREENWICH,RI,358 FORGE RD,02818,https://littleredhenschool.com/,ELEMENTARY,PRIVATE,,41.646824,-71.456505
LITTLE RED SCHOOLHOUSE,MESQUITE,TX,412 S BRYAN BELT LINE RD,75149,,ELEMENTARY,PRIVATE,,32.76353,-96.59691
LITTLE RED SCHOOLHOUSE,NOGALES,AZ,7 DUQUESNE ROAD,85621,https://www.sced28.com/,ELEMENTARY,PUBLIC,SANTA CRUZ ELEMENTARY DISTRICT,31.38787,-110.871925
LITTLE RED TRAIN PRIVATE SCHOOL,HEMPSTEAD,NY,249 JERUSALEM AVE,11550,http://littleredtrainprivateschool.net/,ELEMENTARY,PRIVATE,,40.70276,-73.60817
LITTLE RIVER COMMUNITY SCHOOL,CANTON,NY,1227 COUNTY ROUTE 25,13617,http://littleriverschool.org/,K-12,PRIVATE,,44.532814,-75.13424
LITTLE RIVER ELEM.,WOODSTOCK,GA,3170 TRICKUM RD,30188,https://www.cherokeek12.net/littleriveres,ELEMENTARY,PUBLIC,CHEROKEE COUNTY,34.097733,-84.47111
LITTLE RIVER ELEMENTARY,DURHAM,NC,2315 SNOW HILL ROAD,27712,http://www.littleriver.dpsnc.net/,ELEMENTARY,PUBLIC,DURHAM PUBLIC SCHOOLS,36.09877,-78.86315
LITTLE RIVER ELEMENTARY,ORLANDO,FL,100 CASWELL DR,32825,https://littleriveres.ocps.net/,ELEMENTARY,PUBLIC,ORANGE,28.545893,-81.27139
LITTLE RIVER ELEMENTARY,SOUTH RIDING,VA,43464 HYLAND HILLS ST,20152,https://www.lcps.org/littleriver,ELEMENTARY,PUBLIC,LOUDOUN COUNTY PUBLIC SCHOOLS,38.8983,-77.499306
LITTLE RIVER HIGH,LITTLE RIVER,KS,430 WAVERLY,67457,https://www.usd444.com,HIGH,PUBLIC,LITTLE RIVER,38.398624,-98.01544
LITTLE RIVER JUNIOR HIGH,LITTLE RIVER,KS,430 WAVERLY,67457,https://www.usd444.com,MIDDLE,PUBLIC,LITTLE RIVER,38.3989,-98.01629
LITTLE RIVER MONTESSORI SCHOOL,LOUISVILLE,TN,913 E CUMBERLAND DR,37777,http://www.littlerivermontessori.com/,ELEMENTARY,PRIVATE,,35.851578,-83.96021
LITTLE ROCK ADVENTIST ACADEMY,LITTLE ROCK,AR,8708 N RODNEY PARHAM RD,72205,https://www.lradventistacademy.org/,K-12,PRIVATE,,34.758297,-92.37164
LITTLE ROCK CHRISTIAN ACADEMY,LITTLE ROCK,AR,19010 CANTRELL RD,72223,https://www.littlerockchristian.com/,K-12,PRIVATE,,34.813313,-92.48053
LITTLE ROCK ELEMENTARY SCHOOL,LITTLE ROCK,IA,134 1ST AVE,51243,https://george-littlerock.org,ELEMENTARY,PUBLIC,GEORGE-LITTLE ROCK COMMUNITY SCHOOL DISTRICT,43.441814,-95.88147
LITTLE ROCK MONTESSORI SCHOOL,LITTLE ROCK,AR,3704 N RODNEY PARHAM RD,72212,https://www.lrmontessori.org/,ELEMENTARY,PRIVATE,,34.78711,-92.4021
LITTLE ROCK PREP ACADEMY,LITTLE ROCK,AR,1205 S SCHILLER ST,72206,https://www.littlerockprep.org,MIDDLE,PUBLIC,LITTLE ROCK PREPARATORY ACADEMY,34.733406,-92.277176
LITTLE RUN ELEMENTARY,FAIRFAX,VA,4511 OLLEY LN,22032,https://www.fcps.edu/LittleRunES/,ELEMENTARY,PUBLIC,FAIRFAX COUNTY PUBLIC SCHOOLS,38.826244,-77.26663
LITTLE RUN SCHOOL,CONEWANGO VALLEY,NY,YOUNG RD,14726,,ELEMENTARY,PRIVATE,,42.25996,-79.02839
LITTLE SAND,REMER,MN,316 MAIN ST E,56672,https://www.isd118.k12.mn.us,HIGH,PUBLIC,NORTHLAND COMMUNITY SCHOOLS,47.058006,-93.91079
LITTLE SCHOLARS ACADEMY OF CALIFORNIA,ORANGE,CA,1510 W ALMOND AVE,92868,https://www.lsaoc.com/,ELEMENTARY,PRIVATE,,33.785732,-117.868454
LITTLE SCHOLARS ELEMENTARY,LITTLE ROCK,AR,8405 STANTON RD,72209,https://www.littlescholarsschools.org/,ELEMENTARY,PRIVATE,,34.672947,-92.332596
LITTLE SCHOLARS MONTESSORI,SIMI VALLEY,CA,5020 ALAMO ST,93063,https://www.littlescholarsmontessori.org/,ELEMENTARY,PRIVATE,,34.285873,-118.69441
LITTLE SCHOOL,HAWTHORNE,NY,226 LINDA AVE,10532,https://www.mylittleschoolnyc.com/,OTHER,PUBLIC,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,41.10349,-73.78347
LITTLE SEEDLINGS CHRISTIAN PRESCHOOL & KDGN,LEONARDTOWN,MD,25550 POINT LOOKOUT RD,20650,http://www.littleseedlings.com/Little_Seedlings/Welcome.html,ELEMENTARY,PRIVATE,,38.303482,-76.65354
LITTLE SHASTA ELEMENTARY,MONTAGUE,CA,8409 LOWER LITTLE SHASTA RD.,96064,https://www.littleshasta.k12.ca.us,ELEMENTARY,PUBLIC,LITTLE SHASTA ELEMENTARY,41.712128,-122.38814
LITTLE SINGER COMMUNITY SCHOOL,WINSLOW,AZ,P.O. BOX AQ,86047,https://www.littlesinger.org,ELEMENTARY,PUBLIC,LITTLE SINGER COMMUNITY SCHOOL,35.243996,-110.73495
LITTLE SNAKE RIVER VALLEY SCHOOL,BAGGS,WY,333 NORTH STREET,82321,https://www.crb1.net,OTHER,PUBLIC,CARBON COUNTY SCHOOL DISTRICT #1,41.036835,-107.6556
LITTLE SONSHINE,MORGAN HILL,CA,16970 DE WITT AVE,95037,http://www.littlesonshine.com/,ELEMENTARY,PRIVATE,MORGAN HILL UNIFIED,37.120995,-121.66133
LITTLE SONSHINE SCHOOL HOUSE,MORGAN HILL,CA,16970 DE WITT AVE,95037,http://www.littlesonshine.com/,ELEMENTARY,PRIVATE,,37.120968,-121.66139
LITTLE SPROUTS LEARNING CENTER LL,LITTLE ROCK,AR,8319 GEYER SPRINGS RD,72209,,ELEMENTARY,PRIVATE,,34.67424,-92.343765
LITTLE STAR CENTER,JACKSONVILLE,FL,8011 PHILIPS HWY STE 10,32256,https://littlestarjax.com/,K-12,PRIVATE,,30.231512,-81.5122
LITTLE STARS PRE-SCHOOL,COLBY,WI,202 WEST DOLF ST,54421,https://www.colby.k12.wi.us,PREKINDERGARTEN,PUBLIC,COLBY SCHOOL DISTRICT,44.92028,-90.31878
LITTLE STEPS ACADEMY,ORLANDO,FL,26 WILLOW DR,32807,https://www.littlestepsacademy.org/,K-12,PRIVATE,,28.545324,-81.30619
LITTLE SUNSHINE PRESCHOOL,NEW PORT RICHEY,FL,9316 LITTLE RD,34654,https://www.littlesunshinepreschool.net/,ELEMENTARY,PRIVATE,,28.292114,-82.674446
LITTLE THEATRE SCHOOL NURSERY AND KINDERGARTEN,LYNN,MA,503 LYNNFIELD ST,01904,https://www.littletheatreschool.org/,ELEMENTARY,PRIVATE,,42.502304,-70.978874
LITTLE TOR ELEMENTARY SCHOOL,NEW CITY,NY,56 GREGORY ST,10956,https://www.ccsd.edu,ELEMENTARY,PUBLIC,CLARKSTOWN CENTRAL SCHOOL DISTRICT,41.153454,-73.99421
LITTLE TRAVELERS DAYCARE & LEARNING CENTER,MOUNT AIRY,MD,13868 OLD ANNAPOLIS RD,21771,https://www.facebook.com/Little-Travelers-Daycare-and-Learning-Center-Mount-Airy-163658110319558/,ELEMENTARY,PRIVATE,,39.384224,-77.18121
LITTLE TREASURES LEARNING CENTER,EDISON,NJ,2177 OAK TREE RD STE 100,08820,https://bbmacademy.com/location/edison/,ELEMENTARY,PRIVATE,,40.57661,-74.38588
LITTLE TURTLE ELEMENTARY SCHOOL,COLUMBIA CITY,IN,1710 S STATE RD 9,46725,https://www.wccsonline.com/domain/12,ELEMENTARY,PUBLIC,WHITLEY COUNTY CON SCHOOLS,41.13412,-85.48352
LITTLE VALLEY SCHOOL,ST GEORGE,UT,2330 E HORSEMAN PARK DR (3000,84790,https://les.washk12.org,ELEMENTARY,PUBLIC,WASHINGTON DISTRICT,37.052532,-113.53572
LITTLE VILLAGE ACADEMY,GRANVILLE,OH,1116 RIVER RD,43023,http://www.littlevillageacademy.net/,ELEMENTARY,PRIVATE,,40.057983,-82.5137
LITTLE VILLAGE COUNTRY DAY SCHOOL,RANDOLPH,NJ,26 W HANOVER AVE,07869,https://www.littlevillagecountrydayschool.com/,ELEMENTARY,PRIVATE,,40.827934,-74.565094
LITTLE VILLAGE ELEM SCHOOL,CHICAGO,IL,2620 S LAWNDALE AVE,60623,https://www.lva.cps.edu/,ELEMENTARY,PUBLIC,CITY OF CHICAGO SCHOOL DISTRICT 299,41.842896,-87.717606
LITTLE VOYAGEURS MONTESSORI SCHOOL,COLUMBIA HEIGHTS,MN,825 51ST AVE NE,55421,https://www.lvmschool.com/,ELEMENTARY,PRIVATE,,45.061523,-93.24941
LITTLE WHIPPETS PRESCHOOL,SHELBY,OH,25 HIGH SCHOOL AVE,44875,https://shelbyk12.org/little-whippet-preschool/,PREKINDERGARTEN,PUBLIC,SHELBY CITY,40.879337,-82.65891
LITTLE WOLF JUNIOR/SENIOR HIGH,MANAWA,WI,515 E 4TH ST,54949,https://www.manawaschools.org,HIGH,PUBLIC,MANAWA SCHOOL DISTRICT,44.459736,-88.912994
LITTLE WOUND SCHOOL,KYLE,SD,P.O. BOX 500,57752,http://www.littlewound.us,OTHER,PUBLIC,LITTLE WOUND SCHOOL,43.425243,-102.17562
LITTLE YORKERS MONTESSORI SCHOOL,HOUSTON,TX,13233 W LITTLE YORK RD,77041,,ELEMENTARY,PRIVATE,,29.862738,-95.60898
LITTLEBROOK SCHOOL,PRINCETON,NJ,39 MAGNOLIA LANE,08540,https://www.princetonk12.org/littlebrook-elementary-home,ELEMENTARY,PUBLIC,PRINCETON PUBLIC SCHOOLS,40.363827,-74.638
LITTLEBURG ELEMENTARY - 12,VALENTINE,NE,28406 300 1ST STREET,69201,https://www.tcsdk12.org/o/littleburg,ELEMENTARY,PUBLIC,TODD COUNTY SCHOOL DISTRICT 66-1,43.04635,-100.45165
LITTLEFIELD EL,LITTLEFIELD,TX,120 N WESTSIDE,79339,,ELEMENTARY,PUBLIC,LITTLEFIELD INDEPENDENT SCHOOL DISTRICT,33.92711,-102.33795
LITTLEFIELD H S,LITTLEFIELD,TX,1100 WAYLON JENNINGS BLVD,79339,https://www.lfdisd.org/,HIGH,PUBLIC,LITTLEFIELD INDEPENDENT SCHOOL DISTRICT,33.91646,-102.3425
LITTLEFIELD J H,LITTLEFIELD,TX,105 LK AVE,79339,https://www.lfdisd.org/,MIDDLE,PUBLIC,LITTLEFIELD INDEPENDENT SCHOOL DISTRICT,33.92662,-102.336815
LITTLEFIELD MIDDLE,LUMBERTON,NC,9674 NC HWY 41 N,28358,http://www.robeson.k12.nc.us/schools.cfm?id=lms&schoolid=336,MIDDLE,PUBLIC,PUBLIC SCHOOLS OF ROBESON COUNTY,34.645233,-78.916595
LITTLEFIELD PRI,LITTLEFIELD,TX,815 W 2ND ST,79339,https://txschools.gov/schools/140904103/profile,ELEMENTARY,PUBLIC,LITTLEFIELD INDEPENDENT SCHOOL DISTRICT,33.92567,-102.33758
LITTLEFORK-BIG FALLS ELEMENTARY,LITTLEFORK,MN,700 MAIN ST,56653,https://www.isd362.k12.mn.us/,ELEMENTARY,PUBLIC,LITTLEFORK-BIG FALLS SCHOOL DISTRICT.,48.39896,-93.554855
LITTLEFORK-BIG FALLS SECONDARY,LITTLEFORK,MN,700 MAIN ST,56653,https://www.isd362.k12.mn.us/,HIGH,PUBLIC,LITTLEFORK-BIG FALLS SCHOOL DISTRICT.,48.39984,-93.55349
LITTLEJOHN (LEIGHTON) ELEMENTARY,FAIR OAKS,CA,6838 KERMIT LN.,95628,,K-12,PUBLIC,SAN JUAN UNIFIED,38.669193,-121.30255
LITTLEJOHN ELEM SCHOOL,DEKALB,IL,1121 SCHOOL ST,60115,https://sites.google.com/a/d428.org/littlejohn/,ELEMENTARY,PUBLIC,DEKALB CONSOLIDATED UNIT SCHOOL DISTRICT 428,41.93898,-88.73842
LITTLEROCK BOYS RANCH (EH),LITTLEROCK,CA,10353 E. AVE. S-4,93543,,,PUBLIC,LOS ANGELES COUNTY SPECIAL EDUCATION,34.554207,-117.94327
LITTLEROCK ELEMENTARY SCHOOL,OLYMPIA,WA,12710 LITTLEROCK RD SW,98512,https://www.tumwater.k12.wa.us/littlerock,ELEMENTARY,PUBLIC,TUMWATER SCHOOL DISTRICT,46.90273,-123.01603
LITTLEROCK HIGH,LITTLEROCK,CA,10833 E. AVE. R,93543,https://www.lhslobos.org,HIGH,PUBLIC,ANTELOPE VALLEY UNION HIGH,34.573597,-117.9371
LITTLEROCK PLACEMENT CDC,LITTLEROCK,CA,10353 E. AVE. S-14,93543,,,PUBLIC,LOS ANGELES COUNTY OFFICE OF EDUCATION,34.545296,-117.94245
LITTLESTOWN SHS,LITTLESTOWN,PA,200 E MYRTLE ST,17340,https://www.lasd.k12.pa.us/,HIGH,PUBLIC,LITTLESTOWN AREA SCHOOL DISTRICT,39.750675,-77.08475
LITTLETON ACADEMY,LITTLETON,CO,1200 WEST MINERAL AVENUE,80120,https://littletonpublicschools.net/schools/academy,ELEMENTARY,PUBLIC,"LITTLETON, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF ARAPAHOE",39.573017,-105.00265
LITTLETON ELEMENTARY SCHOOL,AVONDALE,AZ,1252 S. AVONDALE BOULEVARD,85323,http://www.littletonelementary.org,ELEMENTARY,PUBLIC,LITTLETON ELEMENTARY DISTRICT,33.434315,-112.307945
LITTLETON ELEMENTARY SCHOOL,MORRIS PLAINS,NJ,250 BROOKLAWN DRIVE,07950,https://lis.pthsd.k12.nj.us/,ELEMENTARY,PUBLIC,PARSIPPANY-TROY HILLS TOWNSHIP SCHOOL DISTRICT,40.859024,-74.46012
LITTLETON HIGH SCHOOL,LITTLETON,CO,199 EAST LITTLETON BLVD,80121,https://littleton.littletonpublicschools.net/,HIGH,PUBLIC,BRYAN INDEPENDENT SCHOOL DISTRICT,39.613914,-104.98407
LITTLETON HIGH SCHOOL,LITTLETON,MA,56 KING STREET,01460,http://www.littletonps.org/highschool/,HIGH,PUBLIC,LITTLETON,42.541473,-71.50758
LITTLETON HIGH SCHOOL,LITTLETON,NH,159 OAK HILL AVE.,03561,http://www.littletonschools.org/dbms-and-littleton-high-s,HIGH,PUBLIC,LITTLETON SCHOOL DISTRICT,44.31009,-71.77324
LITTLETON MIDDLE SCHOOL,LITTLETON,MA,55 RUSSELL STREET,01460,http://www.littletonps.org/middle/,MIDDLE,PUBLIC,LITTLETON,42.545494,-71.48426
LITTLETON MONTESSORI SCHOOL,LITTLETON,CO,6923 W CHATFIELD AVE,80128,https://www.littletonmontessori.com/,ELEMENTARY,PRIVATE,,39.56655,-105.07393
LITTLETON PREP CHARTER SCHOOL,LITTLETON,CO,5301 S. BANNOCK ST.,80120,https://littletonpublicschools.net/schools/littletonprep,ELEMENTARY,PUBLIC,RICHLAND 01,39.619335,-104.99158
LITTLEVILLE ELEMENTARY SCHOOL,HUNTINGTON,MA,4 LITTLEVILLE ROAD,01050,https://www.grsd.org,ELEMENTARY,PUBLIC,GATEWAY,42.25116,-72.870094
LITTLEWOOD ELEMENTARY SCHOOL,GAINESVILLE,FL,812 NW 34TH ST,32605,http://www.sbac.edu/pages/acps,ELEMENTARY,PUBLIC,ALACHUA,29.66028,-82.37373
LITWIN,CHICOPEE,MA,135 LITWIN LANE,01020,https://www.chicopeeps.org/litwin,ELEMENTARY,PUBLIC,CHICOPEE,42.174793,-72.5243
LITZSINGER,LADUE,MO,10094 LITZSINGER RD,63124,https://www.ssdmo.org/domain/9,ELEMENTARY,PUBLIC,SPECL. SCH. DST. ST. LOUIS CO.,38.624477,-90.40483
LIU BRENTWOOD,BRENTWOOD,NY,"MICHAEL J. GRANT CAMPUS, SUFFOLK COUNTY COMMUNITY COLLEGE, 1001 CROOKED HILL ROAD",11717,liu.edu/brentwood,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,40.799698,-73.26979
LIU BROOKLYN,BROOKLYN,NY,1 UNIVERSITY PLAZA,11201,liu.edu/brooklyn,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,40.690136,-73.98088
LIU HUDSON AT WESTCHESTER,PURCHASE,NY,735 ANDERSON HILL ROAD,10577,liu.edu/hudson,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,41.048683,-73.705246
LIU RIVERHEAD,RIVERHEAD,NY,121 SPEONK-RIVERHEAD RD.,11901,liu.edu/riverhead,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,40.87619,-72.69911
