ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
05018F,US ARMY HOSP,CA,MARINA,,,
33013F,VA HOSP,NY,CANANDAIGUA,https://www.va.gov/finger-lakes-health-care/,,
33014F,VA HOSP,NY,CASTLE POINT,https://www.va.gov/,,
111329,ST MARY'S GOOD SAMARITAN HOSPITAL,GA,GREENSBORO,https://www.stmaryshealthcaresystem.org/,,
192030,"BLIANT SPECIALTY HOSPITAL, LLC",LA,NEW ORLEANS,https://bliantspecialtyhospital.com/,,
05020F,US NAVAL HOSPITAL CAMP PENDELTON,CA,OCEANSIDE,https://camp-pendleton.tricare.mil/,,
05021F,US NAVAL HOSP,CA,OAKLAND,,,
33015F,VA HOSP,NY,MONTROSE,https://www.va.gov/hudson-valley-health-care/locations/franklin-delano-roosevelt-hospital/,,
05022F,US NAVY MEDICAL CENTER SAN DIEGO,CA,SAN DIEGO,https://sandiego.tricare.mil/,,
112010,KINDRED HOSPITAL ROME,GA,ROME,,,
33016F,VA HOSP,NY,BRONX,https://www.va.gov/bronx-health-care/locations/james-j-peters-department-of-veterans-affairs-medical-center/,,
193058,RIVERBEND REHABILITATION HOSPITAL,LA,MONROE,http://riverbendnr.com/,,
33017F,VA HOSP,NY,NEW YORK,https://www.va.gov/new-york-harbor-health-care/locations/manhattan-va-medical-center/,,
193069,STERLINGTON REHABILITATION HOSPITAL,LA,BASTROP,https://ldh.la.gov/index.cfm/directory/detail/1956,,
112012,"COLUMBUS SPECIALTY HOSPITAL, INC",GA,COLUMBUS,https://columbusspecialtyhospital.com/,https://columbusspecialtyhospital.com/,
193070,ACCORD REHABILITATION HOSPITAL,LA,PLAQUEMINE,https://ldh.la.gov/index.cfm/directory/detail/18233/catid/169,,
33018F,US NAVAL HOSP,NY,JAMAICA,,,
112017,"LANDMARK HOSPITAL OF ATHENS, LLC",GA,ATHENS,https://www.landmarkhospitals.com/,https://www.landmarkhospitals.com/pricing-transparency/,
112018,LANDMARK HOSPITAL OF SAVANNAH,GA,SAVANNAH,https://www.landmarkhospitals.com/,,
05024F,FEDERAL CORRECTIONAL INSTITUTE HOSP,CA,LOMPOC,,,
193090,"THE NEUROMEDICAL CENTER REHABILITATION HOSPITAL, L",LA,BATON ROUGE,https://www.theneuromedicalcenter.com/rehabilitation-hospital/,,
193092,BETHESDA REHABILITATION HOSPITAL,LA,BATON ROUGE,https://ldh.la.gov/index.cfm/directory/detail/1777,,
050257,GOOD SAMARITAN HOSPITAL,CA,BAKERSFIELD,https://www.goodsamhospital.com/,,
05025F,VA HOSP,CA,FRESNO,https://www.va.gov/central-california-health-care/,,
151315,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,IN,ANGOLA,https://www.cameronmch.com/,,
33019F,VA HOSP,NY,NORTHPORT,https://www.va.gov/,,
193098,COBALT REHABILITATION HOSPITAL NEW ORLEANS,LA,NEW ORLEANS,https://pamhealth.com/,,
330208,ST JOHN'S RIVERSIDE HOSPITAL,NY,YONKERS,https://riversidehealth.org/,,
33020F,VA HOSP,NY,BROOKLYN,https://www.va.gov/new-york-harbor-health-care/locations/brooklyn-va-medical-center/,,
05026F,VA HOSP LIVERMORE,CA,LIVERMORE,https://www.va.gov/palo-alto-health-care/locations/palo-alto-va-medical-center-livermore/,,
194008,EASTERN LA MENTAL HEALTH SYSTEM,LA,JACKSON,https://ldh.la.gov/index.cfm/directory/detail/219,,
114013,WEST CENTRAL GEORGIA REGIONAL HOSPITAL,GA,COLUMBUS,https://dbhdd.georgia.gov/be-caring/wcgrh,,
114019,GEORGIA REGIONAL HOSPITAL ATLANTA,GA,DECATUR,https://dbhdd.georgia.gov/be-caring/georgia-regional-hospital-atlanta-grha-atlanta-ga,,
114028,GEORGIA REGIONAL HOSP SAVANNAH,GA,SAVANNAH,https://dbhdd.georgia.gov/be-caring/georgia-regional-hospital-savannah-grhs-savannah-ga,,
114029,EAST CENTRAL REGIONAL HOSPITAL,GA,AUGUSTA,https://dbhdd.georgia.gov/be-caring/east-central-regional-hospital-ecrh-augusta-and-gracewood-ga,,
05027F,VA HOSP,CA,LONG BEACH,https://www.va.gov/long-beach-health-care/,,
119801,MEDICAL COLLEGE OF GEORGIA- TRANSPLANT,GA,AUGUSTA,https://www.augusta.edu/mcg/,,
05028F,VA HOSPS-BRENTWOOD & WADSWORTH,CA,LOS ANGELES,,,
05029F,WADSWORTH HOSP,CA,LOS ANGELES,https://www.wadsworth.org/,,
151992,MIDLAND HOUSE INC,IN,INDIANAPOLIS,,,
152012,KINDRED HOSPITAL NORTHWEST INDIANA,IN,HAMMOND,https://www.kindredhospitals.com/,,
152013,KINDRED HOSPITAL INDIANAPOLIS NORTH,IN,INDIANAPOLIS,https://www.kindredhospitals.com/,,
05030F,VA HOSP,CA,MARTINEZ,,,
050315,KERN MEDICAL CENTER,CA,BAKERSFIELD,https://www.kernmedical.com/,,
05031F,VA HOSP,CA,PALO ALTO,https://www.va.gov/palo-alto-health-care/,,
12001F,US ARMY TRIPLER GEN HOSP,HI,TAMC,https://tripler.tricare.mil/,,
05032F,VA HOSP,CA,KAGEL CANYON,,,
12002E,WAIMANO TRAINING SCHOOL & HOSP,HI,PEARL CITY,https://health.hawaii.gov/ddd/waimano-home/,,
12003E,HALE MOHALU HOSP,HI,PEARL CITY,,,
33021F,US PUBLIC HEALTH SERVICE HOSP,NY,STATEN ISLAND,https://www.usphs.gov/,,
12005E,KALAUPAPA SETTLEMENT HOSP,HI,MOLOKAI,,,
12006F,VA PACIFIC ISLANDS HCS,HI,HONOLULU,https://www.va.gov/pacific-islands-health-care/,,
153046,COBALT REHABILITATION HOSPITAL CLARKSVILLE,IN,CLARKSVILLE,https://pamhealth.com/,,
194025,CENTRAL LOUISIANA STATE HOSPITAL,LA,PINEVILLE,https://ldh.la.gov/index.cfm/directory/detail/217,,
330226,UNITY HOSPITAL OF ROCHESTER,NY,ROCHESTER,https://www.rochesterregional.org/,,
33022F,US AIR FORCE HOSP,NY,PLATTSBURGH,https://www.loc.gov/item/ny1966/,,
194056,COMMUNITY CARE HOSPITAL,LA,NEW ORLEANS,https://www.communitycarehospital.com/,,
05034F,VA HOSP,CA,SEPULVEDA,,,
194074,SERENITY SPRINGS SPECIALTY HOSPITAL,LA,RUSTON,http://www.serenityhospital.com/,,
194079,"RED RIVER BEHAVIORAL CENTER, LLC",LA,BOSSIER CITY,http://redriverbc.com/,,
33023F,US AIR FORCE HOSP,NY,ROME,https://www.loc.gov/item/ny1966/,,
154011,COMMUNITY MENTAL HEALTH CENTER INC,IN,LAWRENCEBURG,https://cmhcinc.org/,,
194083,CYPRESS GROVE BEHAVIORAL HEALTH,LA,BASTROP,https://cypressgrovehealth.com/,,
154014,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,IN,PIERCETON,https://www.bowencenter.org/,,
194087,FREEDOM BEHAVIORAL HOSPITAL OF MONROE,LA,MONROE,https://freedombehavioral.com/,,
194088,"ST JAMES BEHAVIORAL HEALTH HOSPITAL, INC",LA,GONZALES,https://ldh.la.gov/index.cfm/directory/detail/1949/catid/169,,
154020,REGIONAL MENTAL HEALTH CENTER,IN,MERRILLVILLE,https://www.rhs.care/,,
05036F,US NAVAL HOSP,CA,BARSTOW,,,
33024F,VA HOSP,NY,SYRACUSE,https://www.va.gov/syracuse-health-care/,,
154021,"GRANT-BLACKFORD MENTAL HEALTH, INC",IN,MARION,https://cornerstone.org/,,
33025F,WEST POINT KESSLER ARMY COMMUNITY HOSPITAL,NY,WEST POINT,https://keller.tricare.mil/,,
154031,OAKLAWN PSYCHIATRIC CENTER INC,IN,GOSHEN,https://oaklawn.org/,,
05037F,US NAVAL HOSP,CA,CHINA LAKE,,,
154035,FOUR COUNTY COUNSELING CENTER,IN,LOGANSPORT,https://fourcounty.org/,,
13002F,US AIR FORCE HOSP,ID,MOUNTAIN HOME,https://www.mountainhome.af.mil/,,
05038F,US NAVAL HOSP,CA,PORT HUENEME,,,
194100,SEASIDE BEHAVIORAL CENTER,LA,NEW ORLEANS,https://www.seasidehc.com/,,
154050,NORTHEASTERN CENTER,IN,AUBURN,https://www.nec.org/,,
154052,PORTER-STARKE SERVICES INC,IN,VALPARAISO,https://www.porterstarke.org/,,
13003F,BOISE VA MEDICAL CENTER,ID,BOISE,https://www.va.gov/boise-health-care/,,
130063,TREASURE VALLEY HOSPITAL,ID,BOISE,https://treasurevalleyhospital.com/,,
130075,SAWTOOTH SURGERY CENTER,ID,TWIN FALLS,http://sawtoothsurgery.com/,,
050390,HEMET GLOBAL MEDICAL CENTER,CA,HEMET,https://kpchealth.com/,,
330403,MONROE COMMUNITY HOSPITAL,NY,ROCHESTER,https://www.monroehosp.org/,,
050397,COALINGA REGIONAL MEDICAL CENTER,CA,COALINGA,,,
330410,TERENCE CARDINAL COOKE HEALTH CARE CENTER,NY,NEW YORK,https://www.archcare.org/,,
194107,BATON ROUGE BEHAVIORAL HOSPITAL,LA,BATON ROUGE,https://batonrougebehavioral.com/,,
131307,WEISER MEMORIAL HOSPITAL,ID,WEISER,,,
05039F,US NAVY HOSPITAL TWENTYNINE PALMS,CA,TWENTYNINE PALMS,https://twentynine-palms.tricare.mil/,,
05040F,US ARMY HOSP,CA,HERLONG,,,
05041F,US ARMY HOSPITAL FORT IRWIN,CA,BARSTOW,https://weed-irwin.tricare.mil/,,
154053,MERIDIAN SERVICES CORP,IN,MUNCIE,https://www.meridianhs.org/mental/psychiatric-services/,,
154054,HARSHA BEHAVIORAL CENTER INC,IN,TERRE HAUTE,https://www.harshacenter.com/,,
154059,SYCAMORE SPRINGS HOSPITAL LLC,IN,LAFAYETTE,https://sycamorespringshealth.com/,,
154064,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,IN,INDIANAPOLIS,http://assurancehealthsystem.com/,,
154066,BRIGHTWELL BEHAVIORAL HEALTH,IN,CLARKSVILLE,https://brightwellbehavioral.com/,,
330412,OMNI SURGERY CENTER,NY,UTICA,https://omnisurgery.com/,,
160008,BLESSING HEALTH KEOKUK,IA,KEOKUK,https://www.blessinghealth.org/,https://www.blessinghealth.org/patients/billing-insurance/price-transparency,
194115,REGIONS BEHAVIORAL HOSPITAL,LA,BATON ROUGE,https://www.regionsbh.com/,,
194117,UNIVERSAL BEHAVIORAL HEALTH HOSPITAL,LA,HAMMOND,,,
194118,MERCY BEHAVIORAL HOSPITAL,LA,LECOMPTE,http://www.mercybh.com/,,
16003F,VA HOSP,IA,DES MOINES,https://www.va.gov/central-iowa-health-care/,,
050546,PORTERVILLE DEVELOPMENTAL CENTER,CA,PORTERVILLE,https://www.dds.ca.gov/services/state-facilities/porterville-dc/,,
199802,OCHSNER FOUNDATION HOSPITAL,LA,NEW ORLEANS,https://www.ochsner.org/,,
199803,"THE CRIPPLED CHILDREN'S HOSPITAL, INC",LA,NEW ORLEANS,,,
05054E,UNIVERSITY OF SOUTHERN CALIFORNIA INF,CA,LOS ANGELES,https://www.usc.edu/,,
16004F,VA HOSP,IA,IOWA CITY,https://www.va.gov/iowa-city-health-care/,,
331319,MEDINA MEMORIAL HOSPITAL,NY,MEDINA,https://orleanscommunityhealth.org/,,
331990,HIGH RIDGE HOUSE,NY,BRONX,https://www.highridgehouse.org/,,
20003F,VA HOSP,ME,TOGUS,https://www.va.gov/maine-health-care/,,
131308,CASCADE MEDICAL CENTER,ID,CASCADE,https://cmchd.org/,,
334001,HUTCHINGS PSYCHIATRIC CTR,NY,SYRACUSE,https://omh.ny.gov/omhweb/facilities/hupc/,,
334002,FOUR WINDS,NY,KATONAH,https://www.fourwindshospital.com/,,
334003,ST LAWRENCE PSYCH CENTER,NY,OGDENSBURG,https://omh.ny.gov/omhweb/facilities/slpc/,,
334004,CREEDMOOR PSYCHIATRIC CENTER,NY,QUEENS VILLAGE,https://omh.ny.gov/omhweb/facilities/crpc/,,
131317,BENEWAH COMMUNITY HOSPITAL,ID,ST MARIES,https://www.bchmed.org/,,
16005F,VA HOSP,IA,KNOXVILLE,,,
334009,NEW YORK STATE PSYCHIATRIC INSTITUTE,NY,NEW YORK,https://nyspi.org/,,
131318,VALOR HEALTH,ID,EMMETT,https://www.valorhealth.org/,https://estimate.valorhealth.org,
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,KS,LENEXA,https://www.mishhospital.com/,https://www.mishhospital.com/new-page-4,
204008,RIVERVIEW PSYCHIATRIC CENTER,ME,AUGUSTA,https://www.maine.gov/dhhs/riverview,,
334012,GREATER BINGHAMTON HEALTH CENTER,NY,BINGHAMTON,https://omh.ny.gov/omhweb/facilities/bipc/,,
05061E,SANTA BARBARA COLLEGE INFIRMARY,CA,SANTA BARBARA,https://www.sbcc.edu/healthservices/,,
170201,"PINNACLE REGIONAL HOSPITAL, INC",KS,OVERLAND PARK,http://ww1.pinnacleregional.com/,,
16016E,IOWA MEDICAL AND CLASSIFICATION CENTER,IA,OAKDALE,https://doc.iowa.gov/about-us/about-institutions/iowa-medical-and-classification-center,,
334013,PILGRIM PSYCHIATRIC CENTER,NY,WEST BRENTWOOD,https://omh.ny.gov/omhweb/facilities/pgpc/,,
134009,LIFEWAYS HOSPITAL,ID,BOISE,,,
344028,STRATEGIC BEHAVORIAL CENTER-GARNER,NC,GARNER,https://www.sbcraleigh.com/,,
21001F,US ARMY HOSP,MD,ABERDEEN,,,
334015,ROCKLAND PSYCH CTR,NY,ORANGEBURG,https://omh.ny.gov/omhweb/facilities/rppc/,,
170205,"MANHATTAN SPECIALISTS CENTER, LLC",KS,MANHATTAN,,,
134010,STATE HOSPITAL SOUTH,ID,BLACKFOOT,https://healthandwelfare.idaho.gov/services-programs/behavioral-health/resources,,
05062E,FAIRHAVEN HOME & HOSP,CA,SACRAMENTO,,,
344029,"GOOD HOPE HOSPITAL, INC",NC,ERWIN,https://goodhopehospitalinc.com/,,
334020,ROCHESTER PSYCHIATRIC CENTER,NY,ROCHESTER,https://omh.ny.gov/omhweb/facilities/ropc/,,
170206,CYPRESS SURGERY CENTER,KS,WICHITA,https://cypresssurgerywichita.com/,,
210045,EDWARD MCCREADY MEMORIAL HOSPITAL,MD,CRISFIELD,https://www.mccreadyhealth.org/,,
334021,MOHAWK VALLEY PSYCHIATRIC CENTER,NY,UTICA,https://omh.ny.gov/omhweb/facilities/mvpc/,,
344031,STRATEGIC BEHAVIORAL CENTER-CHARLOTTE,NC,CHARLOTTE,,,
170207,"MAO LEAWOOD SURGERY CENTER, LLC",KS,LEAWOOD,https://leawoodasc.com/,,
140018,MT SINAI HOSPITAL MEDICAL CENTER,IL,CHICAGO,https://www.sinaichicago.org/en/,,
05066E,UNIVERSITY OF CALIF STUDENT HLTH CTR,CA,DAVIS,https://studenthealth.sa.ucsb.edu/,,
334026,BRUNSWICK PSYCH CENTER,NY,AMITYVILLE,,,
21005F,BALTIMORE VA REHAB & EXTENDED CARE CENTER (BRECC),MD,BALTIMORE,https://www.va.gov/maryland-health-care/locations/baltimore-va-medical-center/,,
14001E,DECATUR-MACON CO TB SANATORIUM,IL,DECATUR,,,
349801,VIDANT MEDICAL CENTER,NC,GREENVILLE,,,
334027,SOUTH OAKS HOSP,NY,AMITYVILLE,https://southoaks.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,
050697,PATIENTS' HOSPITAL OF REDDING,CA,REDDING,https://www.patientshospital.com/,,
14002F,VA CHICAGO HEALTH CARE SYSTEM-LAKESIDE DIVISION,IL,CHICAGO,,,
210068,BALTIMORE CONVENTION CENTER ALTERNATE CARE SITE,MD,BALTIMORE,https://health.maryland.gov/newsroom/Pages/Maryland%E2%80%99s-Alternate-Care-Sites-provide-expert-care-and-surge-capacity-for-COVID-19-patients.aspx,,
334043,SOUTH BEACH PSYCHIATRIC CENTER,NY,STATEN ISLAND,https://omh.ny.gov/omhweb/facilities/sbpc/,,
35002F,VA HOSP,ND,FARGO,https://www.va.gov/fargo-health-care/,,
171328,OTTAWA COUNTY HEALTH CENTER,KS,MINNEAPOLIS,http://www.ottawacountyhealthcenter.com/,,
140033,LAKE BEHAVIORAL HOSPITAL,IL,WAUKEGAN,https://www.lakebehavioralhospital.com/,,
21006F,CLINICAL CENTER-NATL INST OF HEALTH,MD,BETHESDA,https://clinicalcenter.nih.gov/,,
334045,ELMIRA PSYCH CENTER,NY,ELMIRA,https://omh.ny.gov/omhweb/facilities/elpc/,,
35003F,US AIR FORCE HOSP,ND,MINOT,,,
050763,"L A DOWNTOWN MEDICAL CENTER, LLC",CA,LOS ANGELES,https://ladowntownmc.com/,https://ladowntownmc.com/estimator/pricing.html,
14003F,VA CHICAGO HEALTH CARE SYSTEM-WEST SIDE DIVISION,IL,CHICAGO,https://www.va.gov/chicago-health-care/,,
21007F,WALTER REED NATIONAL MILITARY MEDICAL CENTER,MD,BETHESDA,https://walterreed.tricare.mil/,,
171335,STEVENS COUNTY HOSPITAL,KS,HUGOTON,https://stevenscountyhospital.com/,,
334046,CAPITAL DISTRICT PSYCH CENTER,NY,ALBANY,https://omh.ny.gov/omhweb/facilities/cdpc/,,
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,ND,BELCOURT,https://www.ihs.gov/greatplains/index.cfm/healthcarefacilities/turtlemountain/,,
140040,GALESBURG COTTAGE HOSPITAL,IL,GALESBURG,https://www.cottagehospital.com/splashpage.aspx?doc=2e96fc79-405e-4082-a266-0346073f59a1&aud=galesburg-cottage-hospital&url=%2F,,
21009F,FORT HOWARD VA OUTPATIENT CLINIC,MD,FORT HOWARD,,,
050776,COLLEGE MEDICAL CENTER,CA,LONG BEACH,https://www.collegemedicalcenter.com/,,
171339,GREENWOOD COUNTY HOSPITAL,KS,EUREKA,https://www.gwch.org/,,
334049,FOUR WINDS OF SARATOGA,NY,SARATOGA SPRINGS,https://www.fourwindshospital.com/,,
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,ND,FORT YATES,https://www.ihs.gov/greatplains/healthcarefacilities/standingrock/,,
21010F,PERRY POINT VA MEDICAL CENTER,MD,PERRY POINT,https://www.va.gov/maryland-health-care/,,
14004F,VA ILLIANA HEALTH CARE SYSTEM,IL,DANVILLE,https://www.va.gov/illiana-health-care/,,
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",CA,LOS ANGELES,https://www.mlkch.org/home,,
334052,BUFFALO PSYCHIATRIC CENTER,NY,BUFFALO,https://omh.ny.gov/omhweb/facilities/bupc/,,
171343,STANTON COUNTY HOSPITAL,KS,JOHNSON,https://www.stantoncountyhospital.com/Default.aspx,,
21014E,PINE BLUFF STATE HOSP,MD,SALISBURY,,,
050786,ALLIANCE SURGERY CENTER INC,CA,FULLERTON,https://fullertonoutpatient.com/,,
351308,NELSON COUNTY HEALTH SYSTEM,ND,MCVILLE,https://nelsoncountyhealthsystem.org/,,
334053,BRONX PSYCHIATRIC CENTER,NY,BRONX,https://omh.ny.gov/omhweb/facilities/brpc/,,
21015E,MARYLAND PENITENTIARY HOSP,MD,BALTIMORE,,,
050787,BEVERLY HILLS DOCTORS SURGERY CENTER,CA,BEVERLY HILLS,https://beverlyhillsasc.com/,,
171347,SHERIDAN COUNTY HOSPITAL,KS,HOXIE,https://schcmed.com/,https://schcmed.com/patient-financial-services,
351312,NORTHWOOD DEACONESS HEALTH CENTER,ND,NORTHWOOD,https://www.ndhc.net/,,
334054,MANHATTAN PSYCHIATRIC CENTER,NY,NEW YORK,https://omh.ny.gov/omhweb/facilities/mapc/,,
21020F,BALTIMORE VA MEDICAL CENTER,MD,BALTIMORE,https://www.va.gov/maryland-health-care/locations/baltimore-va-medical-center/,,
334055,"HOLLISWOOD HOSPITAL,THE",NY,HOLLIS,,,
334059,STONEY LODGE HOSPITAL,NY,OSSINING,https://www.stonylodgehospital.com/,,
334060,KIRBY FORENSIC PSYCHIATRIC CENTER,NY,NEW YORK,https://omh.ny.gov/omhweb/facilities/krpc/,,
351319,PEMBINA COUNTY MEMORIAL HOSPITAL,ND,CAVALIER,https://www.cavalierhospital.com/,,
212002,WESTERN MARYLAND CENTER,MD,HAGERSTOWN,https://www.wmhc.us/,,
334061,MID HUDSON FORENSIC PSYCHIATRIC CTR,NY,NEW HAMPTON,https://omh.ny.gov/omhweb/facilities/mhpc/,,
171365,HANOVER HOSPITAL,KS,HANOVER,,,
050788,"PACIFIC HEIGHTS SURGERY CENTER OF SAN FRANCISCO, L",CA,SAN FRANCISCO,https://pacificheightssc.com/,,
351325,ST LUKE'S HOSPITAL,ND,CROSBY,https://www.dcstlukes.org/,,
334064,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,NY,DIX HILLS,https://omh.ny.gov/omhweb/facilities/scpc/,,
212003,DEER'S HEAD CENTER,MD,SALISBURY,https://health.maryland.gov/deershead/Pages/home.aspx,,
351327,SMP HEALTH ST ALOISIUS,ND,HARVEY,https://smphealth.org/,,
050789,"SEQUOIA SURGICAL CENTER, LP",CA,WALNUT CREEK,https://sequoiasurgery.org/,,
351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,ND,HETTINGER,,,
050790,CENTER FOR SPECIALIZED SURGERY OF SANTA BARBARA,CA,SANTA BARBARA,https://cssofsb.com/,,
050791,"GLENDALE ENDOSCOPY CENTER, LLC",CA,GLENDALE,,,
351332,HEART OF AMERICA MEDICAL CENTER,ND,RUGBY,https://www.hamc.com/,,
050792,"SAXON SURGICAL CENTER, INC",CA,THOUSAND OAKS,https://saxonsurgerycenter.com/,,
334065,WESTERN NY CHILDRENS PSYCHIATRIC CENTER,NY,WEST SENECA,https://omh.ny.gov/omhweb/facilities/wcpc/,,
173027,"WESLEY REHABILITATION HOSPITAL, AN AFFILIATE OF EN",KS,WICHITA,https://encompasshealth.com/,,
173033,MEADOWBROOK REHABILITATION HOSPITAL,KS,GARDNER,https://meadowbrookrh.com/,,
174006,LARNED STATE HOSPITAL,KS,LARNED,https://kdads.ks.gov/state-hospitals-and-institutions/larned-state-hospital,,
174021,"FREEDOM BEHAVIORAL HOSPITAL OF TOPEKA, LLC",KS,TOPEKA,https://freedombehavioral.com/,,
174022,ADAIR ACUTE CARE AT OSAWATOMIE STATE HOSPITAL,KS,OSAWATOMIE,https://kdads.ks.gov/state-hospitals-and-institutions/osawatomie-state-hospital,,
174023,"ST ANTHONY'S SENIOR CARE HOSPITAL, LLC",KS,WICHITA,,,
351335,JAMESTOWN REGIONAL MEDICAL CENTER,ND,JAMESTOWN,https://jrmcnd.com/,,
174024,"ST ANTHONY'S SENIOR CARE HOSPITAL OLATHE, LLC",KS,OLATHE,,,
351364,STANDING ROCK SERVICE UNIT,ND,FORT YATES,https://www.ihs.gov/greatplains/healthcarefacilities/standingrock/,,
354003,NORTH DAKOTA STATE HOSPITAL,ND,JAMESTOWN,https://www.nd.gov/dhs/locations/statehospital/,,
180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,ASHLAND,https://www.bonsecours.com/,,
36001F,LOUIS STOKES VA MEDICAL CENTER-WADE PARK DIVISION,OH,CLEVELAND,https://www.va.gov/northeast-ohio-health-care/locations/louis-stokes-cleveland-department-of-veterans-affairs-medical-center/,,
36002F,FEDERAL REFORMATORY HOSP,OH,CHILLICOTHE,,,
360039,GENESIS HOSPITAL,OH,ZANESVILLE,https://www.genesishcs.org/find-locations/genesis-hospital,,
36003F,VA HOSP,OH,CINCINNATI,https://www.va.gov/cincinnati-health-care/,,
18006F,LOUISVILLE VA MEDICAL CENTER,KY,LOUISVILLE,https://www.va.gov/louisville-health-care/,,
36004F,VA HOSP,OH,CLEVELAND,https://www.va.gov/northeast-ohio-health-care/,,
360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,OH,COLDWATER,https://mercer-health.com/about/contact-us/locations#Mercer-County-Community-Hospital-Coldwater,https://mercer-health.com/patient-visitor-information/patient-billing-information,
36005F,US AIR FORCE HOSP,OH,COLUMBUS,https://wrightpatterson.tricare.mil/,,
18007F,LEXINGTON VA MEDICAL CENTER,KY,LEXINGTON,https://www.va.gov/lexington-health-care/,,
36006F,US AIR FORCE HOSP,OH,DAYTON,https://wrightpatterson.tricare.mil/,,
180102,LOURDES HOSPITAL,KY,PADUCAH,https://www.mercy.com/,,
36007F,DAYTON VA MEDICAL CENTER,OH,DAYTON,https://www.va.gov/dayton-health-care/,,
180128,THREE RIVERS MEDICAL CENTER,KY,LOUISA,https://www.threeriversmedicalcenter.com/,https://www.threeriversmedicalcenter.com/three-rivers-medical-center/pricing-transparency,
180149,T J HEALTH COLUMBIA,KY,COLUMBIA,https://www.tjregionalhealth.org/,,
180154,"PINEVILLE COMMUNITY HEALTH CENTER, INC",KY,PINEVILLE,https://yourhometownhospital.org/,,
36008F,CHILLICOTHE VA MEDICAL CENTER,OH,CHILLICOTHE,https://www.va.gov/chillicothe-health-care/locations/chillicothe-va-medical-center/,,
36009F,CHALMERS P WYLIE OUTPATIENT CLINIC,OH,COLUMBUS,https://www.va.gov/central-ohio-health-care/locations/chalmers-p-wylie-veterans-outpatient-clinic/,,
36010E,HYGEIA HALL INFIRMARY,OH,WOOSTER,,,
050793,SUMMIT SURGERY CENTER,CA,SANTA BARBARA,https://www.summitsurgerycenter.com/,,
050794,LOS ALAMITOS SURGERY CENTER,CA,LOS ALAMITOS,https://la-sc.com/,,
050795,POSADA AMBULATORY SURGERY CENTER LP,CA,TEMPLETON,https://posadasurgery.com/,,
181320,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",KY,SALEM,https://www.lhhs.org/,,
36012E,DENISON UNIVERSITY INFIRMARY,OH,GRANVILLE,https://denison.edu/places/wellness,,
050796,WEST COAST SURGERY INC,CA,PALM DESERT,https://www.westcoastsurgery.org/home,,
050797,COASTAL SURGERY CENTER PARTNER,CA,SANTA BARBARA,https://www.coastalsurgerycenter.net/,,
050798,"NAPA SURGERY CENTER, LLC",CA,NAPA,https://napavalleysurgerycenter.com/,,
050799,"ARCHIBALD SURGERY CENTER, LLC",CA,CUCAMONGA,https://www.archibaldsurgerycenter.com/,,
050800,"WOMEN'S SURGICENTER, INC",CA,NORTHRIDGE,,,
050801,GRAND ENDOSCOPY CENTER,CA,LOS ANGELES,,,
36013E,BOWLING GREEN STATE UNIVERSITY INF,OH,BOWLING GREEN,https://www.bgsu.edu/,,
050802,"ADVANCED PAIN SURGICAL CENTER, INC",CA,WEST HILLS,,,
181327,MARSHALL COUNTY HOSPITAL,KY,BENTON,https://www.marshallcountyhospital.org/,,
050803,"BEVERLY HILLS MULTISPECIALTY SURGICAL CENTER, INC",CA,BEVERLY HILLS,https://www.sscbeverlyhills.com/,,
050804,NORTHRIDGE OUTPATIENT SURGERY CENTER,CA,NORTHRIDGE,https://locations.dignityhealth.org/,,
36014E,MIAMI UNIVERSITY INFIRMARY,OH,OXFORD,https://miamioh.edu/,,
360161,MH ST JOSEPH WARREN HOSPITAL,OH,WARREN,https://www.mercy.com/,,
184002,WESTERN STATE HOSPITAL,KY,HOPKINSVILLE,https://westernstatehospital.ky.gov/,,
214002,EASTERN SHORE HOSPITAL CENTER,MD,CAMBRIDGE,https://health.maryland.gov/ESHC/Pages/Home.aspx,,
184013,RIVERVALLEY BEHAVIORAL HEALTH HOSPITAL,KY,OWENSBORO,https://www.rvbh.com/,,
214004,SPRINGFIELD HOSPITAL CENTER,MD,SYKESVILLE,https://health.maryland.gov/springfield/Pages/home.aspx,,
214012,THOMAS B FINAN CENTER,MD,CUMBERLAND,https://health.maryland.gov/finan/Pages/home.aspx,,
184015,CENTRAL STATE HOSPITAL,KY,LOUISVILLE,https://dbhdid.ky.gov/facilities/default.aspx,,
214018,SPRING GROVE HOSPITAL CENTER,MD,CATONSVILLE,https://health.maryland.gov/springgrove/Pages/home.aspx,,
36020E,DARTMOUTH HOSP,OH,DAYTON,,,
