X,Y,OBJECTID,NCESID,name,address,city,state,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,website,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-13622487.5705,6147707.3525,33819,530834003011,SARATOGA SCHOOL,10227 273RD PL NW,STANWOOD,WA,98292,8043,(360) 629-1372,4,1,154,SNOHOMISH,53061,USA,48.2449762570001,-122.372887923,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530834003011,2010/01/29 00:00:00,IMAGERY/OTHER,2010/08/09 00:00:00,http://sarweb.stanwood.wednet.edu,OTHER,150,KG,12,5308340,4,
-8531564.7689,4622494.7212,33820,240060001080,ST. MARY'S COUNTY EVENING HIGH,23160 MOAKLEY ST,LEONARDTOWN,MD,20650,,(301) 475-5511,4,2,-999,ST. MARY'S,24037,USA,38.304242807,-76.640350294,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=240060001080,2010/01/29 00:00:00,IMAGERY/OTHER,2010/05/26 00:00:00,,,-999,M,M,2400600,-999,
-8616521.6538,4891331.0899,33821,420366001676,NEWVILLE EL SCH,100 STEELSTOWN RD,NEWVILLE,PA,17241,9602,(717) 776-2035,1,1,377,CUMBERLAND,42041,USA,40.1744893580001,-77.403530976,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=420366001676,2009/10/13 00:00:00,IMAGERY/OTHER,2016/09/06 00:00:00,,ELEMENTARY,349,KG,05,4203660,28,
-10798489.2262,3348714.3253,33822,484415005003,F W GROSS EL,1208 S NAVARRO ST,VICTORIA,TX,77901,9160,(361) 788-9500,1,1,328,VICTORIA,48469,USA,28.788185551,-97.0044791729999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=484415005003,2009/10/13 00:00:00,IMAGERY/OTHER,2016/10/19 00:00:00,,ELEMENTARY,305,PK,05,4844150,23,
-11936864.5365,5130354.4241,33823,560103000147,COOPERATIVE HIGH,615 RODEO,RAWLINS,WY,82301,,(307) 328-9250,1,1,33,CARBON,56007,USA,41.7952256500001,-107.230678576,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=560103000147,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/27 00:00:00,http://www.crb1.net,HIGH,30,09,12,5601030,3,
-7391849.8477,2033585.3016,33824,720003001009,MARTIN G. BRUMBAUGH,33 CALLE EUGENIO MARIA DE HOSTOS,SANTA ISABEL,PR,00757,,(787) 845-3315,1,1,271,SANTA ISABEL,72133,PRI,17.9661368380001,-66.4021169609999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=720003001009,2010/01/29 00:00:00,IMAGERY/OTHER,2010/09/20 00:00:00,,ELEMENTARY,242,KG,03,7200030,29,
-16598768.8515,8763369.233,33825,020051000544,PALMER MIDDLE SCHOOL,1159 S CHUGACH,PALMER,AK,99645,,(907) 761-4300,1,1,602,MATANUSKA-SUSITNA,02170,USA,61.593404761,-149.109277569,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020051000544,2009/10/13 00:00:00,IMAGERY/OTHER,2016/01/28 00:00:00,http://www.matsuk12.us/pjm,MIDDLE,572,06,08,200510,30,
-10019869.2269,4161351.1336,33826,280132000195,SOUTHAVEN ELEMENTARY,8274 CLAIBORNE DRIVE,SOUTHAVEN,MS,38671,,(662) 342-2289,1,1,796,DESOTO,28033,USA,34.9813806280001,-90.010016714,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280132000195,2009/10/13 00:00:00,IMAGERY/OTHER,2016/07/15 00:00:00,http://www.desotocountyschools.org/ses,ELEMENTARY,748,KG,05,2801320,48,
-10277318.7634,4714391.5396,33827,290100000308,ROBERT E. LEE ELEM.,1208 LOCUST,COLUMBIA,MO,65201,5038,(573) 214-3530,1,1,377,BOONE,29019,USA,38.9491582300001,-92.322725249,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=290100000308,2009/10/13 00:00:00,IMAGERY/OTHER,2016/07/18 00:00:00,,ELEMENTARY,353,PK,05,2901000,24,
-8175178.1525,4964319.6083,33828,361863001690,UNQUA ELEMENTARY SCHOOL,350 UNQUA RD,MASSAPEQUA,NY,11758,5379,(516) 308-5601,1,1,581,NASSAU,36059,USA,40.6736225770001,-73.438874848,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=361863001690,2009/12/10 00:00:00,IMAGERY/OTHER,2010/06/17 00:00:00,http://www.msd.k12.ny.us,ELEMENTARY,539,KG,05,3618630,42,
-8478997.5943,4328804.3183,33829,370354001460,WEEKSVILLE ELEMENTARY,1170 SALEM CHURCH RD,ELIZABETH CITY,NC,27909,,(252) 330-2606,1,1,308,PASQUOTANK,37139,USA,36.204554031,-76.1681313299999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370354001460,2010/01/29 00:00:00,IMAGERY/OTHER,2010/06/23 00:00:00,http://www.ecpps.k12.nc.us/weeksville-elementary,ELEMENTARY,286,KG,05,3703540,22,
-11002271.8471,6218447.5444,33830,381344000467,MUNICH HIGH SCHOOL,410 7TH AVE,MUNICH,ND,58352,,(701) 682-5321,1,1,38,CAVALIER,38019,USA,48.666415913,-98.835089603,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=381344000467,2009/10/13 00:00:00,IMAGERY/OTHER,2010/07/16 00:00:00,http://www.munich.K12.nd.us,HIGH,33,09,12,3813440,5,
-8919042.3725,5148304.8593,33831,421065005225,JAMES W PARKER MS,11781 EDINBORO RD,EDINBORO,PA,16412,1025,(814) 273-1033,1,1,733,ERIE,42049,USA,41.915330967,-80.1211208289999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=421065005225,2009/10/13 00:00:00,IMAGERY/OTHER,2016/09/07 00:00:00,,MIDDLE,688,05,08,4210650,45,
-10923050.3008,3420537.7726,33832,482631002968,LA VERNIA H S,225 BLUEBONNET RD,LA VERNIA,TX,78121,9554,(830) 779-6630,1,1,1124,WILSON,48493,USA,29.352104012,-98.123430344,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482631002968,2009/10/13 00:00:00,IMAGERY/OTHER,2016/10/19 00:00:00,http://www.lvisd.org,HIGH,1057,09,12,4826310,67,
-10589796.3953,5446344.8808,33833,274278003068,WINDOM MIDDLE,1400 W 17TH ST,WINDOM,MN,56101,8888,(507) 831-6910,1,1,452,COTTONWOOD,27033,USA,43.8764660580001,-95.129759576,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=274278003068,2010/01/29 00:00:00,IMAGERY/OTHER,2010/08/31 00:00:00,http://www.windom.k12.mn.us,MIDDLE,429,04,08,2742780,23,
-10425094.5886,6064631.5791,33834,271317000934,BIGFORK SECONDARY,100 HUSKIE BLVD,BIGFORK,MN,56628,9998,(218) 743-3444,1,1,139,ITASCA,27061,USA,47.7455756370001,-93.650218073,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=271317000934,2010/01/29 00:00:00,IMAGERY/OTHER,2010/08/25 00:00:00,http://www.isd318.org,HIGH,128,07,12,2713170,11,
-9917675.5882,3863933.6508,33835,280306000990,NESHOBA CENTRAL MIDDLE SCHOOL,1000 ST. FRANCIS DRIVE,PHILADELPHIA,MS,39350,,(601) 656-4636,1,1,863,NESHOBA,28099,USA,32.7633428560001,-89.091995638,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280306000990,2009/10/13 00:00:00,IMAGERY/OTHER,2010/06/29 00:00:00,http://www.neshobacentral.com,MIDDLE,817,06,08,2803060,46,
-8205300.4063,4974649.2761,33836,360009902428,JAMES J AMBROSE SCHOOL (THE),80-51 261ST ST,FLORAL PARK,NY,11004,1560,(718) 831-4010,1,1,801,QUEENS,36081,USA,40.7439628270001,-73.7094676579999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360009902428,2010/01/29 00:00:00,IMAGERY/OTHER,2010/05/14 00:00:00,,ELEMENTARY,756,PK,05,3600099,45,
-10882518.3907,4217669.8985,33837,402100002358,MUSTANG EDUCATION CTR,400 CLEAR SPRINGS ROAD,MUSTANG,OK,73064,3064,(405) 376-7322,1,1,294,CANADIAN,40017,USA,35.3948493300001,-97.759326001,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=402100002358,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/27 00:00:00,http://www.mustangps.org,PREKINDERGARTEN,286,PK,PK,4021000,8,
-8563295.7475,4392276.3416,33838,510141000631,S.P. MORTON ELEMENTARY,300 MORTON STREET,FRANKLIN,VA,23851,,(757) 562-5458,1,1,627,FRANKLIN,51620,USA,36.663284532,-76.925394524,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510141000631,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/13 00:00:00,,ELEMENTARY,586,PK,05,5101410,41,
-13071140.873,6056772.9933,33839,530825001415,WILLARD ELEMENTARY,500 W LONGFELLOW AVE,SPOKANE,WA,99205,1140,(509) 354-4444,1,1,570,SPOKANE,53063,USA,47.698084303,-117.420056271,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530825001415,2009/12/10 00:00:00,IMAGERY/OTHER,2016/10/27 00:00:00,,ELEMENTARY,533,PK,06,5308250,37,
-13629561.6066,4546560.9381,33840,063441005647,MCKINLEY ELEMENTARY,1025 14TH ST.,SAN FRANCISCO,CA,94114,1221,(415) 241-6300,1,1,392,SAN FRANCISCO,06075,USA,37.7669866700001,-122.436435071,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063441005647,2009/12/10 00:00:00,IMAGERY/OTHER,2016/02/24 00:00:00,,ELEMENTARY,377,KG,05,634410,15,
-8659755.1447,4679105.8309,33841,510132000614,W.C. TAYLOR MIDDLE,350 E SHIRLEY AVE,WARRENTON,VA,20186,,(540) 347-6140,1,1,533,FAUQUIER,51061,USA,38.702215595,-77.7919040319999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510132000614,2009/10/13 00:00:00,IMAGERY/OTHER,2010/05/20 00:00:00,,MIDDLE,492,06,08,5101320,41,
-8707187.9876,4811620.9225,33842,540099000909,WARM SPRINGS MIDDLE SCHOOL,271 WARM SPRINGS WAY,BERKELEY SPRINGS,WV,25411,,(304) 258-1500,1,1,521,MORGAN,54065,USA,39.625165474,-78.21800051,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=540099000909,2009/10/13 00:00:00,IMAGERY/OTHER,2016/10/28 00:00:00,,MIDDLE,487,06,08,5400990,34,
-8853308.6835,5046614.1719,33843,421272001486,KEYSTONE JSHS,700 BEATTY AVENUE,KNOX,PA,16232,8909,(814) 797-1261,1,1,512,CLARION,42031,USA,41.231946631,-79.530625054,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=421272001486,2009/10/13 00:00:00,IMAGERY/OTHER,2019/01/11 00:00:00,http://www.keyknox.com,HIGH,477,07,12,4212720,35,
-8352816.505,4757224.3328,33844,340348001812,PORT NORRIS MIDDLE SCHOOL,6812 BROWN STREET,PORT NORRIS,NJ,08349,9620,(856) 785-1611,1,1,170,CUMBERLAND,34011,USA,39.247766073,-75.034627319,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=340348001812,2010/01/29 00:00:00,IMAGERY/OTHER,2010/06/09 00:00:00,,MIDDLE,157,06,08,3403480,13,
-10668287.9678,4338174.063,33845,402328001881,MILLS ES,8200 N 124TH E AVE,OWASSO,OK,74055,4055,(918) 272-2288,1,1,550,TULSA,40143,USA,36.2724423330001,-95.834861369,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=402328001881,2010/01/29 00:00:00,IMAGERY/OTHER,2010/05/25 00:00:00,http://www.owassops.org,ELEMENTARY,520,PK,05,4023280,30,
-8454625.7357,4918041.6624,33846,422004000844,GLENSIDE EL SCH,500 LACKAWANNA ST,READING,PA,19601,1300,(610) 371-5913,1,1,412,BERKS,42011,USA,40.3575797070001,-75.949195199,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422004000844,2009/10/13 00:00:00,IMAGERY/OTHER,2016/09/06 00:00:00,,ELEMENTARY,389,PK,05,4220040,23,
-10299890.4266,5637544.2737,33847,551062002789,NEW RICHMOND HILLSIDE ELEMENTARY,635 E RICHMOND WAY,NEW RICHMOND,WI,54017,,(715) 243-1400,1,1,614,ST. CROIX,55109,USA,45.1016871240001,-92.52548995,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=551062002789,2011/09/30 00:00:00,GEOCODE,2013/05/28 00:00:00,http://www.newrichmond.k12.wi.us,ELEMENTARY,579,KG,05,5510620,35,
-12007410.6679,4470732.0405,33848,080348000456,ESCALANTE MIDDLE SCHOOL,141 BAKER LANE,DURANGO,CO,81303,6559,(970) 247-9491,1,1,509,LA PLATA,08067,USA,37.2265491680001,-107.864405257,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=080348000456,2009/10/13 00:00:00,IMAGERY/OTHER,2016/03/07 00:00:00,,MIDDLE,475,06,08,803480,34,
-9771503.7508,5102622.4108,33849,173903003962,WALTER F FIERKE ED CENTER,6535 VICTORIA DR,OAK FOREST,IL,60452,2659,(708) 614-4520,1,1,403,COOK,17031,USA,41.609229117,-87.7789116819999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=173903003962,2009/10/13 00:00:00,IMAGERY/OTHER,2016/04/04 00:00:00,,ELEMENTARY,376,PK,05,1739030,27,
-8594540.449,4728473.1493,33850,240048000945,WAYSIDE ELEMENTARY,10011 GLEN RD,POTOMAC,MD,20854,,(301) 279-8484,1,1,582,MONTGOMERY,24031,USA,39.0474673750001,-77.2060704529999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=240048000945,2009/12/10 00:00:00,IMAGERY/OTHER,2010/05/25 00:00:00,http://www.montgomeryschoolsmd.org/schools/wayside,ELEMENTARY,548,PK,05,2400480,34,
-9916572.8737,4058501.6341,33851,280366000703,SOUTH PONTOTOC HIGH SCHOOL,1523 SOUTH PONTOTOC ROAD,PONTOTOC,MS,38863,,(662) 489-5925,1,1,544,PONTOTOC,28115,USA,34.220895741,-89.0820897849999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280366000703,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/01 00:00:00,http://sphs.pcsd.ms./index.html,HIGH,514,09,12,2803660,30,
-10622046.2297,3829864.1317,33852,482751003092,VELMA PENNY EL,1000 MOUNT SYLVAN ST,LINDALE,TX,75771,6297,(903) 882-7513,1,1,481,SMITH,48423,USA,32.5056085300001,-95.419464768,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482751003092,2010/01/29 00:00:00,IMAGERY/OTHER,2010/08/18 00:00:00,,ELEMENTARY,453,01,03,4827510,28,
-9100939.313,4423653.4772,33853,510352001566,SALTVILLE ELEMENTARY,1013 E MAIN ST,SALTVILLE,VA,24370,,(276) 496-4751,1,1,224,SMYTH,51173,USA,36.8890530630001,-81.755128847,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510352001566,2009/10/13 00:00:00,IMAGERY/OTHER,2010/07/13 00:00:00,,ELEMENTARY,210,PK,05,5103520,14,
-15865180.0473,9134130.6708,33854,020005000528,TETLIN SCHOOL,100 MAIN ST,TETLIN,AK,99779,,(907) 324-2104,1,1,26,SOUTHEAST FAIRBANKS,02240,USA,63.1378440980001,-142.519337218,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020005000528,2010/01/29 00:00:00,IMAGERY/OTHER,2010/09/15 00:00:00,http://agsd.us/schools/tetlin.html,OTHER,23,PK,12,200050,3,
-8615509.4367,4703254.0398,33855,510126000486,GREENBRIAR EAST ELEMENTARY,13006 POINT PLEASANT DR,FAIRFAX,VA,22033,,(703) 633-6400,1,1,1024,FAIRFAX,51059,USA,38.8713063450001,-77.394438075,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510126000486,2009/12/10 00:00:00,IMAGERY/OTHER,2010/05/18 00:00:00,,ELEMENTARY,964,PK,06,5101260,60,
-9841713.1494,4064823.1477,33856,280210000999,ITAWAMBA IMPROVEMENT CENTER,605 S. CUMMINGS ST.,FULTON,MS,38843,,(662) 862-2159,4,1,6,ITAWAMBA,28057,USA,34.2678385340001,-88.40961344,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280210000999,2010/01/29 00:00:00,IMAGERY/OTHER,2010/06/30 00:00:00,,NOT APPLICABLE,-999,N,N,2802100,6,
-9865006.5074,4041135.5989,33857,280309000613,NETTLETON HIGH SCHOOL,165 MULLEN AVENUE,NETTLETON,MS,38858,,(662) 963-2306,1,1,455,LEE,28081,USA,34.0918030120001,-88.6188612349999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=280309000613,2009/10/13 00:00:00,IMAGERY/OTHER,2016/07/15 00:00:00,http://www.nettletonschools.com,HIGH,407,09,12,2803090,48,
-8265084.696,4913889.0046,33858,340561003804,MARLBORO HIGH SCHOOL,95 NORTH MAIN STREET,MARLBORO,NJ,07746,1055,(732) 617-8393,1,1,2001,MONMOUTH,34025,USA,40.3291474280001,-74.24651907,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=340561003804,2009/12/10 00:00:00,IMAGERY/OTHER,2016/08/09 00:00:00,,HIGH,1871,09,12,3405610,130,
-8221333.5282,4973729.8983,33859,360009803154,HIGH SCHOOL FOR ARTS AND BUSINESS,105-25 HORACE HARDING EXPW,CORONA,NY,11368,,(718) 271-8383,1,1,865,QUEENS,36081,USA,40.737705303,-73.853495642,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360009803154,2009/10/13 00:00:00,IMAGERY/OTHER,2010/05/17 00:00:00,,HIGH,817,09,12,3600098,48,
-10829991.2132,3888623.5888,33860,482526011897,TIMBER CREEK H S,12350 TIMBERLAND BLVD,FORT WORTH,TX,76244,,(817) 744-2300,1,1,3437,TARRANT,48439,USA,32.949656335,-97.287466337,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482526011897,2010/01/29 00:00:00,IMAGERY/OTHER,2013/02/25 00:00:00,http://www.kellerisd.net,HIGH,3237,09,12,4825260,200,
-9000365.1009,4410855.2609,33861,510069000250,LAUREL ELEMENTARY,26 PLEASANT VIEW ROAD,AUSTINVILLE,VA,24312,,(276) 728-9247,1,1,240,CARROLL,51035,USA,36.7970461040001,-80.8516553279999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510069000250,2010/01/29 00:00:00,IMAGERY/OTHER,2010/07/08 00:00:00,,ELEMENTARY,224,PK,05,5100690,16,
-10973731.3275,4629858.6282,33862,200582000733,ELLINWOOD HIGH,210 E 2ND,ELLINWOOD,KS,67526,,(620) 564-3136,1,1,157,BARTON,20009,USA,38.3561350150001,-98.578705753,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=200582000733,2009/10/13 00:00:00,IMAGERY/OTHER,2016/04/08 00:00:00,http://www.usd355.org,HIGH,143,09,12,2005820,14,
-8429793.5565,4850514.1895,33863,422421001442,UNIONVILLE EL SCH,1775 W DOE RUN ROAD,KENNETT SQUARE,PA,19348,1553,(610) 347-1700,1,1,409,CHESTER,42029,USA,39.8937491670001,-75.7261239379999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422421001442,2009/10/13 00:00:00,IMAGERY/OTHER,2016/09/06 00:00:00,http://www.ues.ucfsd.org,ELEMENTARY,378,KG,05,4224210,31,
-9259973.1838,4337438.128,33864,470000100479,EAST RIDGE MIDDLE SCHOOL,6595 ST CLAIR RD,WHITESBURG,TN,37891,,(423) 581-3041,1,1,651,HAMBLEN,47063,USA,36.267112264,-83.183754415,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470000100479,2009/10/13 00:00:00,IMAGERY/OTHER,2016/09/19 00:00:00,http://www.hcboe.net/Main/School/ER/ERmain_page.html,MIDDLE,615,06,08,4700001,36,
-8461964.5517,4362039.1858,33865,370108002374,SHAWBORO ELEMENTARY SCHOOL,370 SHAWBORO ROAD,SHAWBORO,NC,27973,,(252) 232-2237,1,1,564,CURRITUCK,37053,USA,36.4450900960001,-76.0151209049999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370108002374,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.currituck.k12.nc.us,ELEMENTARY,529,KG,05,3701080,35,
-10489507.6796,5268729.4485,33866,191437000860,HUMBOLDT MIDDLE SCHOOL,1400 WILDCAT RD,HUMBOLDT,IA,50548,,(515) 332-2812,1,1,494,HUMBOLDT,19091,USA,42.7152467600001,-94.228850715,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=191437000860,2009/10/13 00:00:00,IMAGERY/OTHER,2016/03/24 00:00:00,,MIDDLE,466,05,08,1914370,28,
-9305108.776,4961144.179,33867,391002501090,KENTON ELEMENTARY SCHOOL,631 SILVER STREET,KENTON,OH,43326,1679,(419) 673-7248,1,1,1138,HARDIN,39065,USA,40.651984446,-83.589214339,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=391002501090,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,1076,PK,06,3910025,62,
-7958160.6093,5166155.4407,33868,250246000142,SOUTH ELEMENTARY,70 HARPIN STREET,BELLINGHAM,MA,02019,,(508) 883-8001,1,1,360,NORFOLK,25021,USA,42.034544451,-71.489373088,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250246000142,2009/10/13 00:00:00,IMAGERY/OTHER,2016/04/21 00:00:00,http://www.bellinghamk12.org,ELEMENTARY,335,KG,03,2502460,25,
-8279445.6411,4969519.3434,33869,341590005714,FRANKLIN ELEMENTARY SCHOOL,136 BLACKBURN ROAD,SUMMIT,NJ,07901,2313,(908) 277-2613,1,1,375,UNION,34039,USA,40.7090396500001,-74.375525634,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=341590005714,2010/01/29 00:00:00,IMAGERY/OTHER,2010/06/10 00:00:00,,ELEMENTARY,347,01,05,3415900,28,
-8240253.9707,5088236.0746,33870,362070002905,GAMS HIGH TECH MAGNET SCHOOL,300 GIDNEY AVE,NEWBURGH,NY,12550,,(845) 563-8450,1,1,879,ORANGE,36071,USA,41.512529155,-74.023460869,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362070002905,2009/12/10 00:00:00,IMAGERY/OTHER,2016/08/17 00:00:00,http://www.newburghschools.org,ELEMENTARY,819,PK,05,3620700,60,
-13264124.3598,5912637.4023,33871,530648000958,SCOOTNEY SPRINGS ELEMENTARY,695 S 14TH AVE,OTHELLO,WA,99344,1463,(509) 488-9625,1,1,582,ADAMS,53001,USA,46.8193519650001,-119.153656429,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530648000958,2009/10/13 00:00:00,IMAGERY/OTHER,2010/08/04 00:00:00,,ELEMENTARY,549,KG,05,5306480,33,
-10579219.7709,6085413.1805,33872,273051001303,RED LAKE SECONDARY,23990 HWY 1 E,RED LAKE,MN,56671,499,(218) 679-3733,1,1,299,BELTRAMI,27007,USA,47.8709552880001,-95.0347481429999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=273051001303,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,HIGH,278,07,12,2730510,21,
