Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"BAYCARE","CHARGE","10005266","INJECT FORAMEN ADDL UNILATERAL","","820.00","769.28","697.00","429.49","587.47","697.00","760.13","813.75","697.00","582.72","686.75","500.20","656.00","799.67","766.73","785.56","697.00","451.00","801.28","697.00","790.42","804.66","727.51","791.57","451.00","429.49","813.75"
"BAYCARE","CHARGE","10005267","INJECT FORAMEN INITIAL BILATERAL","","2,460.00","2,450.02","2,091.00","1,431.09","1,957.56","2,091.00","2,460.00","2,460.00","2,091.00","1,941.73","2,288.35","1,500.60","1,968.00","2,460.00","2,448.44","2,460.00","2,091.00","1,353.00","2,460.00","2,091.00","2,460.00","2,460.00","2,417.88","2,460.00","1,353.00","1,353.00","2,460.00"
"BAYCARE","CHARGE","10005268","INJECT FORAMEN ADDL BILATERAL","","1,230.00","600.02","1,045.50","590.59","770.26","1,045.50","615.84","814.35","1,045.50","603.92","625.12","750.30","984.00","700.80","731.11","762.51","1,045.50","676.50","719.30","1,045.50","618.50","771.76","666.04","756.47","676.50","590.59","1,045.50"
"BAYCARE","CHARGE","10005269","INJECT AIR OR CONTRAST ABD CAVITY","49400","850.00","414.65","722.50","408.13","532.29","722.50","425.58","562.76","722.50","417.34","432.00","518.50","680.00","484.29","505.24","526.94","722.50","467.50","497.08","722.50","427.42","533.33","460.27","522.76","467.50","408.13","722.50"
"BAYCARE","CHARGE","10005270","PERITONEGRAM S&I","74190","1,410.00","535.23","1,198.50","558.79","742.86","1,198.50","549.48","892.80","1,198.50","596.94","613.78","860.10","1,128.00","703.01","723.51","752.85","1,198.50","775.50","720.77","1,198.50","543.83","687.03","619.76","696.93","775.50","535.23","1,198.50"
"BAYCARE","CHARGE","10005272","SELF-MGMT EDUC/TRAIN 1 PT 30 MIN","98960","70.00","38.50","59.50","42.00","45.50","59.50","38.50","42.00","59.50","42.00","42.00","42.70","56.00","42.00","44.10","46.20","59.50","38.50","70.00","59.50","37.80","42.00","42.00","45.50","38.50","37.80","70.00"
"BAYCARE","CHARGE","10005273","SELF-MGMT EDUC/TRAIN 2-4 PT 30 MIN","98961","55.00","29.96","46.75","32.62","35.39","46.75","29.90","33.00","46.75","32.63","32.65","33.55","44.00","32.75","34.26","35.89","46.75","30.25","55.00","46.75","29.40","32.70","32.67","35.42","30.25","29.40","55.00"
"BAYCARE","CHARGE","10005275","YTTRIUM 90 THERASPHERES PER SOURCE","C2616","50,160.00","23,925.13","42,636.00","26,354.59","33,170.42","42,636.00","26,226.02","26,608.96","42,636.00","25,893.10","27,052.68","30,597.60","40,128.00","29,007.16","31,391.72","32,738.72","42,636.00","27,588.00","19,319.63","42,636.00","25,867.79","32,188.05","28,821.42","32,439.39","27,588.00","19,319.63","42,636.00"
"BAYCARE","CHARGE","10005277","STAT 3 SNP IBD SGI","81405","300.00","130.45","255.00","114.65","153.56","255.00","120.74","220.25","255.00","122.00","120.63","183.00","240.00","151.73","140.93","147.59","255.00","165.00","143.21","255.00","132.98","169.20","127.66","147.47","165.00","114.65","255.00"
"BAYCARE","CHARGE","10005278","SNP IBD SGI","81479","300.00","80.19","255.00","62.58","85.56","255.00","60.93","147.63","255.00","57.48","59.01","183.00","240.00","89.40","62.10","65.25","255.00","165.00","67.20","255.00","77.22","99.12","60.81","71.01","165.00","57.48","255.00"
"BAYCARE","CHARGE","10005279","CT LUNG CANCER SCREENING","G0297","890.00","709.91","756.50","730.08","874.30","756.50","413.72","534.00","756.50","641.12","678.12","542.90","712.00","884.72","866.50","871.35","756.50","489.50","721.64","756.50","860.17","881.21","865.56","878.42","489.50","413.72","884.72"
"BAYCARE","CHARGE","10005282","HDR ELECTRONIC BRACHYTHERAPY","0395T","1,690.00","364.25","1,436.50","369.72","499.40","1,436.50","476.97","396.47","1,436.50","416.30","515.00","1,030.90","1,352.00","594.77","561.31","589.42","1,436.50","929.50","411.35","1,436.50","525.20","678.54","553.14","643.27","929.50","364.25","1,436.50"
"BAYCARE","CHARGE","10005283","INTRA OP RAD TX DELIVERY 1 SESSION","77424","3,550.00","765.14","3,017.50","776.62","1,049.03","3,017.50","1,001.93","832.83","3,017.50","874.48","1,081.80","2,165.50","2,840.00","1,249.36","1,179.07","1,238.12","3,017.50","1,952.50","864.07","3,017.50","1,103.22","1,425.33","1,161.92","1,351.25","1,952.50","765.14","3,017.50"
"BAYCARE","CHARGE","10005291","TRANSCRANIAL DOPPLER W/INJECTION","93893","1,220.00","606.34","1,037.00","640.95","756.69","1,037.00","602.41","725.85","1,037.00","665.94","623.44","744.20","976.00","697.13","750.02","780.71","1,037.00","671.00","662.74","1,037.00","590.83","695.81","652.33","721.90","671.00","590.83","1,037.00"
"BAYCARE","CHARGE","10005292","ALGINATE DRSG OR WOUND FILLER 6 IN","A6199","12.00","5.72","10.20","6.30","7.94","10.20","6.27","6.37","10.20","6.19","6.47","7.32","9.60","6.94","7.51","7.83","10.20","6.60","4.62","10.20","6.19","7.70","6.90","7.76","6.60","4.62","10.20"
"BAYCARE","CHARGE","10005297","BARTONELLA PCR","87798","191.00","85.46","162.35","83.61","105.89","162.35","82.44","122.04","162.35","91.34","91.32","116.51","152.80","98.83","99.24","102.78","162.35","105.05","98.21","162.35","81.42","99.64","92.08","103.91","105.05","81.42","162.35"
"BAYCARE","CHARGE","10005298","TROPHERYMA WHIPPLEI PCR","87798","242.00","108.28","205.70","105.94","134.16","205.70","104.46","154.63","205.70","115.73","115.70","147.62","193.60","125.22","125.74","130.22","205.70","133.10","124.43","205.70","103.16","126.25","116.67","131.66","133.10","103.16","205.70"
"BAYCARE","CHARGE","10005299","GLUTAMATE RECEPTOR AB (NMDAG)","86255","227.00","101.57","192.95","99.37","125.84","192.95","97.98","145.05","192.95","108.56","108.53","138.47","181.60","117.46","117.94","122.15","192.95","124.85","116.72","192.95","96.76","118.42","109.43","123.50","124.85","96.76","192.95"
"BAYCARE","CHARGE","10005301","HEINZ BODIES DIRECT","85441","39.00","17.45","33.15","17.07","21.62","33.15","16.83","24.92","33.15","18.65","18.65","23.79","31.20","20.18","20.26","20.99","33.15","21.45","20.05","33.15","16.62","20.35","18.80","21.22","21.45","16.62","33.15"
"BAYCARE","CHARGE","10005302","TRANSCUTANEOUS O2 MEASUREMENT","93998","700.00","347.90","595.00","367.76","434.16","595.00","345.65","416.47","595.00","382.10","357.71","427.00","560.00","399.99","430.34","447.95","595.00","385.00","380.26","595.00","339.00","399.24","374.29","414.20","385.00","339.00","595.00"
"BAYCARE","CHARGE","10005306","FLT3 EXON 14/15 BY PCR","81245","623.00","278.76","529.55","272.73","345.38","529.55","268.92","398.08","529.55","297.94","297.86","380.03","498.40","322.37","323.69","335.23","529.55","342.65","320.34","529.55","265.56","325.01","300.34","338.94","342.65","265.56","529.55"
"BAYCARE","CHARGE","10005307","FLT3 CODON D835 BY PCR","81246","623.00","278.76","529.55","272.73","345.38","529.55","268.92","398.08","529.55","297.94","297.86","380.03","498.40","322.37","323.69","335.23","529.55","342.65","320.34","529.55","265.56","325.01","300.34","338.94","342.65","265.56","529.55"
"BAYCARE","CHARGE","10005308","NPM1 EXON 12 BY PCR","81310","1,130.00","505.62","960.50","494.68","626.44","960.50","487.76","722.03","960.50","540.40","540.25","689.30","904.00","584.71","587.11","608.05","960.50","621.50","581.03","960.50","481.68","589.50","544.76","614.77","621.50","481.68","960.50"
"BAYCARE","CHARGE","10005311","INSULIN LIKE GROWTH FACTOR BP2","83519","202.00","90.38","171.70","88.43","111.98","171.70","87.19","129.07","171.70","96.60","96.58","123.22","161.60","104.52","104.95","108.70","171.70","111.10","103.87","171.70","86.11","105.38","97.38","109.90","111.10","86.11","171.70"
"BAYCARE","CHARGE","10005313","21-HYDROXYLASE ANTIBODY","83519","99.00","44.30","84.15","43.34","54.88","84.15","42.73","63.26","84.15","47.35","47.33","60.39","79.20","51.23","51.44","53.27","84.15","54.45","50.90","84.15","42.20","51.65","47.73","53.86","54.45","42.20","84.15"
"BAYCARE","CHARGE","10005314","INJ/ASPIRATE SMALL JOINT W/US","20604","1,570.00","765.88","1,334.50","753.84","983.17","1,334.50","786.08","1,039.45","1,334.50","770.86","797.92","957.70","1,256.00","894.51","933.21","973.29","1,334.50","863.50","918.14","1,334.50","789.46","985.09","850.15","965.57","863.50","753.84","1,334.50"
"BAYCARE","CHARGE","10005315","INJ/ASPIRATE INTERM JOINT W/US","20606","1,710.00","834.18","1,453.50","821.06","1,070.84","1,453.50","856.17","1,132.14","1,453.50","839.60","869.07","1,043.10","1,368.00","974.28","1,016.43","1,060.08","1,453.50","940.50","1,000.01","1,453.50","859.86","1,072.94","925.96","1,051.68","940.50","821.06","1,453.50"
"BAYCARE","CHARGE","10005316","INJ/ASPIRATE MAJOR JOINT W/US","20611","1,880.00","1,441.26","1,598.00","740.86","1,013.46","1,598.00","953.16","1,260.02","1,598.00","1,073.48","1,223.22","1,146.80","1,504.00","1,573.65","1,412.68","1,465.65","1,598.00","1,034.00","1,239.72","1,598.00","1,487.97","1,635.98","1,292.97","1,478.24","1,034.00","740.86","1,635.98"
"BAYCARE","CHARGE","10005318","VERTEBROPLASTY C/T WITH IMAGING","22510","3,220.00","1,570.79","2,737.00","1,546.09","2,016.44","2,737.00","1,612.21","2,131.87","2,737.00","1,580.99","1,636.50","1,964.20","2,576.00","1,834.60","1,913.97","1,996.17","2,737.00","1,771.00","1,883.06","2,737.00","1,619.15","2,020.38","1,743.62","1,980.35","1,771.00","1,546.09","2,737.00"
"BAYCARE","CHARGE","10005319","VERTEBROPLASTY L/S WITH IMAGING","22511","3,220.00","1,570.79","2,737.00","1,546.09","2,016.44","2,737.00","1,612.21","2,131.87","2,737.00","1,580.99","1,636.50","1,964.20","2,576.00","1,834.60","1,913.97","1,996.17","2,737.00","1,771.00","1,883.06","2,737.00","1,619.15","2,020.38","1,743.62","1,980.35","1,771.00","1,546.09","2,737.00"
"BAYCARE","CHARGE","10005320","VERTEBROPLASTY EA ADDL LEVEL","22512","1,560.00","761.01","1,326.00","749.04","976.91","1,326.00","781.07","1,032.83","1,326.00","765.95","792.84","951.60","1,248.00","888.81","927.27","967.09","1,326.00","858.00","912.29","1,326.00","784.43","978.82","844.74","959.42","858.00","749.04","1,326.00"
"BAYCARE","CHARGE","10005321","KYPHOPLASTY THORACIC WITH IMAGING","22513","6,460.00","3,151.34","5,491.00","3,101.78","4,045.41","5,491.00","3,234.43","4,276.98","5,491.00","3,171.81","3,283.17","3,940.60","5,168.00","3,680.60","3,839.84","4,004.74","5,491.00","3,553.00","3,777.81","5,491.00","3,248.36","4,053.31","3,498.07","3,973.00","3,553.00","3,101.78","5,491.00"
"BAYCARE","CHARGE","10005322","KYPHOPLASTY LUMBAR WITH IMAGING","22514","6,460.00","3,151.34","5,491.00","3,101.78","4,045.41","5,491.00","3,234.43","4,276.98","5,491.00","3,171.81","3,283.17","3,940.60","5,168.00","3,680.60","3,839.84","4,004.74","5,491.00","3,553.00","3,777.81","5,491.00","3,248.36","4,053.31","3,498.07","3,973.00","3,553.00","3,101.78","5,491.00"
"BAYCARE","CHARGE","10005323","KYPHOPLASTY EACH ADDL LEVEL","22515","3,230.00","1,575.67","2,745.50","1,550.89","2,022.71","2,745.50","1,617.22","2,138.49","2,745.50","1,585.90","1,641.59","1,970.30","2,584.00","1,840.30","1,919.92","2,002.37","2,745.50","1,776.50","1,888.91","2,745.50","1,624.18","2,026.66","1,749.04","1,986.50","1,776.50","1,550.89","2,745.50"
"BAYCARE","CHARGE","10005328","STENT CAROTID/INNOMINATE","37218","6,460.00","3,151.34","5,491.00","3,101.78","4,045.41","5,491.00","3,234.43","4,276.98","5,491.00","3,171.81","3,283.17","3,940.60","5,168.00","3,680.60","3,839.84","4,004.74","5,491.00","3,553.00","3,777.81","5,491.00","3,248.36","4,053.31","3,498.07","3,973.00","3,553.00","3,101.78","5,491.00"
"BAYCARE","CHARGE","10005329","CRYOABLATION LIVER TUMORS","47383","7,630.00","3,722.10","6,485.50","3,663.55","4,778.10","6,485.50","3,820.23","5,051.60","6,485.50","3,746.27","3,877.80","4,654.30","6,104.00","4,347.21","4,535.29","4,730.06","6,485.50","4,196.50","4,462.03","6,485.50","3,836.69","4,787.43","4,131.62","4,692.56","4,196.50","3,663.55","6,485.50"
"BAYCARE","CHARGE","10005330","INJECT MYELOGRAM CERVICAL S&I","62302","3,360.00","653.86","2,856.00","840.17","1,148.28","2,856.00","739.37","2,490.26","2,856.00","479.98","565.66","2,049.60","2,688.00","799.85","649.82","682.58","2,856.00","1,848.00","853.27","2,856.00","696.19","886.87","599.76","700.39","1,848.00","479.98","2,856.00"
"BAYCARE","CHARGE","10005331","INJECT MYELOGRAM THORACIC S&I","62303","3,360.00","330.96","2,856.00","425.38","581.28","2,856.00","374.30","1,620.53","2,856.00","242.93","286.27","2,049.60","2,688.00","404.88","328.94","345.41","2,856.00","1,848.00","432.10","2,856.00","352.46","448.90","303.74","354.48","1,848.00","242.93","2,856.00"
"BAYCARE","CHARGE","10005332","INJECT MYELOGRAM LUMBAR SACRAL S&I","62304","3,360.00","1,037.70","2,856.00","1,247.70","1,694.25","2,856.00","1,119.08","2,901.49","2,856.00","921.04","993.96","2,049.60","2,688.00","1,197.50","1,155.10","1,213.03","2,856.00","1,848.00","1,358.99","2,856.00","1,023.93","1,310.94","1,010.69","1,180.10","1,848.00","921.04","2,901.49"
"BAYCARE","CHARGE","10005333","INJECT MYELOGRAM > 2 REGIONS S&I","62305","5,040.00","2,458.63","4,284.00","2,419.96","3,156.17","4,284.00","2,523.46","3,336.84","4,284.00","2,474.60","2,561.48","3,074.40","4,032.00","2,871.55","2,995.79","3,124.44","4,284.00","2,772.00","2,947.39","4,284.00","2,534.32","3,162.34","2,729.14","3,099.68","2,772.00","2,419.96","4,284.00"
"BAYCARE","CHARGE","10005334","TAP BLOCK UNILATERAL BY INJECTION","64486","1,000.00","487.82","850.00","480.15","626.23","850.00","500.69","662.07","850.00","490.99","508.23","610.00","800.00","569.75","594.40","619.93","850.00","550.00","584.80","850.00","502.84","627.45","541.50","615.02","550.00","480.15","850.00"
"BAYCARE","CHARGE","10005335","TAP BLOCK BILATERAL BY INJECTION","64488","1,500.00","731.74","1,275.00","720.23","939.34","1,275.00","751.03","993.11","1,275.00","736.49","762.35","915.00","1,200.00","854.63","891.60","929.89","1,275.00","825.00","877.20","1,275.00","754.26","941.17","812.25","922.52","825.00","720.23","1,275.00"
"BAYCARE","CHARGE","10005336","US BREAST W/AXILLA COMPLETE","76641","875.00","188.79","743.75","186.43","254.04","743.75","180.94","525.00","743.75","214.06","209.94","533.75","700.00","271.79","218.93","230.11","743.75","481.25","329.13","743.75","195.34","254.29","240.96","282.25","481.25","180.94","743.75"
"BAYCARE","CHARGE","10005337","US BREAST W/AXILLA LIMITED","76642","655.00","265.80","556.75","256.21","349.22","556.75","261.59","398.74","556.75","298.13","290.50","399.55","524.00","373.99","302.05","317.20","556.75","360.25","438.76","556.75","270.11","351.23","329.57","385.29","360.25","256.21","556.75"
"BAYCARE","CHARGE","10005338","BREAST TOMOSYNTHESIS UNILATERAL","G0279","100.00","47.59","85.00","41.70","57.30","85.00","52.80","62.71","85.00","52.66","49.88","61.00","80.00","62.03","49.57","51.97","85.00","55.00","65.81","85.00","44.65","58.09","54.41","63.17","55.00","41.70","85.00"
"BAYCARE","CHARGE","10005339","BREAST TOMOSYNTHESIS BILATERAL","G0279","100.00","38.35","85.00","34.66","47.66","85.00","42.41","60.29","85.00","43.47","41.51","61.00","80.00","51.63","41.25","43.27","85.00","55.00","56.82","85.00","36.71","47.86","45.81","53.30","55.00","34.66","85.00"
"BAYCARE","CHARGE","10005340","BREAST TOMOSYNTHESIS SCREEN BILAT","77063","100.00","48.37","85.00","39.30","54.75","85.00","62.48","60.01","85.00","55.50","51.30","61.00","80.00","60.15","47.51","49.69","85.00","55.00","58.06","85.00","41.81","54.61","53.74","61.96","55.00","39.30","85.00"
"BAYCARE","CHARGE","10005341","DXA BONE DENSITY AXIAL SKELETON","77085","760.00","288.49","646.00","301.19","400.41","646.00","296.18","481.23","646.00","321.75","330.83","463.60","608.00","378.93","389.97","405.79","646.00","418.00","388.50","646.00","293.13","370.31","334.06","375.65","418.00","288.49","646.00"
"BAYCARE","CHARGE","10005342","TELETHERAPY ISODOSE PLAN SIMPLE","77306","2,240.00","1,169.51","1,904.00","1,273.39","1,395.57","1,904.00","1,155.41","1,292.32","1,904.00","1,261.94","1,263.69","1,366.40","1,792.00","1,292.25","1,340.52","1,404.16","1,904.00","1,232.00","893.29","1,904.00","1,158.06","1,299.42","1,282.23","1,392.65","1,232.00","893.29","1,904.00"
"BAYCARE","CHARGE","10005343","TELETHERAPY ISODOSE PLAN COMPLEX","77307","4,130.00","1,970.60","3,510.50","2,136.74","2,318.46","3,510.50","1,962.28","2,144.65","3,510.50","2,141.35","2,144.41","2,519.30","3,304.00","2,152.85","2,253.27","2,360.65","3,510.50","2,271.50","1,881.22","3,510.50","1,936.73","2,156.04","2,145.59","2,326.19","2,271.50","1,881.22","3,510.50"
"BAYCARE","CHARGE","10005344","BRACHYTX ISODOSE PLAN SIMPLE","77316","3,080.00","1,694.00","2,618.00","1,848.00","2,002.00","2,618.00","1,694.00","1,848.00","2,618.00","1,848.00","1,848.00","1,878.80","2,464.00","1,848.00","1,783.94","1,868.94","2,618.00","1,694.00","341.26","2,618.00","1,663.20","1,848.00","1,848.00","2,002.00","1,694.00","341.26","2,618.00"
"BAYCARE","CHARGE","10005345","BRACHYTX ISODOSE PLAN INTERMED","77317","3,570.00","1,917.80","3,034.50","2,088.27","2,262.76","3,034.50","1,914.86","2,142.00","3,034.50","2,090.24","2,092.11","2,177.70","2,856.00","2,093.89","2,082.92","2,181.98","3,034.50","1,963.50","534.07","3,034.50","1,884.78","2,094.34","2,122.37","2,300.24","1,963.50","534.07","3,034.50"
"BAYCARE","CHARGE","10005346","BRACHYTX ISODOSE PLAN COMPLEX","77318","5,110.00","2,715.39","4,343.50","2,955.62","3,219.94","4,343.50","2,693.16","3,066.00","4,343.50","2,949.17","2,963.54","3,117.10","4,088.00","2,995.35","3,121.51","3,270.14","4,343.50","2,810.50","1,025.51","4,343.50","2,681.09","2,991.91","2,980.60","3,235.08","2,810.50","1,025.51","4,343.50"
"BAYCARE","CHARGE","10005347","IMRT SIMPLE","77385","5,480.00","3,014.00","4,658.00","3,288.00","3,562.00","4,658.00","3,014.00","3,288.00","4,658.00","3,288.00","3,288.00","3,342.80","4,384.00","3,288.00","3,452.40","3,616.80","4,658.00","3,014.00","1,820.77","4,658.00","2,959.20","3,288.00","3,288.00","3,562.00","3,014.00","1,820.77","4,658.00"
"BAYCARE","CHARGE","10005348","HB IMRT COMPLEX","77386","5,480.00","2,983.04","4,658.00","3,251.19","3,536.78","4,658.00","2,976.40","3,285.93","4,658.00","3,250.41","3,250.08","3,342.80","4,384.00","3,264.19","3,416.58","3,577.92","4,658.00","3,014.00","1,656.92","4,658.00","2,925.54","3,264.15","3,258.88","3,533.66","3,014.00","1,656.92","4,658.00"
"BAYCARE","CHARGE","10005349","IMAGING GUIDANCE TX DELIVERY","77387","790.00","434.36","671.50","473.69","514.73","671.50","433.77","476.07","671.50","473.71","473.69","481.90","632.00","474.74","498.37","522.12","671.50","434.50","545.72","671.50","426.36","474.70","474.01","514.02","434.50","426.36","671.50"
"BAYCARE","CHARGE","10005350","TRT DELIVERY SIMPLE","77402","1,240.00","647.41","1,054.00","704.92","772.55","1,054.00","639.60","715.39","1,054.00","698.57","699.54","756.40","992.00","715.35","742.07","777.30","1,054.00","682.00","494.50","1,054.00","641.07","719.32","709.81","770.93","682.00","494.50","1,054.00"
"BAYCARE","CHARGE","10005351","TRT DELIVERY INTERMEDIATE","77407","1,360.00","710.06","1,156.00","773.13","847.31","1,156.00","701.50","784.63","1,156.00","766.18","767.24","829.60","1,088.00","784.58","813.89","852.53","1,156.00","748.00","542.35","1,156.00","703.11","788.93","778.50","845.54","748.00","542.35","1,156.00"
"BAYCARE","CHARGE","10005352","TRT DELIVERY COMPLEX","77412","1,700.00","891.82","1,445.00","969.39","1,072.58","1,445.00","870.18","1,019.27","1,445.00","964.43","966.46","1,037.00","1,360.00","1,011.87","1,033.64","1,083.05","1,445.00","935.00","1,119.59","1,445.00","887.69","1,002.17","982.92","1,072.41","935.00","870.18","1,445.00"
"BAYCARE","CHARGE","10005353","VALPROIC ACID, FREE","80165","165.00","73.83","140.25","72.23","91.47","140.25","71.22","105.43","140.25","78.91","78.89","100.65","132.00","85.38","85.73","88.79","140.25","90.75","84.84","140.25","70.33","86.08","79.54","89.77","90.75","70.33","140.25"
"BAYCARE","CHARGE","10005354","CANNABINOIDS, GC/M","80349","196.00","139.50","166.60","144.50","168.95","166.60","144.58","181.47","166.60","153.33","151.39","119.56","156.80","155.46","152.82","155.63","166.60","107.80","161.03","166.60","109.41","130.97","139.92","155.07","107.80","107.80","181.47"
"BAYCARE","CHARGE","10005355","FENTANYL, LC/MS","80354","112.00","50.11","95.20","49.03","62.09","95.20","48.34","71.56","95.20","53.56","53.55","68.32","89.60","57.95","58.19","60.27","95.20","61.60","57.59","95.20","47.74","58.43","53.99","60.93","61.60","47.74","95.20"
"BAYCARE","CHARGE","10005358","OXYCODONE, GC/MS","80365","112.00","50.11","95.20","49.03","62.09","95.20","48.34","71.56","95.20","53.56","53.55","68.32","89.60","57.95","58.19","60.27","95.20","61.60","57.59","95.20","47.74","58.43","53.99","60.93","61.60","47.74","95.20"
"BAYCARE","CHARGE","10005359","PREGABALIN, GC/MS","80366","112.00","50.11","95.20","49.03","62.09","95.20","48.34","71.56","95.20","53.56","53.55","68.32","89.60","57.95","58.19","60.27","95.20","61.60","57.59","95.20","47.74","58.43","53.99","60.93","61.60","47.74","95.20"
"BAYCARE","CHARGE","10005362","GROWTH STIMULATION GENE 2","83006","127.00","56.83","107.95","55.60","70.41","107.95","54.82","81.15","107.95","60.74","60.72","77.47","101.60","65.71","65.99","68.34","107.95","69.85","65.30","107.95","54.14","66.25","61.23","69.09","69.85","54.14","107.95"
"BAYCARE","CHARGE","10005363","HPV TYPES 16/18 W/O PAP","87625","225.00","100.68","191.25","98.50","124.73","191.25","97.12","143.77","191.25","107.60","107.57","137.25","180.00","116.42","116.90","121.07","191.25","123.75","115.69","191.25","95.91","117.38","108.47","122.41","123.75","95.91","191.25"
"BAYCARE","CHARGE","10005364","IHC PER SPEC, ADDL AB STAIN","88341","260.00","88.46","221.00","84.67","113.71","221.00","91.01","154.35","221.00","91.91","91.11","158.60","208.00","108.38","109.92","115.28","221.00","143.00","114.79","221.00","94.91","121.62","97.55","112.95","143.00","84.67","221.00"
"BAYCARE","CHARGE","10005365","IHC PER SPEC, MULTIPLEX STAIN","88344","365.00","134.94","310.25","121.96","163.63","310.25","163.14","228.27","310.25","153.74","157.70","222.65","292.00","180.04","186.56","195.85","310.25","200.75","152.49","310.25","162.10","207.33","175.92","204.66","200.75","121.96","310.25"
"BAYCARE","CHARGE","10005366","FISH, INSITU, ADDL SGL PROBE","88364","445.00","193.50","378.25","170.07","227.78","378.25","179.09","326.71","378.25","180.96","178.93","271.45","356.00","225.06","209.04","218.92","378.25","244.75","212.43","378.25","197.25","250.99","189.37","218.75","244.75","170.07","378.25"
"BAYCARE","CHARGE","10005367","FISH, INSITU, MULTIPLEX PROBE","88366","560.00","215.77","476.00","178.43","243.88","476.00","181.94","516.82","476.00","162.47","163.43","341.60","448.00","193.82","192.96","202.63","476.00","308.00","224.93","476.00","180.66","230.96","194.64","227.27","308.00","162.47","516.82"
"BAYCARE","CHARGE","10005368","MORPH, INSITU, ADDL PROBE","88369","515.00","165.44","437.75","135.21","184.81","437.75","212.77","171.62","437.75","194.80","182.13","314.15","412.00","215.97","239.84","251.84","437.75","283.25","215.30","437.75","192.38","249.34","203.22","237.23","283.25","135.21","437.75"
"BAYCARE","CHARGE","10005369","MORPH, INSITU, MULTIPLEX PROBE","88377","625.00","269.88","531.25","283.63","330.00","531.25","289.13","83.88","531.25","214.44","275.44","381.25","500.00","336.13","313.81","328.06","531.25","343.75","220.81","531.25","325.38","391.06","335.88","365.88","343.75","83.88","531.25"
"BAYCARE","CHARGE","10005371","EVAL SUB Q ICD","93261","435.00","223.76","369.75","236.86","278.14","369.75","221.29","272.83","369.75","243.31","232.06","265.35","348.00","242.58","261.57","273.26","369.75","239.25","265.11","369.75","213.46","249.91","242.33","268.30","239.25","213.46","369.75"
"BAYCARE","CHARGE","10005372","TEE GUIDANCE GREAT VESSEL REPAIR","93355","3,160.00","1,625.48","2,686.00","1,720.67","2,020.50","2,686.00","1,607.51","1,981.92","2,686.00","1,767.52","1,685.77","1,927.60","2,528.00","1,762.16","1,900.17","1,985.08","2,686.00","1,738.00","1,925.83","2,686.00","1,550.67","1,815.43","1,760.36","1,949.00","1,738.00","1,550.67","2,686.00"
"BAYCARE","CHARGE","10005373","DEVELOPMENTAL SCREENING","96110","145.00","67.53","123.25","72.85","96.99","123.25","70.47","89.72","123.25","78.68","73.71","88.45","116.00","82.06","84.07","87.97","123.25","79.75","86.31","123.25","67.97","86.36","79.39","91.56","79.75","67.53","123.25"
"BAYCARE","CHARGE","10005374","VAC THERAPY DISP < 50 CM","97607","980.00","525.31","833.00","563.30","615.41","833.00","517.91","588.00","833.00","563.96","567.82","597.80","784.00","588.08","551.08","576.95","833.00","539.00","395.36","833.00","512.99","573.75","569.72","619.76","539.00","395.36","833.00"
"BAYCARE","CHARGE","10005375","VAC THERAPY DISP > 50 CM","97608","1,470.00","770.39","1,249.50","759.50","848.42","1,249.50","700.60","887.63","1,249.50","777.17","817.16","896.70","1,176.00","802.92","749.15","780.36","1,249.50","808.50","517.61","1,249.50","757.35","842.28","801.15","877.03","808.50","517.61","1,249.50"
"BAYCARE","CHARGE","10005376","MASSAGE 15 MIN","","15.00","8.25","12.75","9.00","9.75","12.75","8.25","9.00","12.75","9.00","9.00","9.15","12.00","9.00","9.45","9.90","12.75","8.25","9.00","12.75","8.10","9.00","9.00","9.75","8.25","8.10","12.75"
"BAYCARE","CHARGE","10005377","MASSAGE 30 MIN","","40.00","22.00","34.00","24.00","26.00","34.00","22.00","24.00","34.00","24.00","24.00","24.40","32.00","24.00","25.20","26.40","34.00","22.00","24.00","34.00","21.60","24.00","24.00","26.00","22.00","21.60","34.00"
"BAYCARE","CHARGE","10005378","MASSAGE 45 MIN","","45.00","24.75","38.25","27.00","29.25","38.25","24.75","27.00","38.25","27.00","27.00","27.45","36.00","27.00","28.35","29.70","38.25","24.75","27.00","38.25","24.30","27.00","27.00","29.25","24.75","24.30","38.25"
"BAYCARE","CHARGE","10005379","MASSAGE 60 MIN","","60.00","33.00","51.00","36.00","39.00","51.00","33.00","36.00","51.00","36.00","36.00","36.60","48.00","36.00","37.80","39.60","51.00","33.00","36.00","51.00","32.40","36.00","36.00","39.00","33.00","32.40","51.00"
"BAYCARE","CHARGE","10005381","MASSAGE  90 MIN","","90.00","49.50","76.50","54.00","58.50","76.50","49.50","54.00","76.50","54.00","54.00","54.90","72.00","54.00","56.70","59.40","76.50","49.50","54.00","76.50","48.60","54.00","54.00","58.50","49.50","48.60","76.50"
