ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
271344,SIDNEY HEALTH CENTER,MT,SIDNEY,https://www.sidneyhealth.org/,https://www.sidneyhealth.org/Billing/Price-Transparency,https://search.hospitalpriceindex.com/hpi2/hospital/Sidney%20Health%20Center/8028
271346,ROUNDUP MEMORIAL HEALTHCARE,MT,ROUNDUP,https://www.rmhmt.org/,https://www.rmhmt.org/patient-resources/pricing-transparency/,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbRMHRoundupMT&type=CDMWithoutLabel
271347,HOLY ROSARY HEALTHCARE,MT,MILES CITY,https://www.sclhealth.org/,https://www.sclhealth.org/locations/holy-rosary-healthcare/patients-visitors/billing-pricing/current-standard-charges-hrhc/,https://www.sclhealth.org/-/media/810231792_holy-rosary-healthcare_standardcharges.csv%3Frev%3Deccba824ad324962acb747a69923c75c%26hash%3DB3EB283AD6B417C008041E8C8FD9CCD6
32028E,GUADALUPE GENERAL HOSP,NM,SANTA ROSA,https://www.gchnm.org/,https://www.gchnm.org/billing-1,https://www.gchnm.org/s/Charge-Master-effective-07-01-20.csv
100268,WEST BOCA MEDICAL CENTER,FL,BOCA RATON,https://www.westbocamedctr.com/,https://www.westbocamedctr.com/patients/pricing-info-estimates/hospital-pricing-information,https://www.westbocamedctr.com/docs/global/standard-charges/752922710_westbocamedicalcenter_standardcharges.json
140012,KATHERINE SHAW BETHEA HOSPITAL,IL,DIXON,https://www.ksbhospital.com/,,https://pricetransparency.blob.core.windows.net/katherineshawbethea/361000540_katherineshawbetheahospital_standardcharges.csv
351328,LINTON HOSPITAL - CAH,ND,LINTON,https://lintonregionalmedicalcenter.org/,https://lintonregionalmedicalcenter.org/patient-resources/payments-finance/,https://dev-linton-region-mc.pantheonsite.io/wp-content/uploads/2022/02/Charge-Master-Report-as-of-7-1-20-for-website.xls
351329,SANFORD MEDICAL CENTER HILLSBORO,ND,HILLSBORO,https://www.sanfordhealth.org/,https://www.sanfordhealth.org/patients-and-visitors/billing-and-insurance/price-estimates,https://search.hospitalpriceindex.com/hpi2/hospital/Sanford%20Medical%20Center%20Hillsboro/8382
100269,HCA FLORIDA PALMS WEST HOSPITAL,FL,LOXAHATCHEE,https://www.hcafloridahealthcare.com/,https://www.hcafloridahealthcare.com/patient-resources/patient-financial-resources/pricing-transparency-cms-required-file-of-standard-charges,https://hcah-p-001-delivery.stylelabs.cloud/api/public/content/b78f68ac82304e7fb91641f4b6b7d175
140013,PROCTOR HOSPITAL,IL,PEORIA,https://www.unitypoint.org/interstitial.aspx,https://www.unitypoint.org/peoria/patient-charges-and-costs.aspx,https://www.unitypoint.org/peoria/filesimages/Patients/2020/Peoria.xlsx
140015,BLESSING HOSPITAL,IL,QUINCY,https://www.blessinghealth.org/,https://www.blessinghealth.org/patients/billing-insurance/price-transparency,https://search.hospitalpriceindex.com/hpi2/hospital/Blessing%20Hospital/7854
140019,HSHS GOOD SHEPHERD HOSPITAL INC,IL,SHELBYVILLE,https://www.hshs.org/,https://www.hshs.org/HSHS/About-Us/Price-Transparency/Price-Transparency-GSS,https://www.hshs.org/HSHSFamily/media/HSHS/Services/370512290_GOOD-SHEPHERD-HOSPITAL_STANDARDCHARGES.txt
140029,RUSH COPLEY MEDICAL CENTER,IL,AURORA,https://www.rush.edu/,https://www.rush.edu/patients-visitors/billing/transparency-coverage,https://www.allegiancecosttransparency.com/2022-07-01_RUSH_COPLEY_MEDICAL_CENTER_index.json
140030,ADVOCATE SHERMAN HOSPITAL,IL,ELGIN,https://www.advocatehealth.com/,https://www.advocatehealth.com/about-us/financial-assistance-for-patients/hospital-pricing-information,https://www.advocatehealth.com/assets/documents/hospital-pricing-information/362167920_advocate-sherman-hospital_standardcharges.xml
140032,ST ANTHONYS MEMORIAL HOSPITAL,IL,EFFINGHAM,https://www.hshs.org/,https://www.hshs.org/HSHS/About-Us/Price-Transparency/Price-Transparency-SAE,https://www.hshs.org/HSHSFamily/media/HSHS/Services/370661233_ST-ANTHONYS-MEMORIAL-HOSPITAL_STANDARDCHARGES.txt
140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,IL,CENTRALIA,https://www.ssmhealth.com/,https://www.ssmhealth.com/resources/patients-visitors/pay-my-bill/price-estimate/price-transparency-disclaimer/price-transparency,https://ssmhealth.pt.panaceainc.com/MRFDownload/ssmhealth/st-marys-centralia
140043,CGH MEDICAL CENTER,IL,STERLING,https://www.cghmc.com/,https://www.cghmc.com/patients-visitors/billing-information/price-list/,https://res.cloudinary.com/dpmykpsih/raw/upload/cgh-medical-center-site-349/media/r/8ac044ff115a468c8e27e438f1e50d93/cgh-medical-center-hospital-chargemaster-312022.xlsx
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,IL,MOUNT VERNON,https://www.ssmhealth.com/,https://www.ssmhealth.com/resources/patients-visitors/pay-my-bill/price-estimate/price-transparency-disclaimer/price-transparency,https://ssmhealth.pt.panaceainc.com/MRFDownload/ssmhealth/good-samaritan
140048,ADVOCATE TRINITY HOSPITAL,IL,CHICAGO,https://www.advocatehealth.com/,https://www.advocatehealth.com/about-us/financial-assistance-for-patients/hospital-pricing-information,https://www.advocatehealth.com/assets/documents/hospital-pricing-information/362169147_advocate-trinity-hospital_standardcharges.xml
140049,WEST SUBURBAN MEDICAL CENTER,IL,OAK PARK,https://www.westsuburbanmc.com/,https://www.westsuburbanmc.com/for-patients/hospital-pricing-information/,https://search.hospitalpriceindex.com/hpi2/hospital/West%20Suburban%20Medical%20Center/8454
140052,OSF SAINT ANTHONY'S HEALTH CENTER,IL,ALTON,https://www.osfhealthcare.org/,https://www.osfhealthcare.org/osf/forms/price-estimate-request/standard-charges/,https://www.osfhealthcare.org/media/filer_public/c3/e0/c3e007d2-2732-4777-9c0d-3e997d990fa8/370813229_osf-saint-anthony_s-health-center_standardcharges.xlsx
140053,ST JOHNS HOSPITAL,IL,SPRINGFIELD,https://www.hshs.org/,https://www.hshs.org/HSHS/About-Us/Price-Transparency/Transparency-Pages/Price-Transparency-SJS,https://www.hshs.org/HSHSFamily/media/HSHS/Services/370661238_ST-JOHNS-HOSPITAL_STANDARDCHARGES.txt
140054,MACNEAL  HOSPITAL,IL,BERWYN,https://www.loyolamedicine.org/,https://www.loyolamedicine.org/for-patients/billing-and-insurance/understanding-your-hospital-and-physician-charges,https://www.cdmpricing.com/80a6ed58c67c09453664811584bad805/standard-charges
140058,PASSAVANT AREA HOSPITAL,IL,JACKSONVILLE,https://memorial.health/,https://memorial.health/financial/price-transparency/,https://memorial.health/Resources/4a4e2c82-cc36-4bf4-b1df-34f84c0b5dc9/370661230-Passavant-Area-Memorial-Hospital-standardcharges.csv
321305,NOR-LEA HOSPITAL DISTRICT,NM,LOVINGTON,https://nor-lea.org/,https://nor-lea.org/cms-cdm-price-transparancy,https://hospitalpricelists.org/Nor-Lea-Hospital-District
321309,MIMBRES MEMORIAL HOSPITAL,NM,DEMING,https://www.mimbresmemorial.com/,https://www.mimbresmemorial.com/mimbres-memorial-hospital/pricing-transparency,https://www.mimbresmemorial.com/Uploads/Public/Documents/Pricing/CM_05_2022/Mimbres_CMList_05_20_2022.csv
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,NM,TAOS,https://holycrossmedicalcenter.org/,https://holycrossmedicalcenter.org/patient-visitor-information/billing-and-payments/cost-of-services-and-price-transparency/,https://holycrossmedicalcenter.org/wp-content/themes/holy-cross-medical-center/img/HCMC%20-%20Charge%20Master%20List%20-%202019%20-%2006.xlsx
322002,KINDRED HOSPITAL  ALBUQUERQUE,NM,ALBUQUERQUE,https://www.kindredhospitals.com/,https://www.kindredhospitals.com/locations/ltac/kindred-hospital-albuquerque/patient-experience/what-to-expect,https://www.kindredhospitals.com/docs/default-source/default-document-library/locations/transitional-care-hospitals/cms-price-transparency-files/standard-charges-list-2022/850415191_albuquerque_standardcharges.csv
322003,"ALBUQUERQUE - AMG SPECIALTY HOSPITAL, LLC",NM,ALBUQUERQUE,https://amgihm.com/,https://amgihm.com/patient-notices/price-transparency/,https://28g1xh366uy0x9ort41hns72-wpengine.netdna-ssl.com/wp-content/uploads/2021/12/Albuquerque-Price-Transparency-01-2022.xlsx
322004,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,NM,LAS CRUCES,https://achsnm.ernesthealth.com/,https://achsnm.ernesthealth.com/price-transparency/,https://achsnm.ernesthealth.com/wp-content/uploads/2022/01/Advanced-Care-Southern-NM-Facility-Procedure-Master-125011.xlsx
323026,NEW MEXICO REHABILITATION CENTER,NM,ROSWELL,https://www.nmhealth.org/,https://rhsnm.ernesthealth.com/price-transparency/,https://rhsnm.ernesthealth.com/wp-content/uploads/2022/07/201563733_Rehabilitation-Hospital-of-Southern-New-Mexico_Standard-Charges-July22.csv
323027,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU,NM,ALBUQUERQUE,https://encompasshealth.com/,https://encompasshealth.com/locations/albuquerquerehab/transparency-healthcare,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/files/2022-price-transparency/63-1011171_encompass-health-rehabilitation-hospital-of-albuquerque_standardcharges.csv
323028,LOVELACE UNM REHABILITATION HOSPITAL,NM,ALBUQUERQUE,https://lovelace.com/,https://lovelace.com/cost-care,https://coc.ardenthealthservices.com/2022/newmexico/2022_LovelaceRehabilitationHospital_standardcharges.txt
323029,SAN JUAN REGIONAL REHABILITATION HOSPITAL INC,NM,FARMINGTON,https://www.sanjuanregional.com/,https://www.sanjuanregional.com/transparency,https://www.sanjuanregional.com/upload/docs/Patient%20and%20Visitors/CDM%20Price%20Transparency%200812.xlsx
323032,"REHABILITATION HOSPITAL OF SOUTHERN NEW MEXICO,INC",NM,LAS CRUCES,https://rhsnm.ernesthealth.com/,https://rhsnm.ernesthealth.com/price-transparency/,https://rhsnm.ernesthealth.com/wp-content/uploads/2022/01/Rehab-S-New-Mexico-Facility-Procedure-Master-110010.xlsx
323033,CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC,NM,RIO RANCHO,https://clearskyhealth.com/,https://clearskyhealth.com/riorancho/about-us/pricing-transparency/,https://clearskyhealth.com/riorancho/wp-content/uploads/sites/2/2021/12/845065073_ClearSky-Rehabilitation-Hospital-of-Rio-Rancho-LLC_Standard-Charges.xlsx
330004,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,NY,KINGSTON,https://www.hahv.org/,https://www.hahv.org/billing-insurance-and-financial-assistance,https://www.hahv.org/Uploads/Public/Documents/Pricing%20Transparency/January%202022/1.12.22/141338470_Mary'sAvenue_standardcharges_1.12.22.xlsx
330005,KALEIDA HEALTH,NY,BUFFALO,https://www.kaleidahealth.org/,https://www.kaleidahealth.org/general-information/patient-pricing.asp,https://www.kaleidahealth.org/general-information/330005_Kaleida-Health_StandardCharges.json
330006,ST JOSEPH'S MEDICAL CENTER,NY,YONKERS,https://www.saintjosephs.org/,https://www.saintjosephs.org/financial-and-insurance-information/price-transparency,https://www.saintjosephs.org/docs/default-source/financial-and-insurance-docs/sjmc-chargemaster_01-01-22.xlsx
330008,WYOMING COUNTY COMMUNITY HOSPITAL,NY,WARSAW,https://www.wcchs.net/,https://www.wcchs.net/billing-information/,https://www.wcchs.net/wp-content/uploads/2021/12/1316924913_wyomingcommunity_standardcharges.pdf
330009,BRONXCARE HOSPITAL CENTER,NY,BRONX,https://www.bronxcare.org/,https://www.bronxcare.org/about-us/paying-for-care/charges/,https://info.bronxcare.org/price/131974191_BronxCareHealthSystem_Standardcharges.xlsx
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",NY,BINGHAMTON,https://healthcare.ascension.org/,https://healthcare.ascension.org/price-transparency/price-transparency-files,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ny/150532221_our-lady-of-lourdes-memorial-hospital_standardcharges.xlsx
330013,ALBANY MEDICAL CENTER HOSPITAL,NY,ALBANY,https://www.amc.edu/,https://www.amc.edu/sPBS/hospital-pricing-transparency.cfm,https://www.amc.edu/spbs/PriceTransparency/Dec2021/141338307_AlbanyMedicalCenter_standardcharges.csv
330014,JAMAICA HOSPITAL MEDICAL CENTER,NY,JAMAICA,https://jamaicahospital.org/,https://jamaicahospital.org/paying-for-care/price-transparency/,https://jamaicahospital.org/docs/financial/price-transparency/111631788_jamaica_standardcharges.csv
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",NY,BROOKLYN,https://nych.com/,https://nych.com/about-us/hospital-charges/,https://www.cdmpricing.com/828ee078e15233d5aca3dd7e4efeda74
330023,VASSAR BROTHERS MEDICAL CENTER,NY,POUGHKEEPSIE,https://www.nuvancehealth.org/,https://www.nuvancehealth.org/patients-and-visitors/billing-and-insurance/price-transparency-and-cost-estimator-tools,https://www.nuvancehealth.org/-/media/pdf-files/billing-and-insurance/price-transparency-and-cost-estimator/141338586_vassar-brothers-medical-center_standardcharges.xlsx
330024,MOUNT SINAI HOSPITAL,NY,NEW YORK,https://www.mountsinai.org/,https://www.mountsinai.org/about/insurance/msl/price-transparency,https://www.mountsinai.org/files/MSHealth/Assets/HS/About/Insurance/131624096_mount-sinai-hospital_standardcharges.csv
330027,NASSAU UNIVERSITY MEDICAL CENTER,NY,EAST MEADOW,https://www.numc.edu/,https://www.numc.edu/patients-and-visitors/paying-for-care/,https://www.numc.edu/wp-content/uploads/2022/07/113465690-Nassau-University-Medical-Center-Standard-Charges-2.xlsx
330028,RICHMOND UNIVERSITY MEDICAL CENTER,NY,STATEN ISLAND,https://www.rumcsi.org/,https://www.rumcsi.org/patients-visitors/billing-and-insurance/price-transparency/,https://www.rumcsi.org/wp-content/uploads/2022/10/743177454_RichmondUniversityMedicalCenter_standardcharges-1.xlsx
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,NY,NEWARK,https://www.rochesterregional.org/,https://www.rochesterregional.org/billing-and-insurance/transparency,https://doc-14-3g-docs.googleusercontent.com/docs/securesc/gh1jrea7ptbq4ni5ou3reedf45ghgd19/3ttvi4vvbfcam6fqo78q9d8m4ttj9m01/1669311975000/09646733365444108704/01705918474014004343/1Vvju-1lBYzLlGChOfVlkQrgCllqXdk2V?e=download&ax=AEKYgyS66IMbBtFgAokzfGFy1mHu01RGT1BWptrSpjpJnqMT7AeYYuBh-kyWa9pw-PBsGSNrZlsX7OJYwFbysSRUoqT7IoIdB8xIi2i1uh3tRDUqRTMKffJb9M8nvSImBiUhKbIQwT-NddJzEt5M4gFntY--sje1O1G4rLZnGOmDlcO_1DQnnHJDwGJqDi5GeMvx6J7ntZ83PSKbSNnI5YVygafveM3aop52AKrANpIouVBJDUiwmfZbDicg4C7k9hRRS0bWg2AdInNwXDOZUqb-d3UmnEpqP9gRHnxfR3fuO0_2HRvlMqRMqxe5nbYlpGZZLRkWWifWpkXJ2-FFt36iC3Pa1P5yGHFoB5kL2Cf6YDAhb4ZMLeElaN28m92qwNhzv7w_V2BuDUQYGc6pXDWaFCtaBPZU8dgcFSK60IqRQA3eeTo09Cqr2jVb_PjhzdpzaPrkHdydUjZkUu6FSCHaQsD7IRtxYEzQBaDcpy6bjwI_8jkhim5WPOx4O_76GIYQwohnCDDLSU_shCScPUy4cAroNZqYx_CAqwHDRyuq2E_rtTRnQ6jmgVo0nNUodVri4q294FPV-KvU2QJc5LSWZ6jZn3fjTH3zIyRSapbSHmVPWx7B1xGQrH7HKzbcCbLgLW8pPvH8w6n6mu6U5IZQJQKlDii18NRbMB1et6KW3zLu12vbbBn152B4evNniGKcnjX34VMLXy8l81e2qTa2lDPPA4Ams_bubZMX5JCU0K3WXCPDKk-QPWrs1fST6vFTXoS8nE4PqRA0bQT7vqhNKQxY4vHQNUH9eJpXEh0WPlVHJV-cxONyXnZiDFDbCQsL_LPrm35Tv9oBwfEgvEkc04ocKsV-7zbuj_Wt5yh9vXnq_PkGzM5l_dZGfHdXcNv8rnqR3nRyk1KHwZnC-IP12g64-kxhl_Jme_3aGAq3&uuid=5fdcfbce-832f-43a0-85be-0a77b9d4ab9f&authuser=0
330033,CHENANGO MEMORIAL HOSPITAL,NY,NORWICH,https://www.nyuhs.org/,https://www.nyuhs.org/patients-visitors/your-medical-charges-estimated-up-front,https://www.nyuhs.org/sites/default/files/2022-01/150532180_chenango-memorial-hospital-inc_standard_charges.csv
330043,SOUTHSIDE HOSPITAL,NY,BAY SHORE,https://ssuh.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/machine-readable-files/11-1667761_South%20Shore%20University%20Hospital_standardcharges.json.zip
330044,FAXTON-ST LUKE'S HEALTHCARE,NY,NEW HARTFD,https://www.mvhealthsystem.org/,,https://search.hospitalpriceindex.com/allServices/St.%20Luke's%20Campus%20-%20Mohawk%20Valley%20Health%20System/7849/all
330045,HUNTINGTON HOSPITAL,NY,HUNTINGTON,https://huntington.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/machine-readable-files/11-1630914_Huntington%20Hospital%20Association_standardcharges.json.zip
330046,MOUNT SINAI WEST,NY,NEW YORK,https://www.mountsinai.org/,https://www.mountsinai.org/about/insurance/msl/price-transparency,https://www.mountsinai.org/files/MSHealth/Assets/HS/About/Insurance/132997301_mount-sinai-morningside_west_standardcharges.csv
330047,ST MARY'S HEALTHCARE,NY,AMSTERDAM,https://www.smha.org/,https://www.smha.org/price-transparency/,https://www.smha.org/wp-content/uploads/2022/01/141372928_st-marys-hospital_standardcharges-1.xml
330049,NORTHERN DUTCHESS HOSPITAL,NY,RHINEBECK,https://www.nuvancehealth.org/,https://www.nuvancehealth.org/patients-and-visitors/billing-and-insurance/price-transparency-and-cost-estimator-tools,https://www.nuvancehealth.org/-/media/pdf-files/billing-and-insurance/price-transparency-and-cost-estimator/141338467_northern-dutchess-hospital_standardcharges.xlsx
330055,NEW YORK-PRESBYTERIAN/QUEENS,NY,FLUSHING,https://www.nyp.org/,https://www.nyp.org/queens/patients-visitors/billing/hospital-price-transparency/standard-charges,https://storestuff.s3-accelerate.amazonaws.com/14010_117628931_8?response-content-disposition=attachment%3B%20filename%3D%22111839362_NYPQueens_standardcharges_01012022_updated02182022.json%22%3B%20filename%2A%3DUTF-8%27%27111839362_NYPQueens_standardcharges_01012022_updated02182022.json&AWSAccessKeyId=AKIAJBNEEVWEAALCCECQ&Expires=1668226795&Signature=bhNV5VzJS4Shwr0ANPb%2BJVnlO9o%3D
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,NY,BROOKLYN,https://www.tbh.org/,https://www.tbh.org/billing/pricing-transparency,https://www.cdmpricing.com/ebf28644bb924223cdc535587109fa3f/standard-charges
330057,ST PETER'S HOSPITAL,NY,ALBANY,https://www.sphp.com/,https://www.sphp.com/for-patients/billing-information/request-price-estimate,https://www.cdmpricing.com/8c04601403c4281fca31840d67cc8055
330058,GENEVA GENERAL HOSPITAL,NY,GENEVA,https://www.flhealth.org/,https://www.flhealth.org/patients-visitors/patient-financial-services/cost-for-services,https://search.hospitalpriceindex.com/hpi2/hospital/Geneva%20General%20Hospital/5463
330059,MONTEFIORE MEDICAL CENTER,NY,BRONX,https://www.montefiore.org/,https://www.montefiore.org/information-about-charges,https://www.montefiore.org/documents/patient-information/131740114_MMC_Standard_Charges.json
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NY,NIAGARA FALLS,https://nfmmc.org/,https://nfmmc.org/patients-visitors/online-services/,https://www.cdmpricing.com/0be583591a66cca917519fabf7bc30c4/standard-charges
330073,UNITED MEMORIAL MEDICAL CENTER,NY,BATAVIA,https://www.rochesterregional.org/,https://www.rochesterregional.org/billing-and-insurance/transparency,https://doc-0s-3g-docs.googleusercontent.com/docs/securesc/gh1jrea7ptbq4ni5ou3reedf45ghgd19/sia3eh9i3sb3svhqouumsedpugctpgim/1669311975000/09646733365444108704/01705918474014004343/1SlMWUDcaxsd1WAaLSG6KD9VlV3L75NWp?e=download&ax=AEKYgyS1u_pAqOEyk3v_7sTT8qrHQZ1UJw9FvV8-q58tY18NJhTiPCXRq__oHWQVrBv25eUFfDe7tDx5_d12puNqy0F5MfeH9Me-7pV8BKjq6RmAgkDdqQC4qmDiCEOhAwza4AAuOXPtdvI6xVoRriT6T6WGfaSIYaKeIW-8YSCLE_wXulliWx3EHahabEgNZ3dhtiGuzFJoj11Ue78fSJ8VpYrSyv6ylNqmjl8SGEWDmPy9R0Iuf3gC-NWRqEYosrAZW0ZseZ0tqvKggxuwD1MdQsR0TTg-jb2ORvHXzJGRYrtNtMEFSHKiIKgtWljaYvLgG5VlpRsuaS8rAOMkhsSdraByxGSuTo4XDj1y63ECe0J0FZJbN3vUZW5U99P7VhkPvqKbTOt6BistrFavjcyG_Y5EvfhNUzD30-AnCQeCze6PMCgz2RIf6LTo69qcGcmhMseq7kcIvNQwzyPCq_BtnZy0IHFM5cicFJ_UcmdfGhc7MOeiOAk4g1lLgRC4nctBWOv7dl1lHqj-rS8rlHk81Ad5I43tzZsrXTKlrYhnyfbhE__X84U4jdCjsIktak9gbnObgKqDRy1DQLXfZiW5EiLqWJOF43oJNAWa8forDnPNsuHFCZGBMV1FeK6pVqzzrSqosdxOuvZkO7IQLuqUh9w4yoKxi2ca2NTL5CXGXChfxKl11l2MbSwhGxcoBMwv4oVAL9atBjjYsORYe2DyFBbf8MfplxImIczt0m2IH-cPkzHYAHidLbwVzRaylin1sde2jBE5LGxs9N-eRO1En6Ecp7DV_85kg-JhznDxgZ1_bPVZbt0nRGVyQRsKlinGFdlbXcWFCZsTohy4ZHv4jEvENU2yrfw3mIrobnBZV4ML3k3Zt_bbI-P5BtZg9K330Ah02-RN4dDDVVqHAtrudBawpuE6tTTBHedDn87G&uuid=64b742a5-71c7-4b83-8f79-20ae031da852&authuser=0
330074,F F THOMPSON HOSPITAL,NY,CANANDAIGUA,https://www.thompsonhealth.com/,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing.aspx,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing/ur-medicine-affiliate-billing-office.aspx
330078,SISTERS OF CHARITY HOSPITAL,NY,BUFFALO,https://www.chsbuffalo.org/,https://www.chsbuffalo.org/billing-insurance/price-estimates/county,https://blog.chsbuffalo.org/wp-content/uploads/2022/01/16-0743187_Sisters-of-Charity-Hospital_StandardCharges.csv
330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,NY,SARANAC LAKE,https://www.adirondackhealth.org/,https://www.adirondackhealth.org/uploads/adirondack-health-standard-charges-2021,https://global-uploads.webflow.com/5e2ae9f8cd88a7755386f262/62f266575e0c16d00e5ea413_141731786_Adirondack%20Health_standardcharges.xlsx
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,NY,BRONX,https://www.nychealthandhospitals.org/,https://www.nychealthandhospitals.org/paying-for-your-health-care/facility-charges/,https://hhinternet.blob.core.windows.net/machine-readable/132655001_Lincoln%20Medical%20Center_standardcharges.csv
330084,ALICE HYDE MEDICAL CENTER,NY,MALONE,https://www.alicehyde.com/,https://www.alicehyde.com/Patients-and-Visitors/Price-Transparency,https://www.alicehyde.com/data/files/150346515_AliceHydeMedicalCenter_standardcharges.xlsx
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,ONEONTA,https://www.bassett.org/,https://www.bassett.org/locations/ao-fox-hospital/ao-fox-patients-visitors/ao-fox-hospital-pricing,https://www.bassett.org/sites/default/files/2021-12/150539039_AURELIA-OSBORN-FOX-MEMORIAL-HOSPITAL_STANDARDCHARGES.xlsx
330086,MONTEFIORE MOUNT VERNON HOSPITAL,NY,MOUNT VERNON,https://www.montefiorehealthsystem.org/,https://www.montefiorehealthsystem.org/body.cfm?id=131,https://www.montefiorehealthsystem.org/documents/charges/462916938_mtvernon_Standard_Charges.json
330090,ARNOT OGDEN MEDICAL CENTER,NY,ELMIRA,https://www.arnothealth.org/,https://www.arnothealth.org/hospital-pricing,https://apps.para-hcfs.com/PTT/FinalLinks/Reports.aspx?dbName=dbArnotOgden&type=CDMWithoutLabel
330094,COLUMBIA MEMORIAL HOSPITAL,NY,HUDSON,https://www.columbiamemorialhealth.org/,https://www.columbiamemorialhealth.org/patients-and-visitors/hospital-pricing-transparency/,https://www.columbiamemorialhealth.org/wp-content/uploads/2021/01/CMH-Standard-Charge-File.xlsx
330096,JONES MEMORIAL HOSPITAL,NY,WELLSVILLE,https://www.urmc.rochester.edu/,https://www.urmc.rochester.edu/pay-bill/cost-estimates-and-pricing.aspx,https://www.urmc.rochester.edu/MediaLibraries/URMCMedia/jones-memorial/financial-assistance/documents/222807681_Jones-Memorial-Hospital_StandardCharges.csv
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NY,NEW YORK,https://www.nyp.org/,https://www.nyp.org/patients-visitors/paying-for-care/hospital-price-transparency,https://nyp.acquiadam.com/directdownload.php?ti=43211842&tok=W6CpzgIncxA502X5A7taoQRR
330102,KENMORE MERCY HOSPITAL,NY,KENMORE,https://www.chsbuffalo.org/,https://www.chsbuffalo.org/billing-insurance/price-estimates/county,https://blog.chsbuffalo.org/wp-content/uploads/2022/01/16-0762843_Kenmore-Mercy-Hospital_StandardCharges.csv
330104,NYACK HOSPITAL,NY,NYACK,https://www.montefiorenyack.org/,https://www.montefiorenyack.org/price-transparency,https://www.montefiorenyack.org/sites/default/files/nyack_mrf_03-16-2022%20Update_0.json
330106,NORTH SHORE UNIVERSITY HOSPITAL,NY,MANHASSET,https://nsuh.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/Northwell_Health_Machine_Readable_File.json
330107,PECONIC BAY MEDICAL CENTER,NY,RIVERHEAD,https://www.pbmchealth.org/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/machine-readable-files/11-1661359_Central%20Suffolk%20Hospital%20_standardcharges.json.zip
330111,BERTRAND CHAFFEE HOSPITAL,NY,SPRINGVILLE,https://bertrandchaffee.com/,https://bertrandchaffee.com/patients-and-families/pricing/,http://bertrandchaffee.com/wp-content/uploads/2022/09/BCH-chargemaster-2019.xlsx
330115,ONEIDA HEALTH,NY,ONEIDA,https://www.oneidahealth.org/,https://www.oneidahealth.org/billing-insurance-information/price-transparency-and-price-estimation/,https://www.oneidahealth.org/wp-content/uploads/Oneida-Health-Standard-Charges-for-2022.xlsx
330119,LENOX HILL HOSPITAL,NY,NEW YORK,https://lenoxhill.northwell.edu/,https://www.northwell.edu/billing-and-insurance/price-estimator-tools,https://www.northwell.edu/sites/northwell.edu/files/Northwell_Health_Machine_Readable_File.json
