name,city,state,address,website
NATHAN HALE SCHOOL,CLEVELAND,OH,3588 MARTIN LUTHER KING DR,
KISKI AREA HS,VANDERGRIFT,PA,240 HYDE PARK RD,
SEQUOYAH HIGH SCHOOL,CANTON,GA,4485 HICKORY RD,
SILVER SAGE ELEMENTARY SCHOOL,BOISE,ID,7700 SNOHOMISH STREET,
SILVER CREEK PRIMARY SCHOOL,SELLERSBURG,IN,8604 COMMERCE PARK DR,
MILLENNIUM HIGH ALTERNATIVE,PIEDMONT,CA,760 MAGNOLIA AVE.,
WILLIS FOREMAN ELEMENTARY SCHOOL,HEPHZIBAH,GA,2413 WILLIS FOREMAN RD,
HACKETT HORATIO B SCH,PHILADELPHIA,PA,2161 E YORK STREET,
TOMAHAWK INTERMEDIATE SCHOOL,HEDGESVILLE,WV,6665 HEDGESVILLE ROAD,
LEONARD MIDDLE SCHOOL,OLD TOWN,ME,156 OAK STREET,
WENDELL L. CROSS SCHOOL,WATERBURY,CT,1255 HAMILTON AVE.,
THERON L SWAINSTON MIDDLE SCHOOL,NORTH LAS VEGAS,NV,3500 W. GILMORE AVE.,
ANTONIA PANTOJA COMMUNITY CHARTER SCHOOL,PHILADELPHIA,PA,4101 NORTH AMERICAN STREET,
NEW TRIER TOWNSHIP H S NORTHFIELD,NORTHFIELD,IL,7 HAPP RD,
GREEN CHARTER SCHOOL,GREENVILLE,SC,1440 PELHAM ROAD,
C O CHANDLER EL,VICTORIA,TX,5105 GUY GRANT RD,
BAKER ELEMENTARY,SAN DIEGO,CA,4041 T ST.,
WEST MOUND ELEMENTARY SCHOOL,COLUMBUS,OH,2051 W MOUND ST,
TOKAY HIGH,LODI,CA,1111 W. CENTURY BLVD.,
SADDLE RANCH ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,805 WEST ENGLISH SPARROW TRAIL,
REVERE ELEM SCHOOL,CHICAGO,IL,1010 E 72ND ST,
WEBSTER GROVES HIGH,ST LOUIS,MO,100 SELMA AVE,
PAULINE GLENN SPRINGS ELEMENTARY,PAULINE,SC,2957 HIGHWAY 56,
BARNES LEARNING CENTER (ALC),FAIRMONT,WV,100 NAOMI STREET,
BLAKE ELEMENTARY,LOUISVILLE,KY,3801 BONAVENTURE BLVD,
GREENWOOD SCHOOL,WARWICK,RI,93 SHARON STREET,
MAHANOY AREA HS,MAHANOY CITY,PA,1 GOLDEN BEAR DR,
WALL SPECIAL PROGRAMS,WATER VALLEY,TX,15575 ADAMS AVE,
VERDUGO ACADEMY,LA CRESCENTA,CA,4717 DUNSMORE AVE.,
WEST RIDGE ELEMENTARY,THORNTON,CO,13102 MONACO STREET,
EVOLUTION ACADEMY BEAUMONT,BEAUMONT,TX,3920 W CARDINAL DR,
ALTIMIRA MIDDLE,SONOMA,CA,17805 ARNOLD DR.,
FRIENDLY HILLS ELEMENTARY,JOSHUA TREE,CA,7252 SUNNY VISTA RD.,
NORTHDALE SUPERINTENDENT'S ACADEMY,BATON ROUGE,LA,10755 CLETUS,
NEW TECH INSTITUTE,EVANSVILLE,IN,1901 LYNCH RD,
SOUTH FAYETTE TWP HS,MCDONALD,PA,3640 OLD OAKDALE RD,
JOHN F. DEERING MIDDLE,WEST WARWICK,RI,2 WEBSTER KNIGHT DRIVE,
RIVERBEND HIGH,FREDERICKSBURG,VA,12301 SPOTSWOOD FURNACE RD.,
ALLENDALE ELEMENTARY SCHOOL,SPRING HILL,TN,2100 PRESCOTT WAY,
RIM OF THE WORLD SENIOR HIGH,LAKE ARROWHEAD,CA,27400 HIGHWAY 18,
WEST CENTRAL ELEMENTARY SCHOOL,BIGGSVILLE,IL,1514 US ROUTE 34,
HERSCHEL JONES MIDDLE SCHOOL,DALLAS,GA,100 STADIUM DR,
NORTHERN HEIGHTS ELEMENTARY SCHL,BELLINGHAM,WA,4000 MAGRATH RD,
KINGMAN MIDDLE SCHOOL,KINGMAN,KS,607 NORTH SPRUCE STREED,
LEEDS AVENUE ELEMENTARY SCHOOL,PLEASANTVILLE,NJ,100 W LEEDS AVENUE,
SPRING GROVE AREA MS,SPRING GROVE,PA,244 OLD HANOVER RD,
SLEEPY HOLLOW ELEM SCHOOL,SLEEPY HOLLOW,IL,898 GLEN OAK DR,
FRONTIER MIDDLE,O'FALLON,MO,9233 HWY DD,
MARTIN LUTHER KING LEADERSHIP ACADEMY,GRAND RAPIDS,MI,645 LOGAN ST SE,
EAST DOVER ELEMENTARY SCHOOL,TOMS RIVER,NJ,725 VAUGHN AVENUE,
KLONDIKE ELEMENTARY SCHOOL,WEST LAFAYETTE,IN,3311 KLONDIKE RD,
BENTLEY ELEM SCHOOL,NEW LENOX,IL,513 E ILLINOIS HWY,
GOVERNOR SANFORD B DOLE MIDDLE SCHOOL,HONOLULU,HI,1803 KAM IV RD,
MARDELA MIDDLE & HIGH,MARDELA SPRINGS,MD,24940 DELMAR RD,
PEQUANNOCK TOWNSHIP HIGH SCHOOL,POMPTON PLAINS,NJ,85 SUNSET ROAD,
SALOME HIGH SCHOOL,SALOME,AZ,67488 E SALOME RD,
CHILDS ELEMENTARY SCHOOL,BLOOMINGTON,IN,2211 S HIGH ST,
HEATHERWOOD MIDDLE SCHOOL,MILL CREEK,WA,1419 TRILLIUM BLVD. SE,
GEE WHITE ACADEMY,DETROIT,MI,5161 CHARLES ST,
MORROW HIGH SCHOOL,MORROW,GA,2299 OLD REX MORROW RD,
CRESCENT ELEMENTARY/JUNIOR HIGH SCHOOL,PLAQUEMINE,LA,62575 BAYOU ROAD,
ROCKY RUN ELEMENTARY,FREDERICKSBURG,VA,95 RESERVOIR RD,
FAMILY EDUCATION CENTER FOR PARENTING TEENS,ARLINGTON,VA,1644 N. MCKINLEY RD #2,
ST. AMANT PRIMARY SCHOOL,ST. AMANT,LA,44365 HWY 429,
PS 74 FUTURE LEADERS ELEMENTARY SCHOOL,STATEN ISLAND,NY,211 DANIEL LOW TERR,
CLOVIS HIGH,CLOVIS,CA,1055 FOWLER AVE.,
WHISPERING MEADOW ELEMENTARY SCH,FORT WAYNE,IN,415 MISSION HILL DR,
TEXAS AVENUE SCHOOL,ATLANTIC CITY,NJ,2523 ARCTIC AVENUE,
MINOOKA PRIMARY CENTER,MINOOKA,IL,305 W CHURCH ST,
WYANDOTTE ELEMENTARY,LAFAYETTE,IN,5865 E 50 S,
POCOMOKE MIDDLE,POCOMOKE CITY,MD,800 8TH ST,
SESSER-VALIER HIGH SCHOOL,SESSER,IL,4626 STATE HWY 154,
SUNRISE MIDDLE SCHOOL,KEARNEY,NE,4611 AVE N,
TERRA COTTA MIDDLE,LAKE ELSINORE,CA,29291 LAKE ST.,
RODNEY E. THOMPSON MIDDLE,STAFFORD,VA,75 WALPOLE ST,
WHITKO HIGH SCHOOL,SOUTH WHITLEY,IN,1 BIG BLUE AVE,
WEST LIBERTY-SALEM MIDDLE/HIGH SCHOOL,WEST LIBERTY,OH,7208 US HIGHWAY 68 N,
MARLBORO ELEMENTARY SCHOOL,LOUISVILLE,OH,8131 EDISON ST,
HAINESPORT TOWNSHIP SCHOOL,HAINESPORT,NJ,211 BROAD STREET,
BESS HERIAN ELEMENTARY,CUSICK,WA,305 MONUMENTAL WAY,
SADDLE BROOK MIDDLE/HIGH SCHOOL,SADDLE BROOK,NJ,355 MAYHILL STREET,
MELROSE ELEMENTARY SCHOOL,WOOSTER,OH,1641 SUNSET LN,
OAKDALE ELEMENTARY SCHOOL,CINCINNATI,OH,3850 VIRGINIA CT,
BELLEVUE HIGH SCHOOL,BELLEVUE,OH,200 OAKLAND AVE,
EMERICK ELEMENTARY,PURCELLVILLE,VA,440 S NURSERY AVE,
GLEN HILL PRIMARY,GLENDALE HEIGHTS,IL,1324 BLOOMINGDALE RD,
DILLER-ODELL ELEM SCHOOL,DILLER,NE,315 SMITH ST,
FRED C. BEYER HIGH,MODESTO,CA,1717 SYLVAN AVE.,
SARTELL MIDDLE,SARTELL,MN,627 3RD AVE N,
BRIMFIELD ELEMENTARY SCHOOL,KENT,OH,4170 STATE ROUTE 43,
CAMDEN HIGH,CAMDEN,SC,1022 EHRENCLOU ROAD,
BOUND BROOK HIGH SCHOOL,BOUND BROOK,NJ,111 WEST UNION AVENUE,
MANSFIELD TOWNSHIP ELEMENTARY,PORT MURRAY,NJ,50 PORT MURRAY ROAD,
LINCOLN ELEMENTARY,BEMIDJI,MN,1617 5TH ST NE,
NELLIE F. BENNETT ELEMENTARY SCHOOL,POINT PLEASANT,NJ,RIVIERA PARKWAY,
CASCADE HIGH SCHOOL,EVERETT,WA,801 E. CASINO RD.,
JACKSON MEMORIAL ELEMENTARY,AUSTINVILLE,VA,4424 FORT CHISWELL ROAD,
NEW MEXICO VIRTUAL ACADEMY,FARMINGTON,NM,845 N. SULLIVAN AVE,
CAPRON ELEMENTARY,CAPRON,VA,18414 SOUTHAMPTON PKY,
MIDMICHIGAN CORRECTIONAL FACILITY,SAINT LOUIS,MI,8201 NORTH CROSWELL RD,
LA SENITA ELEMENTARY,KINGMAN,AZ,3175 GORDON DRIVE,
MONTERA MIDDLE,OAKLAND,CA,5555 ASCOT DR.,
BAY ELEMENTARY,SAN LORENZO,CA,2001 BOCKMAN RD.,
NEAL DOW ELEMENTARY,CHICO,CA,1420 NEAL DOW AVE.,
BILL L. WILLIAMS ELEMENTARY,BAKERSFIELD,CA,5601 HARRIS RD.,
KINGS LAKE EDUCATION CENTER,CORCORAN,CA,1128 S. DAIRY AVE.,
RIO VISTA ELEMENTARY,PICO RIVERA,CA,8809 COFFMAN-PICO RD.,
HAWTHORNE HIGH,HAWTHORNE,CA,4859 W. EL SEGUNDO BLVD.,
MAR VISTA ELEMENTARY,LOS ANGELES,CA,3330 GRANVILLE AVE.,
UNITED JR HIGH SCH,MONMOUTH,IL,2140 STATE HWY 135,
WILLMORE ELEMENTARY,WESTMINSTER,CA,7122 MAPLE ST.,
CENTRAL ELEMENTARY,BALDWIN PARK,CA,14741 CENTRAL AVE.,
OAK CREEK INTERMEDIATE,OAKHURST,CA,40094 INDIAN SPRINGS RD.,
ALPHA ELEMENTARY,MADERA,CA,900 STADIUM RD.,
ANDERSON VALLEY JUNIOR-SENIOR HIGH,BOONVILLE,CA,18200 MOUNTAIN VIEW RD.,
ELKHORN ELEMENTARY,CASTROVILLE,CA,2235 ELKHORN RD.,
LINDA VISTA ELEMENTARY,YORBA LINDA,CA,5600 S. OHIO ST.,
THOMAS A. EDISON ELEMENTARY,SANTA ANA,CA,2063 ORANGE AVE.,
RALPH A. GATES ELEMENTARY,LAKE FOREST,CA,23882 LANDISVIEW AVE.,
RENAISSANCE HIGH SCHOOL FOR THE ARTS,LONG BEACH,CA,1400 E. 20TH ST.,
GOMEZ HERITAGE ELEMENTARY SCH,OMAHA,NE,5101 S 17TH STREET,
RICHARD HAYNES ELEMENTARY,ONTARIO,CA,715 W. FRANCIS ST.,
ROLANDO PARK ELEMENTARY,SAN DIEGO,CA,6620 MARLOWE DR.,
YICK WO ELEMENTARY,SAN FRANCISCO,CA,2245 JONES ST.,
GLEN PARK ELEMENTARY,SAN FRANCISCO,CA,151 LIPPARD AVE.,
LINDEN ELEMENTARY,LINDEN,CA,18100 W. FRONT ST.,
NIPOMO ELEMENTARY,NIPOMO,CA,190 E. PRICE ST.,
MARSHALL POMEROY ELEMENTARY,MILPITAS,CA,1505 ESCUELA PKWY.,
FEDERAL TERRACE ELEMENTARY,VALLEJO,CA,415 DANIELS ST.,
CINNABAR CHARTER,PETALUMA,CA,286 SKILLMAN LN.,
CALIFORNIA AVENUE ELEMENTARY,RIVERBANK,CA,3800 CALIFORNIA AVE.,
SHILOH ELEMENTARY SCHOOL,SNELLVILLE,GA,2400 ROSS RD,
MOUNTAIN MEADOWS ELEMENTARY,MOORPARK,CA,4200 MOUNTAIN MEADOW DR.,
HOLLOW HILLS ELEMENTARY,SIMI VALLEY,CA,828 GIBSON AVE.,
CHERRY VALLEY ELEMENTARY SCHOOL,FRANKTOWN,CO,9244 SOUTH STATE HIGHWAY 83,
DOUGLAS COUNTY HIGH SCHOOL,CASTLE ROCK,CO,2842 FRONT STREET,
CASTLE ROCK MIDDLE SCHOOL,CASTLE ROCK,CO,2575 MEADOWS BOULEVARD,
ANTELOPE TRAILS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,15280 JESSIE DRIVE,
JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,EDGEWATER,CO,2305 PIERCE STREET,
LUKAS ELEMENTARY SCHOOL,WESTMINSTER,CO,9650 WEST 97TH AVENUE,
DEANE ELEMENTARY SCHOOL,LAKEWOOD,CO,580 SOUTH HARLAN STREET,
FOOTHILLS ELEMENTARY SCHOOL,LAKEWOOD,CO,13165 WEST OHIO AVENUE,
HUTCHINSON ELEMENTARY SCHOOL,LAKEWOOD,CO,12900 WEST UTAH AVENUE,
SUNSET ELEMENTARY SCHOOL,CRAIG,CO,800 WEST 7TH STREET,
RIDGWAY HIGH SCHOOL,RIDGWAY,CO,1200 GREEN STREET,
HERITAGE ELEMENTARY SCHOOL,PUEBLO,CO,625 BROWN AVENUE,
WESTOVER HIGH SCHOOL,ALBANY,GA,2600 PARTRIDGE DR,
SNAPFINGER ELEMENTARY SCHOOL,DECATUR,GA,1365 SNAPFINGER RD,
MARTIN LUTHER KING- JR. HIGH SCHOOL,LITHONIA,GA,3991 SNAPFINGER RD,
S. L. LEWIS ELEMENTARY SCHOOL,COLLEGE PARK,GA,6201 CONNELL RD,
MCKENDREE ELEMENTARY SCHOOL,LAWRENCEVILLE,GA,1600 RIVERSIDE PKWY,
KINCHAFOONEE PRIMARY SCHOOL,LEESBURG,GA,295 LESLIE HWY,
TODD GRANT ELEMENTARY SCHOOL,DARIEN,GA,1102 CA DEVILLARS RD,
PAULDING COUNTY HIGH SCHOOL,DALLAS,GA,1297 VILLA RICA HWY,
MEADOWBROOK ELEMENTARY SCHOOL,AUGUSTA,GA,3630 GOLDFINCH DR,
OMEGA ELEMENTARY SCHOOL,OMEGA,GA,150 COLLEGE ST,
WEST ELEMENTARY SCHOOL,INDEPENDENCE,IA,1301 1ST ST W,
SOUTH ELEMENTARY SCHOOL,LEON,IA,201 SE 6TH ST,
CATTELL ELEMENTARY SCHOOL,DES MOINES,IA,3101 E 12TH ST,
FRANKLIN ELEMENTARY SCHOOL,COUNCIL BLUFFS,IA,3130 AVE C,
RIVERSIDE ELEMENTARY SCHOOL,BOISE,ID,2100 EAST VICTORY,
RULON M ELLIS ELEMENTARY SCHOOL,CHUBBUCK,ID,11888 NORTH WHITAKER ROAD,
CENTRAL 3-4 MIDDLE SCHOOL,GOLDEN,IL,PO BOX 219,
GOUDY TECHNOLOGY ACADEMY,CHICAGO,IL,5120 N WINTHROP AVE,
BOONE ELEM SCHOOL,CHICAGO,IL,6710 N WASHTENAW AVE,
JONES COLLEGE PREP HIGH SCHOOL,CHICAGO,IL,700 S STATE ST,
JOHN MUIR LITERACY ACADEMY,HOFFMAN ESTATES,IL,1973 KENSINGTON LN,
S E GROSS MIDDLE SCHOOL,BROOKFIELD,IL,3524 MAPLE AVE,
SERENA HILLS ELEM SCHOOL,CHICAGO HEIGHTS,IL,255 PLEASANT DR,
JAY STREAM MIDDLE SCHOOL,CAROL STREAM,IL,283 EL PASO LN,
HENRY PUFFER SCHOOL,DOWNERS GROVE,IL,2220 HADDOW AVE,
PARK VIEW ELEM SCHOOL,GLEN ELLYN,IL,250 S PARK BLVD,
GLEN CREST MIDDLE SCHOOL,GLEN ELLYN,IL,725 SHEEHAN AVE,
CHURCHILL ELEM SCHOOL,GLEN ELLYN,IL,23W240 GENEVA RD,
SCHIESHER ELEM SCHOOL,LISLE,IL,5205 KINGSTON AVE,
MILL CREEK SCHOOL,GENEVA,IL,N900 BRUNDIGE DR,
BUSHNELL-PRAIRIE CITY HIGH SCH,BUSHNELL,IL,845 WALNUT ST,
FARMERSVILLE ELEM SCHOOL,FARMERSVILLE,IL,PO BOX 170,
MABEL K HOLLAND ELEMENTARY SCHOOL,FORT WAYNE,IN,7000 RED HAW DR,
FERDINAND ELEMENTARY SCHOOL,FERDINAND,IN,402 E 8TH ST,
NORTH SIDE MIDDLE SCHOOL,ELKHART,IN,300 LAWRENCE ST,
PRINCETON COMM PRIMARY SCHOOL,PRINCETON,IN,813 WEST ARCHER ROAD,
THREE CREEKS ELEM SCHOOL,LOWELL,IN,670 S BURR ST,
KNAPP ELEMENTARY SCHOOL,MICHIGAN CITY,IN,321 BOLKA AVE,
BROOK PARK ELEMENTARY SCHOOL,INDIANAPOLIS,IN,5259 N DAVID ST,
WALLER-WILLIAMS ENVIRONMENTAL,LOUISVILLE,KY,2415 ROCKFORD LANE,
GOLDSMITH ELEMENTARY,LOUISVILLE,KY,3520 GOLDSMITH LANE,
MOUNT STERLING ELEMENTARY SCHOOL,MOUNT STERLING,KY,6601 INDIAN MOUND DR,
JOE HARRISON CARTER,TOMPKINSVILLE,KY,3888 EDMONTON RD,
ROBERT W COMBS ELEMENTARY SCHOOL,HAPPY,KY,9165 HWY 15 S,
WILLIAM H. NATCHER ELEMENTARY,BOWLING GREEN,KY,1434 CAVE MILL RD,
ARMSTRONG MIDDLE SCHOOL,RAYNE,LA,900 MARTIN LUTHER KING DRIVE,
WEST OUACHITA HIGH SCHOOL,WEST MONROE,LA,4061 CAPLES ROAD,
BONNE ECOLE ELEMENTARY SCHOOL,SLIDELL,LA,900 RUE VERAND,
CAROLYN PARK MIDDLE SCHOOL,SLIDELL,LA,35708 LIBERTY DRIVE,
CALDWELL MIDDLE SCHOOL,SCHRIEVER,LA,445 HWY. 311,
LOKER SCHOOL,WAYLAND,MA,47 LOKER STREET,
WASHBURN SCHOOL,AUBURN,ME,35 LAKE AUBURN AVENUE,
PINE STREET ELEMENTARY SCHOOL,PRESQUE ISLE,ME,50 PINE ST,
HERMON HIGH SCHOOL,HERMON,ME,2415 ROUTE 2,
ACTON ELEMENTARY SCHOOL,ACTON,ME,700 MILTON MILLS ROAD,
JONESVILLE PATHWAYS,JONESVILLE,MI,202 WRIGHT STREET,
MONROE CO VOC TECH,ABERDEEN,MS,50057 AIRPORT ROAD,
CHADRON INTERMEDIATE,CHADRON,NE,450 W NORFOLK,
JOSEPH F. CAPPELLO SCHOOL,HAMILTON,NJ,1072 OLD TRENTON ROAD,
SCHOOL NO.16,PASSAIC,NJ,657 MAIN AV.,
EMERSON ELEMENTARY SCHOOL,LAKEWOOD,OH,13439 CLIFTON BLVD,
HARVARD ELEMENTARY SCHOOL,TOLEDO,OH,1949 GLENDALE AVE,
ORCHARD PARK ELEMENTARY SCHOOL,KETTERING,OH,600 E DOROTHY LN,
SCHROP INTERMEDIATE SCHOOL,AKRON,OH,2215 PICKLE RD,
NEWTON-RANSOM SCH,CLARKS SUMMIT,PA,1549 NEWTON RANSOM BOULEVARD,
LEIB EL SCH,DOVER,PA,2925 OAKLAND RD,
TRI POINT ELEMENTARY SCHOOL,KEMPTON,IL,PO BOX 128,
ETHEL W. KIGHT ELEMENTARY SCHOOL,LAGRANGE,GA,75 GORDON RD,
WILEY FORD PRIMARY SCHOOL,WILEY FORD,WV,71 WILEY FORD SCHOOL ROAD,
FRANKFORT INTERMEDIATE SCHOOL,FT. ASHBY,WV,284 INTERMEDIATE DRIVE,
SPECIAL EDUCATION SCHOOL,WENATCHEE,WA,112 SO. ELLIOTT STREET,
THURGOOD MARSHALL ELEMENTARY SCHOOL,MORROW,GA,5885 MADDOX RD,
IRVING ELEM SCHOOL,BERWYN,IL,3501 CLINTON AVE,
KIPP INDY COLLEGE PREP MIDDLE,INDIANAPOLIS,IN,1740 E 30TH ST,
EUGENIO MARIA DE HOSTOS CENTER FOR EARLY CHILDHOOD EDUCATION,UNION CITY,NJ,2200 KENNEDY BLVD,
LUIS MUNOZ-RIVERA MS,TRENTON,NJ,400 N MONTGOMERY STREET,
GENEVA COUNTY MIDDLE SCHOOL,HARTFORD,AL,301 LILY ST,
WILLOW SPRINGS ELEM SCHOOL,WILLOW SPRINGS,IL,8345 ARCHER AVE,
MOUNTAINVIEW CORRECTIONAL FACILITY,ANNANDALE,NJ,31 PETTICOAT LANE,
PS 140 EDWARD K ELLINGTON,JAMAICA,NY,116-00 166TH ST,
SILVERTON PAIDEIA ELEMENTARY SCHOOL,CINCINNATI,OH,7451 MONTGOMERY RD,
MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,MANZANOLA,CO,301 SOUTH CATALPA,
MARIE B. RIVIERE ELEMENTARY SCHOOL,METAIRIE,LA,1564 LAKE AVENUE,
MILTON MIDDLE SCHOOL,MILTON,WV,1 PANTHER TRAIL,
LUIS MUNOZ RIVERA,SAN JUAN,PR,CALLE ROBLES #42,
SUNRISE ELEMENTARY SCHOOL,SHELLEY,ID,200 EAST FIR STREET,
HARRISON COUNTY SPEC ED COOP,CORYDON,IN,121 HIGH SCHOOL RD,
GOSHEN HIGH SCHOOL,GOSHEN,OH,6707 GOSHEN RD,
CRAFTON EL SCH,PITTSBURGH,PA,1874 CRAFTON BLVD,
CLERMONT NORTHEASTERN ELEMENTARY SCHOOL,BATAVIA,OH,5347 HUTCHINSON RD,
SHENANDOAH ELEM.,ST LOUIS,MO,3412 SHENANDOAH AVE,
SALEM COUNTY CAREER AND TECHNICAL HIGH SCHOOL,WOODSTOWN,NJ,880 ROUTE 45,
WHITE KNOLL HIGH,LEXINGTON,SC,5643 PLATT SPRINGS ROAD,
HANFORD COMMUNITY DAY,HANFORD,CA,120 E. GRANGEVILLE BLVD.,
JANE ADDAMS JHS,SCHAUMBURG,IL,700 S SPRINGINSGUTH,
MOCKINGBIRD ELEMENTARY SCHOOL,OMAHA,NE,5100 S 93RD ST,
MADRONA K-5 SCHOOL,SEATTLE,WA,1121 33 AV,
PHOEBE A. HEARST ELEMENTARY,SACRAMENTO,CA,1410 60TH ST.,
WALKERS GROVE ELEMENTARY SCHOOL,PLAINFIELD,IL,24810 W 135TH ST,
COMMUNITY BASED EDUCATION,FALLS CHURCH,VA,7423 CAMP ALGER AVE,
RAFAEL CORDERO MOLINA,MAYAGUEZ,PR,CARR. 348 KM. 6 BO. QUEBRADA,
LOCKPORT LOWER ELEMENTARY SCHOOL,LOCKPORT,LA,1421 CRESCENT AVENUE,
BRYANT SCHOOL,HELENA,MT,1529 BOULDER,
DRUID HILL ELEMENTARY SCHOOL,OMAHA,NE,4020 N 30 STREET,
SEA GIRT ELEMENTARY SCHOOL,SEA GIRT,NJ,451 BELL PLACE,
CROCKETT EL,BAYTOWN,TX,4500 BARKALOO RD,
JACKSON JUNIOR HIGH,JACKSON,CA,747 SUTTER ST.,
CHRISTOPHER HIGH,CHRISTOPHER,IL,1 BEARCAT DR,
SHELBY MIDDLE SCHOOL,SHELBY,OH,109 W SMILEY AVE,
RAVENSWORTH ELEMENTARY,SPRINGFIELD,VA,5411 NUTTING DR,
FAIRFIELD H S,FAIRFIELD,TX,631 POST OAK RD,
RICHWOOD HIGH SCHOOL,RICHWOOD,WV,1 VALLEY AVE.,
OVERBROOK HS,PHILADELPHIA,PA,5898 LANCASTER AVE,
JHS 131 ALBERT EINSTEIN,BRONX,NY,885 BOLTON AVE,
PALMER ELEM SCHOOL,CHICAGO,IL,5051 N KENNETH AVE,
ARTS AND MEDIA PREPARATORY ACADEMY,BROOKLYN,NY,905 WINTHROP ST,
BEAUMONT EL SCH,DEVON,PA,575 BEAUMONT RD,
CHATHAM HIGH,CHATHAM,VA,100 CAVALIER CIR,
GRANT ELEMENTARY,ANTIOCH,CA,4325 SPAULDING ST.,
CARSON HIGH SCHOOL,CARSON CITY,NV,1111 NORTH SALIMAN,
MONROE TWP MIDDLE SCHOOL,MONROE TOWNSHIP,NJ,1629 PERRINEVILLE ROAD,
CAPTAIN VERNON A RICHARDS HS-FIRE,BROOKLYN,NY,400 PENNSYLVANIA AVE,
LOUISE A SPENCER / MILLER STREET SCHOOL,NEWARK,NJ,66 MUHAMMAD ALI AVENUE,
COTTON BELT ELEMENTARY,YORK,SC,1176 BLACK HIGHWAY,
GLENDALE ELEMENTARY,GLEN BURNIE,MD,105 CARROLL RD,
FLAT ROCK COMMUNITY HIGH SCHOOL,FLAT ROCK,MI,25600 SENECA ST,
GEORGE WASHINGTON MIDDLE SCHOOL,RIDGEWOOD,NJ,155 WASHINGTON PL,
PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE),BROOKLYN,NY,330 59TH ST,
KIMBALL ELEMENTARY SCHOOL,KIMBALL,WV,28631 COAL HERITAGE ROAD,
THEODORE ROOSEVELT ELEMENTARY,SANTA ANA,CA,501 S. HALLADAY,
FAIRMOUNT ELEMENTARY,SAN FRANCISCO,CA,65 CHENERY ST.,
MOZART ELEM SCHOOL,CHICAGO,IL,2200 N HAMLIN AVE,
REAGAN ELEMENTARY SCHOOL,BROWNSBURG,IN,4845 BULLDOG WAY,
GREER MIDDLE COLLEGE CHARTER HIGH,TAYLORS,SC,138 WEST MCELHANEY ROAD,
TOWN CENTER ELEMENTARY SCHOOL AT PLAINSBORO,PLAINSBORO,NJ,700 WYNDHURST DRIVE,
SYCAMORE DRIVE EARLY CHILDHOOD LEARNING CENTER,HAZLET,NJ,37 SYCAMORE DRIVE,
ANTON P E P,MORTON,TX,500 CHAMPION DR,
JUAN ROMAN OCASIO,GUAYNABO,PR,CALLE SAN MIGUEL #28 JUAN DOMINGO,
MUNDY'S MILL HIGH SCHOOL,JONESBORO,GA,9652 FAYETTEVILLE RD,
WEST-MEC - CORTEZ HIGH SCHOOL,PHOENIX,AZ,8828 N. 31ST AVE.,
UNION HIGH SCHOOL,CAMAS,WA,6201 NW FRIBERG-STRUNK ST,
OGLETHORPE COUNTY MIDDLE SCHOOL,CRAWFORD,GA,270 BUDDY FAUST RD,
NAALEHU ELEMENTARY SCHOOL,NAALEHU,HI,95-5545 MAMALAHOA HWY,
PETAL HIGH SCHOOL,PETAL,MS,1145 HIGHWAY 42 E,
ACADEMY OF WARREN,WARREN,MI,13943 EAST 8 MILE RD,
FLOYD M. STORK ELEMENTARY,ALTA LOMA,CA,5646 JASPER ST.,
SO VALLEY ELEMENTARY SCHOOL,OXFORD,NE,43737 HWY 89,
MARGIL EL,SAN ANTONIO,TX,1000 PEREZ ST,
VICTORIA REGIONAL JUVENILE JUSTICE CENTER,VICTORIA,TX,97 FOSTER FIELD DR,
DAWSON COUNTY HIGH SCHOOL,DAWSONVILLE,GA,1665 PERIMETER RD,
OTTER CREEK ELEM SCHOOL,ELGIN,IL,2701 HOPPS RD,
LAKESIDE PRIMARY SCHOOL,PRAIRIEVILLE,LA,16500 LA HWY 431,
POHUKAINA SCHOOL,HONOLULU,HI,637 18TH AVE,
HORSE CREEK LEARNING CENTER,MANCHESTER,KY,239 RICHMOND RD,
PEARCE ELEMENTARY SCHOOL,PEARCE,AZ,1487 E. SCHOOL ROAD,
SATORI CHARTER SCHOOL,TUCSON,AZ,3727 NORTH FIRST AVENUE,
SCHOOL OF TECHNOLOGY AT CARVER,ATLANTA,GA,55 MCDONOUGH BLVD SE,
HIGHLAND ELEMENTARY SCHOOL,WAYNESBURG,KY,75 TICK RIDGE RD,
JESUS T. PINERO,CAROLINA,PR,CARR. 857 BO. CARRUSO,
KANOHEDA ELEMENTARY SCHOOL,LAWRENCEVILLE,GA,1025 HERRINGTON RD,
WESTSIDE ELEMENTARY SCHOOL,IDAHO FALLS,ID,2680 NEWMAN DRIVE,
BRUNING-DAVENPORT ELEM/DAVENPT,DAVENPORT,NE,106 N JUNIPER AVE,
MURPHYSBORO MIDDLE SCHOOL,MURPHYSBORO,IL,2125 SPRUCE ST,
LINCOLN ELEM SCHOOL,MARION,IL,400 MORNINGSIDE DR,
CROSS HIGH,CROSS,SC,1293 OLD HIGHWAY 6,
