cms_certification_num,payer,code,internal_revenue_code,description,price
520193,CASH PRICE,CPT 78226,10004550,NM HEPATOBILIARY IMAGING W/WO GB,2240.00
520193,CASH PRICE,CPT 78227,10004551,NM HEPATOBILIARY IMAGING W/MED,2640.00
520193,CASH PRICE,CPT 78579,10004552,NM PULM VENT IMAGING AEROSOL OR GAS,2000.00
520193,CASH PRICE,CPT 78582,10004553,NM PULM VENT & PERFUSION IMAGING,2600.00
520193,CASH PRICE,CPT 78597,10004554,NM PULM PERFUSION QUANTATIVE DIFF,1420.00
520193,CASH PRICE,CPT 78598,10004555,NM PULM PERFUSION & VENT QUANT DIF,2090.00
520193,CASH PRICE,CPT 36410,10004559,BLOOD DRAW > 3 YRS NON ROUTINE,125.00
520193,CASH PRICE,CPT A9580,10004563,"SODIUM FLUORIDE F-18, DX UP TO 30 MCI",1010.00
520193,CASH PRICE,CPT 36400,10004564,BLOOD DRAW < 3 YRS FEMORAL JUGULAR,125.00
520193,CASH PRICE,CPT 36405,10004565,BLOOD DRAW <3 YRS SCALP VEIN,125.00
520193,CASH PRICE,CPT 36406,10004566,BLOOD DRAW <3 YRS OTHER VEIN,125.00
520193,CASH PRICE,CPT 95803,10004570,ACTIGRAPHY STUDY 3 DAY MINIMUM,520.00
520193,CASH PRICE,CPT 0275T,10004585,LUMBAR DECOMPRESSION,11880.00
520193,CASH PRICE,CPT 64566,10004589,NEUROSTIMULATOR TIBIAL NERVE,760.00
520193,CASH PRICE,CPT 52310,10004604,CYSTO STENT REMOVAL,4140.00
520193,CASH PRICE,CPT 51726,10004605,"CYSTOMETROGRAM, COMPLEX",1220.00
520193,CASH PRICE,CPT 57505,10004606,ENDOCERVICAL CURETTAGE,735.00
520193,CASH PRICE,CPT 58300,10004610,INSERTION OF INTRAUTERINE DEVICE,990.00
520193,CASH PRICE,CPT 58301,10004612,"IUD, REMOVAL",300.00
520193,CASH PRICE,CPT 94610,10004616,SURFACTANT THERAPY,350.00
520193,CASH PRICE,CPT 51741,10004617,"UROFLOWMETRY, COMPLEX",355.00
520193,CASH PRICE,CPT 43273,10004646,ERCP DIRECT VISUALIZATION,4020.00
520193,CASH PRICE,CPT C1819,10004649,DEVICE TISSUE LOCALIZE/EXCISE,1630.00
520193,CASH PRICE,CPT 47553,10004650,BILIARY ENDOSCOPY W/BIOPSY,4140.00
520193,CASH PRICE,CPT 31725,10004658,CATH ASPIRATION TRACHEOBRONCHI,585.00
520193,CASH PRICE,CPT 64561,10004662,NEUROSTIMULATOR SACRAL NERVE,7680.00
520193,CASH PRICE,CPT C1729,10004664,"PLEURAL CATHETER, IMPLANTED",1490.00
520193,CASH PRICE,CPT 87541,10004668,LEGIONEL LA PNEUMOPHILA BY PCR,210.00
520193,CASH PRICE,CPT 59899,10004671,BALLOON CATHETER INSERT UTERUS,315.00
520193,CASH PRICE,CPT 36460,10004674,TRANSFUSION INTRAUTERINE FETAL,1870.00
520193,CASH PRICE,CPT A9567,10004678,RRX TC99M AEROSOL UP TO 75MCI,200.00
520193,CASH PRICE,CPT 64999,10004679,MISC PROCEDURE ANESTHESIA,2150.00
520193,CASH PRICE,CPT 38222,10004692,BONE MARROW ASPIRATE W/BIOPSY,1520.00
520193,CASH PRICE,CPT 83520,10004694,ANTI-MULLERIAN HORMONE,250.00
520193,CASH PRICE,CPT 83018,10004695,"COBALT, SERUM OR PLASMA",115.00
520193,CASH PRICE,CPT 97014,10004701,UNATTENDED E-STIM *,95.00
520193,CASH PRICE,CPT 88271,10004726,CYTOGENETICS DNA PROBE EA,925.00
520193,CASH PRICE,CPT 88289,10004728,CHROMOSOME ADDL HIGH RESOLUTION STUDY,215.00
520193,CASH PRICE,CPT A6248,10004735,HYDROGEL DRSG GEL FILLER PER OUNCE,55.00
520193,CASH PRICE,CPT J2790,10004736,"RH IMMUNE GLOBULIN, 300 UG",355.00
520193,CASH PRICE,CPT 55876,10004743,IMPLANT TISSUE MARKER PROSTATE,1670.00
520193,CASH PRICE,CPT 83516,10004744,TITIN AB,70.00
520193,CASH PRICE,CPT 80377,10004745,SULFONYLUREA QUALITATIVE,195.00
520193,CASH PRICE,CPT 97024,10004787,DIATHERMY,85.00
520193,CASH PRICE,CPT 64615,10004793,DENERVATION MUSCLES BILAT MIGRAINE,885.00
520193,CASH PRICE,CPT 37197,10004794,TRANSCATHETER RETRIEVAL +S&I,5030.00
520193,CASH PRICE,CPT 37211,10004795,THROMBOLYSIS ARTERIAL 1ST DAY,3470.00
520193,CASH PRICE,CPT 37212,10004796,THROMBOLYSIS VENOUS 1ST DAY,3470.00
520193,CASH PRICE,CPT 37213,10004797,THROMBOLYSIS ADDL DAY,6070.00
520193,CASH PRICE,CPT 37214,10004798,THROMBOLYSIS ADDL+VESSEL CLOSE,6070.00
520193,CASH PRICE,CPT 99292,10004799,CRITICAL CARE EA ADDL 30MIN,540.00
520193,CASH PRICE,CPT 32554,10004800,THORACENTESIS W/O IMAGING,1780.00
520193,CASH PRICE,CPT 32555,10004801,THORACENTESIS W/IMAGING,1990.00
520193,CASH PRICE,CPT 32556,10004802,PLEURAL DRAINAGE W/O IMAGING,1930.00
520193,CASH PRICE,CPT 32557,10004803,PLEURAL DRAINAGE W/IMAGING,2140.00
520193,CASH PRICE,CPT 36221,10004804,ANGIO CERVICOCEREBRAL ARCH,6450.00
520193,CASH PRICE,CPT 36222,10004805,ANGIO CERVICAL CAROTID UNILAT,2460.00
520193,CASH PRICE,CPT 36223,10004806,ANGIO CEREBRAL CAROTID UNILAT,7150.00
520193,CASH PRICE,CPT 36224,10004807,ANGIO INT CAROTID UNI/CEREBRAL,3180.00
520193,CASH PRICE,CPT 36225,10004808,ANGIO VERTEBRAL NON-SELECT,3160.00
520193,CASH PRICE,CPT 36226,10004809,ANGIO VERTEBRAL SELECTIVE,2840.00
520193,CASH PRICE,CPT 36227,10004810,ANGIO CAROTID EXT UNILAT,6700.00
520193,CASH PRICE,CPT 36228,10004811,ANGIO INTRACRANIAL EA ADDL,3350.00
520193,CASH PRICE,CPT 78013,10004818,NM THYROID IMAGING INCL VASC FLOW,1170.00
520193,CASH PRICE,CPT 78014,10004819,NM THYROID IMAGING SGL/MULTIPLE,1750.00
520193,CASH PRICE,CPT 78071,10004820,NM PARATHYROID IMAGING W/SPECT,2200.00
520193,CASH PRICE,CPT 78072,10004821,NM PARATHYROID IMAGING W/SPECT+CT,2470.00
520193,CASH PRICE,CPT 44705,10004822,FECAL TRANSPLANT,840.00
520193,CASH PRICE,CPT 84999,10004823,OVA1 OVARIAN CANCER AG,1000.00
520193,CASH PRICE,CPT 82657,10004824,ALPHA GALACTOSIDASE,415.00
520193,CASH PRICE,CPT 80169,10004825,EVEROLIMUS,295.00
520193,CASH PRICE,CPT 80187,10004826,POSACOMAZOLE,245.00
520193,CASH PRICE,CPT 80285,10004827,VORICONAZOLE,245.00
520193,CASH PRICE,CPT 95908,10004843,NERVE CONDUCTION STUDIES 3-4,1090.00
520193,CASH PRICE,CPT 95909,10004844,NERVE CONDUCTION STUDIES 5-6,1910.00
520193,CASH PRICE,CPT 95910,10004845,NERVE CONDUCTION STUDIES 7-8,2320.00
520193,CASH PRICE,CPT 95911,10004846,NERVE CONDUCTION STUDIES 9-10,2860.00
520193,CASH PRICE,CPT 95912,10004847,NERVE CONDUCTION STUDIES 11-12,3550.00
520193,CASH PRICE,CPT 95913,10004848,NERVE CONDUCTION STUDIES 13 OR >,4350.00
520193,CASH PRICE,CPT 87449,10004850,"1,3 BETA-D GLUCAN ASSAY",210.00
520193,CASH PRICE,CPT 81200,10004853,CANAVAN DISEASE GENE ANALYSIS,290.00
520193,CASH PRICE,CPT 81206,10004854,BCR/ABL1 MAJOR BREAKPT QUANT,810.00
520193,CASH PRICE,CPT 81209,10004855,BLOOM SYNDROME GENE ANALYSIS,280.00
520193,CASH PRICE,CPT 81210,10004856,BRAF GENE ANALYSIS,420.00
520193,CASH PRICE,CPT 81220,10004858,HB CYSTIC FIBROSIS GENE ANALYSIS,420.00
520193,CASH PRICE,CPT 81225,10004859,CYP2C19 (CYTOCHROME P450),1080.00
520193,CASH PRICE,CPT 81229,10004860,CYTOGENOMIC MICROARRAY SNP,2680.00
520193,CASH PRICE,CPT 81235,10004861,EGFR GENE ANALYSIS,775.00
520193,CASH PRICE,CPT 81240,10004862,F2 GENE ANALYSIS,205.00
520193,CASH PRICE,CPT 81241,10004863,F5 LEIDEN GENE ANALYSIS,255.00
520193,CASH PRICE,CPT 81242,10004864,FANCC GENE ANALYSIS,280.00
520193,CASH PRICE,CPT 81244,10004865,FRAGILE X METHYLATION STATUS,595.00
520193,CASH PRICE,CPT 81251,10004866,GAUCHER DISEASE GENE ANALYSIS,290.00
520193,CASH PRICE,CPT 81252,10004867,CONNEXIN 26 GENE ANALYSIS,1270.00
520193,CASH PRICE,CPT 81255,10004868,TAY SACHS DISEASE GENE ANALYSIS,225.00
520193,CASH PRICE,CPT 81256,10004869,HFE GENE ANALYSIS,225.00
520193,CASH PRICE,CPT 81260,10004870,IKBKAP GENE ANALYSIS,255.00
520193,CASH PRICE,CPT 81261,10004871,IGH B-CELL GENE REARRANGEMENT,630.00
520193,CASH PRICE,CPT 81265,10004873,MATERNAL CELL CONTAMINATION,690.00
520193,CASH PRICE,CPT 81270,10004874,JAK2 GENE ANALYSIS,805.00
520193,CASH PRICE,CPT 81275,10004875,KRAS GENE ANALYSIS,470.00
520193,CASH PRICE,CPT 81290,10004876,MCOLN1 GENE ANALYSIS,290.00
520193,CASH PRICE,CPT 81291,10004877,MTHFR GENE ANALYSIS,180.00
520193,CASH PRICE,CPT 81301,10004878,MICROSATELLITE INSTABILITY ANALYSIS,925.00
520193,CASH PRICE,CPT 81330,10004879,NIEMANN PICK DISEASE GENE ANALYSIS,290.00
520193,CASH PRICE,CPT 81340,10004880,T-CELL ANTIGEN RECEPTOR BETA,640.00
520193,CASH PRICE,CPT 81342,10004881,T-CELL ANTIGEN RECEPTOR GAMMA,615.00
520193,CASH PRICE,CPT 81373,10004882,"HLA CLASS I TYPING, LOW RES",355.00
520193,CASH PRICE,CPT 81374,10004883,HLA CLASS I EACH ANTIGEN,290.00
520193,CASH PRICE,CPT 81375,10004884,HLA CLASS II LOW RES DRB & DQB,690.00
520193,CASH PRICE,CPT 81376,10004885,"HLA CLASS II TYPING, LOW RES",380.00
520193,CASH PRICE,CPT 81401,10004888,TPMT DRUG METABOLISM,945.00
520193,CASH PRICE,CPT 81288,10004889,MLH1 PROMOTER METHYLATION,620.00
520193,CASH PRICE,CPT 86830,10004890,AB TO HLA PHENOTYPE CLASS I,325.00
520193,CASH PRICE,CPT 86831,10004891,AB TO HLA PHENOTYPE CLASS II,325.00
520193,CASH PRICE,CPT 86832,10004892,HIGH DEF PANEL HLA CLASS I,590.00
520193,CASH PRICE,CPT 86833,10004893,HIGH DEF PANEL HLA CLASS II,590.00
520193,CASH PRICE,CPT 87631,10004894,RESP VIRUS BY PCR 5 TARGETS,400.00
520193,CASH PRICE,CPT 87633,10004895,RESP VIRUS BY PCR 15 TARGETS,1300.00
520193,CASH PRICE,CPT 95907,10004896,NERVE CONDUCTION STUDIES 1-2,510.00
520193,CASH PRICE,CPT 80307,10004900,DRUG SCREEN CLASS B,90.00
520193,CASH PRICE,CPT C9733,10004907,NON-OPHTHALMIC FVA,1490.00
520193,CASH PRICE,CPT 96420,10004910,CHEMO ADMIN INTRA ARTERIAL,535.00
520193,CASH PRICE,CPT 54220,10004916,IRRIGATION CORPORA CAVERNOSA,785.00
520193,CASH PRICE,CPT J2791,10004920,RHO(D) IMMUNE GLOBULIN 100 IU,20.00
520193,CASH PRICE,CPT 96372,10004921,RHO(D) IMMUNE GLOBULIN ADMIN IM,95.00
520193,CASH PRICE,CPT 96374,10004922,RHO(D) IMMUNE GLOBULIN ADMIN IV,150.00
520193,CASH PRICE,CPT 36512,10004924,"PHERESIS, RBC",5180.00
520193,CASH PRICE,CPT 85055,10004925,RETICULATED PLATELET ASSAY,135.00
520193,CASH PRICE,CPT 80299,10004928,DEXAMETHASONE,185.00
520193,CASH PRICE,CPT 29130,10004931,APPLY SPLINT FINGER*,250.00
520193,CASH PRICE,CPT 86580,10004939,POC SKIN TESTING TUBERCULOSIS,45.00
520193,CASH PRICE,CPT 90901,10004940,BIOFEEDBACK TRAINING,165.00
520193,CASH PRICE,CPT 64505,10004945,INJECT SPHENOPALATINE GANGLION,1200.00
520193,CASH PRICE,CPT 97597,10004947,DEBRIDE SELECTIVE 1ST 20 CM*,395.00
520193,CASH PRICE,CPT 77372,10004950,RADIOSURGERY COMPLETE TREATMENT,38260.00
520193,CASH PRICE,CPT 77373,10004951,RADIOSURGERY EACH TREATMENT,11440.00
520193,CASH PRICE,CPT Q3014,10004952,TELEHEALTH SITE FEE,50.00
520193,CASH PRICE,CPT 62290,10004962,DISCOGRAM INJECTION L/S EACH LEVEL,1840.00
520193,CASH PRICE,CPT 62291,10004963,DISCOGRAM INJECTION C/T EACH LEVEL,1840.00
520193,CASH PRICE,CPT 31730,10004969,HB TRACH PERCUTANEOUS (TRANSTRACHEAL),2600.00
520193,CASH PRICE,CPT G0404,10004980,MEDICARE EKG TRACING,360.00
520193,CASH PRICE,CPT 87389,10005044,HIV ANTIGEN/ANTIBODY SCREEN,185.00
520193,CASH PRICE,CPT 86701,10005045,HIV-1 ANTIBODY SCREEN,70.00
520193,CASH PRICE,CPT 86702,10005046,HIV-2 ANTIBODY SCREEN,85.00
520193,CASH PRICE,CPT 81404,10005047,FAMILIAL MED FEVER PCR,2050.00
520193,CASH PRICE,CPT 81223,10005049,CYSTIC FIBROSIS GENE,2190.00
520193,CASH PRICE,CPT 81404,10005050,PRSS-1 GENE SEQUENCE,1340.00
520193,CASH PRICE,CPT 81404,10005051,SPINK-1 GENE,1210.00
520193,CASH PRICE,CPT A6222,10005057,GAUZE W/O NS OR BORDER <16 SQ IN,10.00
520193,CASH PRICE,CPT A6223,10005060,GAUZE W/O NS/BORDER >/=16<48 SQ IN,10.00
520193,CASH PRICE,CPT A6224,10005061,GAUZE W/O NS OR BORDER > 48 SQ IN,10.00
520193,CASH PRICE,CPT A6261,10005062,WOUND FILLER GEL OR PASTE PER OZ,145.00
520193,CASH PRICE,CPT 86256,10005065,ENDOMYSIAL AB IGG TITER,85.00
520193,CASH PRICE,CPT 84252,10005067,VITAMIN B2 (RIBOFLAVIN),180.00
520193,CASH PRICE,CPT 83520,10005071,VASCULAR ENDOTHELIAL GF,245.00
520193,CASH PRICE,CPT 81257,10005072,ALPHA THALASSEMIA GENE ANALYSIS,610.00
520193,CASH PRICE,CPT 80339,10005073,"RUFINAMIDE, HPLC 1-3",240.00
520193,CASH PRICE,CPT 84181,10005074,COCHLEAR AB 68KD,150.00
520193,CASH PRICE,CPT 51725,10005077,CYSTOMETROGRAM SIMPLE,1150.00
520193,CASH PRICE,CPT A9606,10005080,RRX RADIUM RA 223 DICHLORIDE/UCI,355.00
520193,CASH PRICE,CPT 67028,10005096,INJECT INTRAVITREAL MEDICATION,965.00
520193,CASH PRICE,CPT 57410,10005097,PELVIC EXAM UNDER ANESTHESIA,5590.00
520193,CASH PRICE,CPT 83919,10005111,"ORGANIC ACIDS, QUANT, URINE",255.00
520193,CASH PRICE,CPT 83018,10005112,IODIDE,125.00
520193,CASH PRICE,CPT 80235,10005114,LACOSAMIDE,250.00
520193,CASH PRICE,CPT 87798,10005116,PARECHOVIRUS,210.00
520193,CASH PRICE,CPT A9520,10005118,RRX TC99M TILMANOCEPT </=0.5 MCI,1390.00
520193,CASH PRICE,CPT 86750,10005119,MALARIA ANTIBODY IGG,160.00
520193,CASH PRICE,CPT 86171,10005120,"N GONORRHOEA ABS, CF",65.00
520193,CASH PRICE,CPT 87798,10005124,EBV BY PCR QUALITATIVE,275.00
520193,CASH PRICE,CPT 81287,10005125,"MGMT, METHYLATION ANALYSIS",785.00
520193,CASH PRICE,CPT 86826,10005126,HLA CROSSMATCH; ADD SAMPLE,250.00
520193,CASH PRICE,CPT 88120,10005127,"FISH, URINARY (UROVISION)",555.00
520193,CASH PRICE,CPT 83021,10005128,HEMOGLOBIN VARIANT QUANTITATION,100.00
520193,CASH PRICE,CPT J7307,10005131,ETONOGESTREL (NEXPLANON) IMPLANT,2040.00
520193,CASH PRICE,CPT 95012,10005134,EXHALED NITRIC OXIDE MEASUREMENT,170.00
520193,CASH PRICE,CPT L3670,10005136,SHOULDER ORTHOSIS CANVAS/WEB TYPE,170.00
520193,CASH PRICE,CPT 87661,10005137,"TRICHOMONAS VAGINALIS, RNA",215.00
520193,CASH PRICE,CPT 83993,10005138,"CALPROTECTIN, FECAL",385.00
520193,CASH PRICE,CPT 85335,10005140,DABIGATRAN INHIBITOR TEST,365.00
520193,CASH PRICE,CPT 83516,10005144,AUTOANTIBODY TO ANTIGEN,135.00
520193,CASH PRICE,CPT 81381,10005145,HLA B57:01 GENOTYPE,250.00
520193,CASH PRICE,CPT 86790,10005147,DENGUE VIRUS AB,85.00
520193,CASH PRICE,CPT 82610,10005148,CYSTATIN C,165.00
520193,CASH PRICE,CPT 83520,10005149,TUMOR NECROSIS FACT,225.00
520193,CASH PRICE,CPT 83519,10005150,TRYPSINOGEN,145.00
520193,CASH PRICE,CPT 81400,10005151,DPYD DIHYDROPYRIMIDINE 5-FU,255.00
520193,CASH PRICE,CPT 81401,10005152,TYMS THYMIDYLATE SYNTH 5-FU,395.00
520193,CASH PRICE,CPT 83520,10005153,ANTI-IGA ANTIBODY,260.00
520193,CASH PRICE,CPT 86352,10005154,INFLIXIMAB ACTIVITY & NEUT AB,490.00
520193,CASH PRICE,CPT 86631,10005156,"AB, CHLAMYDIA PNEUMONIAE IGA",65.00
520193,CASH PRICE,CPT 86768,10005157,SALMONELLA TYPHI TYPING,55.00
520193,CASH PRICE,CPT 84591,10005158,VITAMIN B5 PANTOTHENIC ACID,145.00
520193,CASH PRICE,CPT 84307,10005159,SOMATOSTATIN,215.00
520193,CASH PRICE,CPT 83069,10005160,"HEMOGLOBIN, URINE",50.00
520193,CASH PRICE,CPT 84591,10005161,VITAMIN B3 (NIACIN),150.00
520193,CASH PRICE,CPT 86625,10005162,"CAMPYLOBACTER JEJUNI AB, IGG",45.00
520193,CASH PRICE,CPT 87899,10005163,CAMPYLOBACTER ANTIGEN,70.00
520193,CASH PRICE,CPT 80157,10005165,"CARBAMAZEPINE, FREE",85.00
520193,CASH PRICE,CPT 10030,10005168,CATH DRAINAGE SOFT TISSUE GUIDED,4930.00
520193,CASH PRICE,CPT 19081,10005169,BREAST BX STEREO GUIDANCE 1ST,6550.00
520193,CASH PRICE,CPT 19082,10005170,BREAST BX STEREO GUIDANCE ADDL,4910.00
520193,CASH PRICE,CPT 19083,10005171,BREAST BX US GUIDANCE 1ST,5250.00
520193,CASH PRICE,CPT 19084,10005172,BREAST BX US GUIDANCE ADDL,3920.00
520193,CASH PRICE,CPT 19085,10005173,BREAST BX MR GUIDANCE 1ST,7860.00
520193,CASH PRICE,CPT 19086,10005174,BREAST BX MR GUIDANCE ADDL,5890.00
520193,CASH PRICE,CPT 19281,10005175,LOCALIZATION MAMMO GUIDANCE 1ST,1830.00
520193,CASH PRICE,CPT 19282,10005176,LOCALIZATION MAMMO GUIDANCE ADDL,1370.00
520193,CASH PRICE,CPT 19285,10005179,LOCALIZATION US GUIDANCE 1ST,2010.00
520193,CASH PRICE,CPT 19286,10005180,LOCALIZATION US GUIDANCE ADDL,1500.00
520193,CASH PRICE,CPT 34843,10005186,GRAFT AORTA VISCERAL 3 ARTERIES,34120.00
520193,CASH PRICE,CPT 37236,10005193,STENT INTRAVASCULAR 1ST ARTERY,27660.00
520193,CASH PRICE,CPT 37237,10005194,STENT INTRAVASCULAR EA ADDL ARTERY,17980.00
520193,CASH PRICE,CPT 37238,10005195,STENT INTRAVASCULAR 1ST VEIN,27660.00
520193,CASH PRICE,CPT 37239,10005196,STENT INTRAVASCULAR EA ADDL VEIN,17980.00
520193,CASH PRICE,CPT 37241,10005197,VASCULAR EMBOLIZATION VENOUS,48430.00
520193,CASH PRICE,CPT 37242,10005198,VASCULAR EMBOLIZATION ARTERIAL,48430.00
520193,CASH PRICE,CPT 37243,10005199,"VASCULAR EMBOLIZATION TUMOR, ETC",48430.00
520193,CASH PRICE,CPT 37244,10005200,VASCULAR EMBOLIZATION HEMORRHAGE,48430.00
520193,CASH PRICE,CPT 49405,10005201,CATH DRAINAGE VISCERAL GUIDED,4790.00
520193,CASH PRICE,CPT 49406,10005202,CATH DRAINAGE PERI/RETROPERITONEAL,4790.00
520193,CASH PRICE,CPT 49407,10005203,CATH DRAINAGE TRANSVAG OR RECTAL,4790.00
520193,CASH PRICE,CPT 64616,10005204,DENERVATION MUSCLES NECK UNILATERAL,590.00
520193,CASH PRICE,CPT 64642,10005206,DENERVATION EXTREM MUSCLES 1-4,1150.00
520193,CASH PRICE,CPT 64643,10005207,DENERVATION ADD EXTREM 1-4 MUSCLES,575.00
520193,CASH PRICE,CPT 64644,10005208,DENERVATION EXTREM MUSCLES 5 OR >,1150.00
520193,CASH PRICE,CPT 64645,10005209,DENERVATION ADD EXTREM 5/> MUSCLES,575.00
520193,CASH PRICE,CPT 64646,10005210,DENERVATION TRUNK MUSCLES 1-5,1340.00
520193,CASH PRICE,CPT 64647,10005211,DENERVATION TRUNK MUSCLES 6 OR >,1610.00
520193,CASH PRICE,CPT 77293,10005212,RESP MOTION SIMULATION,3590.00
520193,CASH PRICE,CPT 92521,10005214,SPEECH EVAL FLUENCY,395.00
520193,CASH PRICE,CPT 92522,10005215,SPEECH EVAL SOUND PRODUCTION,395.00
520193,CASH PRICE,CPT 92523,10005216,SPEECH EVAL& LANG COMPREHENSION,590.00
520193,CASH PRICE,CPT 92524,10005217,VOICE & RESONANCE ANALYSIS,395.00
520193,CASH PRICE,CPT 94669,10005218,MECHANICAL CHEST WALL OSCILLATION,155.00
520193,CASH PRICE,CPT 61070,10005223,INJECT/ASPIRATE SHUNT TUBING,1250.00
520193,CASH PRICE,CPT 82261,10005226,BIOTINIDASE,155.00
520193,CASH PRICE,CPT 83516,10005228,MYOSITIS AUTOANTIBODIES,125.00
520193,CASH PRICE,CPT 83516,10005229,RNA POLYMERASE III AB IGG,165.00
520193,CASH PRICE,CPT 83520,10005230,NEOPTERIN,270.00
520193,CASH PRICE,CPT 83520,10005231,"PROTHROMBIN ANTIBODIES, IGG & IGM",140.00
520193,CASH PRICE,CPT 83520,10005232,LEPTIN,200.00
520193,CASH PRICE,CPT 84140,10005233,PREGNENOLONE,135.00
520193,CASH PRICE,CPT 86352,10005235,CHRONIC URTICARIA INDEX,270.00
520193,CASH PRICE,CPT 86692,10005236,HEPATITIS DELTA AGENT,110.00
520193,CASH PRICE,CPT 88305,10005240,PROSTATE BIOPSIES,380.00
520193,CASH PRICE,CPT Q4186,10005245,EPIFIX OR EPICORD PER SQ CM,690.00
520193,CASH PRICE,CPT 81243,10005256,FRAGILE X GENE ANALYSIS SCREEN,450.00
520193,CASH PRICE,CPT 20665,10005264,REMOVE HALO OR TONGS,200.00
520193,CASH PRICE,CPT 49400,10005269,INJECT AIR OR CONTRAST ABD CAVITY,900.00
520193,CASH PRICE,CPT 74190,10005270,PERITONEGRAM S&I,1470.00
520193,CASH PRICE,CPT 98960,10005272,SELF-MGMT EDUC/TRAIN 1 PT 30 MIN,75.00
520193,CASH PRICE,CPT 98961,10005273,SELF-MGMT EDUC/TRAIN 2-4 PT 30 MIN,55.00
520193,CASH PRICE,CPT C2616,10005275,YTTRIUM 90 THERASPHERES PER SOURCE,52420.00
520193,CASH PRICE,CPT 81405,10005277,STAT 3 SNP IBD SGI,310.00
520193,CASH PRICE,CPT 81479,10005278,SNP IBD SGI,310.00
520193,CASH PRICE,CPT 0395T,10005282,HDR ELECTRONIC BRACHYTHERAPY,1790.00
520193,CASH PRICE,CPT 77424,10005283,INTRA OP RAD TX DELIVERY 1 SESSION,3760.00
520193,CASH PRICE,CPT 93893,10005291,TRANSCRANIAL DOPPLER W/INJECTION,1280.00
520193,CASH PRICE,CPT A6199,10005292,ALGINATE DRSG OR WOUND FILLER 6 IN,15.00
520193,CASH PRICE,CPT 87798,10005297,BARTONELLA PCR,200.00
520193,CASH PRICE,CPT 87798,10005298,TROPHERYMA WHIPPLEI PCR,250.00
520193,CASH PRICE,CPT 86255,10005299,GLUTAMATE RECEPTOR AB (NMDAG),235.00
520193,CASH PRICE,CPT 85441,10005301,HEINZ BODIES DIRECT,40.00
520193,CASH PRICE,CPT 93998,10005302,TRANSCUTANEOUS O2 MEASUREMENT,735.00
520193,CASH PRICE,CPT 81245,10005306,FLT3 EXON 14/15 BY PCR,650.00
520193,CASH PRICE,CPT 81246,10005307,FLT3 CODON D835 BY PCR,650.00
520193,CASH PRICE,CPT 81310,10005308,NPM1 EXON 12 BY PCR,1180.00
520193,CASH PRICE,CPT 83519,10005311,INSULIN LIKE GROWTH FACTOR BP2,210.00
520193,CASH PRICE,CPT 83519,10005313,21-HYDROXYLASE ANTIBODY,105.00
520193,CASH PRICE,CPT 20604,10005314,INJ/ASPIRATE SMALL JOINT W/US,1640.00
520193,CASH PRICE,CPT 20606,10005315,INJ/ASPIRATE INTERM JOINT W/US,1790.00
520193,CASH PRICE,CPT 20611,10005316,INJ/ASPIRATE MAJOR JOINT W/US,1960.00
520193,CASH PRICE,CPT 22510,10005318,VERTEBROPLASTY C/T WITH IMAGING,3360.00
520193,CASH PRICE,CPT 22511,10005319,VERTEBROPLASTY L/S WITH IMAGING,3360.00
520193,CASH PRICE,CPT 22512,10005320,VERTEBROPLASTY EA ADDL LEVEL,1680.00
520193,CASH PRICE,CPT 22513,10005321,KYPHOPLASTY THORACIC WITH IMAGING,6760.00
520193,CASH PRICE,CPT 22514,10005322,KYPHOPLASTY LUMBAR WITH IMAGING,6760.00
520193,CASH PRICE,CPT 22515,10005323,KYPHOPLASTY EACH ADDL LEVEL,3380.00
520193,CASH PRICE,CPT 37218,10005328,STENT CAROTID/INNOMINATE,6750.00
520193,CASH PRICE,CPT 47383,10005329,CRYOABLATION LIVER TUMORS,7970.00
520193,CASH PRICE,CPT 62302,10005330,INJECT MYELOGRAM CERVICAL S&I,3510.00
520193,CASH PRICE,CPT 62303,10005331,INJECT MYELOGRAM THORACIC S&I,3510.00
520193,CASH PRICE,CPT 62304,10005332,INJECT MYELOGRAM LUMBAR SACRAL S&I,3510.00
520193,CASH PRICE,CPT 62305,10005333,INJECT MYELOGRAM > 2 REGIONS S&I,5270.00
520193,CASH PRICE,CPT 64486,10005334,TAP BLOCK UNILATERAL BY INJECTION,1050.00
520193,CASH PRICE,CPT 64488,10005335,TAP BLOCK BILATERAL BY INJECTION,1570.00
520193,CASH PRICE,CPT 76641,10005336,US BREAST W/AXILLA COMPLETE,915.00
520193,CASH PRICE,CPT 76642,10005337,US BREAST W/AXILLA LIMITED,685.00
520193,CASH PRICE,CPT G0279,10005338,BREAST TOMOSYNTHESIS UNILATERAL,105.00
520193,CASH PRICE,CPT G0279,10005339,BREAST TOMOSYNTHESIS BILATERAL,105.00
520193,CASH PRICE,CPT 77063,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,105.00
520193,CASH PRICE,CPT 77085,10005341,DXA BONE DENSITY AXIAL SKELETON,795.00
520193,CASH PRICE,CPT 77306,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,2370.00
520193,CASH PRICE,CPT 77307,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,4380.00
520193,CASH PRICE,CPT 77316,10005344,BRACHYTX ISODOSE PLAN SIMPLE,3020.00
520193,CASH PRICE,CPT 77317,10005345,BRACHYTX ISODOSE PLAN INTERMED,3780.00
