cms_certification_num,code,description,payer,price,inpatient_outpatient,code_disambiguator,units
170075,83002,Luteinizing Hormone AMS,UNITED HEALTHCARE_UHC,98.10000000000001,UNSPECIFIED,NONE,
170075,83002,Luteinizing Hormone AMS,CHRISTIAN HEALTH AID_CHA,109,UNSPECIFIED,NONE,
170075,83002,Luteinizing Hormone AMS,MIN,15.741999999999999,UNSPECIFIED,NONE,
170075,83002,Luteinizing Hormone AMS,GROSS CHARGE,109,UNSPECIFIED,NONE,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,CASH PRICE,15.24,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,MEDICARE,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,BCBS,6.03,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,AETNA,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,UNITED HEALTHCARE_UHC,13.716000000000001,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,CHRISTIAN HEALTH AID_CHA,15.24,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,MIN,0,UNSPECIFIED,00338-0125-04,
170075,J7121,LVP solution Dextrose 5% in Lactated Ringers Injection Sol,GROSS CHARGE,15.24,UNSPECIFIED,00338-0125-04,
170075,J7060,LVP solution Dextrose 5% in Water Sol,CASH PRICE,15.28,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,MEDICARE,4.082,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,BCBS,4.9,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,SUNFLOWER_HEALTH,4.082,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,4.490200000000001,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,AETNA_BETTER_HEALTH_OF_KANSAS,4.082,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,AETNA,0,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,PROVIDRS CARE NETWORK,6.122999999999999,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,UHC_MEDICARE_ADVANTAGE,4.082,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,HUMANA_MEDICARE ADVANTAGE,3.4696999999999996,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,UNITED HEALTHCARE_UHC,13.751999999999999,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,CHRISTIAN HEALTH AID_CHA,15.28,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,MIN,0,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,GROSS CHARGE,15.28,UNSPECIFIED,00409-7922-09,
170075,J7060,LVP solution Dextrose 5% in Water Sol,CASH PRICE,12,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,MEDICARE,4.082,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,BCBS,4.9,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,SUNFLOWER_HEALTH,4.082,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,4.490200000000001,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,AETNA_BETTER_HEALTH_OF_KANSAS,4.082,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,AETNA,0,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,PROVIDRS CARE NETWORK,6.122999999999999,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,UHC_MEDICARE_ADVANTAGE,4.082,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,HUMANA_MEDICARE ADVANTAGE,3.4696999999999996,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,MIN,0,UNSPECIFIED,00264-7510-00,
170075,J7060,LVP solution Dextrose 5% in Water Sol,GROSS CHARGE,12,UNSPECIFIED,00264-7510-00,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,CASH PRICE,12,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,MEDICARE,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,BCBS,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,AETNA,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,MIN,0,UNSPECIFIED,NONE,
170075,00264-7616-00,LVP solution Dextrose 5% with 0.2% NaCl Sol,GROSS CHARGE,12,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,CASH PRICE,12,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,MEDICARE,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,BCBS,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,AETNA,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,MIN,0,UNSPECIFIED,NONE,
170075,00264-7612-00,LVP solution Dextrose 5% with 0.45% NaCl Sol,GROSS CHARGE,12,UNSPECIFIED,NONE,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,CASH PRICE,14.3,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,MEDICARE,4.082,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,BCBS,4.9,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,SUNFLOWER_HEALTH,4.082,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,4.490200000000001,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,AETNA_BETTER_HEALTH_OF_KANSAS,4.082,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,AETNA,0,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,PROVIDRS CARE NETWORK,6.122999999999999,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,UHC_MEDICARE_ADVANTAGE,4.082,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,HUMANA_MEDICARE ADVANTAGE,3.4696999999999996,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,UNITED HEALTHCARE_UHC,12.870000000000001,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,CHRISTIAN HEALTH AID_CHA,14.3,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,MIN,0,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,GROSS CHARGE,14.3,UNSPECIFIED,00409-7941-09,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,CASH PRICE,12,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,MEDICARE,4.082,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,BCBS,4.9,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,SUNFLOWER_HEALTH,4.082,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,4.490200000000001,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,AETNA_BETTER_HEALTH_OF_KANSAS,4.082,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,AETNA,0,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,PROVIDRS CARE NETWORK,6.122999999999999,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,UHC_MEDICARE_ADVANTAGE,4.082,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,HUMANA_MEDICARE ADVANTAGE,3.4696999999999996,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,MIN,0,UNSPECIFIED,00264-7610-00,
170075,J7060,LVP solution Dextrose 5% with 0.9% NaCl Sol,GROSS CHARGE,12,UNSPECIFIED,00264-7610-00,
170075,J7120,LVP solution Lactated Ringers Injection Sol,CASH PRICE,15.28,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,MEDICARE,2.34,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,BCBS,3.11,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,SUNFLOWER_HEALTH,2.34,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,2.574,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,AETNA_BETTER_HEALTH_OF_KANSAS,2.34,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,AETNA,0,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,PROVIDRS CARE NETWORK,3.51,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,UHC_MEDICARE_ADVANTAGE,2.34,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,HUMANA_MEDICARE ADVANTAGE,1.9889999999999999,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,UNITED HEALTHCARE_UHC,13.751999999999999,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,CHRISTIAN HEALTH AID_CHA,15.28,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,MIN,0,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,GROSS CHARGE,15.28,UNSPECIFIED,00409-7953-09,
170075,J7120,LVP solution Lactated Ringers Injection Sol,CASH PRICE,12,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,MEDICARE,2.34,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,BCBS,3.11,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,SUNFLOWER_HEALTH,2.34,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,2.574,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,AETNA_BETTER_HEALTH_OF_KANSAS,2.34,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,AETNA,0,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,PROVIDRS CARE NETWORK,3.51,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,UHC_MEDICARE_ADVANTAGE,2.34,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,HUMANA_MEDICARE ADVANTAGE,1.9889999999999999,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,MIN,0,UNSPECIFIED,00409-7953-03,
170075,J7120,LVP solution Lactated Ringers Injection Sol,GROSS CHARGE,12,UNSPECIFIED,00409-7953-03,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,CASH PRICE,15.4,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,MEDICARE,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,BCBS,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,AETNA,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,UNITED HEALTHCARE_UHC,13.860000000000001,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,CHRISTIAN HEALTH AID_CHA,15.4,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,MIN,0,UNSPECIFIED,NONE,
170075,00264-7802-00,LVP solution Sodium Chloride 0.45% Sol,GROSS CHARGE,15.4,UNSPECIFIED,NONE,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CASH PRICE,12,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MEDICARE,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,BCBS,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MIN,0,UNSPECIFIED,00409-7984-37,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,GROSS CHARGE,12,UNSPECIFIED,00409-7984-37,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,CASH PRICE,15.28,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,MEDICARE,2.538,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,BCBS,3.33,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH,2.538,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,2.7918,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,2.538,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,AETNA,0,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,PROVIDRS CARE NETWORK,3.8069999999999995,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,UHC_MEDICARE_ADVANTAGE,2.538,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,HUMANA_MEDICARE ADVANTAGE,2.1572999999999998,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,UNITED HEALTHCARE_UHC,13.751999999999999,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,CHRISTIAN HEALTH AID_CHA,15.28,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,MIN,0,UNSPECIFIED,00409-7983-09,
170075,J7030,LVP solution Sodium Chloride 0.9% Sol,GROSS CHARGE,15.28,UNSPECIFIED,00409-7983-09,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CASH PRICE,12,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MEDICARE,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,BCBS,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,PROVIDRS CARE NETWORK,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MIN,0,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,GROSS CHARGE,12,UNSPECIFIED,00409-7984-36,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CASH PRICE,12,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MEDICARE,0.634,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,BCBS,1.37,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH,0.634,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,0.6974,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,0.634,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,AETNA,0,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,PROVIDRS CARE NETWORK,0.9510000000000001,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UHC_MEDICARE_ADVANTAGE,0.634,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,HUMANA_MEDICARE ADVANTAGE,0.5389,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,MIN,0,UNSPECIFIED,00409-7983-02,
170075,J7050,LVP solution Sodium Chloride 0.9% Sol,GROSS CHARGE,12,UNSPECIFIED,00409-7983-02,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,CASH PRICE,12.4,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,MEDICARE,1.269,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,BCBS,1.67,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH,1.269,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,SUNFLOWER_HEALTH_COM_EXCHANGE,1.3959,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,AETNA_BETTER_HEALTH_OF_KANSAS,1.269,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,AETNA,0,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,PROVIDRS CARE NETWORK,1.9034999999999997,UNSPECIFIED,00409-7983-55,
170075,J7040,LVP solution Sodium Chloride 0.9% Sol,UHC_MEDICARE_ADVANTAGE,1.269,UNSPECIFIED,00409-7983-55,
