X,Y,OBJECTID,NCESID,name,address,city,state,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,website,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-12340394.4945,3792123.8389,102285,040075202776,PCJTED - AZTEC MIDDLE COLLEGE,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,,(520) 745-4588,3,1,-999,PIMA,04019,USA,32.2192401830001,-110.855649865,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040075202776,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/03 00:00:00,http://www.pimajted.org,HIGH,0,09,12,400752,-999,
-13415459.8882,4988601.4152,102286,063183004912,JUNIPER RIDGE ELEMENTARY,709-855 TERMO-GRASSHOPPER RD.,TERMO,CA,96132,7126,(530) 251-8938,1,1,8,LASSEN,06035,USA,40.8388524490001,-120.513126611,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063183004912,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.juniperridge.org,ELEMENTARY,7,KG,08,631830,1,
-13164618.1108,4028813.3527,102287,062271011635,ANIMO RALPH BUNCHE CHARTER HIGH,1655 E. 27TH ST. STE. B,LOS ANGELES,CA,90011,2202,(323) 232-9436,1,1,646,LOS ANGELES,06037,USA,34.000084353,-118.259776585,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271011635,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://greendot.org/ralphbunche,HIGH,618,09,12,622710,28,
-13017196.6962,3993601.2975,102288,061692010349,JACOB WIENS ELEMENTARY,935 E. CAMPUS WAY,HEMET,CA,92543,3121,(951) 929-3734,1,1,761,RIVERSIDE,06065,USA,33.7374430840001,-116.935467486,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061692010349,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,ELEMENTARY,731,KG,05,616920,30,
-8912421.9416,3072235.8362,102289,120150004127,PALM BEACH SCHOOL FOR AUTISM,8480 LANTANA RD,LAKE WORTH FL,FL,33467,6201,(561) 533-9917,2,1,330,PALM BEACH,12099,USA,26.589160119,-80.061648487,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120150004127,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://julietb@pbsfa.org,OTHER,325,PK,12,1201500,5,
-12725663.6174,5391565.302,102290,160030000197,SILVER CREEK HIGH SCHOOL,1060 FOX ACRES ROAD,HAILEY,ID,83333,8473,(208) 578-5060,4,1,49,BLAINE,16013,USA,43.520691932,-114.316581281,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=160030000197,2009/10/13 00:00:00,GEOCODE,2017/10/31 00:00:00,,HIGH,44,09,12,1600300,5,
-9782956.5858,3567411.1798,102291,010027000059,FAIRHOPE MIDDLE SCHOOL,TWO PIRATE DRIVE,FAIRHOPE,AL,36532,,(251) 928-2573,1,1,912,BALDWIN,01003,USA,30.495570398,-87.8817942489999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=010027000059,2009/10/13 00:00:00,IMAGERY/OTHER,2020/03/18 00:00:00,http://www.fairhopems.com,MIDDLE,871,07,08,100270,41,
-8928072.0859,2981345.2673,102292,120039002812,ACADEMY FOR COMMUNITY EDUCATION (ACE),8950 NW 2ND AVE,EL PORTAL,FL,33150,2406,(305) 756-2100,4,1,79,MIAMI-DADE,12086,USA,25.856714911,-80.202236125,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120039002812,2010/01/29 00:00:00,IMAGERY/OTHER,2019/09/30 00:00:00,http://ace.dadeschools.net,HIGH,70,09,12,1200390,9,
-9104289.9483,3071691.8327,102293,120108007321,TREELINE ELEMENTARY SCHOOL,10900 TREELINE AVE,FORT MYERS,FL,33913,8534,(239) 768-5208,1,1,1139,LEE,12071,USA,26.5847900090001,-81.785228116,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120108007321,2010/01/29 00:00:00,IMAGERY,2019/02/18 00:00:00,http://tre.leeschools.net/,ELEMENTARY,1066,PK,05,1201080,73,
-13441046.962,4209414.5045,102294,069103210655,SAN LUIS OBISPO COUNTY COMMUNITY,3350 ED DR.,SAN LUIS OBISPO,CA,93405,7816,(805) 782-7350,4,1,104,SAN LUIS OBISPO,06079,USA,35.334373371,-120.742979205,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069103210655,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/28 00:00:00,http://www.slocoe.org,HIGH,98,06,12,691032,6,
-9332648.1807,5229736.326,102295,260009900612,KENSINGTON WOODS SCHOOLS,9501 PETTYS ROAD,LAKELAND,MI,48143,,(517) 545-0828,1,1,163,LIVINGSTON,26093,USA,42.457349698,-83.83660502,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=260009900612,2010/01/29 00:00:00,IMAGERY/OTHER,2018/12/27 00:00:00,http://www.kwoods.org,HIGH,151,06,12,2600099,12,
-10804204.703,3838554.8551,102296,482892011441,MANSFIELD LAKE RIDGE H S,101 N DAY MIAR RD,MANSFIELD,TX,76063,,(682) 314-0400,1,1,2553,TARRANT,48439,USA,32.571423962,-97.0558221749999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=482892011441,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/02 00:00:00,http://lakeridge.mansfieldisd.org/,HIGH,2413,09,12,4828920,140,
-9264198.5692,5230977.8687,102297,260021501164,DR JOSEPH F POLLACK ACADEMIC CENTER OF EXCELLENCE,23777 SOUTHFIELD RD,SOUTHFIELD,MI,48075,3458,(248) 569-1060,1,1,880,OAKLAND,26125,USA,42.4655775940001,-83.221711698,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=260021501164,2010/01/29 00:00:00,IMAGERY/OTHER,2020/01/03 00:00:00,,ELEMENTARY,833,KG,08,2600215,47,
-10630806.0459,3465912.9101,102298,480020911822,YES PREP - GULFTON,6565 DE MOSS DR,HOUSTON,TX,77074,,(713) 967-9800,1,1,1142,HARRIS,48201,USA,29.706767165,-95.498155535,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=480020911822,2010/01/29 00:00:00,IMAGERY/OTHER,2020/04/14 00:00:00,http://www.yesprep.org,HIGH,1080,06,12,4800209,62,
-8982701.0533,5035224.9501,102299,390440604533,GIRARD JUNIOR HIGH SCHOOL,1244 SHANNON RD,GIRARD,OH,44420,1410,(330) 545-5431,1,1,280,TRUMBULL,39155,USA,41.1549585330001,-80.692976489,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390440604533,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,MIDDLE,267,07,08,3904406,13,
-12448890.0355,4969443.4234,102300,490006901140,BLIND REGION 2,1655 EAST 3300,SALT LAKE CITY,UT,84106,,(801) 464-0840,2,1,17,SALT LAKE,49035,USA,40.70852267,-111.830281892,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=490006901140,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,OTHER,17,PK,12,4900069,-999,
-12250547.9911,4063530.0518,102301,040770000674,SHOW LOW JUNIOR HIGH SCHOOL,761 E. MCNEIL,SHOW LOW,AZ,85901,,(928) 537-6100,1,1,615,NAVAJO,04017,USA,34.2582382910001,-110.048544992,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040770000674,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.show-low.k12.az.us,MIDDLE,586,06,08,407700,29,
-13624150.3679,4958016.3664,102302,061495012116,GREAT PARTNERSHIP SPECIAL EDUCATION CONSORTIUM,3450 TAMARACK DR.,REDDING,CA,96003,1765,(530) 225-0411,2,1,82,SHASTA,06089,USA,40.630663924,-122.387825086,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061495012116,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.gateway-schools.org,ELEMENTARY,75,KG,08,614950,7,
-9070554.9625,3321351.1661,102303,120144004006,JUVENILE OFFENDERS PROGRAM,3741 VISION BLVD,ORLANDO,FL,32839,,(407) 836-3326,4,1,19,ORANGE,12095,USA,28.5725362520001,-81.4821815829999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=120144004006,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://www.ocps.net,HIGH,14,07,12,1201440,5,
-9411174.1528,3771494.3047,102304,130558003575,WEBSTER COUNTY HIGH SCHOOL,7168 WASHINGTON ST,PRESTON,GA,31824,,(229) 828-3365,1,1,99,WEBSTER,13307,USA,32.0623232450001,-84.54201583,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=130558003575,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.websterbobcats.org,HIGH,91,09,12,1305580,8,
-10381761.3166,5602000.7787,102305,273175000744,CENTRAL EDUCATION CENTER,7145 HARRIET AVE S,RICHFIELD,MN,55423,3354,(612) 798-6041,2,1,94,HENNEPIN,27053,USA,44.8758693500001,-93.260948668,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=273175000744,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://www.richfield.k12.mn.us,PREKINDERGARTEN,85,PK,PK,2731750,9,
-9850107.2865,5163677.094,102306,170783000397,CENTRAL HIGH SCHOOL,PO BOX 68,BURLINGTON,IL,60109,68,(847) 464-6030,1,1,1143,KANE,17089,USA,42.018006379,-88.485019257,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=170783000397,2009/10/13 00:00:00,IMAGERY/OTHER,2011/10/31 00:00:00,,HIGH,1078,09,12,1707830,65,10777271
-11891412.9632,5630052.8287,102307,300366000053,SPRING CREEK SCHOOL,LAKESHORE DRIVE,DECKER,MT,59025,,(406) 757-2515,1,1,8,BIG HORN,30003,USA,45.0541658720001,-106.822380146,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=300366000053,2009/10/13 00:00:00,UNVERIFIED,2020/03/05 00:00:00,,ELEMENTARY,7,PK,08,3003660,1,
-9610550.1949,4328988.1482,102308,470455001819,LEBANON HIGH SCHOOL,500 BLUE DEVIL BLVD,LEBANON,TN,37087,,(615) 444-9610,1,1,2028,WILSON,47189,USA,36.2058865340001,-86.3330412889999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470455001819,2009/12/10 00:00:00,IMAGERY/OTHER,2020/03/19 00:00:00,,HIGH,1908,09,12,4704550,120,
-9922755.1596,4950978.6128,102309,172862002995,CARLOCK ELEM SCHOOL,301 W WASHINGTON ST,CARLOCK,IL,61725,9425,(309) 557-4412,1,1,119,MCLEAN,17113,USA,40.582666659,-89.137626204,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=172862002995,2009/10/13 00:00:00,IMAGERY/OTHER,2010/09/07 00:00:00,,ELEMENTARY,111,KG,05,1728620,8,
-11905251.6363,3796087.1925,102310,350001200982,SOUTHERN NM CORRECTION,1983 JOE R SILVA BLVD,LAS CRUCES,NM,88004,,(575) 523-3200,4,1,-999,DOÑA ANA,35013,USA,32.249356183,-106.946695062,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350001200982,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://corrections.state.nm.us/apd/ed.html,,-999,M,M,3500012,-999,
-8560343.4879,4147239.5473,102311,370331003127,EARLY COLLEGE EAST HIGH,104 MIDDLE SCHOOL LANE,HAVELOCK,NC,28532,,(252) 444-5194,1,1,202,CRAVEN,37049,USA,34.877450093,-76.898873925,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=370331003127,2011/09/30 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.craven.k12.nc.us/ECE/,HIGH,192,09,13,3703310,10,
-10427204.3041,3825681.3286,102312,220027000125,ELM GROVE MIDDLE SCHOOL,4301 PANTHER DRIVE,BOSSIER CITY,LA,71112,,(318) 759-2400,1,1,1083,BOSSIER,22015,USA,32.473914693,-93.66916997,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220027000125,2010/01/29 00:00:00,IMAGERY/OTHER,2019/09/24 00:00:00,,MIDDLE,1032,06,08,2200270,51,
-12257319.6856,3911194.0878,102313,040034903218,GIFT-MT. TURNBULL ACADEMY,HWY 70,BYLAS,AZ,85530,,(928) 348-3393,3,1,-999,GRAHAM,04009,USA,33.1196334320001,-110.109376159,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040034903218,2014/02/04 00:00:00,IMAGERY/OTHER,2019/09/25 00:00:00,http://www.gift-tech.org/,HIGH,0,09,12,400349,-999,10792601
-10838772.1982,3894028.7027,102314,483318012710,J C THOMPSON EL,440 WISHBONE LN,HASLET,TX,76052,,(817) 698-3800,1,1,732,DENTON,48121,USA,32.9903917830001,-97.366347267,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483318012710,2014/02/04 00:00:00,IMAGERY/OTHER,2020/01/13 00:00:00,http://www.nisdtx.org/thompson,ELEMENTARY,691,PK,05,4833180,41,
-7996102.24,5280216.3225,102315,330248000075,TEMPLE ELEMENTARY SCHOOL,830 NH ROUTE 45,TEMPLE,NH,03084,203,(603) 878-1955,1,1,48,HILLSBOROUGH,33011,USA,42.7910164410001,-71.8302085559999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=330248000075,2009/10/13 00:00:00,IMAGERY/OTHER,2020/03/31 00:00:00,http://conval.edu/schools/tes,ELEMENTARY,44,KG,04,3302480,4,
-9314046.1759,4505389.6674,102316,210462001142,OWSLEY COUNTY ELEMENTARY SCHOOL,372 KENTUCKY 28,BOONEVILLE,KY,41314,660,(606) 593-5186,1,1,572,OWSLEY,21189,USA,37.474041587,-83.6695003679999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210462001142,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,527,PK,06,2104620,45,
-10385319.3274,4446281.0021,102317,292253002998,HIGH POINTE ELEM.,900 NORTH CHEYENNE ROAD,NIXA,MO,65714,8663,(417) 225-1600,1,1,502,CHRISTIAN,29043,USA,37.0514522940001,-93.2929108229999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=292253002998,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,http://www.highpointeelementary.net,ELEMENTARY,463,KG,04,2922530,39,
-8244224.1121,5006330.3922,102318,340147000264,BERGEN COUNTY TECHNICAL HIGH SCHOOL - PARAMUS,E.285 PASCACK ROAD,PARAMUS,NJ,07652,4237,(201) 343-6000,3,1,27,BERGEN,34003,USA,40.9592329540001,-74.059125256,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=340147000264,2010/01/29 00:00:00,GEOCODE,2010/06/11 00:00:00,,HIGH,14,09,12,3401470,13,
-10554736.1566,4844363.5771,102319,292757001690,JOHN GLENN ELEM.,12401 COUNTY RD 438,ST JOSEPH,MO,64505,3719,(816) 279-4533,1,1,314,ANDREW,29003,USA,39.8513448670001,-94.814808093,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=292757001690,2010/01/29 00:00:00,GEOCODE,2017/10/31 00:00:00,http://www.savannahr3.com,ELEMENTARY,296,KG,05,2927570,18,
-9562808.9547,4089333.417,102320,010114000415,FYFFE HIGH SCHOOL,153 CHURCH ST,FYFFE,AL,35971,3310,(256) 623-2116,1,1,995,DEKALB,01049,USA,34.449601036,-85.9041744309999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=010114000415,2010/01/29 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.dekalbk12.org,OTHER,936,PK,12,101140,59,
-9002813.3115,4601531.6251,102321,540102000838,MT LOOKOUT ELEMENTARY SCHOOL,1945 MOUNT LOOKOUT ROAD,MOUNT LOOKOUT,WV,26678,,(304) 872-2731,1,1,156,NICHOLAS,54067,USA,38.156316061,-80.873647978,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=540102000838,2010/01/29 00:00:00,IMAGERY,2017/10/31 00:00:00,,ELEMENTARY,146,PK,05,5401020,10,
-11879498.8627,4204538.5125,102322,350001000750,COLINAS DEL NORTE ELEMENTARY,1001 NIGHT SKY AVE NE,RIO RANCHO,NM,87144,,(505) 896-0667,1,1,822,SANDOVAL,35043,USA,35.298632384,-106.71535396,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350001000750,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://colinas.rrps.net/,ELEMENTARY,774,KG,05,3500010,48,
-9232170.174,4865618.4095,102323,390153405787,INSIGHT SCHOOL OF OHIO,2760 AIRPORT DR STE 125,COLUMBUS,OH,43219,2284,(614) 300-2766,1,1,1379,FRANKLIN,39049,USA,39.997771254,-82.9339957289999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390153405787,2016/01/05 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://oh.insightschools.net/,HIGH,1333,06,12,3901534,46,
-11343748.9679,4421337.4605,102324,403339029762,YARBROUGH HS,8 MI S ON HWY 95,GOODWELL,OK,73939,3939,(580) 545-3327,1,1,23,TEXAS,40139,USA,36.872411319,-101.902630771,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=403339029762,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,http://www.yarbrough.k12.ok.us,HIGH,20,09,12,4033390,3,
-8643787.7203,5333242.4872,102325,362475003390,SCHOOL 16-JOHN WALTON SPENCER,625 SCIO ST,ROCHESTER,NY,14605,,(585) 235-1272,1,1,539,MONROE,36055,USA,43.1395862360001,-77.648466218,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=362475003390,2009/10/13 00:00:00,IMAGERY/OTHER,2020/03/05 00:00:00,http://www.rcsdk12.org,ELEMENTARY,501,PK,08,3624750,38,10818175
-10838618.5393,4518219.8113,102326,200705000366,REX ELEM,1100 W. GRAND,HAYSVILLE,KS,67060,1221,(316) 554-2281,1,1,574,SEDGWICK,20173,USA,37.56545543,-97.364966926,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=200705000366,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,ELEMENTARY,542,PK,05,2007050,32,
-9558473.2587,5291176.5111,102327,261884005566,SOUTH ELEMENTARY SCHOOL,4900 40TH,HUDSONVILLE,MI,49426,1699,(616) 669-9362,1,1,418,OTTAWA,26139,USA,42.8632256320001,-85.8652262109999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261884005566,2009/10/13 00:00:00,IMAGERY,2017/10/31 00:00:00,,ELEMENTARY,395,PK,05,2618840,23,
-9141666.7047,4704477.2884,102328,540078000625,POINT PLEASANT JUNIOR/SENIOR HIGH SCHOOL,280 SCENIC ROAD,POINT PLEASANT,WV,25550,,(304) 675-1350,1,1,1170,MASON,54053,USA,38.87986111,-82.1209892319999,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=540078000625,2009/10/13 00:00:00,IMAGERY/OTHER,2017/10/31 00:00:00,,HIGH,1108,07,12,5400780,62,
-10288881.2709,3673479.3757,102329,220129000115,RAPIDES TRAINING ACADEMY,901 CREPE MYRTLE STREET,PINEVILLE,LA,71360,,(318) 443-6694,2,1,72,RAPIDES,22079,USA,31.3131086810001,-92.426593021,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=220129000115,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/31 00:00:00,,OTHER,72,KG,12,2201290,0,
-10751515.8386,5688107.5703,102330,270015003019,LISMORE COLONY SCHOOL,80391 COUNTY RD 60,CLINTON,MN,56225,361,(320) 325-5583,1,1,38,BIG STONE,27011,USA,45.4213969100001,-96.582510053,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=270015003019,2010/01/29 00:00:00,IMAGERY/OTHER,2019/10/01 00:00:00,http://clintongraceville.mn.schoolwebpages.com,OTHER,36,KG,12,2700150,2,
-10317192.2934,4598065.5046,102331,290699000174,OSAGE BEACH ELEM.,1241 NICHOLS ROAD,OSAGE BEACH,MO,65065,2172,(573) 348-2461,1,1,329,CAMDEN,29029,USA,38.131828295,-92.680915264,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=290699000174,2009/10/13 00:00:00,IMAGERY/OTHER,2019/12/31 00:00:00,http://www.camdentonschools.org,ELEMENTARY,307,PK,04,2906990,22,
-8512030.4158,4450964.2506,102332,510264001238,POINT OPTION ALTERNATIVE SCHOOL,813 DILIGENCE DR.,NEWPORT NEWS,VA,23606,,(757) 591-7408,4,1,-999,NEWPORT NEWS,51700,USA,37.0850209810001,-76.464870214,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510264001238,2009/10/13 00:00:00,IMAGERY/OTHER,2020/01/23 00:00:00,http://sbo.nn.k12.va.us/schools/pointoption.shtml,NOT APPLICABLE,-999,N,N,5102640,-999,
-9024168.757,4580375.7488,102333,540030000182,GATEWOOD ELEMENTARY,5094 GATEWOOD ROAD,FAYETTEVILLE,WV,25840,,(304) 574-2025,1,1,92,FAYETTE,54019,USA,38.0067241180001,-81.065487209,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=540030000182,2010/01/29 00:00:00,IMAGERY/OTHER,2020/03/23 00:00:00,,ELEMENTARY,85,PK,04,5400300,7,
-13459806.1399,4856353.5479,102334,069110211706,PLUMAS COUNTY OPPORTUNITY,1446 E. MAIN ST.,QUINCY,CA,95971,9402,(530) 283-6500,4,1,11,PLUMAS,06063,USA,39.93398332,-120.911495768,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069110211706,2010/01/29 00:00:00,IMAGERY/OTHER,2020/04/08 00:00:00,http://www.pcoe.k12.ca.us,MIDDLE,8,07,09,691102,3,
