Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"OSHKOSH","CHARGE","10003660","CT ABDOMEN & PELVIS W/DYE","74177","5,040.00","1,126.44","4,284.00","1,132.84","1,534.60","4,284.00","1,030.22","2,305.07","4,284.00","1,199.85","1,206.08","3,074.40","4,032.00","1,615.81","1,288.61","1,352.06","4,284.00","2,772.00","1,271.89","4,284.00","1,187.19","1,533.14","1,411.79","1,636.39","2,772.00","1,030.22","4,284.00"
"OSHKOSH","CHARGE","10003661","CT ABDOMEN & PELVIS W/WO DYE","74178","7,360.00","857.07","6,256.00","870.16","1,189.87","6,256.00","503.63","4,416.00","6,256.00","769.37","821.62","4,489.60","5,888.00","1,542.25","1,042.95","1,093.53","6,256.00","4,048.00","796.19","6,256.00","1,059.84","1,363.03","1,154.17","1,337.72","4,048.00","503.63","6,256.00"
"OSHKOSH","CHARGE","10003666","INJECT SPINE W/CATH L/S + IMAGING","62327","3,170.00","1,756.07","2,694.50","1,354.71","1,788.87","2,694.50","1,757.36","2,251.94","2,694.50","1,716.49","1,795.44","1,933.70","2,536.00","2,056.00","1,911.10","1,992.18","2,694.50","1,743.50","2,054.24","2,694.50","1,822.60","2,246.99","1,908.10","2,150.80","1,743.50","1,354.71","2,694.50"
"OSHKOSH","CHARGE","10003667","INJECT TRIGGER POINTS 3 OR> MUSCLE","20553","1,160.00","642.60","986.00","495.73","654.60","986.00","643.07","824.05","986.00","628.11","657.01","707.60","928.00","752.35","699.33","729.00","986.00","638.00","751.71","986.00","666.95","822.24","698.23","787.04","638.00","495.73","986.00"
"OSHKOSH","CHARGE","10003668","INJECT INTERCOSTAL SINGLE","64420","1,000.00","553.96","850.00","427.35","564.31","850.00","554.37","710.39","850.00","541.48","566.39","610.00","800.00","648.58","602.87","628.45","850.00","550.00","648.02","850.00","574.95","708.83","601.92","678.49","550.00","427.35","850.00"
"OSHKOSH","CHARGE","10003669","INJECT INTERCOSTAL MULTIPLE","64421","1,500.00","830.95","1,275.00","641.03","846.47","1,275.00","831.56","1,065.59","1,275.00","812.22","849.58","915.00","1,200.00","972.87","904.31","942.67","1,275.00","825.00","972.04","1,275.00","862.43","1,063.25","902.89","1,017.73","825.00","641.03","1,275.00"
"OSHKOSH","CHARGE","10003670","INJECT NERVE, PERIPHERAL","64450","850.00","850.00","722.50","717.16","814.78","722.50","850.00","850.00","722.50","826.23","847.28","518.50","680.00","850.00","850.00","850.00","722.50","467.50","850.00","722.50","850.00","850.00","850.00","850.00","467.50","467.50","850.00"
"OSHKOSH","CHARGE","10003673","INJECT GANGLION-STELLATE","64510","1,630.00","902.96","1,385.50","696.58","919.83","1,385.50","903.63","1,157.94","1,385.50","882.61","923.21","994.30","1,304.00","1,057.19","982.68","1,024.37","1,385.50","896.50","1,056.28","1,385.50","937.17","1,155.39","981.14","1,105.93","896.50","696.58","1,385.50"
"OSHKOSH","CHARGE","10003674","INJECT NERVE, SYMPATHETIC","64520","2,080.00","1,463.42","1,768.00","713.02","970.04","1,768.00","1,655.19","2,080.00","1,768.00","1,074.27","1,266.07","1,268.80","1,664.00","1,790.53","1,454.73","1,527.90","1,768.00","1,144.00","1,909.88","1,768.00","1,558.13","1,977.16","1,342.50","1,567.67","1,144.00","713.02","2,080.00"
"OSHKOSH","CHARGE","10003678","NEUROLYSIS PERIPHERAL NERVE","64640","2,000.00","833.28","1,700.00","405.98","552.35","1,700.00","1,022.90","1,753.63","1,700.00","617.28","807.65","1,220.00","1,600.00","1,103.10","854.38","897.35","1,700.00","1,100.00","1,035.45","1,700.00","971.80","1,238.63","877.90","1,025.13","1,100.00","405.98","1,753.63"
"OSHKOSH","CHARGE","10003682","DUPLEX SCAN AV FISTULA","93990","990.00","587.72","841.50","629.01","698.39","841.50","588.12","604.08","841.50","652.79","718.46","603.90","792.00","667.93","659.89","691.67","841.50","544.50","673.73","841.50","571.98","664.92","655.60","703.75","544.50","544.50","841.50"
"OSHKOSH","CHARGE","10003687","CIRCULATING TUMOR CELLS","86152","900.00","410.05","765.00","391.28","504.50","765.00","406.27","481.90","765.00","435.17","432.25","549.00","720.00","482.18","428.87","446.34","765.00","495.00","456.92","765.00","386.96","481.52","457.30","518.37","495.00","386.96","765.00"
"OSHKOSH","CHARGE","10003688","DNA SINGLE STRAND AG, IGG","86226","67.00","30.53","56.95","29.13","37.56","56.95","30.24","35.87","56.95","32.40","32.18","40.87","53.60","35.90","31.93","33.23","56.95","36.85","34.02","56.95","28.81","35.85","34.04","38.59","36.85","28.81","56.95"
"OSHKOSH","CHARGE","10003690","PANCREATIC POLYPEPTIDE","83519","319.00","145.34","271.15","138.69","178.82","271.15","144.00","170.81","271.15","154.24","153.21","194.59","255.20","170.91","152.01","158.20","271.15","175.45","161.95","271.15","137.16","170.67","162.09","183.73","175.45","137.16","271.15"
"OSHKOSH","CHARGE","10003691","THROMBOELASTOGRAM","85396","177.00","80.64","150.45","76.95","99.22","150.45","79.90","94.77","150.45","85.58","85.01","107.97","141.60","94.83","84.34","87.78","150.45","97.35","89.86","150.45","76.10","94.70","89.94","101.95","97.35","76.10","150.45"
"OSHKOSH","CHARGE","10003693","TRANSPLANTATION IMMUNE CELL","86352","570.00","259.70","484.50","247.81","319.52","484.50","257.30","305.20","484.50","275.61","273.76","347.70","456.00","305.38","271.62","282.68","484.50","313.50","289.38","484.50","245.07","304.96","289.62","328.30","313.50","245.07","484.50"
"OSHKOSH","CHARGE","10003694","AQUAPORIN-4 RECEPTOR AB","86255","215.00","97.96","182.75","93.47","120.52","182.75","97.05","115.12","182.75","103.96","103.26","131.15","172.00","115.19","102.45","106.63","182.75","118.25","109.15","182.75","92.44","115.03","109.24","123.83","118.25","92.44","182.75"
"OSHKOSH","CHARGE","10003695","INFLUENZA VIRUS PCR 1ST 2 TYPES","87502","302.00","137.60","256.70","131.30","169.29","256.70","136.32","161.70","256.70","146.02","145.04","184.22","241.60","161.80","143.91","149.77","256.70","166.10","153.32","256.70","129.85","161.58","153.45","173.94","166.10","129.85","256.70"
"OSHKOSH","CHARGE","10003697","UROVYSION FISH (CAT)","88121","1,330.00","656.08","1,130.50","481.33","627.73","1,130.50","602.83","1,050.82","1,130.50","616.55","597.28","811.30","1,064.00","784.14","672.56","704.05","1,130.50","731.50","719.75","1,130.50","688.17","868.63","633.10","728.55","731.50","481.33","1,130.50"
"OSHKOSH","CHARGE","10003698","FNA ADEQUACY ADD","88177","70.00","34.53","59.50","25.33","33.04","59.50","31.73","55.31","59.50","32.45","31.44","42.70","56.00","41.27","35.40","37.06","59.50","38.50","37.88","59.50","36.22","45.72","33.32","38.34","38.50","25.33","59.50"
"OSHKOSH","CHARGE","10003714","XR MASTOID <3 VIEWS","70120","380.00","154.06","323.00","160.33","217.65","323.00","161.52","225.14","323.00","172.05","186.97","231.80","304.00","222.62","202.69","211.60","323.00","209.00","223.85","323.00","163.85","209.44","178.64","207.90","209.00","154.06","323.00"
"OSHKOSH","CHARGE","10003716","NURSING WOUND CARE PER 15 MIN","","130.00","65.66","110.50","60.93","74.37","110.50","64.21","69.18","110.50","70.49","69.22","79.30","104.00","71.12","61.15","63.83","110.50","71.50","71.36","110.50","62.82","76.34","72.07","77.40","71.50","60.93","110.50"
"OSHKOSH","CHARGE","10003717","EBV DNA QUANTITATION","87799","228.00","103.88","193.80","99.13","127.81","193.80","102.92","122.08","193.80","110.24","109.50","139.08","182.40","122.15","108.65","113.07","193.80","125.40","115.75","193.80","98.03","121.99","115.85","131.32","125.40","98.03","193.80"
"OSHKOSH","CHARGE","10003718","TOXOPLASMA GONDII BY PCR","87798","293.00","133.50","249.05","127.38","164.24","249.05","132.26","156.88","249.05","141.67","140.72","178.73","234.40","156.98","139.62","145.31","249.05","161.15","148.75","249.05","125.98","156.76","148.88","168.76","161.15","125.98","249.05"
"OSHKOSH","CHARGE","10003719","ADAMTS13 ANTIBODY","83520","251.00","114.36","213.35","109.12","140.70","213.35","113.30","134.40","213.35","121.36","120.55","153.11","200.80","134.47","119.61","124.48","213.35","138.05","127.43","213.35","107.92","134.29","127.54","144.57","138.05","107.92","213.35"
"OSHKOSH","CHARGE","10003720","COMPRESSION DRSG BELOW KNEE","29581","350.00","348.32","297.50","335.68","342.84","297.50","343.94","280.05","297.50","261.12","347.88","213.50","280.00","349.25","346.73","347.38","297.50","192.50","282.18","297.50","348.64","349.76","348.08","348.67","192.50","192.50","349.76"
"OSHKOSH","CHARGE","10003721","SHOE, FOOT PRESSURE RELIEF","A9283","90.00","62.43","76.50","37.76","51.38","76.50","76.52","52.27","76.50","52.58","74.32","54.90","72.00","77.38","81.48","83.30","76.50","49.50","42.17","76.50","75.93","84.50","81.08","87.13","49.50","37.76","87.13"
"OSHKOSH","CHARGE","10003723","I&D PILONIDAL CYST/SIMPLE","10080","230.00","100.82","195.50","103.59","141.52","195.50","103.44","200.79","195.50","103.59","109.63","140.30","184.00","117.74","209.64","210.52","195.50","126.50","208.10","195.50","88.41","113.87","101.31","116.89","126.50","88.41","210.52"
"OSHKOSH","CHARGE","10003726","WOUND FILLER, DRY, PER GRAM","A6262","125.00","70.83","106.25","64.54","82.51","106.25","74.47","74.47","106.25","73.30","79.62","76.25","100.00","83.22","75.86","79.15","106.25","68.75","59.80","106.25","73.67","90.73","82.37","92.49","68.75","59.80","106.25"
"OSHKOSH","CHARGE","10003729","DRAIN SUBUNGUAL HEMATOMA","11740","130.00","56.98","110.50","58.55","79.99","110.50","58.47","113.49","110.50","58.55","61.96","79.30","104.00","66.55","118.49","118.99","110.50","71.50","117.62","110.50","49.97","64.36","57.26","66.07","71.50","49.97","118.99"
"OSHKOSH","CHARGE","10003730","INJECTION(S) SINGLE TENDON","20551","950.00","526.27","807.50","405.99","536.10","807.50","526.65","674.87","807.50","514.40","538.07","579.50","760.00","616.15","572.73","597.02","807.50","522.50","615.62","807.50","546.21","673.39","571.83","644.56","522.50","405.99","807.50"
"OSHKOSH","CHARGE","10003735","FEMORAL FX W/MANIPULATION","","480.00","249.19","408.00","254.07","323.87","408.00","257.24","265.35","408.00","272.76","264.41","292.80","384.00","301.62","298.46","307.04","408.00","264.00","295.11","408.00","231.40","287.56","273.50","307.97","264.00","231.40","408.00"
"OSHKOSH","CHARGE","10003737","APPLY STRAPPING, HAND/FINGER","29280","160.00","70.13","136.00","72.06","98.45","136.00","71.96","139.68","136.00","72.07","76.26","97.60","128.00","81.91","145.84","146.45","136.00","88.00","144.77","136.00","61.50","79.21","70.48","81.32","88.00","61.50","146.45"
"OSHKOSH","CHARGE","10003739","ENDOBRONCHIAL ULTRASOUND","","2,170.00","532.74","1,844.50","689.55","942.29","1,844.50","1,015.20","2,170.00","1,844.50","950.10","895.92","1,323.70","1,736.00","989.45","1,114.73","1,170.28","1,844.50","1,193.50","1,319.50","1,844.50","945.32","1,207.10","1,102.65","1,287.32","1,193.50","532.74","2,170.00"
"OSHKOSH","CHARGE","10003746","I&D THROMBOSED HEMORRHOID","46083","325.00","142.46","276.25","146.37","199.97","276.25","146.17","283.72","276.25","146.38","154.91","198.25","260.00","166.38","296.23","297.48","276.25","178.75","294.05","276.25","124.92","160.90","143.15","165.18","178.75","124.92","297.48"
"OSHKOSH","CHARGE","10003755","LUMBAR PUNCTURE THERAPEUTIC","62272","1,500.00","830.95","1,275.00","641.03","846.47","1,275.00","831.56","1,065.59","1,275.00","812.22","849.58","915.00","1,200.00","972.87","904.31","942.67","1,275.00","825.00","972.04","1,275.00","862.43","1,063.25","902.89","1,017.73","825.00","641.03","1,275.00"
"OSHKOSH","CHARGE","10003756","ELECTRODE-IMPLANT SPINAL","63650","10,860.00","2,823.96","9,231.00","5,037.95","6,472.56","9,231.00","6,415.00","10,331.48","9,231.00","6,415.00","6,865.33","6,624.60","8,688.00","7,568.70","7,534.31","7,901.74","9,231.00","5,973.00","8,141.38","9,231.00","6,700.26","8,494.69","7,654.85","8,749.54","5,973.00","2,823.96","10,331.48"
"OSHKOSH","CHARGE","10003757","INJECT NERVE, TRIGEMINAL","64400","850.00","470.87","722.50","363.25","479.67","722.50","471.22","603.83","722.50","460.26","481.43","518.50","680.00","551.29","512.44","534.18","722.50","467.50","550.82","722.50","488.71","602.51","511.64","576.71","467.50","363.25","722.50"
"OSHKOSH","CHARGE","10003760","INJECT NERVE, AXILLARY","64417","850.00","470.87","722.50","363.25","479.67","722.50","471.22","603.83","722.50","460.26","481.43","518.50","680.00","551.29","512.44","534.18","722.50","467.50","550.82","722.50","488.71","602.51","511.64","576.71","467.50","363.25","722.50"
"OSHKOSH","CHARGE","10003761","INJECT NERVE, SUPRASCAPULAR","64418","850.00","470.87","722.50","363.25","479.67","722.50","471.22","603.83","722.50","460.26","481.43","518.50","680.00","551.29","512.44","534.18","722.50","467.50","550.82","722.50","488.71","602.51","511.64","576.71","467.50","363.25","722.50"
"OSHKOSH","CHARGE","10003763","INJECT NERVE, FEMORAL","64447","850.00","850.00","722.50","770.36","850.00","722.50","850.00","850.00","722.50","850.00","850.00","518.50","680.00","850.00","850.00","850.00","722.50","467.50","850.00","722.50","850.00","850.00","850.00","850.00","467.50","467.50","850.00"
"OSHKOSH","CHARGE","10003764","INJECT HYPOGASTRIC PLEXUS","64517","1,100.00","609.36","935.00","470.09","620.74","935.00","609.81","781.43","935.00","595.63","623.02","671.00","880.00","713.44","663.16","691.29","935.00","605.00","712.83","935.00","632.45","779.71","662.12","746.33","605.00","470.09","935.00"
"OSHKOSH","CHARGE","10003766","NEUROLYSIS CELIAC PLEXUS","64680","2,130.00","1,179.94","1,810.50","910.26","1,201.99","1,810.50","1,180.81","1,513.13","1,810.50","1,153.35","1,206.40","1,299.30","1,704.00","1,381.48","1,284.12","1,338.59","1,810.50","1,171.50","1,380.29","1,810.50","1,224.65","1,509.81","1,282.10","1,445.17","1,171.50","910.26","1,810.50"
"OSHKOSH","CHARGE","10003771","FB REMOVAL EYE","65205","230.00","169.42","195.50","176.30","230.00","195.50","190.49","230.00","195.50","182.37","204.26","140.30","184.00","205.07","230.00","230.00","195.50","126.50","230.00","195.50","155.23","202.24","171.24","198.19","126.50","126.50","230.00"
"OSHKOSH","CHARGE","10003772","FB REMOVAL EYELID","67938","265.00","116.16","225.25","119.35","163.05","225.25","119.18","231.34","225.25","119.36","126.31","161.65","212.00","135.66","241.54","242.56","225.25","145.75","239.77","225.25","101.86","131.19","116.72","134.68","145.75","101.86","242.56"
"OSHKOSH","CHARGE","10003773","CONTACT LAYER </= 16 SQ IN","A6206","35.00","25.19","29.75","20.24","22.14","29.75","26.63","24.83","29.75","23.65","27.20","21.35","28.00","28.12","25.96","26.28","29.75","19.25","20.72","29.75","26.93","28.07","27.74","28.62","19.25","19.25","29.75"
"OSHKOSH","CHARGE","10003775","SIMULATION SIMPLE","77280","1,270.00","667.88","1,079.50","725.96","799.75","1,079.50","649.67","762.00","1,079.50","720.43","722.75","774.70","1,016.00","762.00","772.05","808.89","1,079.50","698.50","635.89","1,079.50","667.44","751.78","737.66","803.72","698.50","635.89","1,079.50"
"OSHKOSH","CHARGE","10003776","SIMULATION INTERMEDIATE","77285","1,660.00","893.10","1,411.00","972.58","1,062.26","1,411.00","881.27","996.00","1,411.00","968.98","970.49","1,012.60","1,328.00","996.00","1,027.57","1,076.55","1,411.00","913.00","889.75","1,411.00","884.47","989.36","980.18","1,064.85","913.00","881.27","1,411.00"
"OSHKOSH","CHARGE","10003777","SIMULATION COMPLEX","77290","2,240.00","1,201.32","1,904.00","1,307.89","1,430.21","1,904.00","1,183.07","1,344.00","1,904.00","1,302.35","1,304.67","1,366.40","1,792.00","1,344.00","1,383.09","1,449.03","1,904.00","1,232.00","723.58","1,904.00","1,191.20","1,333.76","1,319.62","1,434.19","1,232.00","723.58","1,904.00"
"OSHKOSH","CHARGE","10003778","SIMULATION TREATMENT PLAN 3D","77295","6,030.00","3,200.88","5,125.50","3,481.92","3,822.30","5,125.50","3,132.10","3,618.00","5,125.50","3,461.02","3,469.78","3,678.30","4,824.00","3,618.00","3,692.97","3,869.13","5,125.50","3,316.50","2,240.19","5,125.50","3,186.86","3,579.41","3,526.10","3,837.29","3,316.50","2,240.19","5,125.50"
"OSHKOSH","CHARGE","10003779","RADIOTHERAPY DOSE PLAN IMRT","77301","20,690.00","11,379.50","17,586.50","12,414.00","13,448.50","17,586.50","11,379.50","12,414.00","17,586.50","12,414.00","12,414.00","12,620.90","16,552.00","12,414.00","13,034.70","13,655.40","17,586.50","11,379.50","4,805.87","17,586.50","11,172.60","12,414.00","12,414.00","13,448.50","11,379.50","4,805.87","17,586.50"
"OSHKOSH","CHARGE","10003783","SPECIAL TELETHERAPY PORT PLAN","77321","2,970.00","1,597.89","2,524.50","1,740.10","1,900.56","2,524.50","1,576.73","1,782.00","2,524.50","1,733.66","1,736.36","1,811.70","2,376.00","1,782.00","1,838.48","1,926.12","2,524.50","1,633.50","1,591.90","2,524.50","1,582.45","1,770.12","1,753.70","1,905.18","1,633.50","1,576.73","2,524.50"
"OSHKOSH","CHARGE","10003787","SPECIAL RADIATION DOSIMETRY","77331","605.00","325.50","514.25","354.46","387.15","514.25","321.19","363.00","514.25","353.15","353.70","369.05","484.00","363.00","374.51","392.36","514.25","332.75","324.28","514.25","322.35","360.58","357.24","388.09","332.75","321.19","514.25"
"OSHKOSH","CHARGE","10003788","TREATMENT DEVICE, SIMPLE","77332","850.00","457.31","722.50","498.01","543.93","722.50","451.25","510.00","722.50","496.17","496.94","518.50","680.00","510.00","526.17","551.25","722.50","467.50","455.59","722.50","452.89","506.60","501.90","545.25","467.50","451.25","722.50"
"OSHKOSH","CHARGE","10003789","TREATMENT DEVICE, INTERMEDIATE","77333","1,700.00","914.62","1,445.00","996.02","1,087.86","1,445.00","902.50","1,020.00","1,445.00","992.33","993.88","1,037.00","1,360.00","1,020.00","1,052.33","1,102.50","1,445.00","935.00","911.19","1,445.00","905.78","1,013.20","1,003.80","1,090.51","935.00","902.50","1,445.00"
"OSHKOSH","CHARGE","10003790","TREATMENT DEVICE, COMPLEX","77334","2,320.00","1,235.42","1,972.00","1,344.25","1,473.88","1,972.00","1,211.30","1,392.00","1,972.00","1,336.91","1,339.99","1,415.20","1,856.00","1,392.00","1,424.43","1,492.36","1,972.00","1,276.00","903.97","1,972.00","1,228.47","1,378.46","1,359.75","1,479.15","1,276.00","903.97","1,972.00"
"OSHKOSH","CHARGE","10003791","PHYSICS CONSULT WEEKLY","77336","1,070.00","571.64","909.50","622.16","681.32","909.50","561.63","642.00","909.50","619.12","620.40","652.70","856.00","642.00","658.66","690.07","909.50","588.50","738.77","909.50","567.69","636.37","628.60","683.51","588.50","561.63","909.50"
"OSHKOSH","CHARGE","10003792","MLC DEVICES FOR IMRT PER PLAN","77338","2,750.00","1,512.50","2,337.50","1,650.00","1,787.50","2,337.50","1,512.50","1,650.00","2,337.50","1,650.00","1,650.00","1,677.50","2,200.00","1,650.00","1,732.50","1,815.00","2,337.50","1,512.50","638.77","2,337.50","1,485.00","1,650.00","1,650.00","1,787.50","1,512.50","638.77","2,337.50"
"OSHKOSH","CHARGE","10003793","PHYSICS CONSULT SPECIAL","77370","1,120.00","602.57","952.00","656.20","716.71","952.00","594.59","672.00","952.00","653.77","654.79","683.20","896.00","672.00","693.30","726.35","952.00","616.00","600.31","952.00","596.75","667.52","661.33","718.45","616.00","594.59","952.00"
"OSHKOSH","CHARGE","10003795","IMAGE FUSION BY DOSIMETRIST","77399","765.00","394.40","650.25","427.98","475.09","650.25","378.71","459.00","650.25","423.21","425.21","466.65","612.00","459.00","457.80","479.67","650.25","420.75","237.06","650.25","397.29","450.20","438.05","478.51","420.75","237.06","650.25"
"OSHKOSH","CHARGE","10003810","PORT FILM(S)","77417","460.00","247.49","391.00","269.51","294.36","391.00","244.21","276.00","391.00","268.51","268.93","280.60","368.00","276.00","284.75","298.32","391.00","253.00","246.56","391.00","245.09","274.16","271.62","295.08","253.00","244.21","391.00"
"OSHKOSH","CHARGE","10003813","SPECIAL TREATMENT PROCEDURE","77470","2,990.00","1,582.52","2,541.50","1,721.04","1,891.39","2,541.50","1,545.66","1,794.00","2,541.50","1,709.85","1,714.55","1,823.90","2,392.00","1,794.00","1,826.93","1,914.07","2,541.50","1,644.50","891.87","2,541.50","1,577.44","1,773.33","1,744.75","1,899.42","1,644.50","891.87","2,541.50"
"OSHKOSH","CHARGE","10003816","INTERSTITIAL SOURCE COMPLEX","77778","11,140.00","5,993.45","9,469.00","6,526.83","7,128.68","9,469.00","5,914.05","6,684.00","9,469.00","6,502.68","6,512.81","6,795.40","8,912.00","6,684.00","6,895.86","7,224.59","9,469.00","6,127.00","5,970.97","9,469.00","5,935.52","6,639.43","6,577.85","7,146.02","6,127.00","5,914.05","9,469.00"
"OSHKOSH","CHARGE","10003821","POC BREATH ALCOHOL","82075","68.00","30.98","57.80","29.56","38.12","57.80","30.70","36.41","57.80","32.88","32.66","41.48","54.40","36.43","32.40","33.72","57.80","37.40","34.52","57.80","29.24","36.38","34.55","39.17","37.40","29.24","57.80"
"OSHKOSH","CHARGE","10003834","PSYCHOTHERAPY FAMILY W/PT 50 MIN","90847","375.00","178.00","318.75","161.38","208.70","318.75","175.76","234.93","318.75","183.87","186.07","228.75","300.00","214.14","197.36","205.78","318.75","206.25","199.63","318.75","180.90","223.82","199.59","225.82","206.25","161.38","318.75"
"OSHKOSH","CHARGE","10003835","GROUP PSYCHOTHERAPY","90853","375.00","178.00","318.75","161.38","208.70","318.75","175.76","234.93","318.75","183.87","186.07","228.75","300.00","214.14","197.36","205.78","318.75","206.25","199.63","318.75","180.90","223.82","199.59","225.82","206.25","161.38","318.75"
"OSHKOSH","CHARGE","10003840","GERD TEST W/NASAL PH LEAD","91034","2,480.00","1,373.83","2,108.00","1,059.83","1,399.50","2,108.00","1,374.84","1,761.77","2,108.00","1,342.87","1,404.64","1,512.80","1,984.00","1,608.48","1,495.12","1,558.55","2,108.00","1,364.00","1,607.10","2,108.00","1,425.88","1,757.90","1,492.77","1,682.64","1,364.00","1,059.83","2,108.00"
"OSHKOSH","CHARGE","10003841","GERD TEST W/MUCOSAL PH LEAD","91035","2,480.00","1,841.65","2,108.00","897.26","1,220.90","2,108.00","2,083.20","1,564.38","2,108.00","1,352.10","1,593.40","1,512.80","1,984.00","2,253.33","1,830.74","1,922.74","2,108.00","1,364.00","1,602.33","2,108.00","1,960.94","2,480.00","1,689.38","1,972.84","1,364.00","897.26","2,480.00"
"OSHKOSH","CHARGE","10003843","ENDOSCOPY, CAPSULE GI TRACT","91110","3,230.00","1,789.30","2,745.50","1,380.35","1,822.73","2,745.50","1,790.62","2,294.56","2,745.50","1,748.98","1,829.42","1,970.30","2,584.00","2,094.92","1,947.27","2,029.88","2,745.50","1,776.50","2,093.12","2,745.50","1,857.10","2,289.52","1,944.22","2,191.51","1,776.50","1,380.35","2,745.50"
"OSHKOSH","CHARGE","10003859","REFILL/MAINTAIN IMPLANTED PUMP BY","95991","660.00","411.54","561.00","383.06","430.52","561.00","402.22","421.40","561.00","385.56","433.33","402.60","528.00","449.84","401.74","413.14","561.00","363.00","376.11","561.00","412.01","455.40","435.82","463.85","363.00","363.00","561.00"
"OSHKOSH","CHARGE","10003868","CHEMO INTRAPERITONEAL VIA CATH","96446","970.00","364.04","824.50","285.27","313.22","824.50","258.48","582.00","824.50","302.12","335.50","591.70","776.00","307.89","246.89","253.55","824.50","533.50","342.59","824.50","365.69","382.03","490.37","537.76","533.50","246.89","824.50"
"OSHKOSH","CHARGE","10003869","PORTABLE PUMP MAINTAIN/REFILL","96521","690.00","430.25","586.50","400.47","450.09","586.50","420.51","440.55","586.50","403.09","453.03","420.90","552.00","470.29","420.00","431.92","586.50","379.50","393.21","586.50","430.73","476.10","455.63","484.94","379.50","379.50","586.50"
"OSHKOSH","CHARGE","10003870","CHEMO ADMIN-OMAYA","96542","720.00","270.21","612.00","211.75","232.49","612.00","191.86","432.00","612.00","224.26","249.03","439.20","576.00","228.54","183.26","188.20","612.00","396.00","254.30","612.00","271.44","283.57","363.99","399.16","396.00","183.26","612.00"
"OSHKOSH","CHARGE","10003871","DEBRIDE NON-SELECTIVE WOUND(S)","97602","260.00","162.12","221.00","150.90","169.60","221.00","158.45","166.01","221.00","151.89","170.71","158.60","208.00","177.21","158.26","162.75","221.00","143.00","148.17","221.00","162.31","179.40","171.69","182.73","143.00","143.00","221.00"
"OSHKOSH","CHARGE","10003880","CT GUIDED FIELD PLACEMENT LTD","77014","1,590.00","414.92","1,351.50","420.62","563.51","1,351.50","364.42","715.72","1,351.50","433.56","430.53","969.90","1,272.00","591.97","474.77","497.35","1,351.50","874.50","450.85","1,351.50","435.62","554.90","504.84","581.73","874.50","364.42","1,351.50"
"OSHKOSH","CHARGE","10003891","IV INFUSION TPA CEREBRAL","37195","555.00","43.96","471.75","49.06","67.04","471.75","48.56","17.59","471.75","53.56","34.69","338.55","444.00","40.57","23.87","25.09","471.75","305.25","99.01","471.75","40.90","53.45","51.62","60.27","305.25","17.59","471.75"
"OSHKOSH","CHARGE","10003893","HYPERBARIC O2/30MIN","G0277","915.00","459.46","777.75","476.44","647.72","777.75","426.47","554.23","777.75","518.49","367.12","558.15","732.00","521.06","550.90","578.87","777.75","503.25","634.84","777.75","441.38","573.87","545.26","593.67","503.25","367.12","777.75"
"OSHKOSH","CHARGE","10003894","BRACHYTHERAPY NEEDLE","C1715","15.00","8.50","12.75","7.74","9.90","12.75","8.94","8.94","12.75","8.80","9.55","9.15","12.00","9.99","9.10","9.50","12.75","8.25","7.18","12.75","8.84","10.89","9.88","11.10","8.25","7.18","12.75"
"OSHKOSH","CHARGE","10003896","YTTRIUM 90 SIR SPHERES PER SOURCE","C2616","50,160.00","28,424.18","42,636.00","25,897.54","33,109.60","42,636.00","29,885.26","29,883.81","42,636.00","29,412.19","31,948.31","30,597.60","40,128.00","33,393.14","30,443.01","31,760.20","42,636.00","27,588.00","23,997.51","42,636.00","29,560.30","36,410.14","33,052.60","37,114.19","27,588.00","23,997.51","42,636.00"
"OSHKOSH","CHARGE","10003899","BRACHYTX P-103 STRANDED","C2640","280.00","158.67","238.00","144.56","184.82","238.00","166.82","166.82","238.00","164.18","178.34","170.80","224.00","186.41","169.94","177.29","238.00","154.00","133.96","238.00","165.01","203.25","184.50","207.18","154.00","133.96","238.00"
"OSHKOSH","CHARGE","10003900","BRACHYTX P-103 NON-STRANDED","C2641","280.00","158.67","238.00","144.56","184.82","238.00","166.82","166.82","238.00","164.18","178.34","170.80","224.00","186.41","169.94","177.29","238.00","154.00","133.96","238.00","165.01","203.25","184.50","207.18","154.00","133.96","238.00"
"OSHKOSH","CHARGE","10003909","SLEEP STUDY HOME, 4 CHANNEL","G0399","925.00","642.24","786.25","667.93","908.66","786.25","522.77","555.00","786.25","603.92","654.40","564.25","740.00","532.37","816.24","857.29","786.25","508.75","671.52","786.25","618.08","802.72","651.77","755.67","508.75","508.75","908.66"
"OSHKOSH","CHARGE","10003913","FOAM DRSG NO BORDER 16-48 SQ IN","A6210","45.00","29.88","38.25","24.83","28.37","38.25","26.87","26.73","38.25","20.81","29.30","27.45","36.00","32.67","26.35","26.91","38.25","24.75","20.25","38.25","29.60","32.55","29.89","31.79","24.75","20.25","38.25"
