Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"MANITOWOC","CHARGE","10004922","RHO(D) IMMUNE GLOBULIN ADMIN IV","96374","145.00","76.34","123.25","64.89","79.73","123.25","66.17","92.00","123.25","59.83","72.50","88.45","116.00","87.97","67.63","69.31","123.25","79.75","68.72","123.25","69.15","78.63","75.84","82.78","79.75","59.83","123.25"
"MANITOWOC","CHARGE","10004928","DEXAMETHASONE","80299","177.00","89.56","150.45","89.26","112.91","150.45","90.37","100.74","150.45","95.85","94.59","107.97","141.60","105.73","95.64","99.23","150.45","97.35","99.70","150.45","83.36","103.25","98.08","110.35","97.35","83.36","150.45"
"MANITOWOC","CHARGE","10004939","POC SKIN TESTING TUBERCULOSIS","86580","45.00","22.77","38.25","22.69","28.71","38.25","22.98","25.61","38.25","24.37","24.05","27.45","36.00","26.88","24.32","25.23","38.25","24.75","25.35","38.25","21.19","26.25","24.94","28.05","24.75","21.19","38.25"
"MANITOWOC","CHARGE","10004940","BIOFEEDBACK TRAINING","90901","160.00","80.93","136.00","90.09","121.79","136.00","83.65","95.48","136.00","93.97","84.96","97.60","128.00","101.48","96.49","101.42","136.00","88.00","97.39","136.00","90.08","116.14","103.17","120.24","88.00","80.93","136.00"
"MANITOWOC","CHARGE","10004952","TELEHEALTH SITE FEE","Q3014","45.00","33.41","38.25","31.94","37.33","38.25","33.36","35.08","38.25","34.46","35.26","27.45","36.00","34.28","30.19","31.70","38.25","24.75","36.41","38.25","29.10","35.52","34.53","36.90","24.75","24.75","38.25"
"MANITOWOC","CHARGE","10004957","MISC PROCEDURE MAJOR","","800.00","390.64","680.00","405.73","554.59","680.00","406.83","543.31","680.00","455.92","409.28","488.00","640.00","441.84","410.19","430.61","680.00","440.00","473.47","680.00","355.63","459.33","401.68","469.07","440.00","355.63","680.00"
"MANITOWOC","CHARGE","10004983","SKIN TAG REMOVAL </= 15 LESIONS","","220.00","93.39","187.00","92.61","122.94","187.00","96.12","132.84","187.00","93.32","98.24","134.20","176.00","113.08","105.76","110.79","187.00","121.00","111.79","187.00","99.65","126.07","105.69","121.18","121.00","92.61","187.00"
"MANITOWOC","CHARGE","10005044","HIV ANTIGEN/ANTIBODY SCREEN","87389","177.00","75.53","150.45","59.46","78.18","150.45","64.01","108.62","150.45","70.38","85.31","107.97","141.60","96.79","59.55","61.83","150.45","97.35","69.76","150.45","78.92","98.31","82.84","97.18","97.35","59.46","150.45"
"MANITOWOC","CHARGE","10005045","HIV-1 ANTIBODY SCREEN","86701","68.00","34.41","57.80","34.29","43.38","57.80","34.72","38.70","57.80","36.82","36.34","41.48","54.40","40.62","36.74","38.12","57.80","37.40","38.30","57.80","32.02","39.67","37.68","42.39","37.40","32.02","57.80"
"MANITOWOC","CHARGE","10005046","HIV-2 ANTIBODY SCREEN","86702","83.00","41.99","70.55","41.86","52.95","70.55","42.38","47.24","70.55","44.95","44.36","50.63","66.40","49.58","44.85","46.53","70.55","45.65","46.75","70.55","39.09","48.42","45.99","51.75","45.65","39.09","70.55"
"MANITOWOC","CHARGE","10005050","PRSS-1 GENE SEQUENCE","81404","1,290.00","529.02","1,096.50","446.68","607.68","1,096.50","464.00","963.54","1,096.50","479.48","461.49","786.90","1,032.00","608.16","513.90","539.23","1,096.50","709.50","558.89","1,096.50","526.03","674.40","482.83","561.08","709.50","446.68","1,096.50"
"MANITOWOC","CHARGE","10005057","GAUZE W/O NS OR BORDER <16 SQ IN","A6222","7.00","5.26","5.95","5.18","5.50","5.95","5.20","5.19","5.95","4.75","5.37","4.27","5.60","5.46","5.02","5.08","5.95","3.85","4.68","5.95","5.21","5.43","5.37","5.55","3.85","3.85","5.95"
"MANITOWOC","CHARGE","10005060","GAUZE W/O NS/BORDER >/=16<48 SQ IN","A6223","7.00","5.17","5.95","5.06","5.44","5.95","5.12","4.89","5.95","4.48","5.28","4.27","5.60","5.39","4.86","4.97","5.95","3.85","4.28","5.95","5.04","5.32","5.30","5.47","3.85","3.85","5.95"
"MANITOWOC","CHARGE","10005061","GAUZE W/O NS OR BORDER > 48 SQ IN","A6224","7.00","3.28","5.95","3.44","4.38","5.95","3.49","3.36","5.95","3.35","3.72","4.27","5.60","3.93","3.67","3.85","5.95","3.85","5.22","5.95","3.47","4.35","3.91","4.44","3.85","3.28","5.95"
"MANITOWOC","CHARGE","10005062","WOUND FILLER GEL OR PASTE PER OZ","A6261","140.00","65.65","119.00","68.73","87.67","119.00","69.80","67.18","119.00","66.90","74.45","85.40","112.00","78.61","73.45","76.94","119.00","77.00","104.44","119.00","69.35","86.94","78.19","88.74","77.00","65.65","119.00"
"MANITOWOC","CHARGE","10005065","ENDOMYSIAL AB IGG TITER","86256","83.00","41.99","70.55","41.86","52.95","70.55","42.38","47.24","70.55","44.95","44.36","50.63","66.40","49.58","44.85","46.53","70.55","45.65","46.75","70.55","39.09","48.42","45.99","51.75","45.65","39.09","70.55"
"MANITOWOC","CHARGE","10005067","VITAMIN B2 (RIBOFLAVIN)","84252","175.00","88.54","148.75","88.25","111.64","148.75","89.35","99.60","148.75","94.76","93.52","106.75","140.00","104.54","94.56","98.11","148.75","96.25","98.57","148.75","82.41","102.09","96.97","109.10","96.25","82.41","148.75"
"MANITOWOC","CHARGE","10005071","VASCULAR ENDOTHELIAL GF","83520","236.00","119.41","200.60","119.01","150.55","200.60","120.50","134.32","200.60","127.80","126.12","143.96","188.80","140.98","127.52","132.31","200.60","129.80","132.93","200.60","111.14","137.67","130.78","147.13","129.80","111.14","200.60"
"MANITOWOC","CHARGE","10005072","ALPHA THALASSEMIA GENE ANALYSIS","81257","586.00","296.49","498.10","295.51","373.82","498.10","299.21","333.51","498.10","317.32","313.16","357.46","468.80","350.06","316.64","328.53","498.10","322.30","330.07","498.10","275.97","341.84","324.72","365.33","322.30","275.97","498.10"
"MANITOWOC","CHARGE","10005073","RUFINAMIDE, HPLC 1-3","80339","233.00","117.89","198.05","117.50","148.64","198.05","118.97","132.61","198.05","126.17","124.52","142.13","186.40","139.19","125.90","130.63","198.05","128.15","131.24","198.05","109.73","135.92","129.11","145.26","128.15","109.73","198.05"
"MANITOWOC","CHARGE","10005074","COCHLEAR AB 68KD","84181","142.00","71.85","120.70","71.61","90.58","120.70","72.50","80.82","120.70","76.89","75.89","86.62","113.60","84.83","76.73","79.61","120.70","78.10","79.98","120.70","66.87","82.84","78.69","88.53","78.10","66.87","120.70"
"MANITOWOC","CHARGE","10005097","PELVIC EXAM UNDER ANESTHESIA","57410","5,350.00","2,271.02","4,547.50","2,252.08","2,989.76","4,547.50","2,337.54","3,230.44","4,547.50","2,269.35","2,389.12","3,263.50","4,280.00","2,749.79","2,571.83","2,694.32","4,547.50","2,942.50","2,718.60","4,547.50","2,423.19","3,065.85","2,570.10","2,946.90","2,942.50","2,252.08","4,547.50"
"MANITOWOC","CHARGE","10005111","ORGANIC ACIDS, QUANT, URINE","83919","245.00","123.96","208.25","123.55","156.29","208.25","125.09","139.44","208.25","132.67","130.93","149.45","196.00","146.36","132.38","137.35","208.25","134.75","138.00","208.25","115.38","142.92","135.76","152.74","134.75","115.38","208.25"
"MANITOWOC","CHARGE","10005114","LACOSAMIDE","80235","242.00","122.44","205.70","122.04","154.38","205.70","123.56","137.73","205.70","131.04","129.33","147.62","193.60","144.56","130.76","135.67","205.70","133.10","136.31","205.70","113.97","141.17","134.10","150.87","133.10","113.97","205.70"
"MANITOWOC","CHARGE","10005116","PARECHOVIRUS","87798","200.00","101.19","170.00","100.86","127.58","170.00","102.12","113.83","170.00","108.30","106.88","122.00","160.00","119.47","108.07","112.13","170.00","110.00","112.65","170.00","94.19","116.67","110.83","124.69","110.00","94.19","170.00"
"MANITOWOC","CHARGE","10005118","RRX TC99M TILMANOCEPT </=0.5 MCI","A9520","1,310.00","450.90","1,113.50","411.60","562.51","1,113.50","543.78","422.87","1,113.50","438.98","583.74","799.10","1,048.00","664.43","556.23","584.00","1,113.50","720.50","453.92","1,113.50","583.34","757.97","622.51","727.05","720.50","411.60","1,113.50"
"MANITOWOC","CHARGE","10005124","EBV BY PCR QUALITATIVE","87798","266.00","134.59","226.10","134.14","169.69","226.10","135.82","151.39","226.10","144.04","142.15","162.26","212.80","158.90","143.73","149.13","226.10","146.30","149.83","226.10","125.27","155.17","147.40","165.83","146.30","125.27","226.10"
"MANITOWOC","CHARGE","10005125","MGMT, METHYLATION ANALYSIS","81287","422.00","213.52","358.70","212.81","269.20","358.70","215.47","240.17","358.70","228.52","225.52","257.42","337.60","252.09","228.03","236.58","358.70","232.10","237.70","358.70","198.73","246.17","233.85","263.09","232.10","198.73","358.70"
"MANITOWOC","CHARGE","10005128","HEMOGLOBIN VARIANT QUANTITATION","83021","98.00","49.58","83.30","49.42","62.52","83.30","50.04","55.78","83.30","53.07","52.37","59.78","78.40","58.54","52.95","54.94","83.30","53.90","55.20","83.30","46.15","57.17","54.31","61.10","53.90","46.15","83.30"
"MANITOWOC","CHARGE","10005131","ETONOGESTREL (NEXPLANON) IMPLANT","J7307","1,950.00","914.37","1,657.50","957.37","1,221.07","1,657.50","972.15","935.71","1,657.50","931.84","1,036.93","1,189.50","1,560.00","1,094.88","1,023.06","1,071.70","1,657.50","1,072.50","1,454.72","1,657.50","965.93","1,210.95","1,089.07","1,236.04","1,072.50","914.37","1,657.50"
"MANITOWOC","CHARGE","10005137","TRICHOMONAS VAGINALIS, RNA","87661","206.00","82.32","175.10","36.92","44.29","175.10","44.29","123.60","175.10","73.83","97.91","125.66","164.80","145.33","46.06","46.06","175.10","113.30","29.54","175.10","116.29","138.06","96.35","114.06","113.30","29.54","175.10"
"MANITOWOC","CHARGE","10005138","CALPROTECTIN, FECAL","83993","372.00","45.05","316.20","20.20","24.25","316.20","24.25","223.20","316.20","30.28","53.57","226.92","297.60","79.53","25.22","25.22","316.20","204.60","16.14","316.20","63.61","75.55","52.71","62.42","204.60","16.14","316.20"
"MANITOWOC","CHARGE","10005141","CYP2D6 GENE ANALYSIS","81226","1,060.00","536.32","901.00","534.55","676.20","901.00","541.23","603.28","901.00","574.00","566.47","646.60","848.00","633.21","572.77","594.26","901.00","583.00","597.06","901.00","499.19","618.35","587.38","660.84","583.00","499.19","901.00"
"MANITOWOC","CHARGE","10005143","ADENOVIRUS 40/41 ANTIGEN","87301","131.00","66.28","111.35","66.06","83.57","111.35","66.89","74.56","111.35","70.94","70.01","79.91","104.80","78.26","70.79","73.44","111.35","72.05","73.79","111.35","61.69","76.42","72.59","81.67","72.05","61.69","111.35"
"MANITOWOC","CHARGE","10005144","AUTOANTIBODY TO ANTIGEN","83516","131.00","66.28","111.35","66.06","83.57","111.35","66.89","74.56","111.35","70.94","70.01","79.91","104.80","78.26","70.79","73.44","111.35","72.05","73.79","111.35","61.69","76.42","72.59","81.67","72.05","61.69","111.35"
"MANITOWOC","CHARGE","10005145","HLA B57:01 GENOTYPE","81381","240.00","98.42","204.00","83.10","113.06","204.00","86.33","179.26","204.00","89.21","85.86","146.40","192.00","113.15","95.61","100.32","204.00","132.00","103.98","204.00","97.87","125.47","89.83","104.39","132.00","83.10","204.00"
"MANITOWOC","CHARGE","10005150","TRYPSINOGEN","83519","140.00","70.83","119.00","70.60","89.31","119.00","71.48","79.68","119.00","75.81","74.82","85.40","112.00","83.63","75.65","78.49","119.00","77.00","78.86","119.00","65.93","81.67","77.58","87.28","77.00","65.93","119.00"
"MANITOWOC","CHARGE","10005154","INFLIXIMAB ACTIVITY  & NEUT AB","86352","471.00","238.31","400.35","237.52","300.46","400.35","240.49","268.06","400.35","255.05","251.71","287.31","376.80","281.36","254.50","264.06","400.35","259.05","265.30","400.35","221.81","274.76","261.00","293.64","259.05","221.81","400.35"
"MANITOWOC","CHARGE","10005161","VITAMIN B3 (NIACIN)","84591","146.00","73.87","124.10","73.63","93.14","124.10","74.55","83.09","124.10","79.06","78.02","89.06","116.80","87.22","78.89","81.85","124.10","80.30","82.24","124.10","68.76","85.17","80.90","91.02","80.30","68.76","124.10"
"MANITOWOC","CHARGE","10005168","CATH DRAINAGE SOFT TISSUE GUIDED","10030","610.00","258.94","518.50","256.78","340.89","518.50","266.52","368.33","518.50","258.75","272.40","372.10","488.00","313.53","293.24","307.20","518.50","335.50","309.97","518.50","276.29","349.56","293.04","336.00","335.50","256.78","518.50"
"MANITOWOC","CHARGE","10005171","BREAST BX US GUIDANCE 1ST","19083","5,170.00","2,194.61","4,394.50","2,176.31","2,889.17","4,394.50","2,258.89","3,121.75","4,394.50","2,192.99","2,308.74","3,153.70","4,136.00","2,657.27","2,485.30","2,603.67","4,394.50","2,843.50","2,627.14","4,394.50","2,341.66","2,962.70","2,483.63","2,847.75","2,843.50","2,176.31","4,394.50"
"MANITOWOC","CHARGE","10005172","BREAST BX US GUIDANCE ADDL","19084","3,880.00","1,647.02","3,298.00","1,633.29","2,168.28","3,298.00","1,695.26","2,342.82","3,298.00","1,645.81","1,732.67","2,366.80","3,104.00","1,994.24","1,865.18","1,954.01","3,298.00","2,134.00","1,971.62","3,298.00","1,757.38","2,223.45","1,863.92","2,137.19","2,134.00","1,633.29","3,298.00"
"MANITOWOC","CHARGE","10005175","LOCALIZATION MAMMO GUIDANCE 1ST","19281","1,750.00","535.68","1,487.50","478.10","653.45","1,487.50","637.18","622.65","1,487.50","634.55","670.43","1,067.50","1,400.00","744.45","759.50","797.30","1,487.50","962.50","640.50","1,487.50","654.33","852.25","715.40","835.45","962.50","478.10","1,487.50"
"MANITOWOC","CHARGE","10005176","LOCALIZATION MAMMO GUIDANCE ADDL","19282","1,310.00","556.08","1,113.50","551.44","732.07","1,113.50","572.37","791.01","1,113.50","555.67","585.00","799.10","1,048.00","673.31","629.74","659.73","1,113.50","720.50","665.68","1,113.50","593.34","750.70","629.31","721.58","720.50","551.44","1,113.50"
"MANITOWOC","CHARGE","10005179","LOCALIZATION US GUIDANCE 1ST","19285","1,920.00","660.86","1,632.00","603.26","824.45","1,632.00","796.99","619.78","1,632.00","643.39","855.55","1,171.20","1,536.00","973.82","815.23","855.94","1,632.00","1,056.00","665.28","1,632.00","854.98","1,110.91","912.38","1,065.60","1,056.00","603.26","1,632.00"
"MANITOWOC","CHARGE","10005180","LOCALIZATION US GUIDANCE ADDL","19286","1,440.00","495.65","1,224.00","452.45","618.34","1,224.00","597.74","464.83","1,224.00","482.54","641.66","878.40","1,152.00","730.37","611.42","641.95","1,224.00","792.00","498.96","1,224.00","641.23","833.18","684.29","799.20","792.00","452.45","1,224.00"
"MANITOWOC","CHARGE","10005202","CATH DRAINAGE PERI/RETROPERITONEAL","49406","3,930.00","1,668.24","3,340.50","1,654.33","2,196.22","3,340.50","1,717.11","2,373.02","3,340.50","1,667.02","1,755.00","2,397.30","3,144.00","2,019.94","1,889.21","1,979.20","3,340.50","2,161.50","1,997.03","3,340.50","1,780.02","2,252.11","1,887.94","2,164.73","2,161.50","1,654.33","3,340.50"
"MANITOWOC","CHARGE","10005214","SPEECH EVAL FLUENCY","92521","380.00","175.97","323.00","192.62","256.61","323.00","181.80","237.71","323.00","200.16","183.75","231.80","304.00","215.75","204.82","215.44","323.00","209.00","209.88","323.00","189.11","242.78","218.13","252.03","209.00","175.97","323.00"
"MANITOWOC","CHARGE","10005215","SPEECH EVAL SOUND PRODUCTION","92522","380.00","175.97","323.00","192.62","256.61","323.00","181.80","237.71","323.00","200.16","183.75","231.80","304.00","215.75","204.82","215.44","323.00","209.00","209.88","323.00","189.11","242.78","218.13","252.03","209.00","175.97","323.00"
"MANITOWOC","CHARGE","10005216","SPEECH EVAL& LANG COMPREHENSION","92523","565.00","219.84","480.25","246.57","337.64","480.25","227.75","339.00","480.25","257.47","230.75","344.65","452.00","278.26","265.38","279.22","480.25","310.75","267.36","480.25","246.57","320.81","283.18","332.73","310.75","219.84","480.25"
"MANITOWOC","CHARGE","10005217","VOICE & RESONANCE ANALYSIS","92524","380.00","207.33","323.00","232.54","318.46","323.00","214.81","228.00","323.00","242.82","217.61","231.80","304.00","262.43","250.29","263.38","323.00","209.00","252.15","323.00","232.54","302.59","267.10","313.79","209.00","207.33","323.00"
"MANITOWOC","CHARGE","10005218","MECHANICAL CHEST WALL OSCILLATION","94669","150.00","92.16","127.50","96.22","116.52","127.50","94.70","103.95","127.50","98.31","96.98","91.50","120.00","100.27","97.89","101.59","127.50","82.50","106.66","127.50","84.82","102.42","98.99","109.52","82.50","82.50","127.50"
"MANITOWOC","CHARGE","10005223","INJECT/ASPIRATE SHUNT TUBING","61070","1,200.00","509.39","1,020.00","505.14","670.60","1,020.00","524.31","724.59","1,020.00","509.01","535.88","732.00","960.00","616.78","576.86","604.33","1,020.00","660.00","609.78","1,020.00","543.52","687.67","576.47","660.99","660.00","505.14","1,020.00"
"MANITOWOC","CHARGE","10005225","FLUNITRAZEPAM GC/MS","80346","216.00","109.29","183.60","108.93","137.79","183.60","110.29","122.93","183.60","116.97","115.43","131.76","172.80","129.03","116.71","121.10","183.60","118.80","121.67","183.60","101.72","126.00","119.69","134.66","118.80","101.72","183.60"
"MANITOWOC","CHARGE","10005229","RNA POLYMERASE III AB IGG","83516","160.00","80.95","136.00","80.69","102.07","136.00","81.69","91.06","136.00","86.64","85.51","97.60","128.00","95.58","86.46","89.70","136.00","88.00","90.12","136.00","75.35","93.34","88.66","99.75","88.00","75.35","136.00"
"MANITOWOC","CHARGE","10005230","NEOPTERIN","83520","259.00","131.04","220.15","130.61","165.22","220.15","132.24","147.41","220.15","140.25","138.41","157.99","207.20","154.72","139.95","145.20","220.15","142.45","145.89","220.15","121.97","151.09","143.52","161.47","142.45","121.97","220.15"
"MANITOWOC","CHARGE","10005233","PREGNENOLONE","84140","131.00","66.28","111.35","66.06","83.57","111.35","66.89","74.56","111.35","70.94","70.01","79.91","104.80","78.26","70.79","73.44","111.35","72.05","73.79","111.35","61.69","76.42","72.59","81.67","72.05","61.69","111.35"
"MANITOWOC","CHARGE","10005235","CHRONIC URTICARIA INDEX","86352","260.00","131.55","221.00","131.12","165.86","221.00","132.75","147.97","221.00","140.79","138.95","158.60","208.00","155.32","140.49","145.76","221.00","143.00","146.45","221.00","122.44","151.67","144.08","162.09","143.00","122.44","221.00"
"MANITOWOC","CHARGE","10005245","EPIFIX OR EPICORD PER SQ CM","Q4186","660.00","309.48","561.00","324.03","413.29","561.00","329.03","316.70","561.00","315.39","350.96","402.60","528.00","370.57","346.27","362.73","561.00","363.00","492.37","561.00","326.93","409.86","368.61","418.35","363.00","309.48","561.00"
"MANITOWOC","CHARGE","10005256","FRAGILE X GENE ANALYSIS SCREEN","81243","435.00","220.09","369.75","219.37","277.50","369.75","222.11","247.57","369.75","235.56","232.47","265.35","348.00","259.86","235.05","243.87","369.75","239.25","245.02","369.75","204.86","253.76","241.05","271.19","239.25","204.86","369.75"
"MANITOWOC","CHARGE","10005265","INJECT FORAMEN INITIAL UNILATER","","1,480.00","1,480.00","1,258.00","962.42","1,316.44","1,258.00","1,480.00","1,480.00","1,258.00","1,305.82","1,474.61","902.80","1,184.00","1,480.00","1,480.00","1,480.00","1,258.00","814.00","1,480.00","1,258.00","1,480.00","1,480.00","1,479.78","1,480.00","814.00","814.00","1,480.00"
"MANITOWOC","CHARGE","10005266","INJECT FORAMEN ADDL UNILATERAL","","740.00","740.00","629.00","513.24","659.40","629.00","740.00","740.00","629.00","655.07","728.76","451.40","592.00","740.00","740.00","740.00","629.00","407.00","740.00","629.00","740.00","740.00","739.54","740.00","407.00","407.00","740.00"
"MANITOWOC","CHARGE","10005267","INJECT FORAMEN INITIAL BILATERAL","","2,220.00","2,220.00","1,887.00","1,483.40","2,029.08","1,887.00","2,220.00","2,220.00","1,887.00","2,012.65","2,220.00","1,354.20","1,776.00","2,220.00","2,220.00","2,220.00","1,887.00","1,221.00","2,220.00","1,887.00","2,220.00","2,220.00","2,220.00","2,220.00","1,221.00","1,221.00","2,220.00"
"MANITOWOC","CHARGE","10005268","INJECT FORAMEN ADDL BILATERAL","","1,110.00","471.18","943.50","467.25","620.31","943.50","484.98","670.24","943.50","470.84","495.69","677.10","888.00","570.52","533.59","559.01","943.50","610.50","564.05","943.50","502.75","636.09","533.24","611.41","610.50","467.25","943.50"
"MANITOWOC","CHARGE","10005279","CT LUNG CANCER SCREENING","G0297","890.00","695.77","756.50","718.72","856.08","756.50","417.32","534.00","756.50","634.72","669.64","542.90","712.00","869.65","846.98","853.27","756.50","489.50","717.94","756.50","835.93","860.48","844.93","860.47","489.50","417.32","869.65"
"MANITOWOC","CHARGE","10005292","ALGINATE DRSG OR WOUND FILLER 6 IN","A6199","12.00","5.63","10.20","5.89","7.51","10.20","5.98","5.76","10.20","5.73","6.38","7.32","9.60","6.74","6.30","6.60","10.20","6.60","8.95","10.20","5.94","7.45","6.70","7.61","6.60","5.63","10.20"
"MANITOWOC","CHARGE","10005297","BARTONELLA PCR","87798","191.00","96.64","162.35","96.32","121.84","162.35","97.52","108.70","162.35","103.43","102.07","116.51","152.80","114.10","103.21","107.08","162.35","105.05","107.58","162.35","89.95","111.42","105.84","119.08","105.05","89.95","162.35"
"MANITOWOC","CHARGE","10005299","GLUTAMATE RECEPTOR AB (NMDAG)","86255","227.00","114.85","192.95","114.47","144.81","192.95","115.90","129.19","192.95","122.92","121.31","138.47","181.60","135.60","122.66","127.26","192.95","124.85","127.86","192.95","106.90","132.42","125.79","141.52","124.85","106.90","192.95"
"MANITOWOC","CHARGE","10005302","TRANSCUTANEOUS O2 MEASUREMENT","93998","700.00","371.56","595.00","396.51","459.34","595.00","372.96","413.90","595.00","406.08","388.35","427.00","560.00","428.47","442.86","462.60","595.00","385.00","402.70","595.00","360.07","420.08","411.08","453.43","385.00","360.07","595.00"
"MANITOWOC","CHARGE","10005306","FLT3 EXON 14/15 BY PCR","81245","623.00","315.21","529.55","314.17","397.42","529.55","318.10","354.57","529.55","337.36","332.94","380.03","498.40","372.16","336.64","349.27","529.55","342.65","350.91","529.55","293.39","363.43","345.23","388.40","342.65","293.39","529.55"
"MANITOWOC","CHARGE","10005307","FLT3 CODON D835 BY PCR","81246","623.00","315.21","529.55","314.17","397.42","529.55","318.10","354.57","529.55","337.36","332.94","380.03","498.40","372.16","336.64","349.27","529.55","342.65","350.91","529.55","293.39","363.43","345.23","388.40","342.65","293.39","529.55"
"MANITOWOC","CHARGE","10005308","NPM1 EXON 12 BY PCR","81310","1,130.00","571.74","960.50","569.85","720.85","960.50","576.97","643.12","960.50","611.90","603.88","689.30","904.00","675.03","610.59","633.51","960.50","621.50","636.49","960.50","532.16","659.19","626.17","704.48","621.50","532.16","960.50"
"MANITOWOC","CHARGE","10005311","INSULIN LIKE GROWTH FACTOR BP2","83519","202.00","102.20","171.70","101.87","128.86","171.70","103.14","114.96","171.70","109.38","107.95","123.22","161.60","120.67","109.15","113.25","171.70","111.10","113.78","171.70","95.13","117.84","111.94","125.93","111.10","95.13","171.70"
"MANITOWOC","CHARGE","10005313","21-HYDROXYLASE ANTIBODY","83519","99.00","50.09","84.15","49.92","63.15","84.15","50.55","56.34","84.15","53.61","52.91","60.39","79.20","59.14","53.49","55.50","84.15","54.45","55.76","84.15","46.62","57.75","54.86","61.72","54.45","46.62","84.15"
"MANITOWOC","CHARGE","10005314","INJ/ASPIRATE SMALL JOINT W/US","20604","1,020.00","432.98","867.00","429.37","570.01","867.00","445.66","615.90","867.00","432.66","455.50","622.20","816.00","524.26","490.33","513.68","867.00","561.00","518.31","867.00","461.99","584.52","490.00","561.84","561.00","429.37","867.00"
"MANITOWOC","CHARGE","10005315","INJ/ASPIRATE INTERM JOINT W/US","20606","1,070.00","1,070.00","909.50","894.63","1,070.00","909.50","1,070.00","1,070.00","909.50","1,070.00","1,070.00","652.70","856.00","1,070.00","1,070.00","1,070.00","909.50","588.50","1,070.00","909.50","1,070.00","1,070.00","1,070.00","1,070.00","588.50","588.50","1,070.00"
"MANITOWOC","CHARGE","10005316","INJ/ASPIRATE MAJOR JOINT W/US","20611","1,130.00","1,130.00","960.50","828.63","1,130.00","960.50","991.01","1,130.00","960.50","1,124.35","1,130.00","689.30","904.00","1,130.00","1,130.00","1,130.00","960.50","621.50","1,130.00","960.50","1,130.00","1,130.00","1,130.00","1,130.00","621.50","621.50","1,130.00"
"MANITOWOC","CHARGE","10005330","INJECT MYELOGRAM CERVICAL S&I","62302","3,110.00","1,320.16","2,643.50","1,309.15","1,737.97","2,643.50","1,358.83","1,877.88","2,643.50","1,319.19","1,388.82","1,897.10","2,488.00","1,598.48","1,495.03","1,566.23","2,643.50","1,710.50","1,580.35","2,643.50","1,408.62","1,782.20","1,494.02","1,713.06","1,710.50","1,309.15","2,643.50"
"MANITOWOC","CHARGE","10005331","INJECT MYELOGRAM THORACIC S&I","62303","3,110.00","1,320.16","2,643.50","1,309.15","1,737.97","2,643.50","1,358.83","1,877.88","2,643.50","1,319.19","1,388.82","1,897.10","2,488.00","1,598.48","1,495.03","1,566.23","2,643.50","1,710.50","1,580.35","2,643.50","1,408.62","1,782.20","1,494.02","1,713.06","1,710.50","1,309.15","2,643.50"
"MANITOWOC","CHARGE","10005332","INJECT MYELOGRAM LUMBAR SACRAL S&I","62304","3,120.00","683.28","2,652.00","877.97","1,199.95","2,652.00","772.82","3,120.00","2,652.00","501.38","590.93","1,903.20","2,496.00","835.85","679.22","713.23","2,652.00","1,716.00","891.70","2,652.00","727.27","926.95","626.81","731.95","1,716.00","501.38","3,120.00"
"MANITOWOC","CHARGE","10005333","INJECT MYELOGRAM > 2 REGIONS S&I","62305","4,680.00","1,986.61","3,978.00","1,970.04","2,615.34","3,978.00","2,044.80","2,825.88","3,978.00","1,985.15","2,089.92","2,854.80","3,744.00","2,405.42","2,249.75","2,356.90","3,978.00","2,574.00","2,378.14","3,978.00","2,119.72","2,681.90","2,248.24","2,577.85","2,574.00","1,970.04","3,978.00"
"MANITOWOC","CHARGE","10005336","US BREAST W/AXILLA COMPLETE","76641","915.00","409.91","777.75","416.71","550.02","777.75","381.78","502.47","777.75","453.27","450.56","558.15","732.00","560.77","471.81","494.24","777.75","503.25","592.32","777.75","421.49","534.05","503.50","580.26","503.25","381.78","777.75"
"MANITOWOC","CHARGE","10005337","US BREAST W/AXILLA LIMITED","76642","685.00","306.87","582.25","311.96","411.77","582.25","285.81","376.17","582.25","339.33","337.31","417.85","548.00","419.81","353.21","370.01","582.25","376.75","443.43","582.25","315.54","399.81","376.94","434.40","376.75","285.81","582.25"
"MANITOWOC","CHARGE","10005338","BREAST TOMOSYNTHESIS UNILATERAL","G0279","100.00","42.73","85.00","43.68","56.63","85.00","42.43","58.70","85.00","44.75","45.34","61.00","80.00","52.49","49.07","51.26","85.00","55.00","50.17","85.00","44.16","55.28","49.01","55.83","55.00","42.43","85.00"
"MANITOWOC","CHARGE","10005339","BREAST TOMOSYNTHESIS BILATERAL","G0279","100.00","42.73","85.00","43.68","56.63","85.00","42.43","58.70","85.00","44.75","45.34","61.00","80.00","52.49","49.07","51.26","85.00","55.00","50.17","85.00","44.16","55.28","49.01","55.83","55.00","42.43","85.00"
