name,business_type,state_registered,street_registered,city_registered,zip5_registered,corp_id 
"NATIONAL INSTALLATION, INC.",CORPORATION,AL,,BIRMINGHAM,,207923
"HUFFSTUTLER CHIROPRACTIC HEALTHCARE, INC.",CORPORATION,AL,,SOUTHSIDE,,207929
"A CUSTOMERS CONNECTION, INC.",CORPORATION,AL,,,,208389
"H & J PIZZA COMPANY, INC.",CORPORATION,AL,,ALABASTER,,208390
"SOUTHERN STAR MARINE & INDUSTRIAL FABRICATION, INC.",CORPORATION,AL,,SYLACAUGA,,208391
"BOYKIN RESTORATIONS, INC.",CORPORATION,AL,,NORTHPORT,,208396
"HOLLINGSHEAD CONSTRUCTION, INC.",CORPORATION,AL,,NORTHPORT,,208397
"HWH LAWN CARE, INC.",CORPORATION,AL,,TUSCALOOSA,,208398
"AMERICAN DELI, INC.",CORPORATION,AL,,TUSCALOOSA,,208399
"A. B. WELDING, INC.",CORPORATION,AL,,COKER,,208400
"CAPSTONE INSURANCE GROUP, INC.",CORPORATION,AL,,,,208404
"TED'S CLEANING SERVICE, INC.",CORPORATION,AL,,MONTGOMERY,,208872
"BRICKEN MANAGEMENT GROUP, INC.",CORPORATION,AL,,MONTGOMERY,,208873
"TAEKWONDO ACADEMY, INC.",CORPORATION,AL,,MONTGOMERY,,208874
"CRYSTAL ROGERS, INC.",CORPORATION,AL,,MONTGOMERY,,208875
"SUPERIOR TECHNOLOGY SYSTEMS, INC.",CORPORATION,AL,,MONTGOMERY,,208877
"A. D. PAYNE MUSIC, INC.",CORPORATION,AL,,MONTGOMERY,,208878
"SPIDERWEB PRODUCTIONS, INC.",CORPORATION,AL,,MONTGOMERY,,208879
"CARLISLE MANAGEMENT COMPANY, INC.",CORPORATION,AL,,MONTGOMERY,,208880
"BONNER PRODUCE, INC.",CORPORATION,AL,,,,208882
"MAX, INC.",CORPORATION,AL,,,,208883
"MAGIC MOVERS, INC.",CORPORATION,AL,,THEODORE,,208886
"CENTRAL ALABAMA SIGN & BANNER, LLC",LLC,AL,599C MEMORIAL DRIVE,PRATTVILLE,36067,209533
"H & E ENTERPRISES, INC.",CORPORATION,AL,,TUSKEGEE,,209534
"BULLIT TRUCKING, INC.",CORPORATION,AL,,VINEMONT,,209535
"E. DAINE SHARPE, P.C.",CORPORATION,AL,,DADEVILLE,,209536
"GJC ENTERPRISES, INC.",CORPORATION,AL,,,,209540
"UNIQUE AUTO RESTORATION, INC.",CORPORATION,AL,,,,209542
"MASTER LOANS, INC.",CORPORATION,AL,,,,209543
"LONG'S MACHINE SHOP, INC.",CORPORATION,AL,,MADISON,,209545
"COW PASTURE CAFE, INC.",CORPORATION,AL,,CLANTON,,209546
"CONCRETE PLUS, INC.",CORPORATION,AL,,CLANTON,,209547
"EAGLE CONCRETE, INC.",CORPORATION,AL,,CLANTON,,209550
"280 COMPUTERS, INC.",CORPORATION,AL,,BIRMINGHAM,,209551
"JTB TEXTILES, INC.",CORPORATION,AL,,,,209554
"LARKIN INDUSTRIES, INC.",CORPORATION,AL,,BIRMINGHAM,,209555
"CAHILL, INC.",CORPORATION,AL,,SARALAND,,210208
VISHAL CORPORATION,CORPORATION,AL,,DECATUR,,210211
"MIDDLETON WRECKER & SERVICE, INC.",CORPORATION,AL,,,,210215
"FLAHIVE ACCOUNTING SERVICES, INC.",CORPORATION,AL,,MONTGOMERY,,210216
"SKJ, INC.",CORPORATION,AL,,MONTGOMERY,,210217
"VICTORY EQUIPMENT RENTAL & SALES, INC.",CORPORATION,AL,,BREWTON,,210218
"ROCKET CITY GYMNASTICS CENTER, INC.",CORPORATION,AL,,HUNTSVILLE,,210219
"NATURE'S CHOICE LAWN CARE, INC.",CORPORATION,AL,,HARVEST,,210220
"WORSHIPSERVICE.COM, INC.",CORPORATION,AL,,FLORENCE,,210933
"A.S.C.I., INC.",CORPORATION,AL,,TALLASSEE,,210935
"MEDRESOURCE, INC.",CORPORATION,AL,,ANNISTON,,210936
"DICKERT ENTERPRISE, INC.",CORPORATION,AL,,ANNISTON,,210937
"OMNI CLINIC, P.C.",CORPORATION,AL,,ANNISTON,,210938
"ALABAMA DIRECTORIES, INC.",CORPORATION,AL,,ANNISTON,,210939
"STOCKYARD CAFE, INC.",CORPORATION,AL,,AKRON,,210940
"HB RENOVATIONS, INC.",CORPORATION,AL,,FLORENCE,,210943
"FAST FREIGHT, INC.",CORPORATION,AL,,LIVINGSTON,,210944
"LEE COUNTY AUTO SALES, INC.",CORPORATION,AL,,OPELIKA,,210945
"BQ&S HOMES CENTER, INC.",CORPORATION,AL,,,,210948
"T & D INVESTORS, INC.",CORPORATION,AL,,PELL CITY,,210949
"J AND B ADAMS, INC.",CORPORATION,AL,,PELL CITY,,210950
"AA BELL MINI-STORAGE & RENTALS, INC.",CORPORATION,AL,,RAGLAND,,210951
"SEVENTH CONNECTION CONSTRUCTION, INC.",CORPORATION,AL,,PELL CITY,,210952
"VANCO, INC.",CORPORATION,AL,,,,211513
WILSON PAINT & BODY CORP.,CORPORATION,AL,,COLUMBIANA,,211514
"TJW TRUCKING CO., INC.",CORPORATION,AL,,COLUMBIANA,,211515
"OLDE TOWN DISCOUNT OUTLET, INC.",CORPORATION,AL,,ALABASTER,,211516
"W.O.B., INC.",CORPORATION,AL,,FLORENCE,,211517
"DON'S SALES, INC.",CORPORATION,AL,,BIRMINGHAM,,211518
"WATSON & WATSON BUSINESS ENTERPRISES, INC.",CORPORATION,AL,,BIRMINGHAM,,211519
"WORTHINGTON HOMES, INC.",CORPORATION,AL,,MONTEVALLO,,211520
"A-GROUP, INC.",CORPORATION,AL,,BIRMINGHAM,,211521
"JERRY BRASHER, JR. CONTRACTING, INC.",CORPORATION,AL,,,,211522
"DB SPORTS & ENTERTAINMENT, INC.",CORPORATION,AL,,HUNTSVILLE,,212042
"D.J.C., INC.",CORPORATION,AL,,HUNTSVILLE,,212043
"LBJ AUTOMOTIVE, INC.",CORPORATION,AL,,HUNTSVILLE,,212044
"NEW HOPE TELEPHONE COOPERATIVE LONG DISTANCE, INC.",CORPORATION,AL,NEW HOPE AL,,,212046
"THE BODY CONNECTION, INC.",CORPORATION,AL,,DECATUR,,212051
"BRIDGEPORT SPORTS, INC.",CORPORATION,AL,,SCOTTSBORO,,212052
"STRATTON EYE CARE, P.C.",CORPORATION,AL,,ALABASTER,,212054
"NORTH RIVER TRADING COMPANY, INC.",CORPORATION,AL,,TUSCALOOSA,,212624
"JERRY THOMAS MCKNIGHT, P.C.",CORPORATION,AL,,TUSCALOOSA,,212625
"HANCEVILLE EXPRESS LUBE, INC.",CORPORATION,AL,,HANCEVILLE,,212626
"FOCUS MANAGEMENT GROUP, INC.",CORPORATION,AL,,SCOTTSBORO,,212631
"ONE STOP AUTO SALES, INC.",CORPORATION,AL,,,,212633
"S.W.A.T., INC.",CORPORATION,AL,,NORTHPORT,,212634
CASH MONEY CORPORATION,CORPORATION,AL,,MADISON,,212635
"CAPPS HOLDING, INC.",CORPORATION,AL,,OPELIKA,,213312
"GG&C INVESTMENT, INC.",CORPORATION,AL,,PHENIX CITY,,213313
"HARDEEP MANAGEMENT, INC.",CORPORATION,AL,,,,213314
"LOMILIZER COMPANY, INC.",CORPORATION,AL,,DECATUR,,213315
"FRANK J. GOGAN, M.D., P.C.",CORPORATION,AL,,MONTGOMERY,,213316
"WILHELM RESOURCE COMPANY , INC.",CORPORATION,AL,,,,213320
"D & N EXPRESS, INC.",CORPORATION,AL,,GARDENDALE,,213321
"TERRAPLEX, INC.",CORPORATION,AL,,GARDENDALE,,213322
"THE WORLD'S FINEST PAINTING, INC.",CORPORATION,AL,,BIRMINGHAM,,213324
"DRUQUEST INTERNATIONAL, INC.",CORPORATION,AL,,LEEDS,,213325
"LEVEL 2, INC.",CORPORATION,AL,,,,213772
"TTW CONCRETE, INC.",CORPORATION,AL,,NORTHPORT,,213773
"SOUTHEASTERN ARCHITECTURAL WOODWORKS COMPANY, INC.",CORPORATION,AL,,MOUNDVILLE,,213774
"COMCO WIRELESS, INC.",CORPORATION,AL,,TUSCALOOSA,,213775
"MORRIS FIELD SERVICES, INC.",CORPORATION,AL,,COKER,,213777
"AMERIHOME LENDING, INC.",CORPORATION,AL,,TUSCALOOSA,,213778
"L. B.'S BARBEQUE, INC.",CORPORATION,AL,,FAYETTE,,213780
"RIVIERA FITNESS CENTER OF HOMEWOOD, INC.",CORPORATION,AL,,HOMEWOOD,,213781
"NANOSCIENCE & NANOTECHNOLOGIES, INC.",CORPORATION,AL,,BIRMINGHAM,,213782
I-PEX USA MANUFACTURING INC.,CORPORATION,AL,239 TECHNOLOGY PARKWAY,AUBURN,36830,213783
"CLAYTON NATURALS, INC.",CORPORATION,AL,,BIRMINGHAM,,213784
"WEST ALABAMA DOORS, INC.",CORPORATION,AL,,QUINTON,,213786
"BAKER PROPERTIES, INC.",CORPORATION,AL,,FAIRFIELD,,213787
"COMPLETE FAITH, INC.",CORPORATION,AL,,MIDFIELD,,213789
"SLATTON ENTERPRISES, INC.",CORPORATION,AL,,BIRMINGHAM,,213790
"DID YOU KNOW...COMPUTERS, INC.",CORPORATION,AL,,BIRMINGHAM,,213791
"HERON HOMEBUILDING, INC.",CORPORATION,AL,,KIMBERLY,,213792
"DARRYL CLEARY, INC.",CORPORATION,AL,,BIRMINGHAM,,213793
"D & T SALES, INC.",CORPORATION,AL,,IRONDALE,,213794
"CITY SALES, INC.",CORPORATION,AL,,BIRMINGHAM,,213796
"MERKEL'S ANYTIME TOWING, INC.",CORPORATION,AL,,SYLACAUGA,,214311
"SUMMER ENNIS INTERIORS, INC.",CORPORATION,AL,,,,214313
"CUSTOM LAUNDRY SYSTEMS, INC.",CORPORATION,AL,,THEODORE,,214314
"T FARNELL, INC.",CORPORATION,AL,,,,214315
"SBS/EM & G INFO-TECH, INC.",CORPORATION,AL,,,,214317
"VIRGINIA'S DRESS SHOP, INC.",CORPORATION,AL,,,,214319
"L. C. & SONS TRANSMISSIONS, INC.",CORPORATION,AL,,FLORENCE,,214320
"SMALL BUSINESS NETWORK, INC.",CORPORATION,AL,,TUSCALOOSA,,214321
"THE GREENSBORO WATCHMAN, INC.",CORPORATION,AL,,GREENSBORO,,214322
"RICHARD IZZI, P.C.",CORPORATION,AL,,BIRMINGHAM,,214325
"LAURENDINE LAW FIRM, P.C.",CORPORATION,AL,,,,214326
"JOHN RONALD SPENCER, P.C.",CORPORATION,AL,,,,214327
"DONNIES MARKET, INC.",CORPORATION,AL,,FLORENCE,,214753
"CORCORAN FOREST PRODUCTS, INC",CORPORATION,AL,,PHENIX CITY,,214754
"ARNOLD BELL, INC.",CORPORATION,AL,,FLOMATON,,214757
"ALABAMA AUTO OF OPELIKA, INC.",CORPORATION,AL,,OPELIKA,,214758
"P&W PAINTING, INC.",CORPORATION,AL,,,,214759
"THOMAS J. BONE AUCTION SERVICES, INC.",CORPORATION,AL,,GADSDEN,,214760
"HENDRIX QUALITY TREE CARE, INC.",CORPORATION,AL,,,,214761
"TITAN PROPERTIES, INC.",CORPORATION,AL,,,,214763
"MB ASSOCIATES, INC.",CORPORATION,AL,,FLORENCE,,214764
"TRUCK TRAILER & MOBILE REPAIR SERVICE, INC.",CORPORATION,AL,,HARTSELLE,,214767
"PLAYERS PARADISE, INC.",CORPORATION,AL,,CORDOVA,,214768
"THE DAMASCUS ROAD QUARTET, INC.",CORPORATION,AL,,PHENIX CITY,,214770
"R & J ENTERTAINMENT, INC.",CORPORATION,AL,,ANDALUSIA,,214771
"VALLEY GRANDE GROCERY, INC.",CORPORATION,AL,,SELMA,,214772
"GRIFFITH & ASSOCIATES, INC.",CORPORATION,AL,,HUNTSVILLE,,215364
"URBAN RENAISSANCE, INC.",CORPORATION,AL,,HUNTSVILLE,,215366
ABRAVA CORPORATION,CORPORATION,AL,,HUNTSVILLE,,215368
"HOME ELECTRONIC TECHNOLOGY, INC.",CORPORATION,AL,,,,215370
"PGF G.O.L.F. APPAREL & ACCESSORIES, INC.",CORPORATION,AL,,BIRMINGHAM,,215371
"BURGER MAN, INC.",CORPORATION,AL,,BIRMINGHAM,,215372
"KMW, INC.",CORPORATION,AL,,BIRMINGHAM,,215373
"DRAIN MASTER, INC.",CORPORATION,AL,,BIRMINGHAM,,215374
"RCM PRODUCTION, INC.",CORPORATION,AL,,BIRMINGHAM,,215376
"1GOODIDEA, INC.",CORPORATION,AL,,TRUSSVILLE,,215377
"LISENBY COTTON SERVICES, INC.",CORPORATION,AL,,OZARK,,215930
"SHARK COMPUTERS, INC.",CORPORATION,AL,,COTTONWOOD,,215932
"RICK HALL CONSTRUCTION, INC.",CORPORATION,AL,,,,215934
"ESCAMBIA VAULT & MONUMENT, INC.",CORPORATION,AL,,BREWTON,,215938
"MCDANIEL EQUIPMENT CO., INC.",CORPORATION,AL,,AKRON,,216577
"VIBEZ ENTERTAINMENT TECHNOLOGY COMPANY, INC.",CORPORATION,AL,,,,216579
FNB WEALTH MANAGEMENT INCORPORATED,CORPORATION,AL,,,,216580
"ANTIQUES AT THE LOOP, INC.",CORPORATION,AL,,,,216582
"EAGLE MARINE SERVICES, INC.",CORPORATION,AL,,IRVINGTON,,216583
"DUEITT INSURANCE AGENCY, INC,",CORPORATION,AL,,,,216584
"KOVACK SECURITIES FINANCIAL ADVISORS, INC.",CORPORATION,AL,,,,216587
"COPACETIC MANAGEMENT, INC.",CORPORATION,AL,,,,216589
"DUMAS HEATING & A/C, INC.",CORPORATION,AL,,CODEN,,216591
"AZTEC MARITIME SERVICES, INC.",CORPORATION,AL,,,,216593
"GATOR'S CLUB, INC.",CORPORATION,AL,,,,216594
"HOPPER-MOORE, INC.",CORPORATION,AL,502 WINDSOR TRACE,ENTERPRISE,36330,216905
"A&D CONTRACTORS, INCORPORATED",CORPORATION,AL,,ANNISTON,,216910
"OPUS 48 SCHOOL OF MUSIC, INC.",CORPORATION,AL,,ANNISTON,,216913
"ANTHONY BROWN CONSTRUCTION CO, INC.",CORPORATION,AL,,OHATCHEE,,216914
"PENNY ARCADE, INC.",CORPORATION,AL,,ALBERTVILLE,,216917
"COLONIAL ROOFING COMPANY, INC.",CORPORATION,AL,,MILLBROOK,,216919
STANDARD PROFILE BARBER & STYLE SHOP,CORPORATION,AL,,BIRMINGHAM,,216921
"DAVID R. WINCHESTER, D.M.D., P.C.",CORPORATION,AL,,BIRMINGHAM,,216922
"BERRY & COX AUTOMOTIVE, INC.",CORPORATION,AL,,,,217628
"ROSEBUD PUBLISHING COMPANY, INC.",CORPORATION,AL,,OZARK,,217629
"SKY CONTRACTORS, INC.",CORPORATION,AL,,SYLACAUGA,,217630
"OHM, INC.",CORPORATION,AL,,MOULTON,,217631
"E-TAX,INC.",CORPORATION,AL,,NORTHPORT,,217633
"MSE, INC.",CORPORATION,AL,,NORTHPORT,,217634
"PRITCHETT ROOF SYSTEMS, INC.",CORPORATION,AL,,,,217635
"TOADSMITH, INC.",CORPORATION,AL,,TUSCALOOSA,,217637
"MOINC, INC.",CORPORATION,AL,,TUSCALOOSA,,217638
"2-C COMMUNICATIONS, INC.",CORPORATION,AL,,DEMOPOLIS,,217639
"REAL ESTATE OPTIONS, INC.",CORPORATION,AL,,PRATTVILLE,,217640
"LA CUSTOM BUILDERS, INC.",CORPORATION,AL,,PRATTVILLE,,217641
CERTIFIED WATER WORKS CORPORATION,CORPORATION,AL,,LOUISVILLE,,218272
"PROJECT MATERIALS MANAGEMENT, INC.",CORPORATION,AL,,,,218273
"BCC ENTERPRISES, INC.",CORPORATION,AL,,,,218274
"THE HEALING GARDENS, INC.",CORPORATION,AL,,ALABASTER,,218275
"PIKE EXPRESS, INC.",CORPORATION,AL,,ALABASTER,,218277
"GUERCIO ENTERPRISES, INC.",CORPORATION,AL,,,,218279
"JWH, INC.",CORPORATION,AL,,MONTEVALLO,,218282
"REVOLUTION WEB DEVELOPMENT, INC.",CORPORATION,AL,,CHELSEA,,218283
"M & W PEST DEFENSE, INC.",CORPORATION,AL,,,,218284
"TOTAL UNITY, INC.",CORPORATION,AL,,DOLOMITE,,218285
"REID & BOYD DEVELOPMENT, INC.",CORPORATION,AL,,BIRMINGHAM,,218286
"STANDARD STATION, INC.",CORPORATION,AL,,BIRMINGHAM,,218287
"ROEBUCK TRADING, INC.",CORPORATION,AL,,BIRMINGHAM,,218288
"MARLOW PAINTING, INC.",CORPORATION,AL,,TRUSSVILLE,,218289
"TOP GUN TOWERS, INC.",CORPORATION,AL,,,,218290
"MTB GROUP, INC.",CORPORATION,AL,,MONTGOMERY,,218777
"NEW XTECH SOFT, INC.",CORPORATION,AL,,,,218778
"AQUATIC AGRICULTURE, INC.",CORPORATION,AL,,BIRMINGHAM,,218779
"DRILLSMITH, INC.",CORPORATION,AL,,BIRMINGHAM,,218780
"OPEN GATE MEDIA, INC.",CORPORATION,AL,,BIRMINGHAM,,218782
"NEW MARKET OUTREACH SERVICE, INC.",CORPORATION,AL,,NEW MARKET,,218784
"ISLANDER'S MASONRY, INC.",CORPORATION,AL,,HARVEST,,218785
"JEDORI PC SERVICES, INC.",CORPORATION,AL,,HUNTSVILLE,,218786
"PCF REALTY, INC.",CORPORATION,AL,,HUNTSVILLE,,218787
"CPA PROFESSIONALS, INC.",CORPORATION,AL,,,,218792
"TOP DOG PAINTING & REPAIRS, INC.",CORPORATION,AL,,DADEVILLE,,219149
"ROBERT L TATUM, P.C.",CORPORATION,AL,,MONTGOMERY,,219151
"BBSMD, P.C.",CORPORATION,AL,,ALEXANDER CITY,,219152
"CREMAILLERE, INC.",CORPORATION,AL,,,,219154
"WOOTEN ENTERPRISES, INC.",CORPORATION,AL,,,,219156
"MOBILE BAY FINANCIAL SERVICES, INC.",CORPORATION,AL,,,,219157
"LEE SELLS OUTFITTER AND GUIDE, INC.",CORPORATION,AL,,EUFAULA,,219161
"INNOVATIVE STRUCTURAL BUILDING CONCEPTS, INC.",CORPORATION,AL,UNION GROVE AL,,,219165
"THE BOTTOM LINE FURNITURE & GIFT CO., INC.",CORPORATION,AL,,CULLMAN,,219706
"PUMPS UNLIMITED, INC.",CORPORATION,AL,,BIRMINGHAM,,219709
NEXT GENERATION SOFTWARE INC.,CORPORATION,AL,,BIRMINGHAM,,219710
"STREET TUNERS, INC.",CORPORATION,AL,,MAYLENE,,219711
"RINGLER ASSOCIATES CENTRAL ALABAMA, INC.",CORPORATION,AL,,BIRMINGHAM,,219713
"WHEELER & ASSOCIATES, INC.",CORPORATION,AL,,BIRMINGHAM,,219714
"WALTON LAW FIRM, P.C.",CORPORATION,AL,,,,220065
"FINISH CARPENTRY SOLUTIONS, INC.",CORPORATION,AL,,,,220066
"LEOPARDS AND LILIES, INC.",CORPORATION,AL,,,,220068
"SHOALS OUTDOOR SPORTS, INC.",CORPORATION,AL,,,,220069
"LARGE CAR EXPRESS, INC.",CORPORATION,AL,,FLATROCK,,220070
"A ""N"" Z INDUSTRIES, INC.",CORPORATION,AL,,SPRINGVILLE,,220072
DING MASTERS,CORPORATION,AL,,,,220074
"D.W. TECH, INC",CORPORATION,AL,,MONTGOMERY,,220076
"FAITH LAKE, INC.",CORPORATION,AL,,MONTGOMERY,,220077
"LUKE EDWARD & COMPANY, INC.",CORPORATION,AL,,,,220081
"GAMEHENDGE, INC.",CORPORATION,AL,5660 OLD SHELL ROAD,MOBILE,36608,220082
"FORTRESS HOLDINGS, INC.",CORPORATION,AL,,WOODVILLE,,220731
"JCL & ASSOCIATES, INC.",CORPORATION,AL,,TRINITY,,220734
"AUTOMATIC TIP TAPPER, INC.",CORPORATION,AL,,MADISON,,220735
"BEST STAMPED CONCRETE, INC.",CORPORATION,AL,,HUNTSVILLE,,220736
"NATIONAL SCOUTING REPORT, INC.",CORPORATION,AL,,,,220737
"ALLIANCE JIU-JITSU, INC.",CORPORATION,AL,,HUNTSVILLE,,220738
"COVENANT PROPERTIES, INC.",CORPORATION,AL,,HUNTSVILLE,,220739
"SYNERGY SALES, INC.",CORPORATION,AL,,HUNTSVILLE,,220740
"BISHOP'S SCANT CITY PHARMACY & GIFTS, INC.",CORPORATION,AL,,ALBERTVILLE,,221234
"B.J. CAMP, INC.",CORPORATION,AL,,WEDOWEE,,221235
"RAUGHTON, INC.",CORPORATION,AL,,WOODLAND,,221236
"ANGELO COMMUNICATIONS, INC.",CORPORATION,AL,,SARALAND,,221238
"MALI'S PLACE, INC.",CORPORATION,AL,,,,221239
"MEDFORD FORD, INC.",CORPORATION,AL,,,,222344
"B & H LOGGING, INC.",CORPORATION,AL,,,,222346
LIGHTING SYSTEMS INC.,CORPORATION,AL,,MILLBROOK,,222348
"INTERNATIONAL CONCRETE BUILDING SYSTEMS, INC.",CORPORATION,AL,,ECLECTIC,,222350
"E. ARNOLD JOHNSON, D.O., P.C.",CORPORATION,AL,,MONTGOMERY,,222351
"NALL'S NEWTON TIRE SERVICE, INC.",CORPORATION,AL,,DEMOPOLIS,,222352
E & E ENTERTAINMENT INC.,CORPORATION,AL,,,,222353
"FREDRICKS IMPORTING, INC.",CORPORATION,AL,,HARTSELLE,,223000
"C & T COLLISION CENTER, INC.",CORPORATION,AL,,CLANTON,,223001
"INDIAN SPRINGS CAR WASH, INC.",CORPORATION,AL,,CHEROKEE,,223003
"AZALEA ORTHOPAEDICS & SPORTS MEDICINE, P.C.",CORPORATION,AL,,,,223004
"STONE SPECIALTIES, INC.",CORPORATION,AL,,,,223005
AIR OF EXCELLENCE INC.,CORPORATION,AL,,,,223006
CANADIAN WARRANTY CORPORATION,CORPORATION,AL,,,,223008
"G.I.G WEAR, INC.",CORPORATION,AL,,MONTGOMERY,,223012
"PATTER, INC.",CORPORATION,AL,,MONTGOMERY,,223013
"KAREN KELLEY, INC",CORPORATION,AL,,,,223017
"DREAM MERCHANTS, INC.",CORPORATION,AL,,TALLADEGA,,223670
"C&C SKYSHOTS + PLUS, INC.",CORPORATION,AL,,,,223671
"SECOND AVENUE DOT COM, INC.",CORPORATION,AL,,DECATUR,,223672
"AMERICAN MORTGAGE PROCESSING SOLUTIONS, INC.",CORPORATION,AL,,,,223673
"DOCKS, WALLS AND LIFTS, INC.",CORPORATION,AL,,,,223675
"SOUTH BAY HOMES, INC.",CORPORATION,AL,,THEODORE,,223676
"BRYANT'S CUSTOM CABINETS, INC.",CORPORATION,AL,,IRVINGTON,,223678
"BECKOLA, INC.",CORPORATION,AL,,,,223679
"DOLLS 2 GO.COM, INC.",CORPORATION,AL,,GADSDEN,,223680
"GARDEN-MAKER DESIGNS, INC.",CORPORATION,AL,,BIRMINGHAM,,223681
"MCGAHA UN-LIMITED ENTERPRISES, INC.",CORPORATION,AL,,MONGOMERY,,223683
104 BEACH CORP.,CORPORATION,AL,,,,223684
"WORD OF MOUTH, INC.",CORPORATION,AL,,MONTGOMERY,,223685
"AVONDALE FOOD MART, INC.",CORPORATION,AL,,BIRMINGHAM,,224064
"WILLIE'S TRUCKING, INC.",CORPORATION,AL,,HENAGAR,,224065
"LABELS UNLIMITED, INC.",CORPORATION,AL,,ALBERTVILLE,,224066
"VICKI'S TOBACCO AND BEVERAGE OUTLET, INC.",CORPORATION,AL,,,,224067
"ALL WRAPPED UP, INC.",CORPORATION,AL,,ODENVILLE,,224068
"J & D PROPERTIES, INC.",CORPORATION,AL,,PELL CITY,,224069
"SOUTHEASTERN REFRACTORY SERVICE, INC.",CORPORATION,AL,,DOLOMITE,,224070
"WILLPOWER, INC.",CORPORATION,AL,,STERRETT,,224071
"CHANDLER FINANCIAL GROUP, INC.",CORPORATION,AL,,,,224077
"HARRELSON MASONRY AND CONSTRUCTION, INC.",CORPORATION,AL,,COLUMBIANA,,224078
"KAMA SALON, INC.",CORPORATION,AL,,HARTSELLE,,224079
DIVERSIFIED CONSTRUCTION SOLUTIONS INCORPORATED,CORPORATION,AL,,,,224744
"3 H STABLES, INC.",CORPORATION,AL,,BROWNSBORO,,224745
"T & R TOURS, INC.",CORPORATION,AL,,GREENSBORO,,224747
"TRANSPORTATION SERVICES, INC.",CORPORATION,AL,,MONTGOMERY,,224748
"MILLENNIUM SERVICES, INCORPORATED",CORPORATION,AL,,MONTGOMERY,,224749
"D & G FABRICATION AND PIPE SUPPORTS, INC.",CORPORATION,AL,,THEODORE,,224751
"DEEP SOUTH MANUFACTURED HOMES, INC.",CORPORATION,AL,,,,224753
"SPICE OF LIFE, INC.",CORPORATION,AL,,SCOTTSBORO,,224754
"NOLRAV HEALTH SERVICES, INC.",CORPORATION,AL,,MONTGOMERY,,224755
"HAB JEWELERS, INC.",CORPORATION,AL,,MONTGOMERY,,224757
"WHITE FARMS FEED & SEED, INC.",CORPORATION,AL,,,,224761
"J AND J ARCHITECTURAL, INC.",CORPORATION,AL,,CLANTON,,224762
"WHITE OAK OUTDOOR COMPANY, INC.",CORPORATION,AL,,CITRONELLE,,224763
"C&S HEALTHY LIVING SOLUTIONS, INC.",CORPORATION,AL,,,,225140
"STARLITE-USA, INC.",CORPORATION,AL,,,,225141
"CONSOLIDATED DESIGN AND MACHINE, INC.",CORPORATION,AL,,,,225142
"ALBERTVILLE AVIATION, INC.",CORPORATION,AL,,,,225143
"2MC, INC.",CORPORATION,AL,,BIRMINGHAM,,225144
NUTRITIONAL SUPPLEMENTS CORPORATION,CORPORATION,AL,,BIRMINGHAM,,225145
"ADEK HOMES, INC.",CORPORATION,AL,,BIRMINGHAM,,225146
"AMERICAN CLAIMS SERVICE, INC.",CORPORATION,AL,,,,225147
"PARAM, INC.",CORPORATION,AL,,ALABASTER,,225148
"TPITOOLS, INC.",CORPORATION,AL,,BIRMINGHAM,,225149
"MONTCLAIR AUTOMOTIVE, INC.",CORPORATION,AL,,BIRMINGHAM,,225150
"J. LISANDRA, INC.",CORPORATION,AL,,BIRMINGHAM,,225151
"J E MAY PROPERTIES, INC.",CORPORATION,AL,,,,225152
"BOUNCE-A-RAMA, INC.",CORPORATION,AL,,OHATCHEE,,225153
"ALBIA STEERS INSURANCE AGENCY, INC.",CORPORATION,AL,,SYLACAUGA,,225156
"ALABAMA WRESTLING CLUB, INC.",CORPORATION,AL,,HOMEWOOD,,225158
"HUNDAL ENTERPRISES, INC",CORPORATION,AL,,,,225160
"WHOLESALE COMMERCIAL LAUNDRY EQUIPMENT SE, INC.",CORPORATION,AL,,SOUTHSIDE,,225675
"SPINAL CARE AND WELLNESS CLINIC, INC.",CORPORATION,AL,,WINFIELD,,225677
"OSCEOLA, INC.",CORPORATION,AL,,,,225679
"CONTE ENTERPRISES, INC.",CORPORATION,AL,,,,225680
280 MEDICAL SUPPLY INC,CORPORATION,AL,,CHELSEA,,225681
"H. L. SHORT, INC.",CORPORATION,AL,,ANDALUSIA,,225682
"PHOENIX EMERGENCY CARE, P.C.",CORPORATION,AL,,,,225683
"BURKE, BEUOY & MAZE, P.C.",CORPORATION,AL,,,,225684
"THE LAICOS CLUB, INC.",CORPORATION,AL,,MONTGOMERY,,225685
"FREEDOM TRANSPORTATION, INC.",CORPORATION,AL,,HUNTSVILLE,,225686
"5 POINTS PACKAGE STORE, INC.",CORPORATION,AL,,BIRMINGHAM,,225687
"QUICK CLEAN CONTRACTORS, INC.",CORPORATION,AL,,BIRMINGHAM,,225688
"FCT, INC.",CORPORATION,AL,,HUNTSVILLE,,225689
"ECLECTIC HODGEPODGE, INC.",CORPORATION,AL,,HARVEST,,225690
"PARAGON LIMITED, INC.",CORPORATION,AL,,,,225692
"SMITHVILLE, INC.",CORPORATION,AL,,,,225693
EXPANSION JOINTS INCORPORATED,CORPORATION,AL,,DECATUR,,225695
"TRADITIONS BANCSHARES, INC.",CORPORATION,AL,,,,225696
"HAA COMPANY, INC.",CORPORATION,AL,,BIRMINGHAM,,226162
"T & C FOODS, INC.",CORPORATION,AL,,,,226163
"RIVER ROAD AUTO SALES, INC.",CORPORATION,AL,,CORDOVA,,226166
