property_id,physical_address,year_built,book,page,sale_date,sale_price,county,state,source_url
8801991221,VA-LEE BEACH RD,1987,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801990316,RHODES DR,1960,240,142,2016-07-14 00:00:00,32000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801990436,RHODES DR,1989,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801990557,RHODES DR,2002,237,427,2015-07-01 00:00:00,70000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801990677,RHODES DR,1972,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801991707,RHODES DR,1985,241,400,2017-01-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801990825,VA-LEE BEACH RD,1970,245,80,2018-08-06 00:00:00,55000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801899793,VA-LEE BEACH RD,1970,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801898426,VA-LEE BEACH RD,,209,483,2006-07-17 00:00:00,148000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801898651,VA-LEE BEACH RD,,209,483,2006-07-17 00:00:00,148000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812302833,COUNTRY ESTATE RD,,213,608,2007-08-09 00:00:00,122000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812303825,COUNTRY ESTATE RD,,181,879,1999-03-05 00:00:00,40000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812304817,COUNTRY ESTATE RD,,244,461,2018-05-18 00:00:00,43000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812305828,COUNTRY ESTATE RD,2005,241,372,2017-01-26 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812306911,COUNTRY ESTATE RD,1997,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812308927,COUNTRY ESTATE RD,,247,321,2019-05-24 00:00:00,37000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812319010,COUNTRY ESTATE RD,,242,809,2017-09-28 00:00:00,65000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812410003,COUNTRY ESTATE RD,,245,343,2018-09-04 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812411006,COUNTRY ESTATE RD,,180,753,1998-10-21 00:00:00,50000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812411099,COUNTRY ESTATE RD,,184,316,2000-02-08 00:00:00,50000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812412192,COUNTRY ESTATE RD,,210,172,2006-10-03 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812413187,COUNTRY ESTATE RD,,211,418,2007-01-18 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812414281,COUNTRY ESTATE RD,,213,404,2007-07-19 00:00:00,250000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812415274,COUNTRY ESTATE RD,,207,232,2005-12-21 00:00:00,165000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812416288,COUNTRY ESTATE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812417371,COUNTRY ESTATE RD,,193,121,2002-11-22 00:00:00,50000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812418355,COUNTRY ESTATE RD,,195,275,2003-04-30 00:00:00,51500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812419451,COUNTRY ESTATE RD,,195,6,2005-08-19 00:00:00,160000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812510435,COUNTRY ESTATE RD,,202,70,2004-10-13 00:00:00,125000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812511520,COUNTRY ESTATE RD,,206,915,2005-12-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812512515,COUNTRY ESTATE RD,,180,463,1998-09-23 00:00:00,32000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812513601,COUNTRY ESTATE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812513695,COUNTRY ESTATE RD,,201,641,2004-09-16 00:00:00,70000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812514829,COUNTRY ESTATE RD,2001,180,596,1998-09-30 00:00:00,31000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812515829,COUNTRY ESTATE RD,2003,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812525090,COUNTRY ESTATE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812527014,COUNTRY ESTATE RD,,213,62,2007-06-20 00:00:00,79000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812528029,COUNTRY ESTATE RD,,180,453,1998-09-23 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812529172,COUNTRY ESTATE RD,,228,283,2012-07-30 00:00:00,20000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812621152,COUNTRY ESTATE RD,,228,293,2012-08-01 00:00:00,28500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812610631,COUNTRY ESTATE RD,,209,84,2006-06-15 00:00:00,58000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812519437,COUNTRY ESTATE RD,2000,243,224,2017-12-08 00:00:00,153000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812519437,COUNTRY ESTATE RD,2000,243,224,2017-12-08 00:00:00,153000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812518346,COUNTRY ESTATE RD,,236,866,2015-05-29 00:00:00,15000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812517245,COUNTRY ESTATE RD,2006,201,677,2004-09-22 00:00:00,36000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812516128,COUNTRY ESTATE RD,,181,280,1998-12-22 00:00:00,13000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812514039,COUNTRY ESTATE RD,2000,184,386,2000-02-16 00:00:00,18000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812513045,COUNTRY ESTATE RD,,196,38,2003-06-30 00:00:00,18000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812512051,COUNTRY ESTATE RD,,180,655,1998-10-08 00:00:00,13000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812501957,COUNTRY ESTATE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812500963,COUNTRY ESTATE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812409960,COUNTRY ESTATE RD,,202,272,2004-11-01 00:00:00,65000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812407882,COUNTRY ESTATE RD,2001,188,455,2001-09-05 00:00:00,14000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812406779,COUNTRY ESTATE RD,,197,215,2003-09-25 00:00:00,19000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812405795,COUNTRY ESTATE RD,2002,180,361,1998-09-18 00:00:00,28000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812404782,COUNTRY ESTATE RD,2002,197,120,2003-09-11 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812403699,COUNTRY ESTATE RD,,195,828,2003-06-19 00:00:00,20000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812403607,COUNTRY ESTATE RD,,217,260,2008-07-08 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812402614,COUNTRY ESTATE RD,,180,532,1998-09-25 00:00:00,16000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812401611,COUNTRY ESTATE RD,,199,400,2004-03-17 00:00:00,21000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812400519,COUNTRY ESTATE RD,,239,707,2016-05-02 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812309516,COUNTRY ESTATE RD,,218,751,2009-02-24 00:00:00,17000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812307503,COUNTRY ESTATE RD,,180,763,1998-10-21 00:00:00,14000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812305521,COUNTRY ESTATE RD,,180,665,1998-10-08 00:00:00,14000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811196960,SHIFTING SANDS EXT,,202,21,2004-10-07 00:00:00,240000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812107361,SHIFTING SANDS EXT,,204,729,2005-06-02 00:00:00,175000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812108353,SHIFTING SANDS EXT,,231,154,2013-05-22 00:00:00,41000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812109354,SHIFTING SANDS EXT,,201,493,2004-08-31 00:00:00,120000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812200357,SHIFTING SANDS EXT,,245,551,2018-10-01 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812201349,SHIFTING SANDS EXT,,207,504,2006-01-17 00:00:00,165000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812202430,SHIFTING SANDS EXT,,238,104,2015-09-28 00:00:00,60000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8812203443,SHIFTING SANDS EXT,,199,876,2004-04-21 00:00:00,98000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811191501,EDGEWATER RD,2017,242,351,2017-06-29 00:00:00,174000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811191327,EDGEWATER RD,2012,241,320,2017-01-20 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811290990,SHIFTING SANDS RD,,195,536,1980-01-01 00:00:00,287500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811299564,SHIFTING SANDS RD,,195,536,2003-05-20 00:00:00,287500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801935986,SOUND SIDE RD,1916,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811097069,SOUND SIDE RD,1916,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811174351,SOUND SIDE RD,1967,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811178248,SOUND SIDE RD,1997,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811271215,SOUND SIDE RD,1975,205,4,2005-06-16 00:00:00,40000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811261816,SOUND SIDE RD,,237,228,2015-06-15 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811273148,SOUND SIDE RD,1962,222,536,2010-07-30 00:00:00,32000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811375019,SOUND SIDE RD,1930,227,702,2012-05-25 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811-47-0065,SOUND SIDE RD,1998,242,211,2017-06-08 00:00:00,155000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811573252,SOUND SIDE RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811485154,SOUND SIDE RD,1920,114,495,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811279492,SOUND SIDE RD,1927,222,66,2010-05-21 00:00:00,120000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811283747,SOUND SIDE RD,1910,246,42,2018-11-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811180876,EDGEWATER RD,1906,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811180876,EDGEWATER RD,1906,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801861588,SOUND SIDE RD,1925,179,811,1998-07-07 00:00:00,30000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811675259,SOUND SIDE RD,1968,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811273445,SOUND SIDE RD,1962,208,762,2006-05-18 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811270205,SOUND SIDE RD,1972,140,604,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801753120,SOUND SIDE RD,1988,197,627,2003-11-04 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811178408,SOUND SIDE RD,1977,149,735,1982-04-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811075307,SOUND SIDE RD,1993,156,149,1986-10-22 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811373035,SOUND SIDE RD,1975,139,127,1976-02-13 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811279119,SOUND SIDE RD,1978,140,630,1976-11-23 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801741985,SOUND SIDE RD,1999,224,312,2011-03-07 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801754572,SOUND SIDE RD,1983,229,1,2012-10-17 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811098451,EDGEWATER RD,1992,163,31,1990-11-20 00:00:00,500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811098382,EDGEWATER RD,1993,163,202,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811468728,SOUND SIDE RD,1998,213,428,2007-07-19 00:00:00,140000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811378632,BRIDGE PATH RD,1997,175,790,1996-10-09 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811099144,EDGEWATER RD,2008,240,345,2016-08-10 00:00:00,145000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801856668,SOUND SIDE RD,,230,738,2013-04-12 00:00:00,49500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811385245,BRIDGE PATH RD,2006,228,299,2012-08-03 00:00:00,220000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811375892,BRIDGE PATH RD,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801960109,SOUND SIDE RD,2002,239,411,2016-03-07 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801869114,SOUND SIDE RD,,241,242,2016-12-29 00:00:00,12500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801867087,SOUND SIDE RD,2002,245,718,2018-10-25 00:00:00,18500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801866081,SOUND SIDE RD,2002,194,708,2003-03-27 00:00:00,74000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801855985,SOUND SIDE RD,2006,222,532,2010-07-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801854899,SOUND SIDE RD,,206,527,2005-10-20 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801853893,SOUND SIDE RD,,206,527,2005-10-20 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801853707,SOUND SIDE RD,,207,15,2005-12-05 00:00:00,21000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801757626,SOUND SIDE RD,1900,205,172,2005-07-06 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8801754827,SOUND SIDE RD,,205,172,2005-07-06 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811460071,SOUND SIDE RD,,243,620,2018-01-26 00:00:00,55000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811464993,SOUND SIDE RD,2019,245,546,2018-09-26 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811372473,SOUND SIDE RD,2016,236,769,2015-05-20 00:00:00,20000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811270457,SOUND SIDE RD,1986,208,768,2006-05-18 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811270457,SOUND SIDE RD,,208,768,2006-05-18 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811381149,BRIDGE PATH RD,2008,208,772,2006-05-18 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8811560913,SOUND SIDE RD,2007,215,597,2008-02-22 00:00:00,70000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8800868118,RIVERNECK RD,1961,230,244,2013-02-20 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810162358,RIVERNECK RD,1974,183,510,1999-10-14 00:00:00,30000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810163388,RIVERNECK RD,,169,59,1993-12-06 00:00:00,2000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810165423,RIVERNECK RD,1987,239,772,2016-05-12 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810165508,RIVERNECK RD,1989,147,206,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
