name,city,state,address,website
LUTHER BURBANK ELEMENTARY,SANTA ROSA,CA,203 S. A ST.,"https://www.lbsd.k12.ca.us/"
CROWELL ELEMENTARY,TURLOCK,CA,118 N. AVE.,"https://www.turlock.k12.ca.us/crowell"
WHEELOCK EL,LUBBOCK,TX,3008 42ND ST,"https://www.lubbockisd.org/wheelock"
PONDEROSA ELEMENTARY SCHOOL,AURORA,CO,1885 SOUTH LIMA STREET,"https://www.cherrycreekschools.org/ponderosa"
FULLERTON UNION HIGH,FULLERTON,CA,201 E. CHAPMAN AVE.,"https://www.fjuhsd.org/Domain/9"
ROCKRIMMON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,194 W MIKADO DRIVE,"https://rockrimmon.asd20.org/"
CLIFTON ELEMENTARY SCHOOL,CLIFTON,CO,3276 F ROAD,"http://cliftones.dekalb.k12.ga.us/"
EL #22,MCKINNEY,TX,1 DUVALL ST,"https://www.har.com/school/043907127/el-22"
YOUTH CONNECTIONS CHARTER HS,CHICAGO,IL,10 W 35TH ST,"https://yccs.us/"
OAK SPRINGS SCHOOL,PROVO,UT,1300 E CENTER,"https://provo.edu/news/oak-springs-school-greenhouse/"
LOIS & JERRY TARKANIAN MIDDLE SCHOOL,LAS VEGAS,NV,5800 W. PYLE AVE.,"https://www.tarkanianms.org/"
BRIDGES COMMUNITY DAY,GLENDORA,CA,1505 S. SUNFLOWER AVE,"https://bridges-capousd-ca.schoolloop.com/"
21ST CENTURY LEARNING ACADEMY/KIOWA COUNTY,GREENSBURG,KS,730 S. MAIN,"http://mullinville.org/"
BONNIE BRENNAN SCHOOL,WINSLOW,AZ,100 COCHISE,"https://bb.wusd1.org/"
HORACE MANN ELEMENTARY,GLENDALE,CA,501 E. ACACIA AVE.,"https://horacemann.bcsd.com/"
GREENBRIER EAST HIGH SCHOOL,LEWISBURG,WV,273 SPARTAN LANE,"https://gehs.greenbriercountyschools.org/en-US"
DETROIT COMMUNITY SCHOOLS ELEMENTARY,DETROIT,MI,12675 BURT RD,"https://detcomschools.org/"
HIDALGO CO J J A E P,EDINBURG,TX,100 N CLOSNER,"https://schools.texastribune.org/districts/sharyland-isd/hidalgo-county-jjaep/"
CHAPMAN SCHOOL,CHESHIRE,CT,38 COUNTRY CLUB RD.,"http://www.cheshire.k12.ct.us/chapman"
WEBSTER COUNTY HIGH SCHOOL,DIXON,KY,1922 US HWY 41A S,"https://www.webster.kyschools.us/1/Home"
HEBRON VALLEY EL,CARROLLTON,TX,4108 CREEK VALLEY BLVD,"https://www.lisd.net/hebronvalley"
KIPP ZENITH ACADEMY,HOUSTON,TX,11000 SCOTT ST,"https://kipptexas.org/school/kipp-zenith-academy/"
MCCULLOUGH EL SCH,JEANNETTE,PA,213 WATT RD,"https://mccullough-elementary-school.echalksites.com/"
MARJORY VICKERY EL,FLOWER MOUND,TX,3301 WAGER RD,"https://schools.texastribune.org/districts/lewisville-isd/marjory-vickery-elementary-school/"
SANTA MONICA HIGH,SANTA MONICA,CA,601 PICO BLVD.,"https://www.smmusd.org/samohi"
HARLANDALE MIDDLE,SAN ANTONIO,TX,300 W HUFF AVE,"https://www.harlandale.net/hms"
SUMMERWIND SCHOOL OF MATH AND SCIENCE,BOISE,ID,3675 NORTH JULLION WAY,"https://www.westada.org/summerwind"
WHITTLE SPRINGS MIDDLE SCHOOL,KNOXVILLE,TN,2700 WHITE OAK LN,"https://www.knoxschools.org/whittlespringsms"
GALLATIN COUNTY HIGH SCHOOL,WARSAW,KY,70 WILDCAT CIRCLE,"https://www.gallatin.k12.ky.us/1/home"
DR. ULYSSES S. WIGGINS COLLEGE PREPARATORY LAB SCHOO,CAMDEN,NJ,400 MOUNT VERNON STREET,"http://camdencitywiggins.ss12.sharpschool.com/"
SPRING MOUNTAIN J/SHS,LAS VEGAS,NV,2701 E. ST. LOUIS AVE.,"https://www.ccsd.net/schools/contact-information/0846"
PESCADERO HIGH,PESCADERO,CA,350 BUTANO CUT OFF,"https://www.lhpusd.com/Domain/150"
DUVAL PK-8,GRIFFITHSVILLE,WV,5304 STRAIGHT FORK ROAD,"https://www.duvalyellowjackets.net/"
BAYONNE HIGH SCHOOL,BAYONNE,NJ,669 AVENUE A,"https://www.bboed.org/domain/17"
GLEN ROCK HIGH SCHOOL,GLEN ROCK,NJ,400 HAMILTON AVENUE,"http://highschool.glenrocknj.org/"
INDEPENDENCE EL,LEWISVILLE,TX,2511 WINDHAVEN PKWY,"https://www.lisd.net/independence"
STEPHEN DECATUR MIDDLE SCHOOL,DECATUR,IL,1 EDUCATIONAL PARK,"https://www.dps61.org/sdms"
PUKALANI ELEMENTARY SCHOOL,PUKALANI,HI,2945 IOLANI ST,"https://www.pukalanies.k12.hi.us/"
LATHERS EARLY CHILDHOOD AND KINDERGARTEN CENTER,GARDEN CITY,MI,28351 MARQUETTE AVE,"http://www.gardencityschools.com/schools/lathers_early_childhood_and_kindergarden_center/index.php"
LEWIS FRASIER MIDDLE SCHOOL,HINESVILLE,GA,910 LONG FRASIER DR,"https://www.liberty.k12.ga.us/apps/pages/index.jsp?uREC_ID=200908&type=d"
FRANKLIN SCHOOL,SADDLE BROOK,NJ,95 CALDWELL AVENUE,"https://www.franklinboe.org/"
T. L. WHITEHEAD ELEMENTARY,WOODLAND,CA,624 W. S.WOOD DR.,"https://whitehead.wjusd.org/"
CHEYENNE MOUNTAIN HIGH SCHOOL,COLORADO SPRINGS,CO,1200 CRESTA ROAD,"https://cmhs.cmsd12.org/"
NEW ORLEANS MILITARY & MARITIME ACADEMY,NEW ORLEANS,LA,425 O BANNON STREET,"https://nomma.net/"
GREER MIDDLE,GREER,SC,3032 EAST GAP CREEK ROAD,"https://www.greenville.k12.sc.us/greerms/"
QUEEN KAAHUMANU ELEMENTARY SCHOOL,HONOLULU,HI,1141 KINAU ST,"https://www.qkes.us/"
LINTON MS,PITTSBURGH,PA,250 ASTER ST,"https://www.phsd.k12.pa.us/apps/pages/index.jsp?uREC_ID=762821&type=d"
JOHN W THIMMIG ELEMENTARY SCHOOL,HENDERSON,CO,11453 OSWEGO STREET,"https://www.sd27j.org/thimmig"
PEARL RIDGE ELEMENTARY SCHOOL,AIEA,HI,98-940 MOANALUA RD,"http://pearlrid.k12.hi.us/"
HOPKINSVILLE MIDDLE SCHOOL,HOPKINSVILLE,KY,434 KOFFMAN DRIVE,"http://hopkinsvillemiddle.christian.kyschools.us/"
BARD EARLY COLLEGE HIGH SCHOOL,NEWARK,NJ,321 BERGEN STREET,"https://bhsec.bard.edu/newark/"
CENTENNIAL ELEMENTARY SCHOOL,LEWISTON,ID,815 BURRELL AVE,"https://centennial.nsd131.org/"
MS 137 AMERICA'S SCHOOL OF HEROES,OZONE PARK,NY,109-15 98TH ST,"http://www.heroesofms137.org/"
CLEARWATER ELEMENTARY,BEECH ISLAND,SC,4552 AUGUSTA ROAD,"https://www.acpsd.net/CES"
MT DESERT ISLAND HIGH SCHOOL,BAR HARBOR,ME,1081 EAGLE LAKE ROAD,"http://www.mdirss.org/home/school-directory"
ALISO VIEJO MIDDLE,ALISO VIEJO,CA,111 PARK AVE.,"https://avms-capousd-ca.schoolloop.com/"
CRIM HIGH SCHOOL,ATLANTA,GA,256 CLIFTON ST SE,"https://www.atlantapublicschools.us/crim"
CONSTANTINE HIGH SCHOOL,CONSTANTINE,MI,1 FALCON DR,"https://www.homeofthefalcons.org/"
LADSON ELEMENTARY,LADSON,SC,3321 LADSON ROAD,"https://www.ccsdschools.com/Domain/48"
OREGON HIGH SCHOOL,OREGON,IL,210 S 10TH ST,"https://www.ocusd.net/"
HIGH SCHOOL FOR COMMUNITY LEADERSHIP,JAMAICA,NY,167-01 GOTHIC DR,"http://nychscl.org/"
LINCOLN GRADE SCHOOL,WASHINGTON,IL,303 JACKSON ST,"https://www.d52schools.com/o/lgs"
ST. AMANT MIDDLE SCHOOL,ST. AMANT,LA,44317 HWY 429,"https://www.apsb.org/subhome/StAmantMiddle"
PS 199 JESSIE ISADOR STRAUS,NEW YORK,NY,270 W 70TH ST,"http://ps199pta.org/"
LAKE QUINAULT ELEMENTARY,AMANDA PARK,WA,6130 US HIGHWAY 101,"https://lakequinaultschools.org/"
EUGENE FIELD ELEM.,WEBB CITY,MO,510 S ORONOGO,"https://eugenefield.sjsd.k12.mo.us/"
SANDUSKY MIDDLE SCHOOL,SANDUSKY,OH,318 COLUMBUS AVE,"https://www.scs-k12.net/sandusky_middle_school.aspx"
ROLLING RIDGE ELEMENTARY,STERLING,VA,500 E FREDERICK DR,"https://www.lcps.org/rollingridge"
GEORGE WASHINGTON MIDDLE SCHOOL,ELEANOR,WV,331 ELEANOR CIRCLE,"https://www.putnamschools.com/o/gwms"
MAPLEWOOD ELEMENTARY SCHOOL,GREELEY,CO,1201 21ST AVENUE,"https://www.greeleyschools.org/maplewood"
STOW CREEK TOWNSHIP,BRIDGETON,NJ,11 GUM TREE CORNER ROAD,"http://www.stowcreektwp.com/"
HASTINGS HIGH SCHOOL,HASTINGS,MN,200 GENERAL SIEBEN DR,"http://hs.hastings.k12.mn.us/"
WHITE OAK ELEMENTARY,MORRIS,IL,2001 DUPONT AVE,"https://www.morris54.org/"
BELLEVILLE PS3,BELLEVILLE,NJ,230 JORALEMON ST,"https://3.bellevilleschools.org/"
B L MILLER ELEMENTARY SCHOOL,SEBRING,OH,506 W VIRGINIA AVE,"https://www.sebring.k12.oh.us/2/home"
PAUL KNOX MIDDLE,NORTH AUGUSTA,SC,1804 WELLS ROAD,"https://www.acpsd.net/Domain/16"
FERRY FARM ELEMENTARY,FREDERICKSBURG,VA,20 PENDLETON RD,"https://www.staffordschools.net/Domain/12"
JULIA DE BURGOS,CANOVANAS,PR,CARR 894 BO TORRECILLA ALTA,"https://www.poetryfoundation.org/poets/julia-de-burgos"
CHELSEA ELEM SCHOOL,FRANKFORT,IL,22265 S 80TH AVE,"https://www.illinoisreportcard.com/School.aspx?schoolid=56099157C042002"
JOHN CHAMPE HIGH SCHOOL,ALDIE,VA,41535 SACRED MOUNTAIN STREET,"https://www.lcps.org/JCH"
PLEASANT ACRES ELEM SCHOOL,RANTOUL,IL,1625 SHORT ST,"https://www.rcs137.org/domain/74"
HAINES MIDDLE SCHOOL,ST CHARLES,IL,305 S 9TH ST,"https://www.dailyherald.com/news/20190610/haines-middle-school-is-now-closed-what-will-district-303-do-with-it-next"
MOMENCE HIGH SCHOOL,MOMENCE,IL,101 N FRANKLIN ST,"https://www.mcusd1.net/"
RIDGE HIGH SCHOOL,BASKING RIDGE,NJ,268 SO FINLEY AVE,"http://bernardsboe-ridgehigh.ss5.sharpschool.com/"
TURNER MIDDLE SCHOOL,LITHIA SPRINGS,GA,7101 TURNER DR,"https://tms.dcssga.org/"
LINCOLN COMM HIGH SCHOOL,LINCOLN,IL,1000 PRIMM RD,"https://www.lchsrailers.org/en-US"
HERSHEY ELEMENTARY SCHOOL,LAFAYETTE,IN,7521 E 300 N,"https://hes.tsc.k12.in.us/"
ROUND HILL ELEMENTARY,ROUND HILL,VA,17115 EVENING STAR DR,"https://www.lcps.org/roundhill"
ELEPHANT'S FORK ELEMENTARY,SUFFOLK,VA,2316 WILLIAM REID DR,"https://efes.spsk12.net/"
GREER ELEMENTARY SCHOOL,BRUNSWICK,GA,695 HARRY DRIGGERS BLVD,"https://greer.glynn.k12.ga.us/"
WEST DEPTFORD HIGH SCHOOL,WEST DEPTFORD,NJ,1600 OLD CROWN POINT RD,"http://hs.wdeptford.k12.nj.us/"
HACKETTSTOWN HIGH SCHOOL,HACKETTSTOWN,NJ,701 WARREN STREET,"https://www.hackettstown.org/"
JOHN H. GLENN SCHOOL,PINE HILL,NJ,1005 TURNERVILLE RD,"http://glenn.pinehill.k12.nj.us/"
BRIDGEPORT ELEMENTARY,BRIDGEPORT,WA,1400 TACOMA AVE,"https://www.bridgeport.wednet.edu/"
CUYAHOGA HTS HIGH SCHOOL,CUYAHOGA HEIGHTS,OH,4820 E 71ST ST,"https://www.cuyhts.org/"
WEST SALEM GRADE SCHOOL,WEST SALEM,IL,105 E SCHOOL ST,"https://www.edwardscountyschools.org/vnews/display.v/SEC/West%20Salem%20Grade%20School"
JOHN J LUKANCIC MIDDLE SCH,ROMEOVILLE,IL,725 W NORMANTOWN RD,"https://www.vvsd.org/JJL"
LEESBURG ELEMENTARY SCHOOL,LEESBURG,IN,6250 N OLD SR 15,"https://www.warsaw.k12.in.us/o/leesburg"
DENVER PLACE ELEMENTARY SCHOOL,WILMINGTON,OH,291 LORISH AVE,"https://www.wilmingtoncityschools.com/denver-place-elementary-school/home-1/-/"
WESTSIDE ELEMENTARY SCHOOL,DOUGLAS,GA,311 WESTSIDE DR,"https://www.marietta-city.org/westside"
NEW BERLIN HIGH SCHOOL,NEW BERLIN,IL,PO BOX 230,"https://www.pretzelpride.com/"
DEPUTY ELEMENTARY SCHOOL,DEPUTY,IN,14350 W MULBERRY,"https://www.madison.k12.in.us/deputy-home"
CALVERT HIGH,PRINCE FREDERICK,MD,520 FOX RUN BLVD,"https://chs.calvertnet.k12.md.us/"
BUCKEYE TRAIL MIDDLE SCHOOL,LORE CITY,OH,65553 WINTERGREEN RD,"https://eguernsey.k12.oh.us/middle-school/"
HARDING HIGH SCHOOL,MARION,OH,1500 HARDING HWY E,"https://www.marioncityschools.org/hardinghighschool_home.aspx"
HARLEYVILLE ELEMENTARY,DORCHESTER,SC,1650 EAST MAIN STREET,"https://hes.dorchester4.k12.sc.us/"
SAWTOOTH ELEMENTARY SCHOOL,TWIN FALLS,ID,1771 STADIUM BOULEVARD,"https://sa.tfsd.org/"
ELMWOOD ELEM SCHOOL,ELMWOOD,IL,501 N MORGAN ST,"https://www.elmwood322.com/ees"
WALTER JOHNSON JUNIOR HIGH SCHOOL ACADEMY OF INTERNATIONAL S,LAS VEGAS,NV,7701 DUCHARME AVE.,"https://www.johnsonjhs.org/apps/video/watch.jsp?v=10078740"
MCKENNA ELEMENTARY,MCKENNA,WA,35120 SR 507 SE,"https://www.ycs.wednet.edu/mckenna"
JHS 227 EDWARD B SHALLOW,BROOKLYN,NY,6500 16TH AVE,"https://www.schools.nyc.gov/schools/K227"
MADISON ELEMENTARY SCHOOL,OLYMPIA,WA,1225 LEGION WAY SE,"https://madison.osd.wednet.edu/"
FREMONT H TEED MIDDLE SCHOOL,KUNA,ID,441 EAST PORTER ROAD,"https://www.kunaschools.org/fremont"
EMMA HAVENS YOUNG ELEMENTARY SCHOOL,BRICK,NJ,43 DRUM POINT RD,"https://www.brickschools.org/ehyes/"
HUMANITAS ACAD OF ART AND TECH AT ESTEBAN E. TORRES HIGH #4,LOS ANGELES,CA,4211 DOZIER ST.,"https://haat-lausd-ca.schoolloop.com/"
STADIUM DRIVE ELEMENTARY SCHOOL,YOUNGSTOWN,OH,111 STADIUM DR,"https://www.boardman.k12.oh.us/6/Home"
CONSUELO LOPEZ BENET,CAYEY,PR,CALLE GREGORIO RIOS BO VEGAS,"https://www.spellingcity.com/consuelo-lopez-benet-cayey-pr.html"
PS 289 GEORGE V BROWER,BROOKLYN,NY,900 ST MARKS AVE,"https://www.schools.nyc.gov/schools/K289"
ONTARIO ELEMENTARY SCHOOL,SANDUSKY,OH,924 ONTARIO ST,"https://www.ontarioschools.org/"
BROWNSVILLE AREA MS,BROWNSVILLE,PA,THREE FALCON DRIVE,"https://www.basd.org/"
HINGHAM MIDDLE SCHOOL,HINGHAM,MA,1103 MAIN STREET,"https://hinghamschools.org/hingham-middle-school/"
EMINENCE ELEMENTARY SCHOOL,EMINENCE,IN,6760 N SR 42,"https://www.eminence.k12.in.us/"
WHITNEY M YOUNG EARLY CHILDHOOD,FORT WAYNE,IN,1026 E PONTIAC ST,"https://fortwayneschools.org/young"
VOORHEES MIDDLE SCHOOL,VOORHEES,NJ,1000 HOLLY OAK DR,"https://www.voorhees.k12.nj.us/middle"
JAMES A GARFIELD MIDDLE SCHOOL,GARRETTSVILLE,OH,10231 STATE ROUTE 88,"https://www.garfield.sparcc.org/o/jag-middle-school"
SIERRA BONITA ELEMENTARY,SPANISH FORK,UT,53 S 1800 E,"https://sierrabonita.nebo.edu/"
PARKVIEW JR HIGH SCHOOL,CREVE COEUR,IL,800 GROVELAND ST,"https://www.cusd20.com/o/pjhs"
MELLICHAMP ELEMENTARY,ORANGEBURG,SC,350 MURRAY ROAD,"https://www.ocsdsc.org/Domain/18"
EAST EARLY CHILDHOOD CENTER,FLORISSANT,MO,12555 PARTRIDGE RUN,"https://ees.jacksonr2schools.com/early_childhood"
WOODBURN ELEMENTARY,CAMAS,WA,2400 NE WOODBURN DR,"http://schools.camas.wednet.edu/woodburn/"
CALHOUN HIGH SCHOOL,HARDIN,IL,101 CALHOUN AVE,"https://calhoun40.net/"
LEAVITT AREA HIGH SCHOOL,TURNER,ME,21 MATTHEWS WAY,"https://www.msad52.org/en-US"
D C CANNON EL,QUINLAN,TX,315 S BUSINESS 34,"https://cannon.quinlanisd.net/"
DISCOVERY MIDDLE SCHOOL,GRANGER,IN,10050 BRUMMITT RD,"https://discovery.phmschools.org/"
NORTHMONT HIGH SCHOOL,CLAYTON,OH,4916 NATIONAL RD,"https://www.northmontschools.com/1/Home"
CLARKSDALE HIGH SCHOOL,CLARKSDALE,MS,1101 WILDCAT DRIVE,"https://www.cmsdschools.org/chs"
TEAM ACADEMY CHARTER SCHOOL,NEWARK,NJ,60 PARK PLACE,"https://kippnj.org/schools/kipp-team-academy/"
CORY-RAWSON ELEMENTARY SCHOOL,RAWSON,OH,3930 COUNTY ROAD 26,"http://cory-rawson.k12.oh.us/"
INTERAGENCY PROGRAMS,SEATTLE,WA,2445 3RD AVE S,"https://interagency.seattleschools.org/"
MT HARRISON JR/SR HIGH,HEYBURN,ID,1431 17TH STREET,"https://www.minidokaschools.org/domain/1068"
PAUL G. BLAZER HIGH SCHOOL,ASHLAND,KY,1500 BLAZER BLVD,"https://www.ashland.k12.ky.us/1/Home"
PIMMIT E.C. RESOUCE CTR.,FALLS CHURCH,VA,7510 LISLE AVE,"https://www.fcps.edu/school-center/pimmit-hills-center-early-childhood-special-education"
BOUNDARY COUNTY MIDDLE SCHOOL,BONNERS FERRY,ID,6577 MAIN STREET #100,"https://www.bcsd101.com/"
ONION CREEK ELEMENTARY,COLVILLE,WA,2006 LOTZE CREEK RD,"https://ocsd30.org/"
REEDS ROAD ELEMENTARY SCHOOL,GALLOWAY,NJ,103 SOUTH REEDS ROAD,"http://reedsroad.weebly.com/"
BELLEVILLE HIGH SCHOOL,BELLEVILLE,NJ,100 PASSAIC AVE,"https://hs.bellevilleschools.org/"
MAYSVILLE ES,MAYSVILLE,OK,600 FIRST STREET,"https://www.maysville.k12.ok.us/"
NILES PRIMARY SCHOOL,NILES,OH,960 FREDERICK ST,"https://www.nilescityschools.org/nilesprimaryschool_home.aspx"
MCLENNAN COUNTY CHALLENGE ACADEMY,VALLEY MILLS,TX,ONE EAGLE WAY,"https://www.wacoisd.org/domain/6800"
WINSLOW TOWNSHIP ELEMENTARY SCHOOL ONE,BLUE ANCHOR,NJ,413 INSKIP ROAD,"https://school1.winslow-schools.com/"
HARRIS-LAKE PARK HIGH SCHOOL,LAKE PARK,IA,905 SOUTH MARKET,"https://harris-lp.k12.ia.us/"
UNITY HIGH SCHOOL,MENDON,IL,PO BOX 200,"https://www.unityrockets.com/"
LIBERTY ELEMENTARY SCHOOL,LIBERTY,IL,505 N PARK ST,"https://www.d300.org/les"
ANNA BROCHHAUSEN SCHOOL 88,INDIANAPOLIS,IN,5801 E 16TH ST,"https://myips.org/annabrochhausen/"
SOUTHPORT HIGH SCHOOL,INDIANAPOLIS,IN,971 E BANTA RD,"https://www.perryschools.org/sh/"
ROWENA KYLE ELEMENTARY SCHOOL,PORTAGE,IN,2701 HAMSTROM RD,"https://ky.portage.k12.in.us/"
DELAWARE ELEMENTARY SCHOOL,EVANSVILLE,IN,700 N GARVIN ST,"https://delaware.evscschools.com/"
PHINNEY ELEM,LARNED,KS,523 E 12TH,"https://education.uslocalsearch.info/en/phinney-elementary-school-1-620-285-3181.html"
FAIRDALE ELEMENTARY,FAIRDALE,KY,10104 MITCHELL HILL ROAD,"https://www.jefferson.kyschools.us/schools/profiles/fairdale"
CHURCHILL PARK SCHOOL,LOUISVILLE,KY,435 BOXLEY AVENUE,"https://www.jefferson.kyschools.us/schools/profiles/churchill-park-rehab"
ROMEO MIDDLE SCHOOL,ROMEO,MI,297 PROSPECT ST,"https://romeok12.org/schools/romeo-middle-school/"
SEYMOUR MIDDLE,SEYMOUR,MO,501 E CLINTON AVE,"https://seymourschool.net/schools/middle-school/"
CRAWFORD HIGH SCHOOL,CRAWFORD,NE,908 5TH ST,"https://www.cpsrams.org/"
STODDARD ELEMENTARY SCHOOL,BEATRICE,NE,400 S 7TH ST,"https://www.beatricepublicschools.org/vnews/display.v/SEC/Stoddard"
ELIAS BOUDINOT ELEMENTARY SCHOOL,BURLINGTON,NJ,WEST PEARL & ELLIS STREETS,"https://www.burlingtoncountytimes.com/news/20191004/doane-academy-to-acquire-former-boudinot-school"
MOTT ELEMENTARY SCHOOL,TRENTON,NJ,45 STOKELY AVENUE,"https://www.trentonk12.org/Mottelementary_home.aspx"
BRANCHBURG CENTRAL MIDDLE SCHOOL,BRANCHBURG,NJ,220 BAIRD ROAD,"http://cms.branchburg.k12.nj.us/"
OXFORD CENTRAL SCHOOL,OXFORD,NJ,17 KENT STREET,"https://www.oxfordcentral.org/"
SNYDER PARK ELEMENTARY SCHOOL,SPRINGFIELD,OH,1600 MAIDEN LN,"https://www.scsdoh.org/domain/2237"
PERRY ELEMENTARY SCHOOL,PERRY,OH,1 LEARNING LN,"https://www.perry-lake.org/perryelementaryschool_home.aspx"
GLENDALE-FEILBACH ELEMENTARY SCHOOL,TOLEDO,OH,2317 CASS RD,"https://glendalefeilbachelementary.tps.org/"
ARLINGTON ELEMENTARY SCHOOL,TOLEDO,OH,707 WOODSDALE AVE,"https://www.arlingtonlocalschools.com/"
WAIT PRIMARY ELEMENTARY SCHOOL,STREETSBORO,OH,899 FROST RD,"https://www.areavibes.com/streetsboro-oh/schools/wait+primary+elementary+school-390492303540/"
AUBURN ELEMENTARY SCHOOL,SHELBY,OH,109 AUBURN AVE,"https://shelbyk12.org/auburn/"
SOUTH ABINGTON SCH,CHINCHILLA,PA,640 NORTHERN BOULEVARD,"https://www.ahsd.org/en-US"
WYOMING VALLEY WEST SHS,PLYMOUTH,PA,150 WADHAM STREET,"https://www.wvwsd.org/"
HIGHLAND PRIMARY CENTER,GROVE CITY,PA,611 HIGHLAND AVE,"https://www.grovecity.k12.pa.us/domain/32"
TRAFFORD MS,TRAFFORD,PA,100 E BRINTON AVE,"https://trafford-middle-school.echalksites.com/"
WEIGELSTOWN EL SCH,DOVER,PA,3205 CARLISLE RD,"https://www.doversd.org/schools/weigelstown-elementary/"
LUMBERPORT ELEMENTARY SCHOOL,LUMBERPORT,WV,38 E LYNDON ST,"https://wvde.state.wv.us/ed_directory/index.html?county_id=33&school_id=211"
CORONADO ELEMENTARY SCHOOL,SIERRA VISTA,AZ,5148 CORONADO SCHOOL DR,"https://www.husd.org/coronado"
CENTRAL PRESTON MIDDLE SCHOOL,KINGWOOD,WV,64 WILDCAT WAY,"https://preston-k12.wvnet.edu/cpms/"
SCHOOL NO. 5,PASSAIC,NJ,168 MONROE ST.,"http://www.linden.k12.nj.us/schools/school5/"
JUNCTION ELEMENTARY,ROSEVILLE,CA,2150 ELLISON DR.,"https://www.junctionesd.net/"
LASSEN COUNTY SPECIAL EDUCATION,SUSANVILLE,CA,472-013 JOHNSTONVILLE RD. N.,"http://www.lcoe.org/Departments/Special-Education/index.html"
NORTHERN STAR ONLINE,PLYMOUTH,MN,1820 N XENIUM LN,"https://northernstaronline.org/"
MARTIN ELEMENTARY,SANTA ANA,CA,939 W. WILSHIRE,"https://martin-ssfusd-ca.schoolloop.com/"
MONTEREY COMMUNITY SCHOOL,DENVER,CO,2210 MCELWAIN BLVD,"https://www.mapleton.us/montereycommunity"
BREMEN ELEMENTARY SCHOOL,BREMEN,KY,5000 MAIN ST,"http://bremenelementary.weebly.com/"
LAVINA HIGH SCHOOL,LAVINA,MT,214 1ST ST EAST,"http://www.lavinapublicschools.com/"
LEADERSHIP ACADEMY,AUSTIN,TX,2515 S CONGRESS,"https://www.leadershipacademytx.org/"
MELROSE ELEMENTARY,PLACENTIA,CA,974 S. MELROSE ST.,"https://melrose-lausd-ca.schoolloop.com/"
CHARLES PECK ELEMENTARY,CARMICHAEL,CA,6230 RUTLAND DR.,"https://www.sanjuan.edu/peck"
TAKS,FORT WORTH ISD,TX,100 N UNIVERSITY DR,"https://tea.texas.gov/student-assessment/testing/taks-resources/taks"
LINCOLN ELEMENTARY,ONTARIO,CA,440 N. ALLYN,"https://les.exeter.k12.ca.us/"
THOMSON MIDDLE SCHOOL,CENTERVILLE,GA,301 THOMSON RD,"https://tms.hcbe.net/"
E-17 NE EL SANDSTONE RANCH,EL PASO,TX,6531 BOEING DR,"https://www.har.com/school/071902179/e-17-ne-el-sandstone-ranch"
SAI CAMP CASSIDY LAKE,CHELSEA,MI,18901 WATERLOO RD,"https://needmytranscript.com/MI/Chelsea/sai-camp-cassidy-lake/18901-waterloo-road"
CHICOPEE ELEMENTARY SCHOOL,GAINESVILLE,GA,2029 CALVARY CHURCH RD,"https://cwes.hallco.org/"
MARGARET M. GENERALI ELEMENTARY SCHOOL,WATERBURY,CT,3196 EAST MAIN ST.,"https://www.waterbury.k12.ct.us/18/Home"
SENECA HIGH,LOUISVILLE,KY,3510 GOLDSMITH LANE,"https://www.jefferson.kyschools.us/schools/profiles/seneca"
EWA MAKAI MIDDLE SCHOOL,EWA BEACH,HI,91-6291 KAPOLEI PKWY,"https://www.ewamakai.org/"
WESTSIDE JUNIOR HIGH SCHOOL,WALKER,LA,12615 BURGESS AVENUE,"https://www.westsidegators.org/"
FALLON MEMORIAL SCHOOL,PAWTUCKET,RI,62 LINCOLN AVENUE,"http://fallon.pawtucket.schooldesk.net/"
KEYS EL,EL PASO,TX,313 S RIO VISTA RD,"https://www.sisd.net/keysacademyes"
WILSON ELEMENTARY,SANTA ANA,CA,1317 N. BAKER ST.,"https://wilson.sgusd.k12.ca.us/"
CAMBRIDGE HEIGHTS ELEMENTARY,CITRUS HEIGHTS,CA,5555 FLEETWOOD DR.,"https://www.sanjuan.edu/cambridge"
REBECCA CREEK EL,SPRING BRANCH,TX,125 QUEST AVE,"https://rces.comalisd.org/"
GREGORIO RODRIGUEZ ORAMA,AGUADA,PR,CARR 411 KM.9 INTERIOR BO. ATALAYA,"http://www.gbig.org/buildings/1400245"
LIBERTY MIDDLE SCHOOL,AURORA,CO,21500 EAST DRY CREEK ROAD,"https://www.cherrycreekschools.org/liberty"
EIBER ELEMENTARY SCHOOL,LAKEWOOD,CO,1385 INDEPENDENCE STREET,"https://eiber.jeffcopublicschools.org/"
MONROE ELEMENTARY SCHOOL,BOISE,ID,3615 CASSIA STREET,"https://monroe.boiseschools.org/"
T.R. PAUL ACADEMY OF ARTS & KNOWLEDGE,FT COLLINS,CO,4800 WHEATON DR,"https://www.aakelementary.org/"
CARROLL COUNTY MIDDLE SCHOOL,CARROLLTON,KY,408 5TH ST,"https://www.carroll.kyschools.us/4/Home"
MERCER COUNTY ELEMENTARY SCHOOL,HARRODSBURG,KY,741 TAPP RD,"https://www.mercer.kyschools.us/"
R E A D Y PROGRAM,CHAMPAIGN,IL,45 E UNIVERSITY AVE,"https://www.readyprogram.org/"
WESCOVE ELEMENTARY,WEST COVINA,CA,1010 W. VINE AVE.,"https://wescove.wcusd.org/"
