name,city,state,website 
CELERITY LANIER CHARTER SCHOOL,BATON ROUGE,LA,https://lacharterschools.org/school/celerity-lanier-charter-school/
CELERITY NASCENT CHARTER,LOS ANGELES,CA,HTTP://CELERITYSCHOOLS.ORG
CELERITY OCTAVIA CHARTER,LOS ANGELES,CA,HTTP://CELERITYSCHOOLS.ORG
CELERITY PALMATI CHARTER,NORTH HOLLYWOOD,CA,HTTP://CELERITYSCHOOLS.ORG
CELERITY ROLAS CHARTER,LOS ANGELES,CA,HTTP://WWW.CELERITYSCHOOLS.ORG/CALIFORNIA/
CELERITY SIRIUS CHARTER,COMPTON,CA,nan
CELERITY TROIKA CHARTER,LOS ANGELES,CA,nan
CELERITY WOODMERE CHARTER SCHOOL,HARVEY,LA,nan
CELERYVILLE CHRISTIAN SCHOOL,WILLARD,OH,nan
CELESTE EL,CELESTE,TX,HTTP://WWW.CELESTEISD.ORG
CELESTE H S,CELESTE,TX,HTTP://WWW.CELESTEISD.ORG
CELESTE HENKEL ELEMENTARY,STATESVILLE,NC,HTTP://WWW.ISS.K12.NC.US/SCHOOLS/CELESTE
CELESTE J H,CELESTE,TX,HTTP://WWW.CELESTEISD.ORG
CELESTINE ELEMENTARY SCHOOL,CELESTINE,IN,nan
CELESTINO MAURICIO SOTO JR EL,DALLAS,TX,HTTP://WWW.DALLASISD.ORG/SOTO
CELIA CLINTON ES,TULSA,OK,HTTP://CELIACLINTON.TULSASCHOOLS.ORG
CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC (THE),BRONX,NY,HTTP://WWW.CCBXHSM.ORG
CELIA HAYS EL,ROCKWALL,TX,HTTP://WWW.ROCKWALLISD.COM/DOMAIN/17
CELINA EL,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA ELEMENTARY SCHOOL,CELINA,OH,https://www.celinaschools.org/westschool_home.aspx
CELINA H S,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA HIGH SCHOOL,CELINA,OH,https://www.celinaschools.org/highschool_home.aspx
CELINA INT,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA INTERMEDIATE ELEMENTARY SCHOOL,CELINA,OH,nan
CELINA J H,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA K-8,CELINA,TN,HTTP://WWW.CLAYEDU.COM
CELINA MIDDLE,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA MIDDLE SCHOOL,CELINA,OH,nan
CELINA PRI,CELINA,TX,HTTP://WWW.CELINAISD.COM
CELINA PRIMARY SCHOOL,CELINA,OH,https://www.celinaschools.org/eastschool_home.aspx
CELSO GONZALEZ VAILLANT,LOIZA,PR,nan
CEM COLLEGE-BAYAMON,BAYAMÓN,PR,WWW.CEMCOLLEGE.EDU
CEM COLLEGE-HUMACAO,HUMACAO,PR,WWW.CEMPR.EDU
CEM COLLEGE-MAYAGUEZ,MAYAGUEZ,PR,WWW.CEMCOLLEGE.EDU/CEM/
CEM COLLEGE-SAN JUAN,SAN JUAN,PR,WWW.CEMCOLLEGE.EDU/CEM/
CEMENT ES,CEMENT,OK,HTTP://WWW.CEMENT.K12.OK.US
CEMENT HS,CEMENT,OK,HTTP://WWW.CEMENT.K12.OK.US
CENTAURI HIGH SCHOOL,LA JARA,CO,HTTP://WWW.NORTHCONEJOS.COM
CENTAURI MIDDLE SCHOOL,LA JARA,CO,HTTP://WWW.NORTHCONEJOS.COM
CENTAURUS HIGH SCHOOL,LAFAYETTE,CO,nan
CENTENARY COLLEGE - EDISON CENTER,EDISON,NJ,HTTP://WWW.CENTENARYCOLLEGE.EDU/
CENTENARY COLLEGE - EQUESTRIAN CENTER,LONG VALLEY,NJ,HTTP://WWW.CENTENARYCOLLEGE.EDU/
CENTENARY COLLEGE - PARSIPPANY CENTER,PARSIPPANY,NJ,HTTP://WWW.CENTENARYCOLLEGE.EDU/
CENTENARY COLLEGE OF LOUISIANA,SHREVEPORT,LA,WWW.CENTENARY.EDU
CENTENARY UNIVERSITY,HACKETTSTOWN,NJ,WWW.CENTENARYUNIVERSITY.EDU
CENTENNIAL A SCHOOL FOR EXPEDITIONARY LEARNING,DENVER,CO,HTTP://CENTENNIAL.DPSK12.ORG
CENTENNIAL ACADEMY,ATLANTA,GA,nan
CENTENNIAL ACADEMY,CENTENNIAL PARK,AZ,nan
CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,LITTLETON,CO,nan
CENTENNIAL AREA LEARNING CENTER,CIRCLE PINES,MN,HTTP://WWW.ISD12.ORG/CALC
CENTENNIAL ARTS ACADEMY,GAINESVILLE,GA,HTTP://WWW.GCSSK12.NET/CESWEB
CENTENNIAL AVENUE ELEMENTARY SCHOOL,ROOSEVELT,NY,HTTP://WWW.ROOSEVELTUFSD.ORG
CENTENNIAL BAPTIST SCHOOL,CALDWELL,ID,nan
CENTENNIAL BOCES HIGH SCHOOL,GREELEY,CO,nan
CENTENNIAL CAMPUS MIDDLE,RALEIGH,NC,HTTP://WWW.WCPSS.NET/CENTENNIALMS
CENTENNIAL CONTINUATION HIGH,CORNING,CA,https://www.cuhsdistrict.org/centennial
CENTENNIAL EL,LUBBOCK,TX,https://www.pisd.edu/centennial
CENTENNIAL EL,PLANO,TX,HTTP://WWW.PISD.EDU
CENTENNIAL ELEM SCHOOL,PLANO,IL,nan
CENTENNIAL ELEM SCHOOL,POLO,IL,https://www.u-46.org/Centennial
CENTENNIAL ELEM SCHOOL,STREATOR,IL,nan
CENTENNIAL ELEMENTARY,ALTOONA,IA,HTTP://WWW.SOUTHEASTPOLK.ORG
CENTENNIAL ELEMENTARY,BAKERSFIELD,CA,HTTP://WWW.ROSEDALE.K12.CA.US
CENTENNIAL ELEMENTARY,CENTENNIAL,WY,HTTP://WWW.ACSD1.ORG
CENTENNIAL ELEMENTARY,CIRCLE PINES,MN,HTTP://WWW.ISD12.ORG/CTE/
CENTENNIAL ELEMENTARY,DICKSON,TN,HTTP://CENT.DICKSONCOUNTYSCHOOLS.ORG/
CENTENNIAL ELEMENTARY,FIRESTONE,CO,HTTP://CENTENNIALES.SVVSD.ORG
CENTENNIAL ELEMENTARY,FRESNO,CA,nan
CENTENNIAL ELEMENTARY,RICHFIELD,MN,HTTP://WWW.RICHFIELD.K12.MN.US
CENTENNIAL ELEMENTARY BETHEL,GRAHAM,WA,HTTP://CE.BETHELSD.ORG
CENTENNIAL ELEMENTARY OLYMPIA,OLYMPIA,WA,https://centennial.osd.wednet.edu/
CENTENNIAL ELEMENTARY SCHOOL,BISMARCK,ND,HTTP://WWW.CENTENNIAL.BISMARCKSCHOOLS.ORG
CENTENNIAL ELEMENTARY SCHOOL,BROOMFIELD,CO,HTTP://CENTENNIAL.ADAMS12.ORG
CENTENNIAL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,HTTP://WWW.HSD2.ORG/CES
CENTENNIAL ELEMENTARY SCHOOL,COLUMBUS,NE,https://www.columbuspublicschools.org/o/centennialelementary
CENTENNIAL ELEMENTARY SCHOOL,DADE CITY,FL,HTTP://WWW.PASCO.K12.FL.US
CENTENNIAL ELEMENTARY SCHOOL,EVANS,CO,HTTP://CENTENNIAL.GREELEYSCHOOLS.ORG
CENTENNIAL ELEMENTARY SCHOOL,FARGO,ND,HTTP://WWW.FARGO.K12.ND.US
CENTENNIAL ELEMENTARY SCHOOL,GILBERT,AZ,HTTP://WWW.HUSD.ORG/CENTENNIAL
CENTENNIAL ELEMENTARY SCHOOL,LEWISTON,ID,https://centennial.nsd131.org/
CENTENNIAL ELEMENTARY SCHOOL,LOVELAND,CO,https://www.hsd2.org/CES
CENTENNIAL ELEMENTARY SCHOOL,NAMPA,ID,nan
CENTENNIAL ELEMENTARY SCHOOL,SCIO,OR,HTTP://WWW.SCIO.K12.OR.US/CENTENNIAL/INDEX.HTML
CENTENNIAL ELEMENTARY SCHOOL,SPRINGFIELD,OR,HTTP://BLOG.SPRINGFIELD.K12.OR.US/CENTENNIAL/
CENTENNIAL ELEMENTARY SCHOOL,TUCSON,AZ,HTTP://WWW.FLOWINGWELLS.COM
CENTENNIAL ELEMENTARY SCHOOL,UTICA,NE,nan
CENTENNIAL ELEMENTARY SCHOOL MT VERNON,MOUNT VERNON,WA,http://centennial.mountvernonschools.org/
CENTENNIAL ES,EDMOND,OK,HTTP://EDMONDSCHOOLS.NET
CENTENNIAL H S,FRISCO,TX,HTTP://WWW.FRISCOISD.ORG
CENTENNIAL HIGH,BAKERSFIELD,CA,HTTP://CENTENNIAL.KERNHIGH.ORG
CENTENNIAL HIGH,COMPTON,CA,HTTP://WWW.COMPTON.K12.CA.US
CENTENNIAL HIGH,CORONA,CA,HTTP://WWW.CNUSD.K12.CA.US/CEHS
CENTENNIAL HIGH,ELLICOTT CITY,MD,HTTP://WWW.CENTENNIALEAGLES.ORG/
CENTENNIAL HIGH SCHOOL,BOISE,ID,https://www.westada.org/Domain/51
CENTENNIAL HIGH SCHOOL,CHAMPAIGN,IL,https://centennial.champaignschools.org/
CENTENNIAL HIGH SCHOOL,CIRCLE PINES,MN,HTTP://WWW.ISD12.ORG/CHS/INDEX.HTML
CENTENNIAL HIGH SCHOOL,COLUMBUS,OH,nan
CENTENNIAL HIGH SCHOOL,FORT COLLINS,CO,https://www.fultonschools.org/centennialhs
CENTENNIAL HIGH SCHOOL,FRANKLIN,TN,HTTP://WWW.WCS.EDU
CENTENNIAL HIGH SCHOOL,GRESHAM,OR,HTTP://WWW.EDLINE.NET/PAGES/CENTENNIAL_HIGHSCHOOL
CENTENNIAL HIGH SCHOOL,LAS CRUCES,NM,HTTP://LCPS.K12.NM.US/SCHOOLS/HIGH-SCHOOLS/CENTENNIAL-HIGH-SCHOOL/
CENTENNIAL HIGH SCHOOL,LAS VEGAS,NV,https://www.centennialhighschool.org/
CENTENNIAL HIGH SCHOOL,PEORIA,AZ,HTTP://SCHOOLS.PEORIAUD.K12.AZ.US/SITES/CEHS/PAGES/DEFAULT.ASPX
CENTENNIAL HIGH SCHOOL,PUEBLO,CO,http://centennial.pueblocityschools.us/
CENTENNIAL HIGH SCHOOL,ROSWELL,GA,https://www.fultonschools.org/centennialhs
CENTENNIAL INDEPENDENT STUDY,MADERA,CA,HTTP://WWW.GVUSD.ORG
CENTENNIAL JR HIGH,KAYSVILLE,UT,HTTP://WWW.DAVIS.K12.UT.US/426/SITE/DEFAULT.ASP
CENTENNIAL JR-SR HIGH SCHOOL,UTICA,NE,https://www.centennialbroncos.org/
CENTENNIAL JUNIOR HIGH,NORWALK,CA,nan
CENTENNIAL LANE ELEMENTARY,ELLICOTT CITY,MD,HTTP://CLES.HCPSS.ORG
CENTENNIAL MIDDLE,LINO LAKES,MN,HTTP://WWW.ISD12.ORG/CMS/
CENTENNIAL MIDDLE,PROVO,UT,HTTP://WWW.CMS.PROVO.EDU/
CENTENNIAL MIDDLE SCHOOL,BOULDER,CO,https://cem.bvsd.org/
CENTENNIAL MIDDLE SCHOOL,CASPER,WY,HTTP://WWW.NATRONASCHOOLS.ORG/SCHOOL.PHP?ID=62
CENTENNIAL MIDDLE SCHOOL,DADE CITY,FL,HTTP://WWW.PASCO.K12.FL.US
CENTENNIAL MIDDLE SCHOOL,MONTROSE,CO,nan
CENTENNIAL MIDDLE SCHOOL,PORTLAND,OR,HTTP://WWW.EDLINE.NET/PAGES/CENTENNIAL_MIDDLESCHOOL
CENTENNIAL MIDDLE SCHOOL,SNOHOMISH,WA,https://www.sno.wednet.edu/domain/10
CENTENNIAL MIDDLE SCHOOL,SOUTH LYON,MI,HTTP://WWW.SLCS.US
CENTENNIAL MIDDLE SCHOOL,SPOKANE,WA,HTTP://WWW.WVSD.ORG
CENTENNIAL MIDDLE SCHOOL,YUMA,AZ,HTTP://CENTENNIALMIDDLE.CRANESCHOOLS.ORG/
CENTENNIAL MONTESSORI SCHOOL,SAN MATEO,CA,nan
CENTENNIAL MS,BROKEN ARROW,OK,HTTP://WWW.BASCHOOLS.ORG/
CENTENNIAL PARK SCHOOL,PORTLAND,OR,HTTP://WWW.EDLINE.NET/PAGES/CENTENNIAL_PARK_SCHOOL
CENTENNIAL SCHOOL,BARTLETT,IL,https://www.u-46.org/Centennial
CENTENNIAL SCHOOL,EL PASO,IL,https://www.u-46.org/Centennial
CENTENNIAL SCHOOL,ORLAND PARK,IL,https://www.u-46.org/Centennial
CENTENNIAL SCHOOL,ROOSEVELT,UT,HTTP://DCSD.ORG
CENTENNIAL SCHOOL,SAN LUIS,CO,https://www.centennial.k12.co.us/
CENTENNIAL SCHOOL LEHIGH UNIV,BETHLEHEM,PA,nan
CENTENNIAL VISTA HIGH,CORONA,CA,nan
CENTER,ARLINGTON,TX,nan
CENTER,HOPKINTON,MA,HTTP://WWW.HOPKINTON.K12.MA.US
CENTER,LONGMEADOW,MA,HTTP://CTR.LONGMEADOW.K12.MA.US
CENTER,MATTAPOISETT,MA,HTTP://WWW.OLDROCHESTER.ORG
CENTER,PEABODY,MA,HTTP://WWW.PEABODY.K12.MA.US
CENTER ACADEMY,CORAL SPRINGS,FL,nan
CENTER ACADEMY,MAITLAND,FL,nan
CENTER ACADEMY,PALM HARBOR,FL,nan
CENTER ACADEMY - MANDARIN,JACKSONVILLE,FL,nan
CENTER ACADEMY - ORANGE PARK,ORANGE PARK,FL,nan
CENTER ACADEMY - RIVERVIEW,RIVERVIEW,FL,nan
CENTER ACADEMY - WATERFORD LAKES,ORLANDO,FL,nan
CENTER ACADEMY SMYRNA,SMYRNA,GA,nan
CENTER ADULT,ANTELOPE,CA,https://cas.centerusd.org/
CENTER ALTERNATIVE,KANSAS CITY,MO,HTTP://CENTER.K12.MO.US
CENTER AT RIVERPORT,LOUISVILLE,KY,https://www.freepreschools.org/program/KY-center-at-riverport.html
CENTER AVENUE SCH,BUTLER,PA,HTTP://WWW.EDLINE.NET/PAGES/CENTER_AVENUE_SCHOOL
CENTER CITY HIGH,ESCONDIDO,CA,nan
CENTER CITY PCS BRIGHTWOOD,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER CITY PCS CAPITOL HILL,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER CITY PCS CONGRESS HEIGHTS,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER CITY PCS PETWORTH,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER CITY PCS SHAW,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER CITY PCS TRINIDAD,WASHINGTON,DC,HTTP://WWW.CENTERCITYPCS.ORG
CENTER DRIVE SCHOOL,ORRINGTON,ME,nan
CENTER EL,CENTER,TX,https://epccinc.org/
CENTER EL SCH,PITTSBURGH,PA,nan
CENTER ELEM SCHOOL,FREEPORT,IL,https://www.fsd145.org/center
CENTER ELEM.,KANSAS CITY,MO,HTTP://CENTER.K12.MO.US
CENTER ELEMENTARY,ELVERTA,CA,nan
CENTER ELEMENTARY,FAIRFIELD,CA,HTTP://WWW.TRAVISUSD.ORG/DOMAIN/9
CENTER ELEMENTARY,HANOVER,MA,HTTP://WWW.HANOVERSCHOOLS.ORG
CENTER ELEMENTARY SCHOOL,BROOKFIELD,CT,HTTP://WWW.BROOKFIELD.K12.CT.US/CENTER-ELEMENTARY-SCHOOL
CENTER ELEMENTARY SCHOOL,CHELMSFORD,MA,HTTP://WWW.CHELMSFORD.K12.MA.US/CENTER
CENTER ELEMENTARY SCHOOL,WAYCROSS,GA,https://www.ware.k12.ga.us/o/center-elementary-school
CENTER FOR ACADEMIC SUCCESS #4,DOUGLAS,AZ,HTTP://WWW.CASSCHOOLS.COM
CENTER FOR ACADEMIC SUCCESS #5,SIERRA VISTA,AZ,HTTP://WWW.CASSCHOOLS.COM
CENTER FOR ACADEMIC SUCCESS THE #1,SIERRA VISTA,AZ,HTTP://WWW.CASSCHOOLS.COM
CENTER FOR ACADEMIC SUCCESS THE #2,DOUGLAS,AZ,HTTP://WWW.CASSCHOOLS.COM
CENTER FOR ACADEMIC SUCCESS THE #3,DOUGLAS,AZ,HTTP://WWW.CASSCHOOLS.COM
CENTER FOR ACHIEVEMENT,JOHNSTOWN,PA,nan
CENTER FOR ADVANCED LEARNING,GRESHAM,OR,HTTP://WWW.CALCHARTER.ORG
CENTER FOR ADVANCED LEARNING,LOS ANGELES,CA,HTTP://CENTERADVANCEDLEARNING.ORG
CENTER FOR ADVANCED LEGAL STUDIES,HOUSTON,TX,WWW.PARALEGAL.EDU
CENTER FOR ADVANCED RESEARCH AND TECHNOLOGY,CLOVIS,CA,nan
CENTER FOR ADVANCED STUDIES ON PUERTO RICO AND THE CARIBBEAN,SAN JUAN,PR,CEAPRC.EDU
CENTER FOR ADVANCED TECHNICAL STUDIES,CHAPIN,SC,https://www.lexrich5.org/CATS
CENTER FOR ALLIED HEALTH EDUCATION,BROOKLYN,NY,WWW.CAHE.EDU
CENTER FOR ALTERNATIVE EDUCATION,CARRIERE,MS,nan
CENTER FOR ALTERNATIVE LEARNING,CHICO,CA,HTTP://WWW.CHICOUSD.ORG
CENTER FOR ALTERNATIVE LEARNING,COLLEGE STATION,TX,HTTP://TIMBER.CSISD.ORG
CENTER FOR ALTERNATIVE PROGRAMS,VICKSBURG,MS,nan
CENTER FOR APPLIED BEHAVIORAL INSTRUCTION SCHOOL,WORCESTER,MA,nan
CENTER FOR AUTISM,NEWPORT NEWS,VA,https://www.centerforautism.com/
CENTER FOR AUTISM SPECTRUM AND DEVELOPMENT DISORDERS,NORTHFORD,CT,https://www.aces.org/schools-programs/special-education-schools/center-for-autism-spectrum-and-developmental-disorders/about-us/overview
CENTER FOR CAREER & TECHNICAL EDUCATION,CRESAPTOWN,MD,HTTP://ACPS.ALLCONET.ORG/CCTE/
CENTER FOR CHILDREN TO HEAL AND ACHIEVE (CCHA),ALTON,IL,nan
CENTER FOR COUNTYWIDE PROGRAMS,FLINT,MI,HTTP://WWW.GENESEEISD.ORG
CENTER FOR CREATIVE LEARNING,ELLISVILLE,MO,HTTP://WWW.RSDMO.ORG/CCL
CENTER FOR DIVERSIFIED STUDIES,GLEN ALLEN,VA,nan
CENTER FOR EARLY EDUCATION,WEST HOLLYWOOD,CA,nan
CENTER FOR EARLY INTERVENTION ON DEAFNESS (CEID),BERKELEY,CA,www.ceid.org
CENTER FOR EARLY LRNING-NORTH,COLUMBIA,MO,https://www.cpsk12.org/Page/14076
CENTER FOR ECONOMICOLOGY,GRAND RAPIDS,MI,https://www.grps.org/cfe
CENTER FOR EDUC OPP,TROY,IL,http://www.roe41.org/ceo-etc-stop-leap
CENTER FOR EDUCATIONAL EXCELLENCE,TEMPE,AZ,HTTP://WWW.CEEEAGLES.COM
CENTER FOR EDUCATIONAL OPPORTUNITY,ABERDEEN,MD,HTTP://WWW.EDLINE.NET/PAGES/CENTER_FOR_EDUCATIONA
CENTER FOR ENRICHED STUDIES,LOS ANGELES,CA,nan
CENTER FOR EXCELLENCE IN EDUCATION,BIG BEAR LAKE,CA,nan
CENTER FOR FORENSIC PSYCHIATRY,SALINE,MI,"https://www.michigan.gov/mdhhs/0,5885,7-339-71550_2941_4868_4896_92486-495570--,00.html"
CENTER FOR GIFTED EDUCATION,COLUMBIA,MO,https://www.cpsk12.org/eee
CENTER FOR GLOBAL STUDIES,NORWALK,CT,HTTP://CGS.NORWALKPS.ORG/
CENTER FOR HEARING AND SPEECH,HOUSTON,TX,nan
CENTER FOR INDEPENDENT STUDY,PACIFIC GROVE,CA,nan
CENTER FOR INNOVATIVE LEARNING,OXFORD,NC,HTTP://CIL.GCS.K12.NC.US
CENTER FOR INQUIRY SCHOOL 2,INDIANAPOLIS,IN,https://myips.org/cfischools/cfi-school-2/
CENTER FOR INQUIRY SCHOOL 27,INDIANAPOLIS,IN,https://myips.org/cfischools/cfi-school-27/
CENTER FOR INQUIRY SCHOOL 70,INDIANAPOLIS,IN,https://myips.org/cfischools/cfi-school-70/
CENTER FOR INQUIRY SCHOOL 84,INDIANAPOLIS,IN,https://myips.org/cfischools/cfi-school-84/
CENTER FOR INSTRUCTION TECHNOLOGY & INNOVATION (CITI),MEXICO,NY,WWW.OSWEGOBOCES.ORG/
CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SCH,HOMESTEAD,FL,HTTP://WWW.CENTERFORINTERNATIONALEDUCATION.NET
CENTER FOR LEARNING AND DEVELOPMENT,DESERT HOT SPRINGS,CA,nan
CENTER FOR LEARNING AND EDUCATIONAL SUCCESS,SAN BERNARDINO,CA,https://www.cde.ca.gov/schooldirectory/details?cdscode=36678760128405
CENTER FOR LEARNING INC,COLUMBIA,SC,nan
CENTER FOR LEARNING UNLIMITED,TORRANCE,CA,nan
CENTER FOR LIFELONG LEARNING,PARLIN,NJ,https://www.escnj.us/Domain/145
CENTER FOR MASSAGE,ASHEVILLE,NC,CENTERFORMASSAGE.COM
CENTER FOR NATURAL WELLNESS SCHOOL OF MASSAGE THERAPY,ALBANY,NY,WWW.CNWSMT.COM/
CENTER FOR NEUROSOMATIC STUDIES,CLEARWATER,FL,HTTPS://CNS.EDU/
CENTER FOR SELF DEVELOPMENT,CHESTER,PA,nan
CENTER FOR SPECTRUM SERVICES,KINGSTON,NY,nan
CENTER FOR STUDENT ACHIEVEMENT,JACKSON,OH,HTTP://JCS.K12.OH.US/WORDPRESS/?PAGE_ID=1679
CENTER FOR STUDENT LRNG CS PENNSBURY,LEVITTOWN,PA,HTTP://WWW.CSLCHARTER.ORG
CENTER FOR TEACHING & LEARNING,EDGECOMB,ME,nan
CENTER FOR TEACHING & LEARNING,TOMBALL,TX,nan
CENTER FOR TEACHING AND LEARNING,SPRING,TX,nan
CENTER FOR TECHNICAL EDUCATION INNOVATION,LEOMINSTER,MA,HTTP://WWW.LEOMINSTER.MEC.EDU
CENTER FOR THERAPEUTIC ED. (SE,LOMPOC,CA,nan
CENTER FOR THERAPEUTIC ED. (SE,SANTA BARBARA,CA,nan
CENTER FOR ULTRASOUND RESEARCH & EDUCATION,WHITE PLAINS,NY,WWW.CURE.EDU
CENTER FOR YOUNG CHILDREN,COLLEGE PARK,MD,nan
CENTER GRANGE PRIMARY SCHOOL,ALIQUIPPA,PA,nan
CENTER GROVE ELEMENTARY SCHOOL,GREENWOOD,IN,nan
CENTER GROVE HIGH SCHOOL,GREENWOOD,IN,nan
CENTER GROVE MIDDLE SCHOOL CENTRAL,GREENWOOD,IN,nan
CENTER GROVE MIDDLE SCHOOL NORTH,GREENWOOD,IN,https://www.centergrove.k12.in.us/cgmsn
CENTER GROVE SCHOOL,RANDOLPH,NJ,https://www.rtnj.org/our-schools/center-grove-elementary
CENTER H S,CENTER,TX,https://www.centerisd.org/
CENTER HIGH,ANTELOPE,CA,https://chs.centerusd.org/
CENTER HIGH SCHOOL,CENTER,CO,HTTP://WWW.CENTER.K12.CO.US
CENTER HILL ELEMENTARY SCHOOL,OLIVE BRANCH,MS,HTTP://WWW.DESOTOCOUNTYSCHOOLS.ORG/CHE
CENTER HILL HIGH SCHOOL,OLIVE BRANCH,MS,HTTP://WWW.DESOTOCOUNTYSCHOOLS.ORG/CHHS
CENTER HILL MIDDLE,OLIVE BRANCH,MS,HTTP://WWW.DESOTOCOUNTYSCHOOLS.ORG/CHMS
CENTER HILL SCHOOL,SEARCY,AR,nan
CENTER INT,CENTER,TX,nan
CENTER JOINT JUNIOR HIGH,NORTH HIGHLANDS,CA,nan
CENTER JUNIOR HIGH,ANTELOPE,CA,nan
CENTER JUNIOR HIGH,SIMI,CA,nan
CENTER LINE HIGH SCHOOL,CENTER LINE,MI,HTTP://WWW.CLPS.ORG
CENTER MCMECHEN ELEMENTARY SCHOOL,MCMECHEN,WV,nan
CENTER MIDDLE,AZUSA,CA,https://www.azusa.org/center
CENTER MIDDLE,CENTER,TX,nan
CENTER MIDDLE,KANSAS CITY,MO,HTTP://CENTER.K12.MO.US
CENTER MIDDLE,MANHATTAN BEACH,CA,nan
CENTER MONTESSORI SCHOOL,BRADENTON,FL,nan
CENTER MORICHES HIGH SCHOOL,CENTER MORICHES,NY,HTTP://WWW.CMSCHOOLS.ORG
CENTER MORICHES MIDDLE SCHOOL,CENTER MORICHES,NY,HTTP://WWW.CMSCHOOLS.ORG
CENTER OF APPLIED TECHNOLOGY-NORTH,SEVERN,MD,https://www.catnorth.org/
CENTER OF APPLIED TECHNOLOGY-SOUTH,EDGEWATER,MD,https://www.catsouth.org/
CENTER OF GRAVITY ACADEMY,PLEASANT HILL,CA,nan
CENTER OF LIFE ACADEMY,MIAMI,FL,nan
CENTER PAROCHIAL SCHOOL,EAST EARL,PA,nan
CENTER PLACE RESTORATION SCHOOL,INDEPENDENCE,MO,nan
CENTER POINT EL,CENTER POINT,TX,HTTP://WWW.CPISD.NET
CENTER POINT ELEMENTARY SCHOOL,BIRMINGHAM,AL,HTTP://CENTERPOINTEL.JEFCOED.COM/
CENTER POINT H S,CENTER POINT,TX,HTTP://WWW.CPISD.NET
CENTER POINT HIGH SCHOOL,CENTER POINT,AL,HTTP://CENTERPOINTHIGH.JEFCOED.COM/
CENTER POINT MIDDLE,CENTER POINT,TX,HTTP://WWW.CPISD.NET
CENTER POINT-URBANA HIGH SCHOOL,CENTER POINT,IA,HTTP://WWW.CPUSCHOOLS.ORG
CENTER POINT-URBANA INTERMEDIATE SCHOOL,URBANA,IA,HTTP://WWW.CPUSCHOOLS.ORG
CENTER POINT-URBANA MIDDLE SCHOOL,CENTER POINT,IA,HTTP://WWW.CPUSCHOOLS.ORG
CENTER POINT-URBANA PRIMARY SCHOOL,CENTER POINT,IA,HTTP://WWW.CPUSCHOOLS.ORG
CENTER RIDGE SCHOOL,FRESNO,OH,nan
CENTER ROAD CHRISTIAN ACADEMY,WEST SENECA,NY,nan
CENTER ROAD SCHOOL,VERNON,CT,HTTP://WWW.VERNONSCHOOLS.COM/L1/ELEMENTS/CRS/CRS.HTM
CENTER SCHOOL,EAST HAMPTON,CT,HTTP://WWW.EASTHAMPTONCT.ORG
CENTER SCHOOL,EASTHAMPTON,MA,HTTP://WWW.EPSD.US
CENTER SCHOOL,ELLINGTON,CT,HTTP://WWW.ELLINGTONSCHOOLS.ORG
CENTER SCHOOL,HOLYOKE,MA,nan
CENTER SCHOOL,LITCHFIELD,CT,HTTP://LITCHFIELDSCHOOLS.ORG/LCS/LCS.HTML
CENTER SCHOOL,MINNEAPOLIS,MN,HTTP://WWW.MPLS.K12.MN.US/
CENTER SCHOOL,OLD LYME,CT,HTTP://WWW.REGION18.ORG/PAGE.CFM?P=269
CENTER SCHOOL,SOUTH EASTON,MA,nan
CENTER SCHOOL,STOW,MA,HTTP://CENTER.NRSD.NET
CENTER SCHOOL,WEST WILLINGTON,CT,HTTP://WWW.WILLINGTONPUBLICSCHOOLS.ORG/CES/
CENTER SCHOOL EXTENDED,MINNEAPOLIS,MN,https://education.uslocalsearch.info/en/center-school-extended-1-612-721-1655.html
CENTER SQUARE AMISH SCHOOL,BIRD IN HAND,PA,nan
CENTER SQUARE AMISH SCHOOL,VEVAY,IN,nan
CENTER SQUARE SCHOOL,LOGAN TWP,NJ,https://www.css.logan.k12.nj.us/
CENTER SR. HIGH,KANSAS CITY,MO,HTTP://CENTER@K12.MO.US
CENTER STREET ELEM SCHOOL,FAIRFIELD,IL,nan
CENTER STREET ELEMENTARY,EL SEGUNDO,CA,https://www.centerstreetschool.org/
CENTER STREET ELEMENTARY SCHOOL,NEW IBERIA,LA,https://cse.iberiaschools.org/
CENTER STREET SCHOOL,EL SEGUNDO,CA,nan
CENTER STREET SCHOOL,HORSEHEADS,NY,HTTP://WWW.HORSEHEADSDISTRICT.COM
CENTER STREET SCHOOL,WILLISTON PARK,NY,HTTP://WWW.HERRICKS.ORG
