Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA,AETNA_MCR_ADV,BCBS_2022,CIGNA,MERITAIN,RESERVE_NATIONAL,UHC,UHC_MCR_ADV,UMR
4618067,"86708 Hepatitis Panel, General QST",Inpatient,0309,86708,Hepatitis A antibody (HAAb),,0,60.00,42.00,12.39,59.92,54.00,N/A,N/A,54.00,54.00,54.00,54.00,N/A,54.00
4618067,"86708 Hepatitis Panel, General QST",Outpatient,0309,86708,Hepatitis A antibody (HAAb),,0,60.00,42.00,12.39,59.92,54.00,37.80,59.92,54.00,54.00,54.00,54.00,12.39,54.00
4618068,"86803 Hepatitis Panel, General QST",Inpatient,0309,86803,Hepatitis C antibody,,0,76.00,53.20,14.27,68.40,68.40,N/A,N/A,68.40,68.40,68.40,68.40,N/A,68.40
4618068,"86803 Hepatitis Panel, General QST",Outpatient,0309,86803,Hepatitis C antibody,,0,76.00,53.20,14.27,68.40,68.40,47.88,58.81,68.40,68.40,68.40,68.40,14.27,68.40
4618069,"87340 Hepatitis Panel, General QST",Inpatient,0309,87340,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; hepatitis B surface antigen (HBsAg)",,0,64.00,44.80,10.33,57.60,57.60,N/A,N/A,57.60,57.60,57.60,57.60,N/A,57.60
4618069,"87340 Hepatitis Panel, General QST",Outpatient,0309,87340,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; hepatitis B surface antigen (HBsAg)",,0,64.00,44.80,10.33,57.60,57.60,40.32,32.12,57.60,57.60,57.60,57.60,10.33,57.60
4618074,"86696 (originally 88696) HSV 1/2 IgG,Type Specific Ab Herpeselect QST",Inpatient,0309,86696,"Antibody; herpes simplex, type 2",,0,100.00,70.00,19.35,90.00,90.00,N/A,N/A,90.00,90.00,90.00,90.00,N/A,90.00
4618074,"86696 (originally 88696) HSV 1/2 IgG,Type Specific Ab Herpeselect QST",Outpatient,0309,86696,"Antibody; herpes simplex, type 2",,0,100.00,70.00,19.35,90.00,90.00,63.00,87.47,90.00,90.00,90.00,90.00,19.35,90.00
4618076,"86696 (originally 88696) HSV 1/2 Ab (IgM), IFA w/Rfl to Titer QST",Inpatient,0309,86696,"Antibody; herpes simplex, type 2",,0,100.00,70.00,19.35,90.00,90.00,N/A,N/A,90.00,90.00,90.00,90.00,N/A,90.00
4618076,"86696 (originally 88696) HSV 1/2 Ab (IgM), IFA w/Rfl to Titer QST",Outpatient,0309,86696,"Antibody; herpes simplex, type 2",,0,100.00,70.00,19.35,90.00,90.00,63.00,87.47,90.00,90.00,90.00,90.00,19.35,90.00
4618088,83090 Methylmalonic Acid And Homocysteine QST,Inpatient,0309,83090,Homocysteine,,0,200.00,140.00,17.92,230.34,180.00,N/A,N/A,180.00,180.00,180.00,180.00,N/A,180.00
4618088,83090 Methylmalonic Acid And Homocysteine QST,Outpatient,0309,83090,Homocysteine,,0,200.00,140.00,17.92,230.34,180.00,126.00,230.34,180.00,180.00,180.00,180.00,17.92,180.00
4618097,"86765 MMR (IgG) Panel (Measles, Mumps, Rubella) QST",Inpatient,0309,86765,Antibody; rubeola,,0,52.00,36.40,12.88,89.05,46.80,N/A,N/A,46.80,46.80,46.80,46.80,N/A,46.80
4618097,"86765 MMR (IgG) Panel (Measles, Mumps, Rubella) QST",Outpatient,0309,86765,Antibody; rubeola,,0,52.00,36.40,12.88,89.05,46.80,32.76,89.05,46.80,46.80,46.80,46.80,12.88,46.80
4618099,"86762 MMR (IgG) Panel (Measles, Mumps, Rubella) QST",Inpatient,0309,86762,Antibody; rubella,,0,76.00,53.20,14.39,68.40,68.40,N/A,N/A,68.40,68.40,68.40,68.40,N/A,68.40
4618099,"86762 MMR (IgG) Panel (Measles, Mumps, Rubella) QST",Outpatient,0309,86762,Antibody; rubella,,0,76.00,53.20,14.39,68.40,68.40,47.88,40.30,68.40,68.40,68.40,68.40,14.39,68.40
4618104,"88275 Fish, CML/All, BCR/ABL Translocation 9,22 QST",Inpatient,0309,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,162.00,113.40,51.19,192.45,145.80,N/A,N/A,145.80,145.80,145.80,145.80,N/A,145.80
4618104,"88275 Fish, CML/All, BCR/ABL Translocation 9,22 QST",Outpatient,0309,88275,"Molecular cytogenetics; interphase in situ hybridization, analyze 100-300 cells",,0,162.00,113.40,51.19,192.45,145.80,102.06,192.45,145.80,145.80,145.80,145.80,51.19,145.80
4618109,87209 Ova and Parasites with Giardia Antigen QST,Inpatient,0309,87209,"Smear, primary source with interpretation; complex special stain (eg, trichrome, iron hemotoxylin) for ova and parasites",,0,35.00,24.50,17.98,50.32,31.50,N/A,N/A,31.50,31.50,31.50,31.50,N/A,31.50
4618109,87209 Ova and Parasites with Giardia Antigen QST,Outpatient,0309,87209,"Smear, primary source with interpretation; complex special stain (eg, trichrome, iron hemotoxylin) for ova and parasites",,0,35.00,24.50,17.98,50.32,31.50,22.05,50.32,31.50,31.50,31.50,31.50,17.98,31.50
4618113,87329 Ova and Parasites with Giardia Antigen QST,Inpatient,0309,87329,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; giardia",,0,104.00,72.80,11.98,93.60,93.60,N/A,N/A,93.60,93.60,93.60,93.60,N/A,93.60
4618113,87329 Ova and Parasites with Giardia Antigen QST,Outpatient,0309,87329,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; giardia",,0,104.00,72.80,11.98,93.60,93.60,65.52,71.54,93.60,93.60,93.60,93.60,11.98,93.60
4618119,"82310 PTH, Intact And Calcium QST",Inpatient,0309,82310,Calcium; total,,0,35.00,24.50,5.16,31.50,31.50,N/A,N/A,31.50,31.50,31.50,31.50,N/A,31.50
4618119,"82310 PTH, Intact And Calcium QST",Outpatient,0309,82310,Calcium; total,,0,35.00,24.50,5.16,31.50,31.50,22.05,14.43,31.50,31.50,31.50,31.50,5.16,31.50
4618179,"85306 Protein C and Protein S, Functional QST",Inpatient,0309,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,150.00,105.00,15.32,141.22,135.00,N/A,N/A,135.00,135.00,135.00,135.00,N/A,135.00
4618179,"85306 Protein C and Protein S, Functional QST",Outpatient,0309,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,150.00,105.00,15.32,141.22,135.00,94.50,141.22,135.00,135.00,135.00,135.00,15.32,135.00
4618181,82677 Quad Screen QST,Inpatient,0309,82677,Estriol,,0,155.00,108.50,24.18,139.50,139.50,N/A,N/A,139.50,139.50,139.50,139.50,N/A,139.50
4618181,82677 Quad Screen QST,Outpatient,0309,82677,Estriol,,0,155.00,108.50,24.18,139.50,139.50,97.65,90.70,139.50,139.50,139.50,139.50,24.18,139.50
4618182,84702 Quad Screen QST,Inpatient,0309,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,76.00,53.20,15.05,78.73,68.40,N/A,N/A,68.40,68.40,68.40,68.40,N/A,68.40
4618182,84702 Quad Screen QST,Outpatient,0309,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,76.00,53.20,15.05,78.73,68.40,47.88,78.73,68.40,68.40,68.40,68.40,15.05,68.40
4618184,86336 Quad Screen QST,Inpatient,0309,86336,Inhibin A,,0,288.00,201.60,15.59,259.20,259.20,N/A,N/A,259.20,259.20,259.20,259.20,N/A,259.20
4618184,86336 Quad Screen QST,Outpatient,0309,86336,Inhibin A,,0,288.00,201.60,15.59,259.20,259.20,181.44,131.09,259.20,259.20,259.20,259.20,15.59,259.20
4618188,"87184 Susceptibility, Aerobic Bacterium QST",Inpatient,0309,87184,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",,0,54.00,37.80,7.48,48.60,48.60,N/A,N/A,48.60,48.60,48.60,48.60,N/A,48.60
4618188,"87184 Susceptibility, Aerobic Bacterium QST",Outpatient,0309,87184,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",,0,54.00,37.80,7.48,48.60,48.60,34.02,33.64,48.60,48.60,48.60,48.60,7.48,48.60
4618192,"87186 Susceptibility, Aerobic Bacterium QST",Inpatient,0309,87186,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate",,0,55.00,38.50,8.65,49.50,49.50,N/A,N/A,49.50,49.50,49.50,49.50,N/A,49.50
4618192,"87186 Susceptibility, Aerobic Bacterium QST",Outpatient,0309,87186,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate",,0,55.00,38.50,8.65,49.50,49.50,34.65,42.96,49.50,49.50,49.50,49.50,8.65,49.50
4618195,"84403 Testosterone,Fr(Dialysis) and Total(LC/MS/MS) QST",Inpatient,0309,84403,Testosterone; total,,0,153.00,107.10,25.81,137.70,137.70,N/A,N/A,137.70,137.70,137.70,137.70,N/A,137.70
4618195,"84403 Testosterone,Fr(Dialysis) and Total(LC/MS/MS) QST",Outpatient,0309,84403,Testosterone; total,,0,153.00,107.10,25.81,137.70,137.70,96.39,136.78,137.70,137.70,137.70,137.70,25.81,137.70
4618198,82677 Triple Screen QST,Inpatient,0309,82677,Estriol,,0,155.00,108.50,24.18,139.50,139.50,N/A,N/A,139.50,139.50,139.50,139.50,N/A,139.50
4618198,82677 Triple Screen QST,Outpatient,0309,82677,Estriol,,0,155.00,108.50,24.18,139.50,139.50,97.65,90.70,139.50,139.50,139.50,139.50,24.18,139.50
4618199,84702 Triple Screen QST,Inpatient,0309,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,76.00,53.20,15.05,78.73,68.40,N/A,N/A,68.40,68.40,68.40,68.40,N/A,68.40
4618199,84702 Triple Screen QST,Outpatient,0309,84702,"Gonadotropin, chorionic (hCG); quantitative",,0,76.00,53.20,15.05,78.73,68.40,47.88,78.73,68.40,68.40,68.40,68.40,15.05,68.40
4618202,"82570 Protein, Total W/Creat, Random Urine QST",Inpatient,0309,82570,Creatinine; other source,,0,27.00,18.90,5.18,28.09,24.30,N/A,N/A,24.30,24.30,24.30,24.30,N/A,24.30
4618202,"82570 Protein, Total W/Creat, Random Urine QST",Outpatient,0309,82570,Creatinine; other source,,0,27.00,18.90,5.18,28.09,24.30,17.01,28.09,24.30,24.30,24.30,24.30,5.18,24.30
4618209,"82570 Vma, 24-Hour Urine QST",Inpatient,0309,82570,Creatinine; other source,,0,27.00,18.90,5.18,28.09,24.30,N/A,N/A,24.30,24.30,24.30,24.30,N/A,24.30
4618209,"82570 Vma, 24-Hour Urine QST",Outpatient,0309,82570,Creatinine; other source,,0,27.00,18.90,5.18,28.09,24.30,17.01,28.09,24.30,24.30,24.30,24.30,5.18,24.30
4618216,89051 Complete Synovial Fluid Analysis QST,Inpatient,0309,89051,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood; with differential count",,0,54.00,37.80,5.60,54.07,48.60,N/A,N/A,48.60,48.60,48.60,48.60,N/A,48.60
4618216,89051 Complete Synovial Fluid Analysis QST,Outpatient,0309,89051,"Cell count, miscellaneous body fluids (eg, cerebrospinal fluid, joint fluid), except blood; with differential count",,0,54.00,37.80,5.60,54.07,48.60,34.02,54.07,48.60,48.60,48.60,48.60,5.60,48.60
4618219,"86886 Antibody ID, Titer, and Typing, RBC QST",Inpatient,0309,86886,"Antihuman globulin test (Coombs test); indirect, each antibody titer",,0,25.00,17.50,5.18,38.06,22.50,N/A,N/A,22.50,22.50,22.50,22.50,N/A,22.50
4618219,"86886 Antibody ID, Titer, and Typing, RBC QST",Outpatient,0309,86886,"Antihuman globulin test (Coombs test); indirect, each antibody titer",,0,25.00,17.50,5.18,38.06,22.50,15.75,38.06,22.50,22.50,22.50,22.50,5.18,22.50
4618220,"86905 Antibody ID, Titer, and Typing, RBC QST",Inpatient,0309,86905,"Blood typing, serologic; RBC antigens, other than ABO or Rh (D), each",,0,25.00,17.50,3.83,55.53,22.50,N/A,N/A,22.50,22.50,22.50,22.50,N/A,22.50
4618220,"86905 Antibody ID, Titer, and Typing, RBC QST",Outpatient,0309,86905,"Blood typing, serologic; RBC antigens, other than ABO or Rh (D), each",,0,25.00,17.50,3.83,55.53,22.50,15.75,55.53,22.50,22.50,22.50,22.50,3.83,22.50
4623144,"epoetin alfa 20,000 units/mL Sol MDV [FRKS]",Inpatient,0636,J0885,"Epoetin alfa, non-esrd",59676-0320-00,20,971.86,680.30,14.95,874.67,874.67,N/A,N/A,874.67,874.67,874.67,874.67,N/A,874.67
4623144,"epoetin alfa 20,000 units/mL Sol MDV [FRKS]",Outpatient,0636,J0885,"Epoetin alfa, non-esrd",59676-0320-00,20,971.86,680.30,14.95,874.67,874.67,612.27,14.95,874.67,874.67,874.67,874.67,612.27,874.67
4625703,"epoetin alfa 10,000 units/1 mL PF Sol 1 mL [FRKS]",Inpatient,0636,J0885,"Epoetin alfa, non-esrd",59676-0310-00,10,571.20,399.84,14.95,514.08,514.08,N/A,N/A,514.08,514.08,514.08,514.08,N/A,514.08
4625703,"epoetin alfa 10,000 units/1 mL PF Sol 1 mL [FRKS]",Outpatient,0636,J0885,"Epoetin alfa, non-esrd",59676-0310-00,10,571.20,399.84,14.95,514.08,514.08,359.86,14.95,514.08,514.08,514.08,514.08,359.86,514.08
4625707,86003 Food Allergy Profile QST,Inpatient,0309,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,18.50,12.95,5.22,20.24,16.65,N/A,N/A,16.65,16.65,16.65,16.65,N/A,16.65
4625707,86003 Food Allergy Profile QST,Outpatient,0309,86003,"Allergen specific IgE; quantitative or semiquantitative, crude allergen extract, each",,0,18.50,12.95,5.22,20.24,16.65,11.66,20.24,16.65,16.65,16.65,16.65,5.22,16.65
4625723,DAPTOmycin 500 mg IV Inj Vial [FRKS],Inpatient,0636,J0878,Daptomycin injection,00703-0125-01,500,1665.64,1165.95,0.38,1499.08,1499.08,N/A,N/A,1499.08,1499.08,1499.08,1499.08,N/A,1499.08
4625723,DAPTOmycin 500 mg IV Inj Vial [FRKS],Outpatient,0636,J0878,Daptomycin injection,00703-0125-01,500,1665.64,1165.95,0.38,1499.08,1499.08,1049.35,0.38,1499.08,1499.08,1499.08,1499.08,1049.35,1499.08
4625725,piperacillin-tazobactam 3.375 g IV Inj Vial [FRKS],Inpatient,0636,J2543,Piperacillin/tazobactam,00781-9350-94,3,76.32,53.42,3.20,68.69,68.69,N/A,N/A,68.69,68.69,68.69,68.69,N/A,68.69
4625725,piperacillin-tazobactam 3.375 g IV Inj Vial [FRKS],Outpatient,0636,J2543,Piperacillin/tazobactam,00781-9350-94,3,76.32,53.42,3.20,68.69,68.69,48.08,3.20,68.69,68.69,68.69,68.69,48.08,68.69
4626123,PF HOSP ER M1 16025 DRESS/DEBRIDE BURN MED 5-10%,ProFee,0981,16025,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; medium (eg, whole face or whole extremity, or 5% to 10% total body surface area)",,0,144.20,100.94,100.94,103.52,N/A,103.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4626124,PF HOSP ER M1 16030 DRSG/DEBRDMNT W/O ANESTH LARGE,ProFee,0981,16030,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; large (eg, more than 1 extremity, or greater than 10% total body surface area)",,0,154.65,108.26,108.26,122.15,N/A,122.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4626125,ER 32551 CHEST TUBE INSERT ER Charge,Emergency,0450,32551,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)",,0,225.00,157.50,141.75,202.50,202.50,141.75,N/A,202.50,202.50,202.50,202.50,141.75,202.50
4626125,ER 32551 CHEST TUBE INSERT ER Charge,Inpatient,0450,32551,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)",,0,225.00,157.50,141.75,202.50,202.50,N/A,N/A,202.50,202.50,202.50,202.50,N/A,202.50
4626134,ER 92950 CARDIOPULMONARY RESUSCITATION ER Charge,Emergency,0450,92950,"Cardiopulmonary resuscitation (eg, in cardiac arrest)",,0,458.75,321.13,289.01,412.88,412.88,289.01,403.72,412.88,412.88,412.88,412.88,289.01,412.88
4626134,ER 92950 CARDIOPULMONARY RESUSCITATION ER Charge,Inpatient,0450,92950,"Cardiopulmonary resuscitation (eg, in cardiac arrest)",,0,458.75,321.13,289.01,412.88,412.88,N/A,N/A,412.88,412.88,412.88,412.88,N/A,412.88
4631398,RECOVERY ROOM 1ST HOUR,Inpatient,0710,,,,0,224.70,157.29,141.56,202.23,202.23,N/A,N/A,202.23,202.23,202.23,202.23,N/A,202.23
4631398,RECOVERY ROOM 1ST HOUR,Outpatient,0710,,,,0,224.70,157.29,141.56,202.23,202.23,141.56,N/A,202.23,202.23,202.23,202.23,141.56,202.23
4631399,RECOVERY ROOM EACH ADD HOUR,Inpatient,0710,,,,0,20.90,14.63,13.17,18.81,18.81,N/A,N/A,18.81,18.81,18.81,18.81,N/A,18.81
4631399,RECOVERY ROOM EACH ADD HOUR,Outpatient,0710,,,,0,20.90,14.63,13.17,18.81,18.81,13.17,N/A,18.81,18.81,18.81,18.81,13.17,18.81
4631527,DAPTOmycin 500 mg IV Inj Vial [FRKS],Inpatient,0636,J0878,Daptomycin injection,63323-0871-15,500,176.88,123.82,0.38,159.19,159.19,N/A,N/A,159.19,159.19,159.19,159.19,N/A,159.19
4631527,DAPTOmycin 500 mg IV Inj Vial [FRKS],Outpatient,0636,J0878,Daptomycin injection,63323-0871-15,500,176.88,123.82,0.38,159.19,159.19,111.43,0.38,159.19,159.19,159.19,159.19,111.43,159.19
4631542,immune globulin intravenous 10% Sol Vial 100 mL [FRKS],Inpatient,0636,J1568,Octagam injection,68982-0850-03,20,1205.04,843.53,70.55,1084.54,1084.54,N/A,N/A,1084.54,1084.54,1084.54,1084.54,N/A,1084.54
4631542,immune globulin intravenous 10% Sol Vial 100 mL [FRKS],Outpatient,0636,J1568,Octagam injection,68982-0850-03,20,1205.04,843.53,70.55,1084.54,1084.54,759.18,70.55,1084.54,1084.54,1084.54,1084.54,759.18,1084.54
4631610,AFP,Inpatient,0300,82105,Alpha-fetoprotein (AFP); serum,,0,65.00,45.50,16.77,72.57,58.50,N/A,N/A,58.50,58.50,58.50,58.50,N/A,58.50
4631610,AFP,Outpatient,0300,82105,Alpha-fetoprotein (AFP); serum,,0,65.00,45.50,16.77,72.57,58.50,40.95,72.57,58.50,58.50,58.50,58.50,16.77,58.50
4631611,CA-125,Inpatient,0300,86304,"Immunoassay for tumor antigen, quantitative; CA 125",,0,118.00,82.60,20.81,106.20,106.20,N/A,N/A,106.20,106.20,106.20,106.20,N/A,106.20
4631611,CA-125,Outpatient,0300,86304,"Immunoassay for tumor antigen, quantitative; CA 125",,0,118.00,82.60,20.81,106.20,106.20,74.34,71.45,106.20,106.20,106.20,106.20,20.81,106.20
4631612,CA-15.3,Inpatient,0300,86300,"Immunoassay for tumor antigen, quantitative; CA 15-3 (27.29)",,0,65.00,45.50,20.81,71.54,58.50,N/A,N/A,58.50,58.50,58.50,58.50,N/A,58.50
4631612,CA-15.3,Outpatient,0300,86300,"Immunoassay for tumor antigen, quantitative; CA 15-3 (27.29)",,0,65.00,45.50,20.81,71.54,58.50,40.95,71.54,58.50,58.50,58.50,58.50,20.81,58.50
4631613,CA-19-9,Inpatient,0300,86301,"Immunoassay for tumor antigen, quantitative; CA 19-9",,0,65.00,45.50,20.81,71.11,58.50,N/A,N/A,58.50,58.50,58.50,58.50,N/A,58.50
4631613,CA-19-9,Outpatient,0300,86301,"Immunoassay for tumor antigen, quantitative; CA 19-9",,0,65.00,45.50,20.81,71.11,58.50,40.95,71.11,58.50,58.50,58.50,58.50,20.81,58.50
4631614,DHEA Serum,Inpatient,0300,82626,Dehydroepiandrosterone (DHEA),,0,125.00,87.50,25.27,119.37,112.50,N/A,N/A,112.50,112.50,112.50,112.50,N/A,112.50
4631614,DHEA Serum,Outpatient,0300,82626,Dehydroepiandrosterone (DHEA),,0,125.00,87.50,25.27,119.37,112.50,78.75,119.37,112.50,112.50,112.50,112.50,25.27,112.50
4631615,PTH,Inpatient,0300,83970,Parathormone (parathyroid hormone),,0,185.00,129.50,41.28,202.21,166.50,N/A,N/A,166.50,166.50,166.50,166.50,N/A,166.50
4631615,PTH,Outpatient,0300,83970,Parathormone (parathyroid hormone),,0,185.00,129.50,41.28,202.21,166.50,116.55,202.21,166.50,166.50,166.50,166.50,41.28,166.50
4631616,Testosterone Free,Inpatient,0300,84402,Testosterone; free,,0,125.00,87.50,25.47,141.72,112.50,N/A,N/A,112.50,112.50,112.50,112.50,N/A,112.50
4631616,Testosterone Free,Outpatient,0300,84402,Testosterone; free,,0,125.00,87.50,25.47,141.72,112.50,78.75,141.72,112.50,112.50,112.50,112.50,25.47,112.50
4631617,Transferrin,Inpatient,0300,84466,Transferrin,,0,94.71,66.30,12.76,101.66,85.24,N/A,N/A,85.24,85.24,85.24,85.24,N/A,85.24
4631617,Transferrin,Outpatient,0300,84466,Transferrin,,0,94.71,66.30,12.76,101.66,85.24,59.67,101.66,85.24,85.24,85.24,85.24,12.76,85.24
4632453,cyclobenzaprine 10 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,00904-7809-61,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4632453,cyclobenzaprine 10 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,00904-7809-61,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4632455,buPROPion XL 150 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,51079-0047-20,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4632455,buPROPion XL 150 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,51079-0047-20,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4632964,budesonide 0.25 mg/2 mL Inh Susp [FRKS],Inpatient,0250,J7626,Budesonide non-comp unit,,1,32.80,22.96,3.19,29.52,29.52,N/A,N/A,29.52,29.52,29.52,29.52,N/A,29.52
4632964,budesonide 0.25 mg/2 mL Inh Susp [FRKS],Outpatient,0250,J7626,Budesonide non-comp unit,,1,32.80,22.96,3.19,29.52,29.52,20.66,3.19,29.52,29.52,29.52,29.52,20.66,29.52
4632965,PF HOSP ER M1 20520 REM FRGN BODY MUS/TENDON,ProFee,0981,20520,Removal of foreign body in muscle or tendon sheath; simple,,0,171.40,119.98,119.98,138.53,N/A,138.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4632972,PF HOSP M1 93010 EKG INTERPRETATION & REPORT ONL,ProFee,0983,93010,"Electrocardiogram, routine ECG with at least 12 leads; interpretation and report only",,0,35.00,24.50,7.93,24.50,N/A,7.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4632973,Needle Core Biopsy Temno,Inpatient,0270,,,,0,80.00,56.00,50.40,72.00,72.00,N/A,N/A,72.00,72.00,72.00,72.00,N/A,72.00
4632973,Needle Core Biopsy Temno,Outpatient,0270,,,,0,80.00,56.00,50.40,72.00,72.00,50.40,N/A,72.00,72.00,72.00,72.00,50.40,72.00
4633151,amoxicillin 125 mg/5 mL Oral Liq 100 mL [FRKS],Inpatient,0637,A9270,Non-covered item or service,00143-9888-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4633151,amoxicillin 125 mg/5 mL Oral Liq 100 mL [FRKS],Outpatient,0637,A9270,Non-covered item or service,00143-9888-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4633152,fentaNYL 100 mcg/hr Patch [FRKS],Inpatient,0637,A9270,Non-covered item or service,60505-0700-90,0,73.86,51.70,46.53,66.47,66.47,N/A,N/A,66.47,66.47,66.47,66.47,N/A,66.47
4633152,fentaNYL 100 mcg/hr Patch [FRKS],Outpatient,0637,A9270,Non-covered item or service,60505-0700-90,0,73.86,51.70,46.53,66.47,66.47,46.53,N/A,66.47,66.47,66.47,66.47,46.53,66.47
4633362,Fluoro Guide Up to 1 Hr,Inpatient,0320,76000,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time",,0,285.00,199.50,179.55,305.45,256.50,N/A,N/A,256.50,256.50,256.50,256.50,N/A,256.50
4633362,Fluoro Guide Up to 1 Hr,Outpatient,0320,76000,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time",,0,285.00,199.50,179.55,305.45,256.50,179.55,305.45,256.50,256.50,256.50,256.50,179.55,256.50
4633384,OR 49566 REPAIR RECR INCS/VENT HERNIA IS,Ambulatory Surgical,0360,49566,Repair recurrent incisional or ventral hernia; incarcerated or strangulated,,0,2603.00,1822.10,1639.89,2342.70,2342.70,1639.89,0.00,2342.70,2342.70,2342.70,2342.70,1639.89,2342.70
4633384,OR 49566 REPAIR RECR INCS/VENT HERNIA IS,Inpatient,0360,49566,Repair recurrent incisional or ventral hernia; incarcerated or strangulated,,0,2603.00,1822.10,1639.89,2342.70,2342.70,N/A,N/A,2342.70,2342.70,2342.70,2342.70,N/A,2342.70
4633385,OR 43251 EGD REMOVE LESION SNARE,Ambulatory Surgical,0360,43251,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",,0,1802.00,1261.40,1135.26,1621.80,1621.80,1135.26,0.00,1621.80,1621.80,1621.80,1621.80,1135.26,1621.80
4633385,OR 43251 EGD REMOVE LESION SNARE,Inpatient,0360,43251,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",,0,1802.00,1261.40,1135.26,1621.80,1621.80,N/A,N/A,1621.80,1621.80,1621.80,1621.80,N/A,1621.80
4633386,OR 11642 EXC FEENL MAL LESION 1.1-2.0 CM,Ambulatory Surgical,0360,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,0,1035.00,724.50,652.05,931.50,931.50,652.05,0.00,931.50,931.50,931.50,931.50,652.05,931.50
4633386,OR 11642 EXC FEENL MAL LESION 1.1-2.0 CM,Inpatient,0360,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,0,1035.00,724.50,652.05,931.50,931.50,N/A,N/A,931.50,931.50,931.50,931.50,N/A,931.50
4633387,OR 46999 UNLISTED ANUS PROCEDURE,Ambulatory Surgical,0360,46999,"Unlisted procedure, anus",,0,1062.80,743.96,669.56,956.52,956.52,669.56,N/A,956.52,956.52,956.52,956.52,669.56,956.52
4633387,OR 46999 UNLISTED ANUS PROCEDURE,Inpatient,0360,46999,"Unlisted procedure, anus",,0,1062.80,743.96,669.56,956.52,956.52,N/A,N/A,956.52,956.52,956.52,956.52,N/A,956.52
