cms_certification_num,internal_revenue_code,description,code,price,inpatient_outpatient,payer
520113,10005337,US BREAST W/AXILLA LIMITED,76642,429.40,,HUMANA HMO
520113,10005337,US BREAST W/AXILLA LIMITED,76642,480.25,,HUMANA PPO
520113,10005337,US BREAST W/AXILLA LIMITED,76642,508.50,,TRILOGY
520113,10005337,US BREAST W/AXILLA LIMITED,76642,427.60,,UHC HMO
520113,10005337,US BREAST W/AXILLA LIMITED,76642,480.25,,UHC PPO
520113,10005337,US BREAST W/AXILLA LIMITED,76642,393.81,,WEA
520113,10005337,US BREAST W/AXILLA LIMITED,76642,314.18,,WPS ARISE
520113,10005337,US BREAST W/AXILLA LIMITED,76642,368.11,,WPS STATEWIDE
520113,10005337,US BREAST W/AXILLA LIMITED,76642,310.75,,CASH PRICE
520113,10005337,US BREAST W/AXILLA LIMITED,76642,244.24,,MIN
520113,10005337,US BREAST W/AXILLA LIMITED,76642,514.15,,MAX
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,91.00,,AETNA
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,33.40,,ANTHEM BLUE PRIORITY
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,33.40,,ANTHEM BLUE PREFERRED
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,33.57,,ANTHEM PPO
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,54.00,,AURORA CAREGIVER
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,86.10,,CIGNA
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,69.00,,EXCHANGE COMMON GROUND
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,91.00,,HEALTH EOS
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,60.00,,HUMANA WVN
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,76.00,,HUMANA HMO
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,85.00,,HUMANA PPO
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,90.00,,TRILOGY
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,53.47,,UHC HMO
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,85.00,,UHC PPO
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,69.70,,WEA
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,44.25,,WPS ARISE
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,51.36,,WPS STATEWIDE
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,55.00,,CASH PRICE
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,33.40,,MIN
520113,10005338,BREAST TOMOSYNTHESIS UNILATERAL,G0279,91.00,,MAX
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,91.00,,AETNA
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,38.54,,ANTHEM BLUE PRIORITY
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,38.54,,ANTHEM BLUE PREFERRED
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,38.54,,ANTHEM PPO
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,54.00,,AURORA CAREGIVER
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,86.10,,CIGNA
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,69.00,,EXCHANGE COMMON GROUND
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,91.00,,HEALTH EOS
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,60.00,,HUMANA WVN
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,76.00,,HUMANA HMO
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,85.00,,HUMANA PPO
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,90.00,,TRILOGY
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,64.21,,UHC HMO
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,85.00,,UHC PPO
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,69.70,,WEA
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,50.33,,WPS ARISE
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,58.69,,WPS STATEWIDE
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,55.00,,CASH PRICE
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,38.54,,MIN
520113,10005339,BREAST TOMOSYNTHESIS BILATERAL,G0279,91.00,,MAX
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,91.00,,AETNA
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,35.84,,ANTHEM BLUE PRIORITY
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,35.85,,ANTHEM BLUE PREFERRED
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,35.86,,ANTHEM PPO
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,54.00,,AURORA CAREGIVER
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,86.10,,CIGNA
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,69.00,,EXCHANGE COMMON GROUND
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,91.00,,HEALTH EOS
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,60.00,,HUMANA WVN
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,76.00,,HUMANA HMO
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,85.00,,HUMANA PPO
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,90.00,,TRILOGY
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,51.93,,UHC HMO
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,85.00,,UHC PPO
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,69.70,,WEA
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,47.84,,WPS ARISE
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,54.94,,WPS STATEWIDE
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,55.00,,CASH PRICE
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,35.84,,MIN
520113,10005340,BREAST TOMOSYNTHESIS SCREEN BILAT,77063,91.00,,MAX
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1701.70,,AETNA
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,971.54,,ANTHEM BLUE PRIORITY
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1083.10,,ANTHEM BLUE PREFERRED
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1287.62,,ANTHEM PPO
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1009.80,,AURORA CAREGIVER
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1610.07,,CIGNA
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1290.30,,EXCHANGE COMMON GROUND
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1701.70,,HEALTH EOS
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1122.00,,HUMANA WVN
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1421.20,,HUMANA HMO
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1589.50,,HUMANA PPO
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1683.00,,TRILOGY
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1174.35,,UHC HMO
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1589.50,,UHC PPO
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1303.39,,WEA
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1120.86,,WPS ARISE
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1214.73,,WPS STATEWIDE
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1028.50,,CASH PRICE
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,971.54,,MIN
520113,10005342,TELETHERAPY ISODOSE PLAN SIMPLE,77306,1701.70,,MAX
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3676.40,,AETNA
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2098.94,,ANTHEM BLUE PRIORITY
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2339.95,,ANTHEM BLUE PREFERRED
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2781.80,,ANTHEM PPO
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2181.60,,AURORA CAREGIVER
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3478.44,,CIGNA
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2787.60,,EXCHANGE COMMON GROUND
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3676.40,,HEALTH EOS
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2424.00,,HUMANA WVN
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3070.40,,HUMANA HMO
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3434.00,,HUMANA PPO
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3636.00,,TRILOGY
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2537.09,,UHC HMO
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3434.00,,UHC PPO
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2815.88,,WEA
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2421.54,,WPS ARISE
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2624.33,,WPS STATEWIDE
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2222.00,,CASH PRICE
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,2098.94,,MIN
520113,10005343,TELETHERAPY ISODOSE PLAN COMPLEX,77307,3676.40,,MAX
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2802.80,,AETNA
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1600.18,,ANTHEM BLUE PRIORITY
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1783.92,,ANTHEM BLUE PREFERRED
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2120.78,,ANTHEM PPO
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1663.20,,AURORA CAREGIVER
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2651.88,,CIGNA
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2125.20,,EXCHANGE COMMON GROUND
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2802.80,,HEALTH EOS
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1848.00,,HUMANA WVN
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2340.80,,HUMANA HMO
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2618.00,,HUMANA PPO
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2772.00,,TRILOGY
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1934.22,,UHC HMO
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2618.00,,UHC PPO
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2146.76,,WEA
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1846.13,,WPS ARISE
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2000.73,,WPS STATEWIDE
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1694.00,,CASH PRICE
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,1600.18,,MIN
520113,10005344,BRACHYTX ISODOSE PLAN SIMPLE,77316,2802.80,,MAX
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3248.70,,AETNA
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,1854.76,,ANTHEM BLUE PRIORITY
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2067.73,,ANTHEM BLUE PREFERRED
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2458.18,,ANTHEM PPO
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,1927.80,,AURORA CAREGIVER
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3073.77,,CIGNA
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2463.30,,EXCHANGE COMMON GROUND
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3248.70,,HEALTH EOS
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2142.00,,HUMANA WVN
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2713.20,,HUMANA HMO
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3034.50,,HUMANA PPO
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3213.00,,TRILOGY
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2241.94,,UHC HMO
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3034.50,,UHC PPO
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2488.29,,WEA
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2139.83,,WPS ARISE
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,2319.03,,WPS STATEWIDE
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,1963.50,,CASH PRICE
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,1854.76,,MIN
520113,10005345,BRACHYTX ISODOSE PLAN INTERMED,77317,3248.70,,MAX
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4650.10,,AETNA
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,2654.85,,ANTHEM BLUE PRIORITY
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,2959.69,,ANTHEM BLUE PREFERRED
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3518.57,,ANTHEM PPO
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,2759.40,,AURORA CAREGIVER
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4399.71,,CIGNA
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3525.90,,EXCHANGE COMMON GROUND
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4650.10,,HEALTH EOS
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3066.00,,HUMANA WVN
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3883.60,,HUMANA HMO
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4343.50,,HUMANA PPO
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4599.00,,TRILOGY
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3209.04,,UHC HMO
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4343.50,,UHC PPO
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3561.67,,WEA
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3062.89,,WPS ARISE
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,3319.39,,WPS STATEWIDE
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,2810.50,,CASH PRICE
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,2654.85,,MIN
520113,10005346,BRACHYTX ISODOSE PLAN COMPLEX,77318,4650.10,,MAX
520113,10005347,IMRT SIMPLE,77385,2629.90,,AETNA
520113,10005347,IMRT SIMPLE,77385,1506.96,,ANTHEM BLUE PRIORITY
520113,10005347,IMRT SIMPLE,77385,1679.33,,ANTHEM BLUE PREFERRED
520113,10005347,IMRT SIMPLE,77385,1995.35,,ANTHEM PPO
520113,10005347,IMRT SIMPLE,77385,1560.60,,AURORA CAREGIVER
520113,10005347,IMRT SIMPLE,77385,2488.29,,CIGNA
520113,10005347,IMRT SIMPLE,77385,1994.10,,EXCHANGE COMMON GROUND
520113,10005347,IMRT SIMPLE,77385,2629.90,,HEALTH EOS
520113,10005347,IMRT SIMPLE,77385,1734.00,,HUMANA WVN
520113,10005347,IMRT SIMPLE,77385,2196.40,,HUMANA HMO
520113,10005347,IMRT SIMPLE,77385,2456.50,,HUMANA PPO
520113,10005347,IMRT SIMPLE,77385,2601.00,,TRILOGY
520113,10005347,IMRT SIMPLE,77385,1675.97,,UHC HMO
520113,10005347,IMRT SIMPLE,77385,2456.50,,UHC PPO
520113,10005347,IMRT SIMPLE,77385,2014.33,,WEA
520113,10005347,IMRT SIMPLE,77385,1738.13,,WPS ARISE
520113,10005347,IMRT SIMPLE,77385,1884.19,,WPS STATEWIDE
520113,10005347,IMRT SIMPLE,77385,1589.50,,CASH PRICE
520113,10005347,IMRT SIMPLE,77385,1506.96,,MIN
520113,10005347,IMRT SIMPLE,77385,2629.90,,MAX
520113,10005348,HB IMRT COMPLEX,77386,3066.70,,AETNA
520113,10005348,HB IMRT COMPLEX,77386,1751.65,,ANTHEM BLUE PRIORITY
520113,10005348,HB IMRT COMPLEX,77386,1953.70,,ANTHEM BLUE PREFERRED
520113,10005348,HB IMRT COMPLEX,77386,2324.11,,ANTHEM PPO
520113,10005348,HB IMRT COMPLEX,77386,1819.80,,AURORA CAREGIVER
520113,10005348,HB IMRT COMPLEX,77386,2901.57,,CIGNA
520113,10005348,HB IMRT COMPLEX,77386,2325.30,,EXCHANGE COMMON GROUND
520113,10005348,HB IMRT COMPLEX,77386,3066.70,,HEALTH EOS
520113,10005348,HB IMRT COMPLEX,77386,2022.00,,HUMANA WVN
520113,10005348,HB IMRT COMPLEX,77386,2561.20,,HUMANA HMO
520113,10005348,HB IMRT COMPLEX,77386,2864.50,,HUMANA PPO
520113,10005348,HB IMRT COMPLEX,77386,3033.00,,TRILOGY
520113,10005348,HB IMRT COMPLEX,77386,1643.02,,UHC HMO
520113,10005348,HB IMRT COMPLEX,77386,2864.50,,UHC PPO
520113,10005348,HB IMRT COMPLEX,77386,2348.89,,WEA
520113,10005348,HB IMRT COMPLEX,77386,2021.15,,WPS ARISE
520113,10005348,HB IMRT COMPLEX,77386,2189.65,,WPS STATEWIDE
520113,10005348,HB IMRT COMPLEX,77386,1853.50,,CASH PRICE
520113,10005348,HB IMRT COMPLEX,77386,1643.02,,MIN
520113,10005348,HB IMRT COMPLEX,77386,3066.70,,MAX
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,436.80,,AETNA
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,249.46,,ANTHEM BLUE PRIORITY
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,278.23,,ANTHEM BLUE PREFERRED
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,330.98,,ANTHEM PPO
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,259.20,,AURORA CAREGIVER
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,413.28,,CIGNA
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,331.20,,EXCHANGE COMMON GROUND
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,436.80,,HEALTH EOS
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,288.00,,HUMANA WVN
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,364.80,,HUMANA HMO
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,408.00,,HUMANA PPO
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,432.00,,TRILOGY
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,471.15,,UHC HMO
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,408.00,,UHC PPO
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,334.56,,WEA
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,287.84,,WPS ARISE
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,311.83,,WPS STATEWIDE
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,264.00,,CASH PRICE
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,249.46,,MIN
520113,10005349,IMAGING GUIDANCE TX DELIVERY,77387,471.15,,MAX
520113,10005350,TRT DELIVERY SIMPLE,77402,1128.40,,AETNA
520113,10005350,TRT DELIVERY SIMPLE,77402,644.23,,ANTHEM BLUE PRIORITY
520113,10005350,TRT DELIVERY SIMPLE,77402,718.20,,ANTHEM BLUE PREFERRED
520113,10005350,TRT DELIVERY SIMPLE,77402,853.82,,ANTHEM PPO
520113,10005350,TRT DELIVERY SIMPLE,77402,669.60,,AURORA CAREGIVER
520113,10005350,TRT DELIVERY SIMPLE,77402,1067.64,,CIGNA
520113,10005350,TRT DELIVERY SIMPLE,77402,855.60,,EXCHANGE COMMON GROUND
520113,10005350,TRT DELIVERY SIMPLE,77402,1128.40,,HEALTH EOS
520113,10005350,TRT DELIVERY SIMPLE,77402,744.00,,HUMANA WVN
520113,10005350,TRT DELIVERY SIMPLE,77402,942.40,,HUMANA HMO
520113,10005350,TRT DELIVERY SIMPLE,77402,1054.00,,HUMANA PPO
520113,10005350,TRT DELIVERY SIMPLE,77402,1116.00,,TRILOGY
520113,10005350,TRT DELIVERY SIMPLE,77402,778.71,,UHC HMO
520113,10005350,TRT DELIVERY SIMPLE,77402,1054.00,,UHC PPO
520113,10005350,TRT DELIVERY SIMPLE,77402,864.28,,WEA
520113,10005350,TRT DELIVERY SIMPLE,77402,743.25,,WPS ARISE
520113,10005350,TRT DELIVERY SIMPLE,77402,805.49,,WPS STATEWIDE
520113,10005350,TRT DELIVERY SIMPLE,77402,682.00,,CASH PRICE
520113,10005350,TRT DELIVERY SIMPLE,77402,644.23,,MIN
520113,10005350,TRT DELIVERY SIMPLE,77402,1128.40,,MAX
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1237.60,,AETNA
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,706.57,,ANTHEM BLUE PRIORITY
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,787.71,,ANTHEM BLUE PREFERRED
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,936.45,,ANTHEM PPO
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,734.40,,AURORA CAREGIVER
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1170.96,,CIGNA
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,938.40,,EXCHANGE COMMON GROUND
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1237.60,,HEALTH EOS
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,816.00,,HUMANA WVN
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1033.60,,HUMANA HMO
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1156.00,,HUMANA PPO
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1224.00,,TRILOGY
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,854.07,,UHC HMO
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1156.00,,UHC PPO
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,947.92,,WEA
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,815.17,,WPS ARISE
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,883.44,,WPS STATEWIDE
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,748.00,,CASH PRICE
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,706.57,,MIN
520113,10005351,TRT DELIVERY INTERMEDIATE,77407,1237.60,,MAX
520113,10005352,TRT DELIVERY COMPLEX,77412,1547.00,,AETNA
520113,10005352,TRT DELIVERY COMPLEX,77412,883.41,,ANTHEM BLUE PRIORITY
520113,10005352,TRT DELIVERY COMPLEX,77412,985.31,,ANTHEM BLUE PREFERRED
520113,10005352,TRT DELIVERY COMPLEX,77412,1172.11,,ANTHEM PPO
520113,10005352,TRT DELIVERY COMPLEX,77412,918.00,,AURORA CAREGIVER
520113,10005352,TRT DELIVERY COMPLEX,77412,1463.70,,CIGNA
520113,10005352,TRT DELIVERY COMPLEX,77412,1173.00,,EXCHANGE COMMON GROUND
520113,10005352,TRT DELIVERY COMPLEX,77412,1547.00,,HEALTH EOS
520113,10005352,TRT DELIVERY COMPLEX,77412,1020.00,,HUMANA WVN
520113,10005352,TRT DELIVERY COMPLEX,77412,1292.00,,HUMANA HMO
520113,10005352,TRT DELIVERY COMPLEX,77412,1445.00,,HUMANA PPO
520113,10005352,TRT DELIVERY COMPLEX,77412,1530.00,,TRILOGY
520113,10005352,TRT DELIVERY COMPLEX,77412,1663.85,,UHC HMO
520113,10005352,TRT DELIVERY COMPLEX,77412,1445.00,,UHC PPO
520113,10005352,TRT DELIVERY COMPLEX,77412,1184.90,,WEA
520113,10005352,TRT DELIVERY COMPLEX,77412,1019.33,,WPS ARISE
520113,10005352,TRT DELIVERY COMPLEX,77412,1104.31,,WPS STATEWIDE
520113,10005352,TRT DELIVERY COMPLEX,77412,935.00,,CASH PRICE
520113,10005352,TRT DELIVERY COMPLEX,77412,883.41,,MIN
520113,10005352,TRT DELIVERY COMPLEX,77412,1663.85,,MAX
520113,10005353,"VALPROIC ACID, FREE",80165,150.15,,AETNA
520113,10005353,"VALPROIC ACID, FREE",80165,54.53,,ANTHEM BLUE PRIORITY
520113,10005353,"VALPROIC ACID, FREE",80165,58.89,,ANTHEM BLUE PREFERRED
520113,10005353,"VALPROIC ACID, FREE",80165,84.45,,ANTHEM PPO
520113,10005353,"VALPROIC ACID, FREE",80165,89.10,,AURORA CAREGIVER
520113,10005353,"VALPROIC ACID, FREE",80165,142.07,,CIGNA
520113,10005353,"VALPROIC ACID, FREE",80165,113.85,,EXCHANGE COMMON GROUND
520113,10005353,"VALPROIC ACID, FREE",80165,150.15,,HEALTH EOS
520113,10005353,"VALPROIC ACID, FREE",80165,99.00,,HUMANA WVN
520113,10005353,"VALPROIC ACID, FREE",80165,125.40,,HUMANA HMO
520113,10005353,"VALPROIC ACID, FREE",80165,140.25,,HUMANA PPO
520113,10005353,"VALPROIC ACID, FREE",80165,148.50,,TRILOGY
520113,10005353,"VALPROIC ACID, FREE",80165,65.64,,UHC HMO
520113,10005353,"VALPROIC ACID, FREE",80165,140.25,,UHC PPO
520113,10005353,"VALPROIC ACID, FREE",80165,115.01,,WEA
520113,10005353,"VALPROIC ACID, FREE",80165,72.07,,WPS ARISE
520113,10005353,"VALPROIC ACID, FREE",80165,81.95,,WPS STATEWIDE
520113,10005353,"VALPROIC ACID, FREE",80165,90.75,,CASH PRICE
520113,10005353,"VALPROIC ACID, FREE",80165,54.53,,MIN
520113,10005353,"VALPROIC ACID, FREE",80165,150.15,,MAX
