code_hash,billing_code_type_version,billing_code,billing_code_type
12580207840870106411,2022,89051,CPT
17250007943714872740,2022,89055,CPT
6969117062663072308,2022,89060,CPT
9283783198909656077,2022,89160,CPT
13152753644133995728,2022,89190,CPT
1063144721108583205,2022,89320,CPT
8371329570381972444,2022,89321,CPT
9261896737434934029,2022,89322,CPT
15392641044971537985,2022,89325,CPT
4375264117395780176,2022,96040,CPT
9635867694630763085,2022,99001,CPT
4375264117395780176,2022,96040,CPT
9635867694630763085,2022,99001,CPT
12781080428320993476,2022,36415,CPT
13583829356278782187,2022,36416,CPT
12781080428320993476,2022,36415,CPT
13583829356278782187,2022,36416,CPT
12781080428320993476,2022,36415,CPT
13583829356278782187,2022,36416,CPT
133265192398176291,2022,0003M,CPT
6432211800018950175,2022,0014M,CPT
133265192398176291,2022,0003M,CPT
3416525932413290668,2022,0022U,CPT
14335462930940083252,2022,0023U,CPT
6432211800018950175,2022,0014M,CPT
