property_id,property_type,sale_date,sale_price,num_units,city,physical_address,county,state,source_url
149803010,RESIDENTIAL TOWNHOME,2019-08-09 00:00:00,505000,1,STEAMBOAT SPRINGS,1865 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149803009,RESIDENTIAL TOWNHOME,2018-10-11 00:00:00,580000,1,STEAMBOAT SPRINGS,1863 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149802008,RESIDENTIAL TOWNHOME,2019-03-08 00:00:00,580000,1,STEAMBOAT SPRINGS,1857 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149801004,RESIDENTIAL TOWNHOME,2020-05-27 00:00:00,500785,1,STEAMBOAT SPRINGS,1849 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149802005,RESIDENTIAL TOWNHOME,1990-02-01 00:00:00,110000,1,STEAMBOAT SPRINGS,1851 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149802006,RESIDENTIAL TOWNHOME,2019-10-11 00:00:00,532500,1,STEAMBOAT SPRINGS,1853 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149802007,RESIDENTIAL TOWNHOME,2021-10-15 00:00:00,690000,1,STEAMBOAT SPRINGS,1855 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
149803012,RESIDENTIAL TOWNHOME,2020-10-26 00:00:00,589037,1,STEAMBOAT SPRINGS,1871 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
150900002,RESIDENTIAL TOWNHOME,1991-05-01 00:00:00,285000,1,STEAMBOAT SPRINGS,1785 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
150900001,RESIDENTIAL TOWNHOME,2006-06-28 00:00:00,670000,1,STEAMBOAT SPRINGS,1795 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
185700001,RESIDENTIAL TOWNHOME,1996-05-30 00:00:00,365500,1,STEAMBOAT SPRINGS,1707 RIVER QUEEN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
185700002,RESIDENTIAL TOWNHOME,2016-06-06 00:00:00,750000,1,STEAMBOAT SPRINGS,1705 RIVER QUEEN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
281600001,RESIDENTIAL TOWNHOME,2016-09-12 00:00:00,1450000,1,STEAMBOAT SPRINGS,1825 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
179300001,RESIDENTIAL TOWNHOME,2021-01-27 00:00:00,1475000,1,STEAMBOAT SPRINGS,1733 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
179300002,RESIDENTIAL TOWNHOME,2021-11-09 00:00:00,1645000,1,STEAMBOAT SPRINGS,1735 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
281600002,RESIDENTIAL TOWNHOME,2018-10-16 00:00:00,1935300,1,STEAMBOAT SPRINGS,1823 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112800002,RESIDENTIAL TOWNHOME,2007-06-26 00:00:00,584000,1,STEAMBOAT SPRINGS,325 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112800001,RESIDENTIAL TOWNHOME,2014-02-27 00:00:00,354400,1,STEAMBOAT SPRINGS,323 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
205800002,RESIDENTIAL TOWNHOME,2002-06-03 00:00:00,232000,1,STEAMBOAT SPRINGS,329 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
205800001,RESIDENTIAL TOWNHOME,2017-04-20 00:00:00,450000,1,STEAMBOAT SPRINGS,327 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
248000001,RESIDENTIAL TOWNHOME,2004-10-04 00:00:00,230000,1,STEAMBOAT SPRINGS,333 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
248000002,RESIDENTIAL TOWNHOME,2021-12-27 00:00:00,750000,1,STEAMBOAT SPRINGS,331 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
175501033,RESIDENTIAL TOWNHOME,1991-09-01 00:00:00,109000,1,STEAMBOAT SPRINGS,343 CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
175502033,RESIDENTIAL TOWNHOME,2006-07-05 00:00:00,384000,1,STEAMBOAT SPRINGS,345 33B CHERRY DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
259200001,RESIDENTIAL TOWNHOME,2020-10-01 00:00:00,1725000,1,STEAMBOAT SPRINGS,1993 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
259200002,RESIDENTIAL TOWNHOME,2016-11-07 00:00:00,1250000,1,STEAMBOAT SPRINGS,1989 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800003,RESIDENTIAL TOWNHOME,2013-09-09 00:00:00,1090000,1,STEAMBOAT SPRINGS,1985 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800005,RESIDENTIAL TOWNHOME,2020-08-05 00:00:00,1700000,1,STEAMBOAT SPRINGS,1977 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800004,RESIDENTIAL TOWNHOME,2020-11-18 00:00:00,1749000,1,STEAMBOAT SPRINGS,1981 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800006,RESIDENTIAL TOWNHOME,2007-08-17 00:00:00,1071900,1,STEAMBOAT SPRINGS,1973 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800019,RESIDENTIAL TOWNHOME,2010-08-23 00:00:00,990000,1,STEAMBOAT SPRINGS,1917 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800018,RESIDENTIAL TOWNHOME,2007-06-29 00:00:00,1071900,1,STEAMBOAT SPRINGS,1921 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800017,RESIDENTIAL TOWNHOME,2016-09-16 00:00:00,1186500,1,STEAMBOAT SPRINGS,1925 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800016,RESIDENTIAL TOWNHOME,2016-02-29 00:00:00,1200000,1,STEAMBOAT SPRINGS,1929 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800011,RESIDENTIAL TOWNHOME,2021-04-28 00:00:00,2060000,1,STEAMBOAT SPRINGS,1951 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800012,RESIDENTIAL TOWNHOME,2006-11-03 00:00:00,971400,1,STEAMBOAT SPRINGS,1947 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800013,RESIDENTIAL TOWNHOME,2011-10-20 00:00:00,1150000,1,STEAMBOAT SPRINGS,1943 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800014,RESIDENTIAL TOWNHOME,2006-12-20 00:00:00,1015800,1,STEAMBOAT SPRINGS,1939 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268800015,RESIDENTIAL TOWNHOME,2012-09-17 00:00:00,930000,1,STEAMBOAT SPRINGS,1935 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700007,RESIDENTIAL TOWNHOME,2018-08-30 00:00:00,1475000,1,STEAMBOAT SPRINGS,1969 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700008,RESIDENTIAL TOWNHOME,2010-06-25 00:00:00,1050000,1,STEAMBOAT SPRINGS,1965 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700009,RESIDENTIAL TOWNHOME,2010-05-12 00:00:00,1100000,1,STEAMBOAT SPRINGS,1961 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700010,RESIDENTIAL TOWNHOME,2011-09-02 00:00:00,1100000,1,STEAMBOAT SPRINGS,1957 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700020,RESIDENTIAL TOWNHOME,2015-04-15 00:00:00,1150000,1,STEAMBOAT SPRINGS,1913 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700021,RESIDENTIAL TOWNHOME,2010-08-11 00:00:00,1100000,1,STEAMBOAT SPRINGS,1909 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700022,RESIDENTIAL TOWNHOME,2019-02-19 00:00:00,1575000,1,STEAMBOAT SPRINGS,1905 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
275700023,RESIDENTIAL TOWNHOME,2007-11-30 00:00:00,919900,1,STEAMBOAT SPRINGS,1901 CIMARRON CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
272000001,RESIDENTIAL TOWNHOME,2007-04-03 00:00:00,436800,1,STEAMBOAT SPRINGS,2716 ABBEY RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
136900002,RESIDENTIAL TOWNHOME,2017-08-31 00:00:00,523000,1,STEAMBOAT SPRINGS,1430 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
136900001,RESIDENTIAL TOWNHOME,1993-04-01 00:00:00,250000,1,STEAMBOAT SPRINGS,1428 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145600002,RESIDENTIAL TOWNHOME,2017-06-30 00:00:00,676600,1,STEAMBOAT SPRINGS,1484 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145600001,RESIDENTIAL TOWNHOME,2019-10-02 00:00:00,895000,1,STEAMBOAT SPRINGS,1482 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
205200001,RESIDENTIAL TOWNHOME,2019-09-25 00:00:00,973500,1,STEAMBOAT SPRINGS,1435 DELTA QUEEN CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
229900002,RESIDENTIAL TOWNHOME,2011-09-07 00:00:00,377500,1,STEAMBOAT SPRINGS,1607 CORNICE CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
229900001,RESIDENTIAL TOWNHOME,2019-09-09 00:00:00,799000,1,STEAMBOAT SPRINGS,1605 CORNICE CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
241900001,RESIDENTIAL TOWNHOME,2005-10-21 00:00:00,757500,1,STEAMBOAT SPRINGS,1335 MARK TWAIN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
241900002,RESIDENTIAL TOWNHOME,2021-04-30 00:00:00,1555000,1,STEAMBOAT SPRINGS,1337 MARK TWAIN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254500002,RESIDENTIAL TOWNHOME,2020-09-04 00:00:00,1340000,1,STEAMBOAT SPRINGS,1462 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254500001,RESIDENTIAL TOWNHOME,2010-10-12 00:00:00,553500,1,STEAMBOAT SPRINGS,1460 CLUBHOUSE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
273300002,RESIDENTIAL TOWNHOME,2017-09-27 00:00:00,1540000,1,STEAMBOAT SPRINGS,1602 CORNICE CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
273300001,RESIDENTIAL TOWNHOME,2017-07-20 00:00:00,1545000,1,STEAMBOAT SPRINGS,1600 CORNICE CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
122800085,RESIDENTIAL SINGLE FAMILY,2020-09-09 00:00:00,841500,1,STEAMBOAT SPRINGS,1415 DELTA QUEEN CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
282900001,RESIDENTIAL TOWNHOME,2015-12-04 00:00:00,1600000,1,STEAMBOAT SPRINGS,1452 DELTA QUEEN CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
282900002,RESIDENTIAL TOWNHOME,2018-02-08 00:00:00,1700000,1,STEAMBOAT SPRINGS,1450 DELTA QUEEN CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
241400001,RESIDENTIAL TOWNHOME,2016-06-07 00:00:00,760000,1,STEAMBOAT SPRINGS,1507 MARK TWAIN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
241400002,RESIDENTIAL TOWNHOME,2016-07-21 00:00:00,570000,1,STEAMBOAT SPRINGS,1505 MARK TWAIN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
936222003,GOLF COURSE,2007-05-23 00:00:00,58000000,2,STEAMBOAT SPRINGS,1230 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
178700001,RESIDENTIAL TOWNHOME,1994-03-01 00:00:00,67000,1,STEAMBOAT SPRINGS,2000 MONTVIEW LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
178700002,RESIDENTIAL TOWNHOME,1997-06-27 00:00:00,386300,1,STEAMBOAT SPRINGS,2010 MONTVIEW LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
209500002,RESIDENTIAL TOWNHOME,1999-11-12 00:00:00,319000,1,STEAMBOAT SPRINGS,2070 MONTVIEW LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
267100002,RESIDENTIAL TOWNHOME,2021-06-01 00:00:00,1925000,1,STEAMBOAT SPRINGS,2035 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
267100001,RESIDENTIAL TOWNHOME,2016-02-18 00:00:00,950000,1,STEAMBOAT SPRINGS,2037 STEAMBOAT BLVD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400001,RESIDENTIAL TOWNHOME,1995-07-01 00:00:00,332000,1,STEAMBOAT SPRINGS,2838 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400002,RESIDENTIAL TOWNHOME,2007-11-07 00:00:00,687500,1,STEAMBOAT SPRINGS,2840 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400004,RESIDENTIAL TOWNHOME,1996-03-01 00:00:00,329000,1,STEAMBOAT SPRINGS,2839 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400003,RESIDENTIAL TOWNHOME,2017-02-27 00:00:00,637500,1,STEAMBOAT SPRINGS,2837 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400005,RESIDENTIAL TOWNHOME,2020-01-31 00:00:00,730000,1,STEAMBOAT SPRINGS,2831 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
121400006,RESIDENTIAL TOWNHOME,1996-12-11 00:00:00,339000,1,STEAMBOAT SPRINGS,2833 KITZBUHEL CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700008,RESIDENTIAL TOWNHOME,2007-03-12 00:00:00,710000,1,STEAMBOAT SPRINGS,2862 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700007,RESIDENTIAL TOWNHOME,1999-01-13 00:00:00,374000,1,STEAMBOAT SPRINGS,2864 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700010,RESIDENTIAL TOWNHOME,1999-01-08 00:00:00,359000,1,STEAMBOAT SPRINGS,2855 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700009,RESIDENTIAL TOWNHOME,2003-12-22 00:00:00,520000,1,STEAMBOAT SPRINGS,2857 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700012,RESIDENTIAL TOWNHOME,2020-06-11 00:00:00,720000,1,STEAMBOAT SPRINGS,2861 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204700011,RESIDENTIAL TOWNHOME,2004-08-29 00:00:00,500000,1,STEAMBOAT SPRINGS,2863 ST MORITZ WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000001,RESIDENTIAL TOWNHOME,2012-01-13 00:00:00,423000,1,STEAMBOAT SPRINGS,2650 1 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000002,RESIDENTIAL TOWNHOME,2005-05-23 00:00:00,315400,1,STEAMBOAT SPRINGS,2650 2 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000003,RESIDENTIAL TOWNHOME,2020-08-18 00:00:00,630000,1,STEAMBOAT SPRINGS,2650 3 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000004,RESIDENTIAL TOWNHOME,2019-06-28 00:00:00,660000,1,STEAMBOAT SPRINGS,2650 4 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000005,RESIDENTIAL TOWNHOME,2016-11-30 00:00:00,490000,1,STEAMBOAT SPRINGS,2650 5 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000006,RESIDENTIAL TOWNHOME,2020-07-14 00:00:00,740000,1,STEAMBOAT SPRINGS,2650 6 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000007,RESIDENTIAL TOWNHOME,2021-05-27 00:00:00,675000,1,STEAMBOAT SPRINGS,2650 7 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000008,RESIDENTIAL TOWNHOME,2005-08-03 00:00:00,350000,1,STEAMBOAT SPRINGS,2650 8 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000009,RESIDENTIAL TOWNHOME,2015-05-01 00:00:00,330000,1,STEAMBOAT SPRINGS,2650 9 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000010,RESIDENTIAL TOWNHOME,2019-10-25 00:00:00,640000,1,STEAMBOAT SPRINGS,2650 10 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000011,RESIDENTIAL TOWNHOME,2013-05-01 00:00:00,349000,1,STEAMBOAT SPRINGS,2650 11 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000020,RESIDENTIAL TOWNHOME,2005-08-22 00:00:00,320000,1,STEAMBOAT SPRINGS,2650 20 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000021,RESIDENTIAL TOWNHOME,2003-10-24 00:00:00,307000,1,STEAMBOAT SPRINGS,2650 21 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000023,RESIDENTIAL TOWNHOME,2018-08-24 00:00:00,500000,1,STEAMBOAT SPRINGS,2650 23 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000022,RESIDENTIAL TOWNHOME,2017-02-28 00:00:00,589000,1,STEAMBOAT SPRINGS,2650 22 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000026,RESIDENTIAL TOWNHOME,2021-06-04 00:00:00,950000,1,STEAMBOAT SPRINGS,2650 26 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000027,RESIDENTIAL TOWNHOME,2014-03-03 00:00:00,408000,1,STEAMBOAT SPRINGS,2650 27 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000028,RESIDENTIAL TOWNHOME,2018-04-26 00:00:00,585000,1,STEAMBOAT SPRINGS,2650 28 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000025,RESIDENTIAL TOWNHOME,2021-08-10 00:00:00,975000,1,STEAMBOAT SPRINGS,2650 25 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000024,RESIDENTIAL TOWNHOME,2021-09-27 00:00:00,1025000,1,STEAMBOAT SPRINGS,2650 24 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000015,RESIDENTIAL TOWNHOME,2004-11-22 00:00:00,347000,1,STEAMBOAT SPRINGS,2650 15 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000016,RESIDENTIAL TOWNHOME,2019-01-31 00:00:00,690000,1,STEAMBOAT SPRINGS,2650 16 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000018,RESIDENTIAL TOWNHOME,2001-04-10 00:00:00,295000,1,STEAMBOAT SPRINGS,2650 18 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000017,RESIDENTIAL TOWNHOME,2021-01-22 00:00:00,800000,1,STEAMBOAT SPRINGS,2650 17 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000012,RESIDENTIAL TOWNHOME,2001-05-23 00:00:00,395000,1,STEAMBOAT SPRINGS,2650 12 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000013,RESIDENTIAL TOWNHOME,2015-06-05 00:00:00,415000,1,STEAMBOAT SPRINGS,2650 13 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
172000014,RESIDENTIAL TOWNHOME,1997-08-01 00:00:00,265500,1,STEAMBOAT SPRINGS,2650 14 MEDICINE SPRINGS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206010001,RESIDENTIAL TOWNHOME,2015-10-01 00:00:00,835000,1,STEAMBOAT SPRINGS,2687 TIMBER CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206010002,RESIDENTIAL TOWNHOME,2011-05-13 00:00:00,659000,1,STEAMBOAT SPRINGS,2685 TIMBER CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206010003,RESIDENTIAL TOWNHOME,2015-06-01 00:00:00,539000,1,STEAMBOAT SPRINGS,2683 TIMBER CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206010004,RESIDENTIAL TOWNHOME,2005-04-06 00:00:00,677500,1,STEAMBOAT SPRINGS,2681 TIMBER CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206002004,RESIDENTIAL TOWNHOME,1999-04-09 00:00:00,399000,1,STEAMBOAT SPRINGS,2686 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206002003,RESIDENTIAL TOWNHOME,1999-10-22 00:00:00,409000,1,STEAMBOAT SPRINGS,2684 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206002002,RESIDENTIAL TOWNHOME,2020-08-05 00:00:00,805000,1,STEAMBOAT SPRINGS,2682 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206002001,RESIDENTIAL TOWNHOME,2019-03-28 00:00:00,812000,1,STEAMBOAT SPRINGS,2680 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206001004,RESIDENTIAL TOWNHOME,2020-06-01 00:00:00,927500,1,STEAMBOAT SPRINGS,2656 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206001003,RESIDENTIAL TOWNHOME,1999-01-07 00:00:00,325000,1,STEAMBOAT SPRINGS,2654 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206001002,RESIDENTIAL TOWNHOME,2015-08-11 00:00:00,535000,1,STEAMBOAT SPRINGS,2652 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
206001001,RESIDENTIAL TOWNHOME,2000-04-06 00:00:00,563500,1,STEAMBOAT SPRINGS,2650 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210503001,RESIDENTIAL TOWNHOME,2017-12-15 00:00:00,800000,1,STEAMBOAT SPRINGS,2700 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210503003,RESIDENTIAL TOWNHOME,1999-09-14 00:00:00,389000,1,STEAMBOAT SPRINGS,2704 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210503002,RESIDENTIAL TOWNHOME,2018-01-31 00:00:00,775000,1,STEAMBOAT SPRINGS,2702 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210503004,RESIDENTIAL TOWNHOME,2014-07-03 00:00:00,653500,1,STEAMBOAT SPRINGS,2706 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210504001,RESIDENTIAL TOWNHOME,2003-07-23 00:00:00,547500,1,STEAMBOAT SPRINGS,2750 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
210504002,RESIDENTIAL TOWNHOME,2019-03-21 00:00:00,757500,1,STEAMBOAT SPRINGS,2752 CROSS TIMBERS TRL,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
