name,ccn,homepage_url,state_code
"ARKANSAS HEART HOSPITAL, LLC",040134,https://www.arheart.com,AR
SPECIALTY REHABILITATION HOSPITAL,193080,https://www.specialtyrehabhospital.com/contact-us,LA
EDWARD W SPARROW HOSPITAL,230230,https://www.sparrow.org/our-hospitals-and-services/sparrow-hospitals/sparrow-hospital,MI
JEFFERSON STRATFORD HOSPITAL,310086,https://www.jeffersonhealth.org/locations/cherry-hill-hospital,NJ
ST PETERS HEALTH,270003,https://www.stpetes.org,MT
NASH GENERAL HOSPITAL,340147,https://www.nashunchealthcare.org/hospitals-locations/locations-profile/nash-general-hospital/,NC
MARSHFIELD MEDICAL CENTER - NEILLSVILLE,521323,https://www.marshfieldclinic.org/locations/centers/Neillsville%20-%20Marshfield%20Medical%20Center,WI
PHOEBE PUTNEY MEMORIAL HOSPITAL,110007,https://www.phoebehealth.com/locations/phoebe-putney-memorial-hospital,GA
NEWTON-WELLESLEY HOSPITAL,220101,https://www.nwh.org,MA
MEMORIAL HOSPITAL,360092,https://memorialohio.com/locations/memorial-hospital/,OH
LAKEWOOD RANCH MEDICAL CENTER,100299,https://www.lakewoodranchmedicalcenter.com,FL
MARY RUTAN HOSPITAL,360197,https://www.maryrutan.org/about-us/mary-rutan-hospital/,OH
PAM SPECIALTY HOSPITAL OF DAYTON,362028,https://pamhealth.com/index.php/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-of-Dayton,OH
DANVILLE STATE HOSPITAL,394004,https://www.dhs.pa.gov/Services/Assistance/Pages/Danville.aspx,PA
BAYLOR INSTITUTE FOR REHABILITATION,453036,https://www.bswrehab.com/levels-of-care/inpatient-rehabilitation/our-hospitals/bswrehab-dallas/,TX
BON SECOURS ST MARYS HOSPITAL,490059,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/st-marys-hospital,VA
BROOK LANE HEALTH SERVICES,214003,https://www.brooklane.org,MD
GREENWOOD COUNTY HOSPITAL,171339,https://www.gwch.org,KS
HENRY FORD HEALTH JACKSON HOSPITAL,230092,https://www.henryford.com/locations/allegiance-health,MI
NORTHWESTERN MEDICINE CENTRAL DUPAGE HOSPITAL,140242,https://www.nm.org/locations/central-dupage-hospital,IL
LANAI COMMUNITY HOSPITAL,121305,https://www.mauihealth.org/locations/lanai-community-hospital/,HI
LAKE REGIONAL HEALTH SYSTEM,260186,https://www.lakeregional.com,MO
SANTA BARBARA COUNTY PSYCHIATRIC HEALTH FACILITY,054125,https://www.countyofsb.org/274/Behavioral-Wellness,CA
WORCESTER RECOVERY CENTER AND HOSPITAL,224032,https://www.mass.gov/locations/worcester-recovery-center-and-hospital-wrch,MA
KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,050075,https://thrive.kaiserpermanente.org/care-near-you/northern-california/eastbay/locations/oakland-medical-center/,CA
MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION,524001,https://county.milwaukee.gov/EN/DHHS/BHD,WI
MADISON COUNTY MEMORIAL HOSPITAL,101311,https://www.mcmh.us,FL
CUMBERLAND MEMORIAL HOSPITAL,521353,https://cumberlandhealthcare.com/locations/hospital/,WI
HIGHLAND HOSPITAL,050320,https://www.alamedahealthsystem.org/locations/,CA
IREDELL MEMORIAL HOSPITAL INC,340039,https://www.iredellhealth.org,NC
ASCENSION ST JOHN OWASSO,370227,https://www.stjohnhealthsystem.com/owasso,OK
CRYSTAL CLINIC ORTHOPAEDIC CENTER,360351,https://www.crystalclinic.com/,OH
UNICOI COUNTY  HOSPITAL,440001,https://www.balladhealth.org/locations/hospitals/unicoi-county,TN
MOUNTAINVIEW HOSPITAL,290039,https://mountainview-hospital.com/,NV
LUTHERAN HOSPITAL,360087,https://my.clevelandclinic.org/locations/lutheran-hospital,OH
BARNES JEWISH HOSPITAL,260032,https://www.barnesjewish.org,MO
BAPTIST HEALTH MEDICAL CENTER-STUTTGART,040072,https://www.baptist-health.com/location/baptist-health-medical-center-stuttgart/,AR
KAISER FOUNDATION HOSPITAL FONTANA,050140,https://thrive.kaiserpermanente.org/care-near-you/southern-california/san-bernardino-county/locations/fontana-medical-center/,CA
MERCY ST FRANCIS HOSPITAL,261335,https://www.mercy.net/practice/mercy-st-francis-hospital,MO
SELECT SPECIALTY HOSPITAL - HAMPTON ROADS,492008,https://www.selectspecialtyhospitals.com/locations-and-tours/va/newport-news/hampton-roads/,VA
VAN BUREN COUNTY HOSPITAL,161337,https://www.vbch.org,IA
NORTH CHICAGO VETERANS ADMINISTRATION HOSPITAL,14034F,https://www.lovell.fhcc.va.gov/,IL
CASS REGIONAL MEDICAL CENTER,261324,https://www.cassregional.org,MO
ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,143300,https://www.luriechildrens.org,IL
PAM REHABILITATION HOSPITAL OF CLEAR LAKE,673061,https://pamhealth.com/index.php/facilities/find-facility/rehabilitation-hospitals/pam-rehabilitation-hospital-clear-lake,TX
GLENWOOD BEHAVIORAL HEALTH HOSPITAL,364065,https://www.glenwoodbehavioral.com/,OH
SHOALS HOSPITAL,010157,https://www.namcshoals.com/,AL
ABBEVILLE GENERAL HOSPITAL,190034,https://www.abbevillegeneral.com/,LA
COSHOCTON REGIONAL MEDICAL CENTER,360109,https://www.coshoctonhospital.org/,OH
PARKRIDGE MEDICAL CENTER,440156,https://parkridgehealth.com/locations/parkridge-medical-center/,TN
SEASIDE BEHAVIORAL CENTER,194100,https://www.seasidehc.com/locations/#inpatient-hospitals,LA
MH ST ELIZABETH BOARDMAN HOSPITAL,360276,https://www.mercy.com/locations/hospitals/youngstown/mercy-health-st-elizabeth-boardman-hospital,OH
AUGUSTA HEALTH,490018,https://www.augustahealth.com/,VA
US AIR FORCE HOSP,10021F,https://eglin.tricare.mil/,FL
SHARE MEDICAL CENTER,371341,https://www.smcok.com,OK
REGIONAL WEST GARDEN COUNTY HOSPITAL,281310,https://gchealth.org/garden-county-hospital/,NE
KUAKINI MEDICAL CENTER,120007,https://www.kuakini.org/wps/portal/public/home,HI
NOVATO COMMUNITY HOSPITAL,050131,https://www.sutterhealth.org/novato,CA
BOONE HOSPITAL CENTER,260068,https://boone.health/,MO
PAM HEALTH REHABILITATION HOSPITAL OF EL PASO,673075,https://pamhealth.com/facilities/find-facility/rehabilitation-hospitals/pam-health-rehabilitation-hospital-el-paso,TX
BUFFALO HOSPITAL,240076,https://www.allinahealth.org/Buffalo-Hospital/,MN
RIDDLE MEMORIAL HOSPITAL,390222,https://www.mainlinehealth.org/locations/riddle-hospital,PA
WRAY COMMUNITY DISTRICT HOSPITAL,061309,https://wrayhospital.org/,CO
PROVIDENCE PORTLAND MEDICAL CENTER,380061,https://www.providence.org/locations/or/portland-medical-center,OR
KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,https://thrive.kaiserpermanente.org/care-near-you/southern-california/los-angeles/locations/los-angeles-medical-center-2/,CA
ST MARYS MEDICAL CENTER,060023,https://www.sclhealth.org/locations/st-marys-medical-center/,CO
CENTERPOINTE HOSPITAL,264012,https://centerpointehospital.com/,MO
"MOUNT CARMEL REHABILITATION HOSPITAL, AN AFFILIATE",363042,https://www.mountcarmelhealth.com/location/mount-carmel-rehabilitation-hospital,OH
FLOYD COUNTY MEDICAL CENTER,161347,https://fcmc.us.com,IA
CALDWELL MEMORIAL HOSPITAL,340041,https://www.caldwellmemorial.org/locations/profile/caldwell-memorial-hospital/,NC
UPMC EAST,390328,https://www.upmc.com/locations/hospitals/east,PA
CARSON TAHOE REGIONAL MEDICAL CENTER,290019,https://carsontahoe.com,NV
SSM HEALTH SAINT JOSEPH HOSPITAL-LAKE SAINT LOUIS,260200,https://www.ssmhealth.com/locations/st-joseph-hospital-lake-saint-louis,MO
LAKE TAYLOR TRANSITIONAL CARE HOSPITAL,492001,https://www.laketaylor.org,VA
"GOOD HOPE HOSPITAL, INC",344029,https://goodhopehospitalinc.com/,NC
ST LUKE'S REHABILITATION HOSPITAL,263030,https://pamhealth.com/index.php/facilities/find-facility/rehabilitation-hospitals/St-Lukes-Rehabilitation-Hospital,MO
YALE-NEW HAVEN HOSPITAL,070022,https://www.ynhh.org/,CT
HOLY CROSS HOSPITAL,140133,https://www.sinaichicago.org/en/find-a-location/results/holy-cross-hospital/,IL
BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL,452105,https://www.bswhealth.com/locations/continuing-care-hospital/,TX
OCEAN UNIVERSITY MEDICAL CENTER,310052,https://www.hackensackmeridianhealth.org/en/Locations/Ocean-University-Medical-Center,NJ
FREEMAN MEDICAL CENTER - CAH,431313,https://www.freemanregional.com/home,SD
ALTRU HOSPITAL,350019,https://www.altru.org/find-a-location/location-profile/altru-hospital/?searchId=f27b63a5-e8db-e911-a822-000d3a611816&sort=13&page=1&pageSize=10,ND
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CONCOR,303027,https://www.encompasshealth.com/concordrehab,NH
WESTPARK SPRINGS LLC,454131,https://westparksprings.com/locations/richmond-tx/,TX
SAMARITAN NORTH LINCOLN HOSPITAL,381302,https://www.samhealth.org/find-a-location/s/samaritan-north-lincoln-hospital,OR
HCA FLORIDA WEST HOSPITAL,100231,https://www.hcafloridahealthcare.com/locations/west-hospital,FL
NORTHEAST REGIONAL MEDICAL CENTER,260022,https://www.nermc.com,MO
AURORA BEHAVIORAL HEALTH SYSTEM,034024,https://www.auroraarizona.com/,AZ
STORMONT VAIL HOSPITAL,170086,https://www.stormontvail.org/building-profile/?buildingid=12,KS
PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL,370083,https://pushmatahahospital.com/,OK
TEXAS VISTA MEDICAL CENTER,450697,https://www.texasvistamedicalcenter.org/,TX
KERRVILLE STATE HOSP,454014,https://hhs.texas.gov/services/mental-health-substance-use/state-hospitals/kerrville-state-hospital,TX
UW HEALTH REHABILITATION HOSPITAL,523028,https://www.uwhealth.org/locations/uw-health-rehabilitation-hospital-286,WI
MERCY HOSPITAL BOONEVILLE,041318,https://www.mercy.net/practice/mercy-hospital-booneville,AR
MARTIN COUNTY HOSPITAL DISTRICT,451333,https://www.martincountyhospital.org/,TX
WATERBURY HOSPITAL,070005,https://www.waterburyhospital.org/,CT
FROEDTERT SOUTH - FROEDTERT KENOSHA HOSPITAL,520021,https://www.froedtert.com/locations/hospital/froedtert-kenosha-hospital,WI
WEST BOCA MEDICAL CENTER,100268,https://www.westbocamedctr.com,FL
COVINGTON COUNTY HOSPITAL CAH,251325,https://covingtoncountyhospital.com,MS
NORTHSIDE HOSPITAL DULUTH,110252,https://www.northside.com/locations/northside-hospital-duluth,GA
SAUNDERS MEDICAL CENTER,281307,https://www.saundersmedicalcenter.com/,NE
PORTERVILLE DEVELOPMENTAL CENTER,050546,https://www.dds.ca.gov/services/state-facilities/porterville-dc/,CA
SCRIPPS GREEN HOSPITAL,050424,https://www.scripps.org/locations/hospitals/scripps-green-hospital?tab=overview,CA
HAMPTON REGIONAL MEDICAL CENTER,420072,https://www.hamptonregional.com/getpage.php?name=message,SC
CARE ONE AT TRINITAS REGIONAL MEDICAL CENTER,312018,https://www.care-one.com/locations/ltach-careone-at-saint-peters-university-hospital/,NJ
CITIZENS MEMORIAL HOSPITAL,260195,https://www.citizensmemorial.com/index.html,MO
GLEN ROSE MEDICAL CENTER,450451,https://www.glenrosemedicalcenter.com/,TX
WARREN MEMORIAL HOSPITAL,281330,https://www.friendmed.org/patients-visitors/warren-memorial-hospital,NE
HEMET GLOBAL MEDICAL CENTER,050390,https://kpchealth.com/hemet-global/,CA
CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,260180,https://www.christianhospital.org,MO
CHANGEPOINT PSYCHIATRIC HOSPITAL,034027,https://www.mychangepoint.org/,AZ
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,https://www.confluencehealth.org/locations/wenatchee-valley-hospital-clinics/,WA
GEORGIA REGIONAL HOSP SAVANNAH,114028,https://dbhdd.georgia.gov/be-caring/georgia-regional-hospital-savannah-grhs-savannah-ga,GA
OSF SAINT PAUL MEDICAL CENTER,141310,https://www.osfhealthcare.org/saint-paul/,IL
GRADY MEMORIAL HOSPITAL,110079,https://www.gradyhealth.org/,GA
PROSSER MEMORIAL HOSPITAL,501312,https://prosserhealth.org/,WA
KINDRED HOSPITAL PHILADELPHIA,392027,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-philadelphia,PA
SHELTERING ARMS INSTITUTE,493036,https://shelteringarmsinstitute.com/,VA
NORTHEAST GEORGIA MEDICAL CENTER LUMPKIN,110237,https://www.nghs.com/locations/lumpkin/,GA
LVH- COORDINATED BETHLEHEM,390314,https://www.lvhn.org/locations/coordinated-health-bethlehem-2310-highland-ave-bethlehem-hospital,PA
SPRING GROVE HOSPITAL CENTER,214018,https://health.maryland.gov/springgrove/Pages/home.aspx,MD
COMANCHE COUNTY MEDICAL CENTER,451382,https://www.comanchecmc.org/,TX
UCHEALTH GREELEY HOSPITAL,060131,https://www.uchealth.org/locations/uchealth-greeley-hospital/,CO
MOREHOUSE GENERAL HOSPITAL,190116,https://mghospital.com/,LA
"NORTH HAWAII COMMUNITY HOSPITAL, INC",120028,https://www.queens.org/locations/hospitals/north-hawaii/,HI
VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,010118,https://www.vaughanregional.com/,AL
PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER,381301,https://www.peacehealth.org/hospitals/cottage-grove-community-medical-center,OR
"MERCY HOSPITAL KINGFISHER, INC",371313,https://www.mercy.net/practice/mercy-hospital-kingfisher,OK
NOVANT HEALTH THOMASVILLE MEDICAL CENTER,340085,https://www.novanthealth.org/thomasville-medical-center.aspx,NC
BAPTIST HEALTH - VAN BUREN,040018,https://www.baptist-health.com/location/baptist-health-van-buren/,AR
MILLS-PENINSULA MEDICAL CENTER,050007,https://www.sutterhealth.org/mills,CA
CLARION PSYCHIATRIC CENTER,394043,https://clarioncenter.com/,PA
WHITE MOUNTAIN REGIONAL MEDICAL CENTER,031315,https://www.wmrmc.com/,AZ
MOSIAC LIFE CARE AT ST JOSEPH,262019,https://www.mymosaiclifecare.org/General/Long-Term-Acute-Care-Hospital/,MO
SOUTHWEST MEDICAL CENTER,170068,https://www.swmedcenter.com,KS
IU HEALTH BLOOMINGTON HOSPITAL,150051,https://iuhealth.org/find-locations/iu-health-bloomington-hospital,IN
APPALACHIAN BEHAVIORAL HEALTH CARE,364015,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/healthcare-facilities/appalachian/appalachian,OH
BRENTWOOD SPRINGS,154055,https://www.brentwoodsprings.com/,IN
ENCOMPASS HEALTH REHABILITATION HOSPITAL,043029,https://www.encompasshealth.com/jonesbororehab,AR
"REGENCY HOSPITAL COMPANY OF MACON, LLC",112016,https://www.regencyhospital.com/locations-and-tours/ga/macon/macon/,GA
JEFFERSON HEALTH-NORTHEAST,390115,https://www.jeffersonhealth.org/locations/torresdale-hospital,PA
MUNSON MEDICAL CENTER,230097,https://www.munsonhealthcare.org/munson-medical-center/munson-medical-home,MI
SAN JOAQUIN VALLEY REHABILITATION HOSP,053032,https://sjvrehab.com/,CA
CLINCH MEMORIAL HOSPITAL,111308,https://www.clinchmh.org/,GA
MARY IMOGENE BASSETT HOSPITAL,330136,https://www.bassett.org/locations/bassett-medical-center,NY
KAISER FOUNDATION HOSPITAL - BALDWIN PARK,050723,https://thrive.kaiserpermanente.org/care-near-you/southern-california/baldwin-park/locations/baldwin-park-medical-center-2/,CA
NORMAN REGIONAL,370008,https://www.normanregional.com/locations/norman-regional-hospital,OK
CHRISTUS DUBUIS HOSPITAL OF ALEXANDRIA,192012,https://lhcgroup.com/locations/christus-dubuis-hospital-of-alexandria/,LA
SOUTHWEST HEALTHCARE SERVICES,351313,https://swhealthcare.net/,ND
ST MARGARET'S HEALTH - PERU,140234,https://aboutsmh.org/,IL
WHITMAN HOSPITAL AND MEDICAL CENTER,501327,https://www.whmc.org/,WA
USC KENNETH NORRIS JR CANCER HOSPITAL,050660,https://uscnorriscancer.usc.edu,CA
SELECT SPECIALTY HOSPITAL-TRICITIES,442016,https://www.selectspecialtyhospitals.com/locations-and-tours/tn/bristol/tri-cities/,TN
CENTRAL MONTANA MEDICAL CENTER,271345,https://www.cmmc.health,MT
PIKEVILLE MEDICAL CENTER,180044,https://www.pikevillehospital.org,KY
BLUE RIDGE REGIONAL HOSPITAL,341329,https://missionhealth.org/member-hospitals/blue-ridge/,NC
HARRISON COMMUNITY HOSPITAL,361311,https://wvumedicine.org/wheeling/,OH
GROVE HILL MEMORIAL HOSPITAL,010091,https://www.grovehillmemorial.org,AL
"FREEDOM BEHAVIORAL HOSPITAL OF TOPEKA, LLC",174021,https://www.freedomtopeka.com,KS
NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,340053,https://www.novanthealth.org/presbyterian-medical-center.aspx,NC
CHRISTUS SPOHN HOSPITAL BEEVILLE,450082,https://www.christushealth.org/locations/spohn-hospital-beeville,TX
PROVIDENCE ST VINCENT MEDICAL CENTER,380004,https://www.providence.org/locations/or/st-vincent-medical-center,OR
BRYNN MARR HOSP,344016,https://www.brynnmarr.org,NC
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,013031,https://encompasshealth.com/shelbycountyrehab,AL
US NAVAL HOSP,50006F,https://bremerton.tricare.mil/,WA
KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE,050609,https://thrive.kaiserpermanente.org/care-near-you/southern-california/orange-county/locations/orange-county-anaheim-medical-center/,CA
ADVENTIST HEALTH PORTLAND,380060,https://www.adventisthealth.org/portland/,OR
BANNER BOSWELL MEDICAL CENTER,030061,https://www.bannerhealth.com/locations/sun-city/banner-boswell-medical-center,AZ
CONNECTICUT CHILDRENS MEDICAL CENTER,073300,https://www.connecticutchildrens.org/about-us/locations/connecticut-childrens-medical-center/,CT
KINDRED HOSPITAL ROME,112010,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-rome,GA
UNION COUNTY GENERAL HOSPITAL,321304,https://www.ucgh.net/,NM
HONORHEALTH DEER VALLEY MEDICAL CENTER,030092,https://www.honorhealth.com/locations/hospitals/deer-valley-medical-center,AZ
OCHSNER LSU HEALTH SHREVEPORT,190098,https://www.ochsner.org/locations/ochsner-lsu-health-shreveport,LA
KPC PROMISE HOSPITAL OF OVERLAND PARK,172004,https://snfoverlandpark.kpcph.com/contact-us/,KS
WATAUGA MEDICAL CENTER,340051,https://www.apprhs.org/wataugamedical/,NC
BARNES-KASSON COUNTY HOSPITAL,391309,https://www.barnes-kasson.org,PA
MILLCREEK COMMUNITY HOSPITAL,390198,https://lecomhealth.com/community-hospital/,PA
THE MIRIAM HOSPITAL,410012,https://www.lifespan.org/locations/miriam-hospital,RI
COOPERMAN BARNABAS MEDICAL CENTER,310076,https://www.rwjbh.org/saint-barnabas-medical-center/?L=true,NJ
VA HOSP,33024F,https://www.syracuse.va.gov,NY
LUBBOCK HEART HOSPITAL LP,450876,https://www.lubbockheart.com/,TX
CHINESE HOSPITAL,050407,https://www.chinesehospital-sf.org,CA
WILLIAMSON MEDICAL CENTER,440029,https://williamsonmedicalcenter.org,TN
PHILHAVEN HOSPITAL,394020,https://www.wellspanphilhaven.org/,PA
WASHINGTON REGIONAL MEDICAL CENTER,040004,https://www.wregional.com/,AR
PALOMAR REHABILITATION INSTITUTE,053043,https://www.palomarhealthrehabinstitute.com/,CA
US NAVAL HOSPITAL CAMP PENDELTON,05020F,https://camp-pendleton.tricare.mil/,CA
NORTHERN LIGHT A R GOULD HOSPITAL,200018,https://northernlighthealth.org/A-R-Gould-Hospital,ME
SELECT SPECIALTY HOSPITAL-FORT MYERS,102029,https://www.selectspecialtyhospitals.com/locations-and-tours/fl/fort-myers/fort-myers/,FL
KINGMAN REGIONAL MEDICAL CENTER,030055,https://www.azkrmc.com/,AZ
SURGICAL HOSPITAL OF OKLAHOMA,370201,https://surgicalhospitalok.com,OK
HIGHLANDS  REHABILITATION HOSPITAL,453086,https://laspalmasdelsolhealthcare.com/locations/,TX
GIFFORD MEDICAL CENTER,471301,https://giffordhealthcare.org/location/gifford-medical-center/,VT
SALINA REGIONAL HEALTH CENTER,170012,https://www.srhc.com,KS
YUMA REGIONAL MEDICAL CENTER,030013,https://www.yumaregional.org/Home,AZ
BAPTIST HEALTH LEXINGTON,180103,https://www.baptisthealth.com/lexington/,KY
LEWISGALE HOSPITAL PULASKI,490116,https://hcavirginia.com/locations/lewisgale-pulaski/,VA
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,https://santa-fe-medical-center.phs.org/Pages/default.aspx,NM
GETTYSBURG HOSPITAL,390065,https://www.wellspan.org/offices-locations/wellspan-gettysburg-hospital/,PA
ROLLING HILLS PSYCHIATRIC HOSPITAL,444007,https://www.rollinghillshospital.org/,TN
HIGH RIDGE HOUSE,331990,https://www.highridgehouse.org,NY
MAYO CLINIC HEALTH SYSTEM - MANKATO,240093,https://mayoclinichealthsystem.org/locations/mankato,MN
BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,450742,https://www.bswhealth.com/locations/lake-pointe/,TX
WOMEN'S HOSPITAL THE,150149,https://www.deaconess.com/The-Womens-Hospital,IN
GUAM MEMORIAL HOSPITAL AUTHORITY,650001,https://gmha.org/,GU
MULTICARE COVINGTON MEDICAL CENTER,500154,https://www.multicare.org/location/covington-medical-center/,WA
FINLEY HOSPITAL,160117,https://www.unitypoint.org/dubuque/location-details.aspx?id=LOC0000018972,IA
CENTRACARE HEALTH - MONTICELLO,241362,https://www.centracare.com/locations/centracare-monticello/,MN
VA HOSP,45075F,https://www.southtexas.va.gov/,TX
CAREPOINT HEALTH-CHRIST HOSPITAL,310016,https://carepointhealth.org/locations-directions/christ-hospital/,NJ
SANFORD WORTHINGTON MEDICAL CENTER,240022,https://www.sanfordhealth.org/locations/sanford-worthington-medical-center,MN
US NAVAL HOSP,42009F,https://beaufort.tricare.mil/,SC
WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,364029,https://windsorlaurelwood.com,OH
COTTONWOOD CREEK BEHAVIORAL HOSPITAL,134017,https://www.cottonwoodcreekboise.com,ID
ELY BLOOMENSON COMMUNITY HOSPITAL,241318,https://ebch.org/,MN
ASCENSION SACRED HEART PENSACOLA,100025,https://healthcare.ascension.org/locations/florida/flpen/pensacola-ascension-sacred-heart-pensacola,FL
FORT MEMORIAL HOSPITAL,520071,https://www.forthealthcare.com,WI
RIVER CREST HOSP,454064,https://www.rivercresthospital.com/,TX
"DELAWARE VALLEY HOSPITAL, INC",331312,https://www.nyuhs.org/location-search/uhs-delaware-valley-hospital,NY
SIOUX CENTER HEALTH,161346,https://siouxcenterhealth.org/,IA
HILL TOP CENTER,141990,https://hilltopcenter.org/,IL
CANYON CREEK BEHAVIORAL HEALTH,454152,https://canyoncreekbh.com/,TX
ST FRANCIS HOSPITAL,231337,https://www.osfhealthcare.org/st-francis/,MI
ST LOUIS FORENSIC TREATMENT CENTER,264010,https://dmh.mo.gov/behavioral-health/treatment-services,MO
"HEALTHSOUTH REHABILITATION HOSP OF CHARLESTON, INC",423027,https://www.encompasshealth.com/charlestonrehab,SC
AURORA LAS ENCINAS HOSPITAL,054078,https://www.lasencinashospital.com,CA
PALOMAR MEDICAL CENTER POWAY,050636,https://www.palomarhealth.org/facilities/pomerado-hospital-outpatient,CA
SURGICAL HOSPITAL AT SOUTHWOODS,360352,https://www.southwoodshealth.com/,OH
INOVA LOUDOUN HOSPITAL,490043,https://www.inova.org/locations/inova-loudoun-hospital,VA
SPOTSYLVANIA REGIONAL MEDICAL CENTER,490141,https://hcavirginia.com/locations/spotsylvania/,VA
"WEIRTON MEDICAL CENTER, INC",510023,https://www.weirtonmedical.com/,WV
DALLAS MEDICAL CENTER,450379,https://www.dallasmedcenter.com,TX
FRANCISCAN HEALTH MICHIGAN CITY,150015,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-michigan-city-56,IN
DUNES SURGICAL HOSPITAL,430089,https://www.dunessurgicalhospital.com/,SD
HENRY COUNTY MEMORIAL HOSPITAL,150030,https://www.hchcares.org,IN
CROCKETT MEDICAL CENTER,451393,https://www.crockettmedicalcenter.com,TX
"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",281364,https://www.beatricecommunityhospital.com/,NE
SENTARA OBICI HOSPITAL,490044,https://www.sentara.com/hospitalslocations/locations/sentara-obici-hospital.aspx,VA
ST JAMES PARISH HOSPITAL,191305,https://www.sjph.org/,LA
MEMORIAL HOSPITAL AND MANOR,110132,https://www.mh-m.org,GA
MONROE COMMUNITY HOSPITAL,330403,https://www.monroehosp.org,NY
ANDERSON COUNTY HOSPITAL,171316,https://www.saintlukeskc.org/locations/anderson-county-hospital,KS
GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,454129,https://www.georgetownbehavioral.com,TX
US NAVY MEDICAL CENTER SAN DIEGO,05022F,https://sandiego.tricare.mil/,CA
VIBRA HOSPITAL OF CENTRAL DAKOTAS LLC,352005,https://vhcentraldakotas.com/,ND
PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,050078,https://www.providence.org/locations/plcm-san-pedro,CA
UNITY MEDICAL CENTER,440007,https://www.unitymedicalmanchester.com/,TN
SMYTH COUNTY COMMUNITY HOSPITAL,490038,https://www.balladhealth.org/hospitals/smyth-county-community-marion,VA
OCEANS BEHAVIORAL HOSPITAL OF ABILENE,454122,https://oceanshealthcare.com/ohc-location/abilene/,TX
TEXOMA MEDICAL CENTER,450324,https://www.texomamedicalcenter.net/,TX
ASCENSION SACRED HEART REHABILITATION HOSPITAL,523025,https://healthcare.ascension.org/Locations/Wisconsin/WIMIL/Milwaukee-Ascension-Sacred-Heart-Rehabilitation-Hospital,WI
CONCORD HOSPITAL,300001,https://www.concordhospital.org,NH
REYNOLDS MEMORIAL HOSPITAL,510013,https://wvumedicine.org/reynolds-memorial/,WV
CLINCH VALLEY MEDICAL CENTER,490060,https://www.clinchvalleyhealth.com,VA
RUSSELLVILLE HOSPITAL,010158,https://www.russellvillehospital.com/,AL
NORTHEAST REHABILITATION HOSPITAL,303026,https://www.northeastrehab.com/locations/salem-nh-inpatient-rehabilitation/,NH
RIVERVIEW REGIONAL MEDICAL CENTER,010046,https://www.riverviewregional.com/,AL
BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,490069,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/memorial-regional-medical-center?utm_source=local-listings&utm_medium=organic&utm_content=website_link,VA
SEDAN CITY HOSPITAL,171318,https://sedancityhospital.org/,KS
CONEMAUGH NASON MEDICAL CENTER,390062,https://www.conemaugh.org/nason,PA
MOUNTAIN LAKES MEDICAL CENTER,111336,https://www.mountainlakesmedicalcenter.com/,GA
KAISER PERMANENTE CENTRAL HOSPITAL,500052,https://www.ghc.org/locations/medcenters/9/campus.jhtml,WA
NELLIS AIR FORCE HOSPITAL,29001F,https://nellis.tricare.mil/Health-Services,NV
GARFIELD PARK HOSPITAL,144039,https://www.garfieldparkhospital.com,IL
SOUTHEASTHEALTH,260110,https://www.sehealth.org/locations/southeast-hospital,MO
STILLWATER BILLINGS CLINIC,271330,https://stillwaterbillingsclinic.com/,MT
NORTHERN MAINE MEDICAL CENTER,200052,https://www.nmmc.org/,ME
ENCOMPASS HEALTH REHABILITATON HOSPITAL OF BAKERS,053031,https://www.encompasshealth.com/bakersfieldrehab,CA
ASCENSION ST VINCENT HOSPITAL,150084,https://healthcare.ascension.org/Locations/Indiana/INEVA/Indianapolis-Ascension-St-Vincent-Hospital-Indianapolis,IN
TRINITY HOSPITAL,051315,https://www.mcmedical.org,CA
