book,page,sale_date,sale_price,physical_address,property_id,county,state,source_url
391,1327,1998-06-01 00:00:00,95000,198 SCHOOL DR,0023168,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
576,1020,2014-08-26 00:00:00,595000,170 SCHOOL DR,0010136,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
497,1968,2006-09-06 00:00:00,0,69 SCHOOL DR,0007061,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
326,178,1991-01-01 00:00:00,0,84 WESTGATE DR,0006889,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
603,1337,2017-10-31 00:00:00,99000,296 LILEDOUN RD,0009518,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
467,136,2004-04-08 00:00:00,0,304 LILEDOUN RD,0007137,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
386,2044,1997-01-01 00:00:00,0,240 LILEDOUN RD,0007170,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
477,688,2005-01-01 00:00:00,0,730 W MAIN AVE,0009457,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
613,1754,2018-12-27 00:00:00,0,705 W MAIN AVE,0007574,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
635,2072,2021-02-03 00:00:00,247500,727 W MAIN AVE,0009506,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
645,651,2021-10-12 00:00:00,113000,714 W MAIN AVE,0008716,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
338,393,1992-01-01 00:00:00,0,NC 90 HWY W,0061405,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
612,1276,2018-11-07 00:00:00,0,699 W MAIN AVE,0007019,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
385,475,1997-09-01 00:00:00,87000,686 W MAIN AVE,0007300,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
611,377,2018-09-13 00:00:00,0,81 NC 16 HWY N,0007334,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
256,56,1985-05-01 00:00:00,100000,677 W MAIN AVE,0007851,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
305,998,1990-01-01 00:00:00,205000,671 W MAIN AVE,0008917,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
631,1790,2020-10-07 00:00:00,464500,656 W MAIN AVE,0006740,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
568,1011,2013-08-30 00:00:00,0,24 LILEDOUN RD,0007982,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
510,1823,2007-08-29 00:00:00,400000,60 LILEDOUN RD,0006887,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
511,920,2007-09-11 00:00:00,200000,26 NC 16 HWY N,0009428,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,78 LILEDOUN RD,0010014,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
388,105,1998-01-01 00:00:00,0,37 LILEDOUN RD,0008211,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
297,152,2005-01-01 00:00:00,0,604 W MAIN AVE,0009526,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,2386,2014-12-15 00:00:00,0,183 NC 16 HWY N,138780,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
373,2071,1996-01-01 00:00:00,0,193 NC 16 HWY N,0006632,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,2386,2014-12-15 00:00:00,0,183 NC 16 HWY N,0062134,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,2386,2014-12-15 00:00:00,0,183 NC 16 HWY N,138781,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
638,1463,2021-04-21 00:00:00,25000,NC 16 HWY N,0009166,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
634,509,2020-12-16 00:00:00,0,249 NC 16 HWY N,0008672,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
611,377,2018-09-13 00:00:00,0,NC 16 HWY N,139442,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
630,2454,2020-09-18 00:00:00,390000,119 NC 16 HWY N,0007101,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
635,1565,2020-12-31 00:00:00,135000,153 NC 16 HWY N,0006631,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
638,2156,2021-04-28 00:00:00,0,184 NC 16 HWY N,0007386,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-12-02 00:00:00,0,260 NC 16 HWY N,0007539,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
628,238,2019-12-31 00:00:00,400000,66 NC 16 HWY N,0010128,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
550,681,2011-09-01 00:00:00,0,210 NC 16 HWY N,0008646,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
550,681,2011-09-01 00:00:00,0,244 NC 16 HWY N,0009888,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,1989,2014-12-08 00:00:00,85000,48 NC 16 HWY N,0009536,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
638,2152,2021-04-28 00:00:00,0,NC 16 HWY N,0009925,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
541,450,2010-06-29 00:00:00,75000,56 GRAVEL HILL CT,0010000,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2009-11-12 00:00:00,0,62 GRAVEL HILL CT,0009958,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
404,1813,1999-01-01 00:00:00,0,60 GRAVEL HILL CT,0009300,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
242,402,1983-01-01 00:00:00,0,271 NC 16 HWY N,0009175,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
605,911,2018-01-25 00:00:00,75000,373 NC 16 HWY N,0010107,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,2200,2016-03-15 00:00:00,112000,407 NC 16 HWY N,0006766,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,13 GRAVEL HILL CT,0007536,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
612,464,2018-10-26 00:00:00,72500,321 NC 16 HWY N,0010061,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,294 NC 16 HWY N,0007538,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-12-02 00:00:00,0,NC 16 HWY N,0007425,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-12-02 00:00:00,0,NC 16 HWY N,0007037,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,2470,2019-02-27 00:00:00,0,340 NC 16 HWY N,0006704,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,2470,2019-02-27 00:00:00,0,350 NC 16 HWY N,0060700,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
492,1909,2006-12-14 00:00:00,0,416 NC 16 HWY N,0062383,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,2470,2019-02-27 00:00:00,0,354 NC 16 HWY N,0060699,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
200,486,1977-01-01 00:00:00,0,NC 16 HWY N,0007537,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,NC 16 HWY N,0007589,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
219,554,1980-01-01 00:00:00,0,NC 16 HWY N,0009409,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,624,2019-01-25 00:00:00,0,288 NC 16 HWY N,0006650,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-12-02 00:00:00,0,NC 16 HWY N,0007035,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
437,1404,2002-08-01 00:00:00,222500,62 6TH AVE NW,0010463,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
50,564,2004-12-31 00:00:00,0,344 MINNIGAN LN,0006856,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
467,1804,2004-04-01 00:00:00,150000,US 64 90 HWY W,0062545,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
645,1564,2021-10-22 00:00:00,110000,CHEVY DR,0065702,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
428,743,2001-01-01 00:00:00,0,91 COMMERCIAL PARK AVE,0065780,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
501,1843,2006-12-04 00:00:00,0,195 MARTIN LUTHER KING DR,0062008,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
521,349,2008-05-23 00:00:00,0,74 MILLSAPS ST,0007939,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
67,101,1961-01-01 00:00:00,0,MARTIN LUTHER KING DR,0007938,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,88 MILLSAPS ST,0007941,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
560,141,2012-10-17 00:00:00,0,COMMERCIAL PARK AVE,0065556,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
275,163,1987-01-01 00:00:00,0,HAPPY PLAINS RD,0007885,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
272,197,1986-01-01 00:00:00,0,MARTIN LUTHER KING DR,0010436,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
568,478,2013-08-23 00:00:00,0,MARTIN LUTHER KING DR,0007915,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
436,1540,2002-01-01 00:00:00,0,MARTIN LUTHER KING DR,0007887,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,477 6TH ST SW,0007884,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
506,315,2007-10-18 00:00:00,0,468 6TH ST SW,0007299,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
595,401,2016-11-28 00:00:00,0,513 7TH ST SW,0007260,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
263,989,1986-01-01 00:00:00,0,437 6TH ST SW,0007916,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
541,1563,2010-07-15 00:00:00,7000,386 6TH ST SW,0007642,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
635,1427,2021-01-28 00:00:00,96500,373 6TH ST SW,0008006,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
595,1333,2016-12-14 00:00:00,0,367 6TH ST SW,0008743,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
638,330,2021-04-09 00:00:00,75000,345 6TH ST SW,0008745,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
617,1108,2019-05-29 00:00:00,144500,411 6TH ST SW,0008024,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
446,1505,2003-01-01 00:00:00,0,213 5TH AVE SW,0006696,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,1714,2015-12-31 00:00:00,0,462 7TH ST SW,0006529,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
429,546,2002-01-01 00:00:00,98000,383 LILEDOUN RD,0006763,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,557,2016-02-11 00:00:00,100000,365 LILEDOUN RD,0009905,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
575,918,2014-07-09 00:00:00,25000,LILEDOUN RD,0007571,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
599,890,2017-05-22 00:00:00,0,424 7TH ST SW,0009343,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
565,2322,2013-06-04 00:00:00,0,7TH ST SW,0009017,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
597,2162,2017-03-20 00:00:00,0,366 7TH ST SW,0009822,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
230,585,1982-01-01 00:00:00,0,340 7TH ST SW,0008252,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
627,1492,2020-06-15 00:00:00,125500,483 7TH ST SW,0009928,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
584,1983,2015-09-02 00:00:00,10500,7TH ST SW,0010116,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
487,1840,2007-04-11 00:00:00,0,324 7TH ST SW,0019778,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
644,1083,2021-09-16 00:00:00,185000,322 7TH ST SW,137287,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
509,1829,2007-06-25 00:00:00,92000,308 7TH ST SW,0010121,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,318 6TH ST SW,0010425,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
626,1550,2019-12-31 00:00:00,0,381 7TH ST SW,0007489,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
379,2343,1997-01-01 00:00:00,0,264 6TH ST SW,0062797,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
328,487,1991-01-01 00:00:00,0,355 7TH ST SW,0009820,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
213,780,1979-01-01 00:00:00,0,7TH ST SW,0009828,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
408,424,2000-01-01 00:00:00,0,6TH ST SW,0009825,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
636,1943,2020-12-31 00:00:00,112000,325 6TH ST SW,0009904,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
567,2419,2015-12-31 00:00:00,0,275 5TH AVE SW,0008744,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,234 6TH ST SW,0009823,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
189,253,1976-01-01 00:00:00,0,206 6TH ST SW,0021588,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-06-26 00:00:00,0,23 4TH AVE SW,0010219,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
488,1995,2005-11-01 00:00:00,61000,263 6TH ST SW,0007312,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
634,658,2020-12-17 00:00:00,115000,50 4TH AVE SW,0007545,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-12-31 00:00:00,0,37 4TH AVE SW,0060701,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-12-31 00:00:00,0,148 6TH ST SW,0060421,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
579,119,2014-12-16 00:00:00,95000,245 5TH AVE SW,0008066,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-06-26 00:00:00,0,232 5TH AVE SW,0019737,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-06-26 00:00:00,0,5TH AVE SW,0025590,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-06-26 00:00:00,0,214 5TH AVE SW,0025589,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
562,2054,2013-02-06 00:00:00,0,17 MATTHEW DR,0061572,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
604,2022,2017-12-21 00:00:00,90000,155 6TH ST SW,0007120,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
597,449,2017-02-22 00:00:00,0,144 6TH ST SW,0063144,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
579,1467,2015-01-16 00:00:00,134000,317 LILEDOUN RD,0007439,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,810,2019-01-29 00:00:00,0,285 LILEDOUN RD,0008959,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
580,2496,2015-03-25 00:00:00,75000,243 LILEDOUN RD,0010077,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
584,2010,2015-09-02 00:00:00,0,288 7TH ST SW,0007969,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
584,2010,2015-09-03 00:00:00,0,56 BLANCHE GWALTNEY LN,0007970,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
585,949,2015-09-28 00:00:00,0,234 7TH ST SW,0008654,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
560,1523,2012-11-07 00:00:00,80000,31 COUGAR AVE,0006510,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,81 LILEDOUN RD,0008596,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
57,258,2004-12-31 00:00:00,0,260 7TH ST SW,0009869,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
626,1204,2020-05-08 00:00:00,0,252 7TH ST SW,0009784,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
539,1738,2010-04-15 00:00:00,60000,229 7TH ST SW,0009095,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-06-26 00:00:00,0,215 7TH ST SW,0009222,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
627,189,2019-12-31 00:00:00,120000,205 7TH ST SW,0009065,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
584,1921,2015-09-01 00:00:00,85000,199 7TH ST SW,0008713,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
502,1782,2007-12-31 00:00:00,0,187 7TH ST SW,0009325,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
502,1782,2007-12-31 00:00:00,0,7TH ST SW,0009324,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
353,909,1993-08-01 00:00:00,40000,92 6TH ST SW,0009929,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
367,531,1995-01-01 00:00:00,0,50 6TH ST SW,0008492,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
392,1251,1998-01-01 00:00:00,0,426 1ST AVE SW,0016261,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
360,1558,1994-01-01 00:00:00,0,101 7TH ST SW,0009724,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
574,2119,2014-06-13 00:00:00,0,561 W MAIN AVE,0009037,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
297,152,1989-01-01 00:00:00,0,W MAIN AVE,0009525,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
546,1228,2010-12-31 00:00:00,95000,527 W MAIN AVE,0006885,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
405,1417,1999-11-01 00:00:00,80000,526 W MAIN AVE,0008819,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
613,1749,2018-12-27 00:00:00,0,513 W MAIN AVE,0007837,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
381,766,1997-04-01 00:00:00,43000,476 W MAIN AVE,0009198,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
223,622,1980-01-01 00:00:00,0,465 W MAIN AVE,0008594,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,486 W MAIN AVE,0010328,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
577,2494,2014-10-31 00:00:00,0,433 W MAIN AVE,0008121,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
626,2413,2019-12-31 00:00:00,0,444 W MAIN AVE,0010363,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
566,475,2013-06-12 00:00:00,77000,428 W MAIN AVE,0008026,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
471,404,2004-01-01 00:00:00,0,403 W MAIN AVE,0008372,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
566,467,2013-06-12 00:00:00,118000,428 W MAIN AVE,0008040,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
622,767,2019-12-05 00:00:00,0,24 7TH ST NW,0007123,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
295,492,1989-01-01 00:00:00,0,56 7TH ST NW,0006882,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
617,2159,2019-06-13 00:00:00,0,74 7TH ST NW,0007143,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
297,152,1989-01-01 00:00:00,0,592 W MAIN AVE,0020094,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
234,525,1982-01-01 00:00:00,0,145 7TH ST NW,0008056,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
247,159,1984-01-01 00:00:00,0,7TH ST NW,0009749,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
240,203,1983-01-01 00:00:00,0,247 7TH ST NW,0009748,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
181,219,1975-01-01 00:00:00,0,291 7TH ST NW,0007776,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
622,2412,2020-01-02 00:00:00,157500,199 7TH ST NW,0009972,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
410,1109,2000-05-01 00:00:00,67500,219 7TH ST NW,0007832,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
370,2042,1995-01-01 00:00:00,0,143 7TH ST NW,0010391,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,7TH ST NW,0010330,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
470,1169,2004-01-01 00:00:00,0,179 7TH ST NW,0009667,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
632,2348,2020-11-06 00:00:00,160000,256 7TH ST NW,0006720,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
367,2344,1995-04-01 00:00:00,54000,282 7TH ST NW,0008159,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
